,__exception__,closesocket,cocreateinstance,coinitializeex,connect,copyfilea,couninitialize,createdirectoryw,createprocessinternalw,createthread,createtoolhelp32snapshot,deletefilew,drawtextexw,findfirstfileexw,findresourcea,findresourceexw,findwindowa,findwindowexa,getcursorpos,getfileattributesw,getfileinformationbyhandleex,getfilesize,getfilesizeex,getfiletype,getforegroundwindow,gethostbyname,getkeystate,getnativesysteminfo,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,gettemppathw,getvolumenameforvolumemountpointw,getvolumepathnamesforvolumenamew,globalmemorystatusex,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupprivilegevaluew,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntcreatethreadex,ntdelayexecution,ntduplicateobject,ntenumeratevaluekey,ntfreevirtualmemory,ntmapviewofsection,ntopenfile,ntopenkey,ntopenkeyex,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerysysteminformation,ntqueryvaluekey,ntreadfile,ntresumethread,ntterminateprocess,ntunmapviewofsection,ntwritefile,process32firstw,process32nextw,readprocessmemory,regclosekey,regcreatekeyexa,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryvalueexa,regqueryvalueexw,regsetvalueexa,seterrormode,setfileattributesw,setfilepointer,setunhandledexceptionfilter,shellexecuteexw,shgetfolderpathw,shgetspecialfolderlocation,shutdown,sizeofresource,socket,timegettime,writeconsolew,writeprocessmemory,wsastartup
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-92310a91c8e822e825dee87224b6f400b7a40024d44aaee44575c08311d922a5.json,0.0,0.0,0.0036683851552945907,0.00982878881134205,0.0,0.0004825021718148581,0.009573804399768846,0.0016650094608293645,0.0003755180813809418,0.0013783348006811184,0.0,0.0,0.0013921607408163082,0.0005444159914663866,0.0012386283182527244,0.015222332535332738,0.0,0.0,0.0,0.007236257703575871,0.009156692927709742,0.0012564198737802293,0.009156692927709742,0.0,0.0008427602264295668,0.09567741224853617,0.0,0.0007186836493267164,0.0020675022010216773,0.0006877931548230612,0.014817099107322021,0.04376486724492959,0.004795370461276306,0.001408938544312224,0.006841154033659774,0.005760971817818757,0.0007072886036349034,0.012990051380503468,0.07144528259276908,0.008887929891923425,0.002092414176233271,0.011371262105619225,0.040461858396255664,0.008215464530299884,0.019030984291854788,0.008887929891923425,0.11041543673427948,0.023929042016716917,0.001716054165171832,0.005148162495515496,0.000812444017482369,0.07167340963541816,0.005137896922796042,0.008224007990125671,0.0006864216660687328,0.007550638326756062,0.0017576598856550159,0.01743401632646518,0.0,0.00980325693807225,0.009571088778953407,0.0006506648784998986,0.004078734296214064,0.018531447979734796,0.0017646937115770728,0.0010420382597249632,0.004785808403343383,0.006850917792574973,0.0012088287289982282,0.0011401978649626335,0.005928506832660934,0.0007563832743798727,0.0,0.0,0.0,0.16237564225629336,0.002467202397037701,0.0,0.0,0.0737158887479467,0.007688490827716025,0.006434048419000189,0.22024451475719034,0.003633837662694302,0.9356616475515063,0.0009289069150343318,0.00480495166248113,0.0009880403851019817,0.0008449255763554449,0.0,0.0007929551849208088,0.0004154051690924713,0.0022134837001438826,0.0,0.001231096849601193,0.07299637204269563,0.0,0.0,0.0,0.001389384346299951
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-9289f437e7f7c37d9dcee484de2c1850637fd0feb549e31a2aaac1400dec6b1c.json,0.00390868625527577,0.005676892523836427,0.03229706221377005,0.02776307586325069,0.005688811920482064,0.0029736195631542258,0.020522621429604117,0.010261310714802059,0.0023142857759839894,0.00849455933527767,0.0,0.0,0.008579767420270033,0.0,0.005089040165738931,0.09381393176666028,0.0,0.0,0.0,0.038225517008749516,0.008061702047065468,0.007743208081646201,0.008061702047065468,0.0,0.00519385910105467,0.008587160647916911,0.0,0.004429185782353375,0.00849455933527767,0.004238810310205607,0.08919287302041555,0.30534240994433587,0.029553457474787725,0.004341583793177706,0.017752187970274426,0.03550437594054885,0.004358959091632461,0.06741606247004985,0.3981761189637319,0.04845529490034833,0.012895369372670846,0.06795647468222137,0.2519074882040771,0.0044027134194363675,0.11728632636715836,0.07794982223099513,0.48244619705129416,0.03792153513940304,0.010575894856169256,0.01903661074110466,0.005007022901609231,0.00849455933527767,0.031664418722986844,0.05068385693475814,0.023266968683572364,0.023266968683572364,0.0216646146967425,0.029494527330646805,0.0,0.0,0.024836126514355156,0.0,0.020109512130086934,0.016713325881382884,0.02175131243029664,0.004281328369318808,0.01896076756970152,0.02814774642628178,0.007449907932085493,0.007026941794617555,0.03653687988923406,0.0,0.0,0.0,0.0,0.2696642498801994,0.01520515708042744,0.0,0.0,0.0160815826295916,0.1460991574514667,0.03469592821712021,0.3103113034852711,0.022395030311408964,0.4373818888293908,0.005724773765277941,0.008460715884935405,0.006089208277083269,0.0,0.0,0.0024434574477831227,0.002560106481598895,0.013641510480073999,0.006833859741458983,0.005058096301538641,0.006551510525989673,0.0,0.0,0.0,0.008562656738637616
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-935ef5a37611172206877fbd8823614c947a21b71e8a8ca746a1299e1d3357ed.json,0.0,0.07102683844505761,0.0076968944020507565,0.027066987140567402,0.07117596881107344,0.0035432999475277496,0.021397517958828778,0.01222715311933073,0.0027576522465133464,0.01012193086833,0.0,0.0,0.010223462956302316,0.0,0.006063988808676714,0.11178662651572652,0.0,0.0,0.0,0.045548688907485,0.01921229520702471,0.009226637169514225,0.01921229520702471,0.0,0.006188888756405808,0.0,0.0,0.005277720776613484,0.01012193086833,0.005050873533331216,0.106280274117465,0.07883185451279728,0.03521525268975634,0.005173336164844176,0.02115311840256203,0.04230623680512406,0.0051940401899541345,0.08033150358994524,0.4418232697446988,0.050207189743715776,0.012804866440577956,0.08097544694664,0.297135451625159,0.005246176888721089,0.13975581786314767,0.06024862769245893,0.44684398871907044,0.04769683025652999,0.01260200469261574,0.022683608446708334,0.005966258832963589,0.0582011024928975,0.03269987749763089,0.06039377391872445,0.005040801877046297,0.027724410323754632,0.005163016081098822,0.03263467333341526,0.0,0.0,0.02959418442948379,0.0,0.02396205424468083,0.019915233089097994,0.005183677505213703,0.005101537121401299,0.0225932353846721,0.013416095276085034,0.008877147134734534,0.008373149948522039,0.028170706169271503,0.0,0.0,0.0,0.0,0.30877421692385204,0.018118132175617332,0.0,0.0,0.019162461665793037,0.0,0.04134290820334251,0.3571832772818143,0.026685427655421354,0.41933594928191453,0.006821515042967018,0.010081603754092594,0.0,0.0,0.0,0.002911570381697542,0.00305056681571352,0.01625492513136877,0.08550231482712077,0.006027116777783532,0.057248667380923234,0.0,0.0,0.0,0.010203074242802599
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-93a713200100c3ae76e3985038dd5466151583924da3469fa71387d3af298ac2.json,0.0,0.019119551741961473,0.0,0.0340018008895215,0.019159695803160858,0.0,0.025919769529926195,0.008639923176642065,0.0,0.021457007428015252,0.0,0.0,0.014448160365645744,0.0,0.008569844008603014,0.3303235420447212,0.0,0.0,0.0,0.06437102228404576,0.0,0.008692940544742442,0.0,0.0,0.026239071130757314,0.0,0.0,0.007458662145257266,0.014304671618676835,0.007138073577229402,0.2646364249455215,0.0,0.04976744380578863,0.00731114211051024,0.02242075274933907,0.059788673998237514,0.007340401772943764,0.09224095510826506,0.5179684402233345,0.04966820659675811,0.007238516521648751,0.2860934323735367,0.4199223564215476,0.00741408320436676,0.19750787743344622,0.0851454970230139,0.3760592785183114,0.014190916170502317,0.021371519866304093,0.014247679910869395,0.008431728541498646,0.021457007428015252,0.04976744380578863,0.08535062281674113,0.007123839955434697,0.014247679910869395,0.007296557402219412,0.04257274851150695,0.0,0.031304746796550695,0.0,0.0,0.042330030917267274,0.0,0.007325756859416094,0.007209673156380255,0.028381832341004633,0.0,0.01672733214310212,0.0,0.007238516521648751,0.0,0.0,0.0,0.0,0.16319553596077666,0.04267531140837057,0.0,0.0,0.0,0.0,0.0667740158392457,0.12797342692917077,0.033522482316897674,0.10159207420144145,0.0,0.014247679910869395,0.0,0.0,0.0,0.0,0.008622338389239407,0.027566443898714862,0.023016172029945818,0.008517735147092117,0.02206523092760846,0.0,0.0,0.0,0.01441934631276051
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-945eb21ef074656d9a1a86747c9d7b5d15f29a567fa27fef01fb2737e576ad03.json,0.0035515941778609824,0.005158259609296141,0.023477158437183752,0.018346676589370194,0.005169090066632828,0.002701953863249366,0.009323851803844069,0.004661925901922034,0.01261713529981646,0.009648135431037012,0.0,0.0,0.017540846862863807,0.10365456826449326,0.004624112615624577,0.0968672987965395,0.0,0.0,0.0,0.04631105006897766,0.0,0.007035799484704481,0.0,0.0433672521691576,0.004719355440472565,0.0078026497318206735,0.0,0.004024541600400475,0.007718508344829611,0.0038515585635617087,0.1524405398103848,0.016184394154686022,0.03260781557165642,0.003944942805714562,0.012097779788750047,0.03226074610333346,0.0039607307213466265,0.09571410288421849,0.43454202709435197,0.07465700024969042,0.02734028865962223,0.0733258292758813,0.22889357447341657,0.19202341033523435,0.10657121259248101,0.08805697465348102,0.6699987201895294,0.017228538519159328,0.19411585880858828,0.01537551356899709,0.004549588333361206,0.19682196279315506,0.028771601974990957,0.04605345106890034,0.005765817588373909,0.017297452765121724,0.00787414639061364,0.04977133349979362,0.018800657304423336,0.0,0.002820891617034481,0.0,0.018272335392599218,0.0050621399805704246,0.003952828625423987,0.0038901922326101184,0.08614269259579664,0.0,0.006769294824183431,0.019154910833976052,0.035151799705228574,0.0,0.0,0.0,0.0,0.17994251342233075,0.0690801766033505,0.0,0.0,0.0,0.13275174396375675,0.0450373671808095,0.08631480592497287,0.02034905184821713,0.1370425154444941,0.02860971568334247,0.019219391961246363,0.0055329067753855906,0.0,0.013832266938463976,0.006660679838667676,0.004652437510162501,0.007437144764361571,0.006209527929575888,0.004595995739324789,0.0059529737412137755,0.0,0.013072385340239362,0.05753281586967077,0.007780384465220237
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-94623d56ca044b70fe15d88621894fcd59eafe180da385d9d9305186f7f4b86b.json,0.0,0.011031809161520622,0.0,0.024523416109829107,0.011054971923289145,0.0,0.014955473581380527,0.004985157860460176,0.0044973123797354235,0.016507333387856277,0.0,0.0,0.016672916817295436,0.0,0.009889445623290579,0.18230702582375222,0.0,0.0,0.0,0.06190250020446104,0.0,0.015047245213114836,0.0,0.0,0.010093138486254198,0.016687283951453004,0.0,0.0043035808839676695,0.012380500040892207,0.008237208334969999,0.1733270005724909,0.0,0.03281756212888148,0.008436926305013016,0.012936572411659096,0.03449752643109092,0.008470691428427362,0.11463243154762434,0.5854442039753672,0.049128184948981864,0.008353117683621056,0.13205866710285022,0.4845828355412384,0.00427785923655857,0.22792053298622514,0.10235038531037888,0.4462476799532519,0.020470077062075775,0.01644156598359847,0.01644156598359847,0.009730062862029947,0.012380500040892207,0.03691975739499167,0.09849308136913676,0.012331174487698852,0.01644156598359847,0.0084200958143496,0.053222200361397014,0.0,0.0,0.0,0.0,0.03907847457370593,0.0,0.008453791462005067,0.008319832959636682,0.03684613871173639,0.005469903923630491,0.0193030399953447,0.013655337060167982,0.012529676525431584,0.0,0.0,0.0,0.009198404357880713,0.11872644696003949,0.02462327034228419,0.0,0.0,0.0,0.0,0.06260800936373999,0.09024829585442407,0.03384879817948178,0.07815694914741186,0.0,0.01644156598359847,0.0,0.0,0.0,0.0,0.02487505798250056,0.01590558986197176,0.013280123974132583,0.009829312935707669,0.012731439522404138,0.0,0.0,0.012951962244158188,0.016639665919273364
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-946b3de2c3b514a6c2efe10f2b71f28ee63a9b6730a24a7eba83aa0cf5c5341d.json,0.0027175307152213146,0.007893767262446755,0.0,0.017547633068776276,0.007910341284701779,0.006202264881721336,0.008917774804854724,0.005350664882912835,0.00965410207311597,0.013288226502738655,0.0,0.0,0.014912799321362998,0.0,0.015921795524585166,0.16306133598435169,0.0,0.0,0.0,0.06053525406803165,0.0,0.016150494889034413,0.0,0.0,0.007222105186159031,0.0,0.0,0.006158820442915102,0.013288226502738655,0.007367627165286394,0.15502930919861765,0.0,0.04256198835696289,0.027166541098734363,0.018513426092905776,0.04936913624774874,0.0075764620413801085,0.10399570504043523,0.5331610793622313,0.04833603192020229,0.016436860568246215,0.12402344735889412,0.43519574433866126,0.006122010397476252,0.20385954100819548,0.07909532496033102,0.530231622882219,0.02782983656011647,0.01617645876855863,0.020588220250892804,0.008702884830276328,0.01476469611415406,0.041094333586033135,0.08809541684253858,0.013235284447002515,0.020588220250892804,0.007531207677818474,0.04833603192020229,0.0,0.0,0.0,0.0,0.034953059233051205,0.0,0.007561346161504067,0.007441529318110608,0.03368874952014099,0.0,0.012085686951364517,0.014656533357086993,0.031379461084833686,0.012963781149867465,0.0,0.0,0.0,0.24753907256103597,0.021142900042209256,0.0,0.0,0.0,0.0,0.06202926362957156,0.11154176259066136,0.036330559797165304,0.09087795400593314,0.009950433169097097,0.014705871607780571,0.004233547909356607,0.0,0.0,0.010192944992795435,0.0035598498030337904,0.009484318082981837,0.009502540003492257,0.01582498318620858,0.009109931021678567,0.0,0.0,0.0,0.014883058636221216
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-95d4ffb8d58ae1108f465097fc357a901f9e00da85ec8d3adecb017be08edc7a.json,0.003077248537867976,0.0,0.020341584048217336,0.019870402163803303,0.0,0.002341084920934988,0.012117858021136749,0.0040392860070455824,0.0036440031536135314,0.008359544801988632,0.0,0.038280159024592746,0.015198117425179125,0.0,0.004006523007067665,0.08392984633407609,0.0,0.0,0.0,0.03343817920795453,0.0,0.006096108562177791,0.0,0.0,0.004089045341779454,0.5092939703923475,0.0,0.003487029805550595,0.006687635841590905,0.0033371501260235125,0.13208080787142037,0.0020032615035338324,0.024928909575751043,0.003418062107582692,0.01048201829996271,0.02795204879990056,0.0034317414126670393,0.06468592225205565,0.3499674255175318,0.05473424190558554,0.010152325859809675,0.0635325404951136,0.19832288884984942,0.16637704903728776,0.09233771982545073,0.06468592225205565,0.33172267821567,0.011610293737548448,0.008326239267443112,0.009991487120931735,0.003941952077184922,0.4046019684162498,0.026590836880801116,0.039902620589073144,0.003330495706977245,0.011656734974420359,0.0034112435506451428,0.023220587475096897,0.0,0.003658852720799221,0.0024441375250906176,0.0,0.015831909434026032,0.0,0.0034248947089316824,0.003370623939651424,0.014927520519705148,0.0,0.005865197868034992,0.007376270849396388,0.027072868959492465,0.0,0.0,0.0,0.0,0.17249579267214837,0.035912358530165826,0.0,0.0,0.0,0.11502161833645295,0.03707113118721705,0.07478672872725313,0.017631262726260966,0.11873932075519522,0.020281618289960737,0.00666099141395449,0.004793939969506721,0.0,0.0023969699847533605,0.0019236964461868103,0.002015532435393872,0.01073975127127636,0.0,0.003982161378978994,0.3885620573149457,0.0,0.0,0.036730708359400975,0.006741247879302848
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-963cd338182a57b18f2a85b8a36f5617a8c91fda7f68627cab80fad0a8e08c45.json,0.0,1.3608186675973515e-05,5.6774593357147354e-05,2.8233925324888007e-05,1.3636758887608268e-05,0.0,1.229879121023299e-05,4.099597070077664e-06,7.396824402060329e-06,1.6968724332784694e-05,0.03119561414950351,0.0,0.00028793412361027864,9.651344958323837e-05,3.253075905459248e-05,0.0003032515259930035,0.0,0.0,0.011761408350879222,5.090617299835409e-05,0.0,3.2998028208335155e-05,0.0,0.0,0.00026145626014598513,0.0,0.0024793132392559635,3.5390950651114373e-06,2.7149958932455513e-05,0.0002167665609051432,0.00039367440452060495,1.626537952729624e-05,3.3734834812792434e-05,1.734548801093519e-05,1.063852657030796e-05,2.8369404187487894e-05,3.482981154613549e-06,0.0003602429660914191,0.0012591670029737452,0.00013803702439016993,6.869274301902593e-06,0.0003224057623229092,0.0005896200078644886,2.110765558478982e-05,9.371642537660943e-05,0.0003467759393216464,0.008043181738246731,0.00010773621415818141,2.0281342423014125e-05,7.098469848054944e-05,4.000809835655566e-06,1.6968724332784694e-05,0.00032385441420280735,8.099682278999309e-05,4.056268484602825e-05,9.464626464073259e-05,3.462177236559406e-06,0.00034004242593676007,1.1021928307779601e-05,0.000661000061020921,1.4883787410820936e-05,7.049113609214244e-05,6.829026467031412e-05,0.0,3.476032221924901e-06,6.84190225858036e-06,2.0200540154659014e-05,4.4982331004563e-05,1.5874058239191292e-05,0.0006513173944429434,4.121564581141556e-05,1.4898974346771051e-05,0.03119561414950351,0.9989030155699294,0.0,0.0005420478274833502,6.884729937149412e-05,0.00538738278655453,0.0008892927835585754,0.0,2.52408691659311e-05,0.0014851833428621466,0.0005869861257425884,0.0001511092565344097,0.0007993978040819124,8.233778224461173e-05,0.00010478693585223965,4.865518861213972e-06,0.0,4.865518861213972e-06,7.809677552666812e-06,1.22737595491499e-05,1.3080129340172438e-05,1.6381574723973678e-05,6.062429261024032e-05,1.3959777837834544e-05,0.0,0.0,0.0,6.84190225858036e-06
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-967456f14643ad8f8bab3ed0b5468ff69704502ae64b5c37f66d43eb71ee5909.json,0.0,0.03943455420735083,0.016452454927706674,0.018701217523946375,0.039517352338752414,0.0013770839282567918,0.011880038592776643,0.005940019296388321,0.00857397035448696,0.008851123017602614,0.0,0.022517334289107044,0.015893169346925383,0.05282882213087457,0.0035351035700706876,0.07701658691169183,0.17375503887790222,0.3562453339949855,0.0,0.032454117731209584,0.005600064208431974,0.0071717630153552035,0.005600064208431974,0.02210265200568111,0.09861637287936743,0.0,0.0,0.0030767354868047607,0.005900748678401743,0.0029444910970327365,0.13473376149017313,0.2215331570577631,0.024439666426127996,0.0030158827337129143,0.012331563718591888,0.024663127437183775,0.003027952490994841,0.08000226114690842,0.3746447351269858,0.056586965201471814,0.01791554588765551,0.05900748678401743,0.1732200749334637,0.19471472401151405,0.08147298853178031,0.1258572157067218,0.4722084682329717,0.030244757262855623,0.07934273073258831,0.01763171794057518,0.0034781302482281323,0.1947247063872575,0.020529319797947514,0.03520755933530729,0.038202055537912886,0.02252941736851273,0.017055909988194246,0.03219603192497534,0.009581985601874657,0.0021522274705263293,0.020127828186900378,0.0,0.01396907978876758,0.014189899529947954,0.01510955695412549,0.0029740262819926543,0.04878186655299294,0.020856364923380655,0.005750090230879811,0.014101439817752127,0.02886393504122277,0.0,0.0,0.0,0.002192054932308611,0.2575682553998027,0.12205287236239862,0.0,0.0,0.011171077121573746,0.06765855462857628,0.027544615928167124,0.22093458449219708,0.013828191831395338,0.28869431563453,0.033139301185135736,0.011754478627050119,0.0028199138040660974,0.0,0.008459741412198293,0.003394697178901006,0.0071135155299347184,0.0075808641046186944,0.047471431119833166,0.0035136084037439065,0.031351396218827314,0.0,0.006662501533010786,0.05401477291884953,0.005948052563985309
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-97d6d5d2bfd16a21b6b02bc9bb883dbcd437d0a71f34eebe95d8419a8b80eb89.json,0.0022612400958849344,0.0032841768708352552,0.014947510705622391,0.013141146900260761,0.003291072440306325,0.0017202884414261523,0.00593633914549303,0.002968169572746515,0.009371970052723949,0.007371366072120956,0.0,0.01875281969115454,0.017372384205213136,0.06599511490991321,0.0029440944912898595,0.0690746279375899,0.2713240446785861,0.5562884710659519,0.0,0.03194258631252414,0.0,0.004479574834476788,0.0,0.027611197829002218,0.15324143354491557,0.004967815449670825,0.0,0.002562357740957726,0.0049142440480806375,0.0024522223597122986,0.14251307739433847,0.011776377965159438,0.021982072303500095,0.0025116785312524373,0.007702452295938738,0.02053987278916997,0.002521730430785388,0.07434625656550597,0.33638634118163363,0.06703351001807917,0.01740710054532189,0.05405668452888701,0.14573267731884804,0.24196908862200026,0.06785209314830343,0.08531537638664621,0.4424211661193225,0.01218791091237803,0.12970862378291684,0.011012996358926901,0.002896646138034456,0.26414061758433427,0.019539619825333414,0.029321455350957763,0.011012996358926901,0.01346032888313288,0.005013336166140135,0.031688568372182875,0.011970061329292469,0.0026886175670883835,0.0035920282054442178,0.0,0.011633687681087313,0.0032229791248115057,0.0025166992996237298,0.0024768197650262207,0.05484559910570113,0.0,0.004309895813189129,0.013550676194583947,0.023623922168651137,0.0,0.0,0.0,0.0,0.14381734876606075,0.08063400221513384,0.0,0.0,0.0,0.08452079579381704,0.030108258475313107,0.059840085715083584,0.01295589801314037,0.0901610795284267,0.028150954214801342,0.01223666262102989,0.0035227084010004918,0.0,0.010568125203001476,0.0042407424843000415,0.0029621284737871055,0.004735104603140095,0.003953501674938258,0.002926192950495463,0.0037901579514047832,0.0,0.00832296720849189,0.06362082723587358,0.004953639530052441
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-98970c86f23de51867088ebeda57ac2ea32d14ce4aea3b1ce33d30f7482a6448.json,0.0,0.001588440650933604,0.014459168655576884,0.014124243985106491,0.001591775794955978,0.0016640858267767684,0.005742396215117002,0.002871198107558501,0.010360895406111618,0.010695810227990356,0.0,0.027210234669378993,0.019205509054383285,0.06383902415053523,0.004271864355129999,0.0930678283847987,0.23621378700607135,0.4843028437600048,0.0,0.03921797083596464,0.0,0.008666450128396924,0.0,0.026709127295816034,0.13370212567808812,0.003203676422614525,0.0,0.002478644334972434,0.005942116793327975,0.0035581606909356423,0.16281400013718655,0.011391638280346665,0.022445236106552458,0.003644431257538121,0.007450809636592014,0.019868825697578706,0.0036590165065656915,0.08960191955236359,0.4091035011140811,0.07073835754133968,0.01804114560417275,0.07130540151993571,0.20932135340136998,0.234063847200038,0.09845300108360562,0.09431781005511958,0.4845577491581768,0.015326644133956931,0.11008303259060463,0.014204262269755437,0.0042030170645348626,0.22936570822245989,0.021263907890418123,0.04254526487681271,0.013020573747275818,0.016571639314714677,0.006061935209557783,0.038906096647736824,0.011578993919886406,0.0026007791945086307,0.003474674991774459,0.0,0.016880414630231013,0.0031176829143547166,0.003651716363876978,0.0035938513860882945,0.05894863128444973,0.0015751936281316627,0.006948482557637066,0.017040360181657038,0.026460346886120034,0.0,0.0,0.0,0.002648907208574037,0.09549678268080856,0.008509052975362542,0.0,0.0,0.0,0.08175946251884537,0.03605903825612889,0.06261039545512001,0.016710163821100257,0.09284228046627058,0.0128147056904581,0.014204262269755437,0.0034076198972264127,0.0,0.010222859691679239,0.00410219547675589,0.008596063122242321,0.0045804065577854545,0.0019121694783779631,0.004245889321296088,0.002444221165201507,0.0,0.008051052041538529,0.06527214224670101,0.007187702772176589
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-9a3a9d7c1d351acf199e6bd2b341f60fee80d72b2775e0cb823397a501994860.json,0.0,0.0,0.016470827186863685,0.018722100949332517,0.0,0.0013786217013685895,0.011893304889434549,0.0059466524447172745,0.008583544804382089,0.008861006960553653,0.0,0.022542479126330568,0.01591091705858003,0.05288781544314396,0.0035390511778423915,0.0771025904108868,0.1913439759511922,0.39230746377698317,0.0,0.032490358855363395,0.005606317732990182,0.007179771637126834,0.005606317732990182,0.022127333772170667,0.10835834992746207,0.021232836765079918,0.0,0.0030801712404335984,0.005907337973702436,0.0029477791749370924,0.13488421706620563,0.2217805404781232,0.024466957908600658,0.0030192505338019833,0.012345334227944121,0.024690668455888243,0.0030313337692371533,0.08009159871272438,0.38580709136007474,0.06837087694988667,0.01793555196294541,0.05907337973702436,0.1734135077142772,0.1949321596092376,0.0815639684412333,0.11427703718766771,0.4815263190899161,0.030278531220664096,0.0892376690690313,0.017651407068599596,0.0034820142345744305,0.198880378447982,0.021530922959568575,0.03524687519468733,0.038244715315299126,0.022554575698766153,0.017074956118382032,0.032231984847803714,0.009592685690310696,0.0021546308371380054,0.02015030469130914,0.0,0.013984678892681977,0.014205745220619754,0.01512642961521641,0.0029773473414839353,0.04883634067849048,0.020879654976028075,0.005756511287698513,0.014117186726523928,0.02889616705141205,0.0,0.0,0.0,0.002194502773769338,0.17874100688327513,0.014098750077874932,0.0,0.0,0.01118355172945703,0.06773410812532112,0.028724348615126204,0.22118129949374993,0.013843633607416948,0.28901669711542755,0.013270522978174949,0.011767604712399732,0.002823062768001047,0.0,0.008469188304003143,0.003398487996539127,0.0071214591074377515,0.007589329564671686,0.0,0.003517532008121095,0.017211900035500747,0.0,0.006669941468590997,0.05407509056814459,0.005954694682967871
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-9aa73f468e17862621a2fad53b9d4d7b2e739f4529ca0271244b5306e4eab8d6.json,0.0028182522462263625,0.0,0.004657384204609084,0.01637821071590226,0.0,0.002144047760797006,0.012947619774117718,0.007398639870924411,0.0016686530104004045,0.006124771691520783,0.0,0.0,0.006186208670915647,0.0,0.003669314429847487,0.06764199187690069,0.0,0.0,0.0,0.02756147261184352,0.005812671680128738,0.005583030241847306,0.005812671680128738,0.0,0.0037448912811493566,0.5242169989141887,0.0,0.0031935443176650115,0.006124771691520783,0.0030562792452170314,0.06431010276096821,0.22015886579084923,0.02130871921471207,0.0031303812785658785,0.012799733812129345,0.02559946762425869,0.003142909266411634,0.048608523959043096,0.26734688177473703,0.030380327474401937,0.007748213706373186,0.04899817353216626,0.1816310642774506,0.0031744571381419487,0.08456612558496625,0.05772262220136368,0.28101802913821794,0.027342294726961744,0.007625462236582087,0.013725832025847757,0.0036101781053213423,0.39045419533444986,0.01978666784223264,0.0365442208263707,0.013725832025847757,0.016776016920480592,0.015620683023691675,0.019747212858361257,0.0,0.0,0.017907415629015534,0.0,0.014499418482268352,0.012050690470114821,0.015683194073792435,0.003086935738927476,0.013671147363480872,0.020295169376924545,0.005371554121398322,0.005066585856066777,0.017046070154021008,0.0,0.0,0.0,0.0,0.1868390139675719,0.010963266247911208,0.0,0.0,0.011595189127177406,0.0,0.025016558313122737,0.2161312948920796,0.016147329398527747,0.25373982343969614,0.004127692904836132,0.00610036978926567,0.004390458528480517,0.0,0.0,0.0017617887420558575,0.0018458953651258744,0.009835841262648637,0.0,0.0036470031955621353,0.39994747124268026,0.0,0.0,0.0,0.006173871477854952
