,findfirstfileexw ntclose,findresourceexw loadresource,findwindowa findwindowexa,findwindowexa findwindowexa,findwindowexa ntdelayexecution,getasynckeystate getasynckeystate,getasynckeystate getkeystate,getfiletype getfiletype,getforegroundwindow findwindowa,gethostbyname gethostbyname,gethostbyname ntdelayexecution,gethostbyname socket,getkeystate getasynckeystate,getkeystate getkeystate,getsysteminfo getsysteminfo,getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime,getusernamew getusernamew,ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ntclose,ldrloaddll ldrgetprocedureaddress,loadresource findresourceexw,loadstringa loadstringa,loadstringw loadstringw,lookupprivilegevaluew ntclose,ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntreadfile,ntclose findfirstfileexw,ntclose ldrgetdllhandle,ntclose ldrunloaddll,ntclose lookupprivilegevaluew,ntclose ntclose,ntclose ntcreatefile,ntclose ntdelayexecution,ntclose ntopenkey,ntclose outputdebugstringa,ntclose seterrormode,ntcreatefile getfiletype,ntcreatefile ntclose,ntcreatefile ntcreatesection,ntcreatefile ntqueryinformationfile,ntcreatefile setfilepointer,ntcreatemutant ntclose,ntcreatesection ntmapviewofsection,ntdelayexecution getforegroundwindow,ntdelayexecution ntcreatemutant,ntdelayexecution ntdelayexecution,ntdelayexecution socket,ntdelayexecution timegettime,ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntclose,ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile,ntopenkey ntqueryvaluekey,ntprotectvirtualmemory ntprotectvirtualmemory,ntqueryattributesfile ntqueryattributesfile,ntqueryinformationfile ntallocatevirtualmemory,ntqueryvaluekey ntclose,ntqueryvaluekey ntqueryvaluekey,ntreadfile ntclose,ntreadfile ntreadfile,ntreadfile ntwritefile,ntreadfile setfilepointer,ntsetinformationfile ntfreevirtualmemory,ntunmapviewofsection ntclose,ntwritefile ntreadfile,ntwritefile ntsetinformationfile,ntwritefile setfilepointer,outputdebugstringa getsystemdirectorya,outputdebugstringa ntcreatefile,outputdebugstringa outputdebugstringa,process32nextw process32nextw,readprocessmemory readprocessmemory,regclosekey regclosekey,regclosekey regopenkeyexa,regclosekey regopenkeyexw,regclosekey regqueryvalueexw,regenumkeyexa regopenkeyexa,regopenkeyexa regqueryinfokeya,regopenkeyexa regqueryvalueexa,regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw,regopenkeyexw regqueryvalueexw,regqueryinfokeya regenumkeyexa,regqueryvalueexa regclosekey,regqueryvalueexa regqueryvalueexa,regqueryvalueexw regclosekey,regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw,seterrormode ldrgetprocedureaddress,seterrormode ntqueryattributesfile,setfilepointer ntreadfile,setfilepointer ntwritefile,socket gethostbyname,timegettime ntdelayexecution
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-f16b5467323088ac2465e85bf5a244bdfb32ab50e409573c021ddfe16383ea21.json,0.030661624452610923,0.020458159981015304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010884546362742595,0.0,0.0,0.0,0.0,0.003877139513118898,0.0,0.0,0.023867495967710716,0.10905957352331402,0.0,0.10813532259735699,0.4891575263425402,0.01851163346467783,0.00949913361070646,0.06337688004672559,0.012697514008745057,0.0,0.005507408151479358,0.0,0.023820621449054676,0.005004191710561225,0.022593232694559474,0.003849814167960997,0.00949913361070646,0.0,0.11507907166379121,0.011774588647901608,0.0,0.055804894973175936,0.0,0.002002493753734825,0.03305446330669418,0.0024694459519203293,0.0036645590423982906,0.0,0.0,0.0,0.0036279838375056256,0.0,0.0,0.8390772135558632,0.0,0.0,0.0,0.0022667308823455007,0.0,0.0,0.03002062739055423,0.005488292768131034,0.0,0.0,0.05503781688268276,0.05093295513274217,0.007498051452215158,0.003019875807125168,0.0,0.017954107778586307,0.0,0.008934628107035703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020324154849384227,0.0,0.010510283138356403,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-f35dfbf1d7b1a3a7b45e0654b0a68217352823ceedf3bef2eea9f57ae0f976a8.json,0.029907994623671334,0.019955320360409406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010617015892329431,0.0,0.0,0.0,0.0,0.003781843584080216,0.0,0.0,0.02328085852678966,0.10637900622768265,0.0,0.1054774723977589,0.4755061136193917,0.018056637377208966,0.009265655099182212,0.06181914433894669,0.012385422738918232,0.0,0.005372041968597731,0.0,0.024894788714470224,0.004881194047843128,0.022037915277600396,0.0037551898665860385,0.009265655099182212,0.0,0.11062373197495724,0.011485181893139906,0.0,0.05644931759052425,0.0,0.001953274605955743,0.03224202006625156,0.002408749620152336,0.0035744881132298103,0.0,0.0,0.0,0.0035388118876279948,0.0,0.0,0.8483970202247316,0.0,0.0,0.0,0.0022110170694731803,0.0,0.0,0.029282752581606328,0.005353396420861189,0.0,0.0,0.0536850463996116,0.05216513163429064,0.007313757392973558,0.0029456505001307517,0.0,0.01751281507425319,0.0,0.008715024535073917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019824608931125517,0.0,0.010251951656411984,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-f3861b0dd5878ca2d68273240289b132d9c0a69f632467312cc20669c57f2fe4.json,0.03051244985024448,0.02035862716320802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010831590985961734,0.0,0.0,0.0,0.0,0.0038582764960572074,0.0,0.0,0.02375137608547914,0.10852897807036471,0.0,0.10760922379997724,0.4851163251785859,0.01842157086654267,0.00945291852900415,0.06306853953806114,0.01263573820145786,0.0,0.005480613569139585,0.0,0.025397924593095325,0.004979845371385941,0.02248331234416863,0.003831084093871873,0.00945291852900415,0.0,0.11285949180495153,0.011717303047058968,0.0,0.05759018595978208,0.0,0.0019927512428670018,0.032893647090716016,0.002457431630288007,0.0036467302695345756,0.0,0.0,0.0,0.003610333009931625,0.0,0.0,0.8417835209892465,0.0,0.0,0.0,0.002255702807868617,0.0,0.0,0.029874571360134227,0.005461591185746776,0.0,0.0,0.054770047493579416,0.05068515667245454,0.007461572013702822,0.0030051835401378076,0.0,0.017866757648365567,0.0,0.008891159451380519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02022527399188834,0.0,0.010459148622951117,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-f66b01a11e5992bddb906405f898d966287f056c3b5bfd3f4f12baf6211ccdc2.json,0.03086207611998568,0.020591906067624385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01095570454519316,0.0,0.0,0.0,0.0,0.003902486476755818,0.0,0.0,0.024023530732606563,0.10977255510032458,0.0,0.10884226184482734,0.49067502046510647,0.018632654051814693,0.009561234598663721,0.06379120908196673,0.012780524543901179,0.0,0.005543413065328054,0.0,0.02568894618192986,0.005036906825632681,0.02274093690938377,0.003874982490997614,0.009561234598663721,0.0,0.11583140596462378,0.011851565519455548,0.0,0.0561697218355731,0.0,0.0020155851413899075,0.03327055825933588,0.002485590059331185,0.0036885162522120526,0.0,0.0,0.0,0.0036517019353696396,0.0,0.0,0.8376963527993938,0.0,0.0,0.0,0.002281549731410666,0.0,0.0,0.030216888512510552,0.0055241727143521815,0.0,0.0,0.05539762893960268,0.05126593148226538,0.007547070280880978,0.0030396183730071065,0.0,0.018071483517957388,0.0,0.008993038616374394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02045702487177454,0.0,0.01057899455913975,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-f731ba8b6510fe6ea56ccca7d771536e02497f8a9135c7d756fc92abe8bad870.json,0.030484293407318463,0.02033984051950729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010821595752052592,0.0,0.0,0.0,0.0,0.0038547161348771904,0.0,0.0,0.02372945866264199,0.1084288291150414,0.0,0.10750992358045676,0.48632849112318766,0.018404571710091543,0.009444195513895482,0.06301034081122518,0.012624078126857374,0.0,0.005475556139011345,0.0,0.023682855242061776,0.004975250042834219,0.022462565072025178,0.003827548825443304,0.009444195513895482,0.0,0.1144135135782773,0.011706490491000355,0.0,0.0575370425775878,0.0,0.0019909123611347606,0.03286329331376648,0.00245516394828337,0.0036433651201216413,0.0,0.0,0.0,0.003607001447378078,0.0,0.0,0.8410067354547803,0.0,0.0,0.0,0.0022536212782739914,0.0,0.0,0.029847003542159294,0.005456551309196008,0.0,0.0,0.05471950649395871,0.05063838515040211,0.00745468658406432,0.003002410400673576,0.0,0.017850270465446193,0.0,0.008882954819341217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020206610404545775,0.0,0.00696633138227538,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-f736b2b9dfb1dd46ca4e433d7b9cc51d796deac55333e90111a48cb35ff70a69.json,0.030417953910533844,0.020295577240489658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01079804594537,0.0,0.0,0.0,0.0,0.00384632755505287,0.0,0.0,0.023677818943603164,0.10819286780000202,0.0,0.10727596197490523,0.48361393768621114,0.018364519936233118,0.009423643186519675,0.06287321858090836,0.01259660578301409,0.0,0.0054636403096357256,0.0,0.023631316940740867,0.004964422972650593,0.022413682349258442,0.0038192193667412203,0.009423643186519675,0.0,0.11416452847585991,0.011681014988651975,0.0,0.057411831263024224,0.0,0.001986579765249555,0.032791776670359644,0.0024498210545289834,0.0036354364794461956,0.0,0.0,0.0,0.0035991519408232367,0.0,0.0,0.8425603246581301,0.0,0.0,0.0,0.0022487169788845914,0.0,0.0,0.029782050906746065,0.005444676837867615,0.0,0.0,0.05460042666236778,0.05305459592843816,0.007438463798445968,0.002995876596774622,0.0,0.017811424954273455,0.0,0.008863623856185807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020162637059057683,0.0,0.006951171348478301,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-f918a751ccb0dfe5811dddff7062f1c0b5064c0c3d72787cbe2bef7eee6e90e7.json,0.030764709726422836,0.020526940910303323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010921140524407316,0.0,0.0,0.0,0.0,0.0038901745690055997,0.0,0.0,0.023947739183814248,0.10942623498366283,0.0,0.10849887669919255,0.48912699573182794,0.018573870115164544,0.009531069974376591,0.0635899549620178,0.012740203420401804,0.0,0.005525924217976964,0.0,0.023900707071662208,0.005021015948738422,0.02266919180045142,0.003862757355241978,0.009531069974376591,0.0,0.11713939071950646,0.011814175157633586,0.0,0.05599251265426931,0.0,0.002009226196017179,0.03316559337437676,0.00247774830108356,0.003676879396555305,0.0,0.0,0.0,0.0036401812247592747,0.0,0.0,0.8384758650992684,0.0,0.0,0.0,0.0022743516975448274,0.0,0.0,0.03012155761358738,0.005506744568153474,0.0,0.0,0.055222855624910194,0.05365940287080964,0.00752326011942723,0.0030300287174817803,0.0,0.018014470011489675,0.0,0.008964666586772642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203924852495195,0.0,0.010545619016167858,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-fa23f39ab0af9c4a26038fe16c8c80117773c291cc8f03bae16c3f0804de8a66.json,0.02938441760861041,0.01960597741046056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010431151692482326,0.0,0.0,0.0,0.0,0.0037156376615469534,0.0,0.0,0.022873297853836193,0.10451670809480301,0.0,0.10363095674704122,0.4687817193984351,0.017740533257927297,0.00910344816754213,0.060736922562666565,0.012168600355822776,0.0,0.005277997625802703,0.0,0.024458974166229726,0.004795742614483564,0.02165211388755738,0.0036894505508587977,0.00910344816754213,0.0,0.11028546465326297,0.011284119356894749,0.0,0.055461101376827325,0.0,0.0019190800803565184,0.031677583003913004,0.002366581432280913,0.003511912208685065,0.0,0.0,0.0,0.0034768605402273937,0.0,0.0,0.8531575826569122,0.0,0.0,0.0,0.0021723104382847663,0.0,0.0,0.02877012121389469,0.005259678491801047,0.0,0.0,0.051146882158035006,0.05125191547737302,0.007185720882573023,0.002894083187922848,0.0,0.017206231247511625,0.0,0.008562457083137664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019477554248940522,0.0,0.006714985576395371,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-fa712b8be6b0c998680e99acdb3d4e5da8b6a587aef7653998d4eee9e224e8f7.json,0.030076290984959918,0.020067611667374762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010676759287528785,0.0,0.0,0.0,0.0,0.003803124533276975,0.0,0.0,0.02341186309018596,0.10697761539191744,0.0,0.10607100850828134,0.4781818513176084,0.01815824453629567,0.007454235362439641,0.06216700908819284,0.012455117200422885,0.0,0.005402271180799374,0.0,0.025034875082961726,0.004908661191907188,0.022161925629958515,0.003776320831682374,0.00931779420304955,0.0,0.1128822007127712,0.011549810576730185,0.002788021879688228,0.05676696559291455,0.0,0.0019642659483347993,0.03242345030676153,0.0024223039825035336,0.003594602244935911,0.0,0.0,0.0,0.0035587252643510597,0.0,0.0,0.8464795280964819,0.0,0.0,0.0,0.0022234587638168316,0.0,0.0,0.029447530620722924,0.005383520712024903,0.0,0.0,0.05398713947132536,0.0499606399414307,0.007354912902464346,0.002962226076896689,0.0,0.017611362071134888,0.0,0.008764065165722982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01993616470706634,0.0,0.010309640785408785,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-fed496f498630979ce48ded75a3204362825beb2266d7a2b54f3fd2c500f21a6.json,0.02980333981204549,0.019885492198423612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01057986456164941,0.0,0.0,0.0,0.0,0.0037686100613091153,0.0,0.0,0.023199393557497446,0.10600676211710992,0.0,0.10510838295717767,0.47546495789021764,0.017993453134765233,0.00923323248438652,0.061602825224707496,0.012342083354250093,0.0,0.005353243983398658,0.0,0.024807676239823863,0.004864113650109544,0.021960799646779126,0.0037420496111776804,0.00923323248438652,0.0,0.11185776159223203,0.011444992654020419,0.0,0.054242796256003575,0.0,0.001946439658025866,0.03212919797373321,0.00240032086252673,0.0035619801739695564,0.0,0.0,0.0,0.0035264287875191734,0.0,0.0,0.8487436929529931,0.0,0.0,0.0,0.0022032802225926446,0.0,0.0,0.02918028563275618,0.005334663680634592,0.0,0.0,0.053497190326719665,0.04950723246248363,0.007288164908025304,0.002935343005359345,0.0,0.01745153378857369,0.0,0.00868452870068217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197552381578808,0.0,0.006810718511829628,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Nitol-81e6a781e19aae65ee75d959c8d6329272eb2d22006d475fdf1fec4ed6fae733.json,0.006884473120068896,0.0007874542386347279,0.0,0.0,0.0,0.0,0.0,0.0012118426143632522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016729831050718697,0.0,0.0007066791209590696,0.009687248757124503,0.0,0.0058531394367819685,0.006425987469425128,0.002267142698369867,0.0018281539082815363,0.005777613995369816,0.0004072829307714177,0.0,0.0,0.0,0.00032745664713420116,0.0,0.005797568261694872,0.001852288089037654,0.0021937846899378437,0.0,0.028246112866252435,0.006345013259552411,0.0,0.008751046080167604,0.0,0.005010064087840165,0.0,0.021386553279366272,0.002115785989557412,0.003065080538886923,0.001527425046278732,0.0,0.0038402260742321417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005336743574499537,0.0,0.0038517426635798773,0.0021124966307544853,0.0,0.0,0.0038517426635798773,0.0,0.0009620240209004172,0.053469444127519083,0.0015376965791780535,0.0013821417257732168,0.0,0.005588414362564169,0.0015098360799756182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024073169561814878,0.0,0.06925684028236147,0.06828787064867017,0.0,0.0,0.0003623311443774131,0.13577524367230176,0.1071898634149694,0.0321494086228867,0.0,0.0003626961001362286,0.0,0.041354172780381254,0.06136731254012715,0.9738386498049203,0.0,0.013322654146155693,0.003911481261674517,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Nitol-9b92bd1db5d6d8c212ebebabbffe3da921e138c419e7c4aa2f473126049763ca.json,0.004337219487999059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5709635586064291,0.0,0.8004455019736956,0.009540333508028149,0.0,0.0007791139863614333,0.002492045560016236,0.0,0.0003585049080716478,0.010272747587173291,0.011069327854886405,0.0008062161379441456,0.016278432770333334,0.0,0.0,0.015191411042087783,0.0,0.0018051053592968217,0.0010617968647881593,0.003195910552332023,0.00040842965757396823,0.002015540344860364,0.0,0.01663231174360145,0.0,0.0,0.002631281309284851,0.0,0.0008497842258865217,0.0006375950318942618,0.0010479414543527758,0.0,0.0,0.0,0.0,0.0011546865368993514,0.03638795256832184,0.0,0.10349285247584211,0.0,0.0,0.0,0.0,0.000588376172041727,0.0,0.002477152812876812,0.0,0.0,0.0,0.0028310317861449277,0.00702456977699995,0.0005303159154341218,0.002563047020990732,0.0,0.0,0.0,0.0028436440870392016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024170974739833213,0.0,0.03947641190691242,0.009410925260005821,0.0,0.0,0.0,0.022506178235243795,0.08669743673617214,0.054380962720833696,0.0,0.0,0.0,0.042682799562928066,0.020085815640640096,0.06775006152188397,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Prorat-0074bdedd10478fadb1067ddb5cbfd89cc4ab8ea5be66c6c62f69338d2382014.json,0.002022045392420937,0.006623131620296581,0.0,0.0,0.0,0.0,0.0,0.0022650185720076554,0.0,0.0,0.0,0.001467910928673042,0.0,0.0,0.0006725972805014331,0.03361110396591485,0.0,0.0,0.001056666147534925,0.0024141526945806267,0.0013138543998289084,0.0008508831977766804,0.012971469440307524,0.0016949792840541375,0.0010934231902836441,0.0040795332548793665,0.004110697472720838,0.026570933136649016,0.0017829701746291567,0.0,0.003182604711351396,0.0,0.0014448080556094174,0.0011078579010581008,0.0009567452914981886,0.0,0.015118270297494123,0.000677672765290679,0.0,0.011300728075704211,0.0,0.00028812800178217544,0.013187168683851938,0.0001776576147388341,0.00039545519392872525,0.0,0.0,0.0,0.00039150823753466326,0.0,0.0,0.0,0.0,0.0,0.005115484481334558,0.0006522953077781661,0.0017954544344806415,0.0,0.003599588166070029,0.0005922605846564462,0.0018060100695117718,0.0,0.003119643077260692,0.004030657178299912,0.0005394270464408093,0.8635957919344428,0.0,0.0007749958552995689,0.0,0.002089027431327472,0.0,0.0,0.0,0.0,0.0,0.0063775942094050206,0.5009597293080675,0.0,0.008195415307515467,0.0003245326408340641,0.0012328178720715432,0.0005318116857366746,0.0,0.0,0.00040633334469567943,0.001064783593534642,0.009798549814364139,0.009548467291265341,0.0,0.0002711617475954038,0.0041629763498955115,0.009538388790173288,0.0,0.009995167029657602,0.00044154210801977206,0.0,0.0012184719914320823,0.0,0.0007561339138190733,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Ratenjay!gen1-34d438d148d6ad9aff45232783da70d78ea5eeb95effef189c3533f8190d09b1.json,0.016705449735545268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119338239125216,0.0,0.0,0.0,0.01028871112875192,0.12223378473565537,0.0,0.09521188082508275,0.09355749565682167,0.0010478690575676532,0.007097741875899944,0.01038489758660556,0.0,0.0,0.0,0.0,0.03972933341350483,0.003115938648959958,0.010160245021538904,0.004794294643806904,0.0023659139586333145,0.0,0.03686638643244974,0.0029326531008930594,0.0,0.0038608661410591025,0.0,0.003740652662283874,0.0,0.0,0.0,0.0,0.0,0.0,0.010730350599444884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005179928803870704,0.0,0.005711693672633058,0.010252115351777167,0.0,0.0,0.01246187710392667,0.0015857102663444525,0.0031125197518631588,0.013162612067469341,0.0,0.0,0.0,0.009040340837225968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538580385362374,0.011821984171757035,0.0,0.0503020261771222,0.004602868136800054,0.0,0.0,0.0,0.004607889039217928,0.015901340386438728,0.07623073559136945,0.0,0.0,0.0,0.055511414181721855,0.01861378018994887,0.1623938714176646,0.014649384219723994,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Ratenjay!gen1-90977e4c8cfdc76a32cbd993c6fc41a60f663349fdb72f23f9ebd89ce7a9398c.json,0.016987792238729663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09434626916052287,0.0004603057803544075,0.0014235075981700843,0.0,0.008718835760506713,0.1617489490495829,0.0,0.129986308997071,0.12764446489237852,0.006793068193184425,0.010826553573295703,0.04950194549565749,0.0,0.0,0.2994661511741139,0.0,0.07554951034348474,0.0023764513632577172,0.010729348862488547,0.007312986117962878,0.006315489584422493,0.0,0.109696311218377,0.00782832361499456,0.0006748885426947907,0.06478097165405845,0.0,0.003803874260800038,0.002854055484621851,0.001759080748209632,0.010441621947056615,0.0,0.000942250005696713,0.0,0.02282843887010898,0.0,0.0,0.0008099007773047015,0.0,0.0,0.0,0.002152905406929025,0.007901213890488663,0.0,0.05663022564703217,0.008470628255624741,0.002384299747219677,0.0,0.08870748632821823,0.003628149089627142,0.0047476877055654945,0.021511729747180523,0.0,0.008526264854411875,0.0,0.024927535442853494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079062530552887,0.34918588320895405,0.0941665350044094,0.0040955794511398904,0.43345303446296396,0.3891727180090592,0.1515449959778764,0.011714419979187525,0.17556100384654955,0.11790876731128128,0.4087191559668686,0.15169763871880565,0.0,0.10312912237407278,0.014196281856367166,0.14642539879661723,0.012144274487431597,0.0,0.010456096738531734,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Ratenjay-000c60fb7fb04267a1759dc58d0bf935b45637a717b77e0cdf62e20180cf58bb.json,0.00012770414907770216,0.0,0.0,0.0,0.0,0.0,0.43874250038814894,0.0,0.0,0.0,0.0,0.0,0.4504927037757879,0.777514838843077,0.0010630245636925326,0.0,7.490760234331881e-06,0.0,9.634826495180323e-05,0.0010901465490529905,5.070858905985408e-06,0.0008360146625482422,0.001130606579778653,3.784910939083409e-05,8.070938003546771e-05,0.00025840448458095083,0.0,0.0,0.001548320569477062,0.0,0.0005187355121718452,3.126331639114254e-05,7.527975722571476e-05,4.329257103138145e-05,3.798088472257303e-05,0.0,0.0007126962397313321,7.061843412555317e-05,2.1308329922747474e-05,0.0002892395358347146,0.0,3.002503473022732e-05,1.5018567767579804e-05,6.171072138805252e-06,9.61550549404151e-05,0.0,0.0,0.0,0.0001903907025004489,9.966502105087807e-06,0.0,1.7047390668479355e-05,0.0,0.0,0.0,5.664493196675988e-06,5.543686491022295e-05,0.0,0.00029174699872042836,0.00010286310548125879,0.0,0.0,0.0004376204980806425,1.9091991472151708e-05,3.74748160623732e-05,0.00015093160019566515,0.0,0.0,0.0,0.00019536449146278592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010605500965122664,0.001826207805560987,0.0006178727640228656,2.4630510259974945e-05,0.0020453812741041246,0.002047898812831486,0.0007951054115499715,4.931475544558421e-05,0.000856978027320997,0.0009893012792976635,0.0021507557841363204,0.0007959062764585322,0.0,0.0007254835079950866,0.00025523682331186003,0.0015836723880789973,0.00014826057027831558,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Ratenjay-00a2d28687d828ac6fb364039827dd3474bb3c9fac12f98afefc81462123051c.json,0.0002822109456735453,0.0,0.0,0.0,0.0,0.0,0.43866305526033433,0.0,0.0,0.0,0.0,0.0,0.45035745886994993,0.7775617103325089,0.0022458978881156983,0.0,1.655368713398913e-05,0.0,0.00020277921879391267,0.00224231049060846,1.1205993678126556e-05,0.0017448542561140446,0.002194259671264458,6.505490421817515e-05,0.00016786645496621184,0.0005710431061680221,0.0,0.0,0.0034216038811084983,0.0,0.001089966086522713,5.527056182500247e-05,0.00016635928926488828,8.504126312186993e-05,8.393322748310592e-05,0.0,0.0015473426102617374,0.0001560583208963027,0.0,0.0006391848935497473,0.0,6.63517474278993e-05,1.6594622191061494e-05,1.3637333764717761e-05,0.0002023725796583553,0.0,0.0,0.0,0.00038067020761691005,0.0,0.0,1.883635056716396e-05,0.0,0.0,0.0,1.251785469258818e-05,9.188164705970947e-05,0.0,0.0006447260876090572,0.0002121608539498542,0.0,0.0,0.0009670891314135858,4.2191025170755125e-05,6.901239672767413e-05,0.00023347859056737695,0.0,0.0,0.0,0.00043173223646161694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002343689283648778,0.004035701545532349,0.001338387029221601,5.443049143736218e-05,0.004520048783040467,0.004525612243508664,0.0017570881739100062,0.00010897973065456142,0.0018938192788439012,0.0019208564131429262,0.004752913888370587,0.0017588579898857124,0.0,0.0015779843176939895,0.0003439286295028116,0.003378582783291462,0.00028244671204095533,0.0,0.0,0.0,0.0,0.0
