,closesocket ntdelayexecution socket,connect shutdown closesocket,createtoolhelp32snapshot process32firstw process32nextw,findfirstfileexw ntclose findfirstfileexw,findresourcea loadresource sizeofresource,findresourceexw loadresource findresourceexw,findwindowa findwindowexa findwindowexa,findwindowexa findwindowexa ntdelayexecution,findwindowexa ntdelayexecution getforegroundwindow,findwindowexa ntdelayexecution socket,getfiletype writeconsolew getfiletype,getforegroundwindow findwindowa findwindowexa,gethostbyname gethostbyname gethostbyname,gethostbyname ntdelayexecution getforegroundwindow,gethostbyname ntdelayexecution socket,gethostbyname socket gethostbyname,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemmetrics getsystemmetrics ldrloaddll,getsystemmetrics ldrloaddll ldrgetprocedureaddress,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getvolumenameforvolumemountpointw ntclose regopenkeyexw,getvolumepathnamesforvolumenamew getvolumepathnamesforvolumenamew ntclose,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrloaddll,loadresource findresourceexw loadresource,loadresource sizeofresource findresourcea,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,lookupprivilegevaluew ntclose lookupprivilegevaluew,ntallocatevirtualmemory getsystemmetrics getsystemmetrics,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory writeprocessmemory ntallocatevirtualmemory,ntclose findfirstfileexw ntclose,ntclose lookupprivilegevaluew ntclose,ntclose ntclose ntclose,ntclose ntclose ntunmapviewofsection,ntclose ntdelayexecution ntcreatemutant,ntclose ntopenkey ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntunmapviewofsection ntclose,ntclose regopenkeyexw regopenkeyexw,ntcreatefile ntclose ntquerydirectoryfile,ntcreatefile ntcreatesection ntmapviewofsection,ntcreatemutant ntclose ntdelayexecution,ntdelayexecution getforegroundwindow findwindowa,ntdelayexecution ntcreatemutant ntclose,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution socket gethostbyname,ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey,ntopenkey ntqueryvaluekey ntclose,ntqueryvaluekey ntclose ntopenkey,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntunmapviewofsection ntclose ntclose,process32firstw process32nextw process32nextw,process32nextw process32nextw ntclose,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,regclosekey regclosekey regclosekey,regclosekey regcreatekeyexa regclosekey,regclosekey regopenkeyexa regqueryvalueexa,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regclosekey,regclosekey regqueryvalueexw regqueryvalueexw,regcreatekeyexa regclosekey regcreatekeyexa,regenumkeyw regenumkeyw regenumkeyw,regenumvaluew regenumvaluew regenumvaluew,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regopenkeyexw,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexa regclosekey regopenkeyexa,regqueryvalueexw regclosekey regclosekey,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regopenkeyexw regqueryvalueexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,shutdown closesocket ntdelayexecution,sizeofresource findresourcea loadresource,socket gethostbyname ntdelayexecution,socket gethostbyname socket,writeprocessmemory ntallocatevirtualmemory writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-730ed728d5c30bbf322823b8d041c6e3c86249b31946b64b6568a1948cc8e6ed.json,0.0,0.0,0.0,0.023163915177271118,0.0028273552875029244,0.03553420378663956,0.0,0.0,0.0,0.0,0.00805583515726706,0.0,0.0,0.0,0.5942712084045844,0.0,0.0544648475883855,0.007106840757327912,0.007106840757327912,0.0,0.007303323624111273,0.007366987656389802,0.01876336642993447,0.014016458577063833,0.012594368563693179,0.021066695415655867,0.00841332570479351,0.004728445331440952,0.12356516723092283,0.0,0.01635253500657447,0.010512343932797876,0.01815306008998942,0.03553420378663956,0.0,0.12389829959383171,0.18888943009290116,0.06271091431598241,0.007106840757327912,0.0,0.002354802781189883,0.03686011542792561,0.019258513682031873,0.06258316530475691,0.0428461064954423,0.006545668492987082,0.21524966572472315,0.007022231805218623,0.0,0.009127179234004877,0.008639246741273832,0.0,0.008225374756053385,0.21524966572472315,0.0,0.21697976803288316,0.0,0.46452651100016307,0.022481193365319563,0.015154218622660347,0.004681487870145749,0.03961436790185814,0.0,0.005946060605294794,0.0,0.0,0.0,0.0,0.01679249141825757,0.07903139516403078,0.0,0.008568952132002237,0.0028446893320344053,0.017384870493275077,0.0,0.12951931020413474,0.0,0.0,0.0027592798453793216,0.0,0.01720802225291145,0.01717291932483496,0.0,0.004181105169525962,0.0028388969855775506,0.0028101491706649454,0.004181105169525962,0.0,0.002781751520553202,0.011378757328137621,0.0,0.0,0.004181105169525962,0.0,0.002787403446350641,0.0,0.0,0.42041784699372886,0.0,0.03676685852583935
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-739a860eb0dbc39fe915e0761f973180262e418e737f75ebbc4007fe1eaea473.json,0.00955730200773022,0.008944986289060668,0.0,0.027022171020772492,0.009894865897759262,0.1077775256729703,0.0,0.0,0.0,0.0,0.00939764084218457,0.0,0.0,0.0,0.0,0.0,0.09774874908736558,0.008290578897920793,0.008290578897920793,0.041521577134645195,0.027263323455361713,0.02291748452543906,0.013680407994365502,0.04360289273224235,0.019589502529963415,0.021845005887930122,0.019629352318771057,0.016548090954927673,0.3780447961021336,0.0,0.010900723183060587,0.019076265570356025,0.00352944864564876,0.1077775256729703,0.0,0.4336055906592878,0.0,0.21946873469536532,0.016581157795841586,0.0,0.008241078805530322,0.0,0.02246627335401338,0.22234016270030182,0.270494563675212,0.03665249272948512,0.0,0.01911438015193886,0.04695533569508602,0.04563184892987482,0.036953500197966206,0.04707803129339333,0.024673935854887814,0.0,0.0,0.0,0.0,0.014198241047122157,0.07867719863671441,0.04351594775276358,0.016383754415947593,0.04621266379761972,0.0,0.04161873293349264,0.0,0.0,0.0,0.0,0.12080193226810773,0.11063414072046941,0.0,0.06997356955653437,0.03318509891049281,0.09126247571779085,0.0,0.17907254638569267,0.0,0.17677322162250167,0.009656622980881761,0.028992820402312703,0.09033410479618043,0.1001664786307268,0.3012339383102822,0.05853028112844783,0.06954680780941534,0.0688425488071251,0.05853028112844783,0.0,0.022715622693873384,0.09955529673147842,0.0,0.07646317111948486,0.04877523427370653,0.0,0.42922206160861737,0.008883290049548891,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-757d5da46a1617a1b5a07c2d4c17ec72f6c946ab3ca540e8da0131504084de93.json,0.00695674576944783,0.006511042077969271,0.0,0.03933879535835658,0.004801638678489932,0.06839326577531919,0.0,0.0,0.0,0.0,0.013681057293947366,0.0,0.0,0.0,0.0,0.0,0.13755892397134448,0.020115666404505645,0.020115666404505645,0.0,0.014883699130447828,0.012511201910574385,0.05178133179041071,0.023803860072542104,0.033271395392576564,0.055653314355898834,0.019050901407135022,0.008030220359261639,0.23756394732610833,0.0,0.04760772014508421,0.023803860072542104,0.05651976803843787,0.06839326577531919,0.0,0.21041390523449047,0.6415739808158484,0.10650064145600512,0.016092533123604515,0.0,0.00399911258565707,0.1067861325829695,0.03270633322759447,0.10869922633019077,0.1348286189620309,0.01333964718962141,0.33410852232986005,0.011925710219121177,0.0,0.015500498656542685,0.019562470736886772,0.0,0.017960120830678182,0.33410852232986005,0.0,0.33713118647683166,0.0,0.010334878322174681,0.038179343105077666,0.02573609429366174,0.007950473479414119,0.06727625706689519,0.0,0.020196142107237178,0.0,0.0,0.0,0.0,0.07842543199678761,0.012201579511809856,0.0,0.014552473179799536,0.007246615088679386,0.029524363970108804,0.0,0.01629332967721055,0.0,0.1286729623778062,0.004686027571035275,0.0030148329146658516,0.02922402628177291,0.029164411709127824,0.0,0.009467578595241919,0.01205309926068457,0.004772417888134708,0.009467578595241919,0.0,0.007086286124390701,0.019324306903145027,0.0,0.0,0.009467578595241919,0.0,0.06863994481550391,0.006466133477941016,0.0,0.00313152142658662,0.0,0.10651596132075704
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-759d25eb1e779c0cf9a1791494780efd719aef5f5a316dee827da31758678a77.json,0.015267683493755416,0.014289515954073543,0.0,0.0,0.010537958698521916,0.11478226444967218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10410169186306051,0.00882940495766709,0.00882940495766709,0.29848615624289715,0.032664641640051846,0.02745781968000235,0.013112579626832465,0.043534459640753934,0.0208626747161973,0.021810720977163453,0.020905114445339545,0.017623593975326313,0.3997183902868237,0.0,0.008706891928150787,0.017413783856301573,0.0,0.11478226444967218,0.0,0.4617867339516463,0.0,0.2337325726021569,0.01765880991533418,0.0,0.008776687726875522,0.0,0.0,0.23855771629802738,0.14090610400962053,0.024396645352001138,0.0,0.017448576781730764,0.05000708380920059,0.01943903209316285,0.04293294903463833,0.050137753710219224,0.02189796537377934,0.0,0.0,0.0,0.0,0.0,0.08379063226484494,0.03910288600631971,0.017448576781730764,0.0,0.0,0.022161820749752505,0.0,0.0,0.0,0.0,0.18254840376672637,0.005355660830048983,0.0,0.07452133193052089,0.03180769550640366,0.09719385889370417,0.0,0.0,0.0,0.0,0.010284231761319157,0.026466118644049744,0.0962051507565828,0.10667655587187001,0.3208119072362272,0.062334314736305296,0.06348585757638425,0.07331680323173932,0.062334314736305296,0.0,0.02073597383583853,0.10602565168801217,0.0,0.08143270940110613,0.051945262280254416,0.0,0.3636168359617809,0.01419095689871892,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-764e8d67b8a22cd013f7d302251a249fe7c6c3c4a2d2acb9d1e5f88d557715a3.json,0.02395238376531278,0.022417806217460496,0.0,0.0,0.01102150307448409,0.1200491591133063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10887849817523466,0.009234550701023561,0.009234550701023561,0.0520304134611235,0.03416349015613896,0.02871774815972878,0.013714262961746307,0.04553208021624465,0.02181997862249942,0.022811526898491162,0.02186436573945473,0.01843226954474235,0.4180598532894218,0.0,0.00910641604324893,0.01821283208649786,0.0,0.1200491591133063,0.0,0.4829762626340446,0.0,0.2444576166257965,0.018469101402047123,0.0,0.009179414489365316,0.0,0.0,0.24950416668357223,0.14737171619143236,0.025516108901802153,0.0,0.01824922151879293,0.05230170697351415,0.020331010787681316,0.04490296871711079,0.052438372788689666,0.02290277458820439,0.0,0.0,0.0,0.0,0.0,0.08763544606124589,0.04089715956092169,0.01824922151879293,0.0,0.0,0.023178737222022194,0.0,0.0,0.0,0.0,0.19092481294686992,0.00560141048119293,0.0,0.07794081496087933,0.0332672222244763,0.10165369264240767,0.0,0.0,0.0,0.0,0.01075613363259665,0.02768054196738967,0.10061961668094285,0.11157151229697845,0.33553267032932366,0.06519458475467461,0.06639896724614429,0.07668101530359014,0.06519458475467461,0.0,0.021687463950316288,0.11089074074825432,0.0,0.0851693276377851,0.05432882062889552,0.0,0.3803017444022686,0.02226318391877542,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-76c6fe9ca5a7a1b18fae029ae849431daf6bb211afe955222d5c778bf3472509.json,0.0,0.0023754242731655975,0.0,0.028703954989791537,0.0035035648460785746,0.049903846941327004,0.28020745703115574,0.26702122375910137,0.2694539761726739,0.0034732065991369475,0.00998252359282793,0.28020745703115574,0.0,0.0,0.0,0.0,0.09691019937510907,0.014677602041566767,0.014677602041566767,0.27014780073013706,0.010860043527774702,0.009128926629245,0.03778277914927752,0.017368730330487896,0.026010872630303685,0.040608010889817324,0.01390068535459609,0.005859332540577903,0.17622998371658505,0.0,0.018816124524695225,0.017368730330487896,0.018745558042987057,0.049903846941327004,0.0,0.15353066127364484,0.4681310268960109,0.07770928394958371,0.011742081633253413,0.0,0.002917993461978874,0.07791759547472628,0.023864511058205782,0.07931350392365712,0.09837908290701576,0.01460011531959331,0.21510503441509576,0.008701716619246569,0.016625901268088546,0.011310097620012954,0.01605820180069671,0.01666934521057749,0.013104786133861436,0.21510503441509576,0.28020745703115574,0.21738759288445111,0.0,0.0,0.027857948776643462,0.018778604822259064,0.005801144412831046,0.04908881009544157,0.0,0.014736321962396447,0.0,0.0,0.0,0.0,0.06069203613737527,0.05697924783648733,0.0,0.02477617594680335,0.012337656165902218,0.032314131893728754,0.0,0.09213661043933877,0.0,0.09388754502649278,0.003419208017292421,0.010999018589155628,0.03198541518764258,0.03369351025740417,0.10666063063560116,0.024178404952312136,0.02638400201489796,0.02437570517956303,0.024178404952312136,0.0,0.00861763542860524,0.03525044618829205,0.0,0.027074007987777118,0.02072434710198183,0.0,0.1675218057410198,0.002359040263155594,0.0,0.0,0.0,0.07772046224582495
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-79ebf2c2afd7a143d1833a4702c1dd0aa83e71d78c456649eb59051335c309de.json,0.0,0.0,0.0,0.0,0.0012887032898237219,0.01835594731466982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6174364468350719,0.0,0.036919195661393116,0.005398808033726417,0.005398808033726417,0.0,0.003994609615271326,0.003357859293751907,0.014966538258662045,0.005323896493123171,0.008929650806820729,0.01600360108488957,0.00511303764430757,0.0021552166016465917,0.06269671042448444,0.0,0.013842130882120244,0.005323896493123171,0.01654826215986333,0.01835594731466982,0.0,0.056472614883555164,0.1721909029612168,0.028583518295019542,0.004319046426981134,0.0,0.0,0.033601544330286594,0.0,0.0285252905329248,0.0,0.0,0.221539608234228,0.002133813477985276,0.0,0.0,0.00393775262213732,0.0,0.0032135233198353984,0.221539608234228,0.0,0.22304875292078685,0.0,0.4844833548714764,0.010246886189757142,0.004250624435558267,0.002133813477985276,0.0,0.0,0.0010840813529738196,0.0,0.0,0.0,0.0,0.00127566440097439,0.015718849378672725,0.0,0.0039057124697639747,0.0012966041151329455,0.007923991688228807,0.0,0.02405115821853953,0.0,0.0,0.0012576746297155782,0.0,0.007843384588667072,0.006522820616028107,0.0,0.0025409866296291113,0.0012939639743739326,0.0012808607737196428,0.0025409866296291113,0.0,0.001267917177531352,0.005186416460531782,0.0,0.0,0.0025409866296291113,0.0,0.0012704933148145556,0.0,0.0,0.4370410108096056,0.0,0.03351653168468911
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-7a94befd3a93c00b1ca28bd169792504aae64411f804665e0641305e801b215e.json,0.023902845945971616,0.022371442179321042,0.0,0.0,0.010998708632247299,0.11980087595224466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10865331794158489,0.009215451996326512,0.009215451996326512,0.034615203498520555,0.028410694950032945,0.028658354713374523,0.013685899409807063,0.04543791171986117,0.021774850998893338,0.02276434857547055,0.021819146315341344,0.018394148310225497,0.4171952306410474,0.0,0.009087582343972233,0.018175164687944466,0.0,0.11980087595224466,0.0,0.4819773812250433,0.0,0.243952034493862,0.018430903992653024,0.0,0.009160429816228508,0.0,0.0,0.2489881473823143,0.16177361759794703,0.03055600442259101,0.0,0.018211478860376443,0.052193537676600975,0.05072240654055498,0.033607576001982935,0.05232992084239476,0.02285540754861959,0.0,0.0,0.0,0.0,0.01578215591613769,0.08745420026385886,0.040812576910537246,0.018211478860376443,0.0,0.0,0.03700927910766011,0.0,0.0,0.0,0.0,0.19052994624031672,0.005589825761142023,0.0,0.07777961939685256,0.033198419650975246,0.10144345460051499,0.0,0.0,0.0,0.0,0.010733888021891605,0.027623293649197984,0.10041151729333467,0.1057737243064326,0.3348387286753868,0.06505975067748034,0.06626164229026066,0.0765224252308765,0.06505975067748034,0.0,0.02164261039078479,0.11066139883658414,0.0,0.0849931822149634,0.054216458897900284,0.0,0.379515212285302,0.022217139667241485,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-7c1334bb1b9e6b4730760f754ab9010783b7f29f821b02bf1478448ad59cf6df.json,0.011011140342229867,0.010305680338290428,0.0,0.0,0.011400053799665077,0.1369080691966704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1839428968788606,0.022287360101783553,0.022287360101783553,0.0,0.0196316047483762,0.01980273602814775,0.04728433576015988,0.047095950576609744,0.04137726971467653,0.056628058544360586,0.030153775341512618,0.01906535461088432,0.4668869343895791,0.0,0.037676760461287796,0.02825757034596585,0.03659707405170217,0.1369080691966704,0.0,0.49956483619154735,0.5077417931320436,0.25285389501217653,0.02547126868775263,0.0,0.00949469580700436,0.06993978158317318,0.0,0.2561621191029703,0.1456586087848853,0.014075999726369387,0.0,0.018876019514786863,0.0,0.021029311085320128,0.023222615630568277,0.0,0.0315858748366895,0.0,0.0,0.0,0.0,0.010905366713759421,0.09064542223544361,0.04386857101647052,0.018876019514786863,0.0,0.0,0.028769816554450826,0.0,0.0,0.0,0.0,0.04890040966279953,0.0038625331111410955,0.0,0.023033661113941686,0.007646630420984188,0.0467311766110071,0.0,0.0,0.0,0.0,0.011125569830113992,0.0,0.04625580198241982,0.04616144400994367,0.0,0.014985287671591123,0.00763106037889661,0.011330677779430452,0.014985287671591123,0.0,0.011216176874472072,0.030586521683936753,0.0,0.0,0.014985287671591123,0.0,0.011238965753693342,0.010234598985906406,0.0,0.0049565735267025615,0.0,0.06976283239874131
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-7cdae407c0cbf514980c892b1c4495e999866aa3be4f6ebc6e482feecd8cfdea.json,0.05976164285610911,0.09727451015801289,0.0,0.029385941627057845,0.0035868071870267595,0.05108952873236493,0.32398870303510524,0.19236829242709375,0.14155769506803936,0.053335914728779854,0.010219701629754392,0.32398870303510524,0.0,0.0,0.0,0.0,0.1027560318835266,0.015026331980107333,0.015026331980107333,0.0,0.011118070847309827,0.007788186481041085,0.03868047253361273,0.017781399664587937,0.024853615214969337,0.041572829877398285,0.014230956275939491,0.0059985463352412146,0.1774594322277718,0.0,0.03556279932917587,0.017781399664587937,0.042220067727609494,0.05108952873236493,0.0,0.15717844637630835,0.47925350478961043,0.07955560419583539,0.012021065584085866,0.0,0.0014936615106235988,0.07976886506250899,0.024431515767221617,0.08119793935598484,0.105512527638088,0.013286225978498021,0.2760037840555867,0.008908463545156774,0.0,0.018195285305449633,0.014613096764109896,0.0,0.013416147025790956,0.2760037840555867,0.32398870303510524,0.2781907195899056,0.0,0.0,0.02851983487610526,0.019224771824675278,0.005938975696771183,0.050255127159982003,0.0,0.01961238116071735,0.0,0.0,0.0,0.0,0.062134038037423345,0.025520703419409416,0.0,0.009058871856974486,0.005413195957065656,0.022054595935086917,0.0,0.03955594468363486,0.0,0.09611824985920935,0.003500446096806431,0.002252069572508752,0.02183024473934118,0.019970236791512993,0.0,0.007072247876809007,0.009003622710688098,0.0035649793595131573,0.007072247876809007,0.0,0.005293430785234762,0.014435189218841748,0.0,0.0,0.007072247876809007,0.0,0.0512737971068653,0.09418848936501359,0.0,0.0,0.0,0.07956704808086629
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-7d85ae8d40e1df6c39d67e97e16bbaa2a1aa6f8bcbec78dfc492de86ef57dc87.json,0.006582489475095852,0.006160763576895917,0.0,0.0,0.004543321994485048,0.06471387155049148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13015858265563085,0.019033491632497495,0.019033491632497495,0.014298770942736629,0.009388661128208544,0.01183812915211528,0.048995619908053456,0.018769391080608593,0.03148147384589145,0.052659299066348066,0.01802600844697944,0.0075982136978013605,0.22478357478635477,0.0,0.045046538593460625,0.018769391080608593,0.0534791396117679,0.06471387155049148,0.0,0.199094140065116,0.6070588341409047,0.10077116150397335,0.015226793305997997,0.0,0.003783969887245199,0.10104129389068921,0.0,0.10285146776699507,0.12150015383793457,0.021036676758838534,0.334730416675947,0.007522757009478295,0.02155998996107905,0.025142758076881214,0.023137570711932256,0.02161632681457217,0.013217484978714684,0.334730416675947,0.0,0.33754051669268353,0.0,0.0,0.03612538570245819,0.01685876810897661,0.007522757009478295,0.0,0.0,0.02293156552173054,0.0,0.0,0.0,0.0,0.08320103802128456,0.002309032739668693,0.0,0.032129031447593916,0.015999117208199232,0.04190403563667222,0.0,0.0,0.0,0.12175066455656046,0.0044339304882772745,0.014263210549618564,0.041477765278814395,0.045992393446803004,0.13831443412693278,0.03135385923693056,0.03421401398949171,0.031609712489650915,0.03135385923693056,0.0,0.011175101447617871,0.0457117634519978,0.0,0.03510879386388643,0.026874736488797627,0.0,0.2172374532844475,0.0061182709522084495,0.0,0.0,0.0,0.10078565719661924
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-7d9aec70614646558761e1e9d7aaea88933ee32493d21395b322b04a438140bc.json,0.0,0.0,0.0,0.02228357481452329,0.0027199021665443566,0.03418373286615457,0.24056461104352794,0.21497263114528029,0.002752416338688298,0.22379574896324345,0.007749674614443802,0.24056461104352794,0.0,0.23831451529327197,0.3495023823746783,0.0,0.052394921010083584,0.006836746573230914,0.006836746573230914,0.0,0.008430914573486952,0.007087006636939833,0.018050268118060715,0.013483765630567475,0.01211572188824599,0.020266059506648823,0.008093578799048444,0.004548741630816178,0.11886909563376022,0.0,0.016854707038209342,0.010112824222925606,0.018918419388940864,0.03418373286615457,0.0,0.11918956736210186,0.1817107218246901,0.06032759747879463,0.006836746573230914,0.002527382903879019,0.002265308931867451,0.035459253477844434,0.018526597389337984,0.06157299226233338,0.0763740625611466,0.008815662181526806,0.20038949179264468,0.006755353168882942,0.0,0.008780302455349928,0.009696066039132555,0.0,0.009043166733444848,0.20038949179264468,0.24056461104352794,0.20207178442631793,0.0,0.4273581931045197,0.021626799720256964,0.014578285313574366,0.004503568779255294,0.03810883108988747,0.0,0.011440163317450517,0.0,0.0,0.0,0.0,0.0444243135902353,0.0013823240260915205,0.0,0.008243290672334248,0.004104866150822226,0.016724161667532572,0.0,0.0,0.0,0.07288717302176101,0.0026544139191568197,0.0017077608552894534,0.015174531636203687,0.015143576859135689,0.0,0.004022203031719872,0.006827513061232702,0.0027033499650321205,0.004022203031719872,0.0,0.004014047343634145,0.010946309735525935,0.0,0.0,0.004022203031719872,0.0,0.03888129597329209,0.0,0.0,0.3867013495409663,0.0,0.035369540787277824
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-813477cf47cbe8c132ebbd8bc358f8c03417de303cf35c71f5ab051cdae4724e.json,0.0,0.0,0.0,0.02199073299864316,0.0026841583015632304,0.03373450393904537,0.24497990537305778,0.20962198088622472,0.002716245185478433,0.2181938146791479,0.007647831494322215,0.24497990537305778,0.0,0.2351826813756911,0.3646184684396005,0.0,0.03977412918597853,0.005622417323174228,0.005622417323174228,0.0,0.005546745913768605,0.0069938720339871975,0.017813058723391638,0.013306567382753844,0.011956501923407126,0.019999731068951573,0.007987216227862715,0.00448896389002615,0.11730696558473722,0.0,0.016633209228442306,0.009979925537065384,0.018669801097955144,0.03373450393904537,0.0,0.11762322580197047,0.17932275229166214,0.058181732799799345,0.005622417323174228,0.0,0.0022355391491167415,0.034993262169688705,0.01828312826615054,0.06076382465734376,0.07297767457611963,0.007456980239755872,0.20434792179018937,0.006666577022983858,0.0,0.00866491523689853,0.009568644222416564,0.0,0.008924325057925049,0.20434792179018937,0.24497990537305778,0.205990399654053,0.0,0.42174202288310564,0.021342588979634314,0.014386703326430036,0.0044443846819892385,0.037608020093881644,0.0,0.011289821272795098,0.0,0.0,0.0,0.0,0.019927503205678543,0.0013641580773465487,0.0,0.008134960647667793,0.004050921643822918,0.015129014480016202,0.0,0.0,0.0,0.07192931898443884,0.0026195306744955208,0.0016853181460691165,0.01497511401867761,0.01630316294933758,0.0,0.003969344850326116,0.00673778861892762,0.0026678236224542892,0.003969344850326116,0.0,0.003961296341026946,0.010802457716861114,0.0,0.0,0.003969344850326116,0.0,0.03837033355315245,0.0,0.0,0.379868927223315,0.0,0.03490472844737255
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-81819096e605e81210d610faa6bf8fb85c29c7418b86a6314d154d531cfd0c1e.json,0.0,0.0,0.0,0.0,0.0009554746817307194,0.010407285768615191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1824111327752857,0.0,0.009438880313170958,0.0008005604437396301,0.0008005604437396301,0.002255306849080192,0.002468080628624196,0.0024895952119692367,0.001188915064487184,0.004341987160468076,0.0018916146907376006,0.0023730886347348235,0.0018954626927895173,0.0015979278649942141,0.039393901429760035,0.0007517689496933972,0.001973630527485489,0.0023683566329825868,0.0010224389667018651,0.010407285768615191,0.0,0.041870114058409166,0.013182938552315915,0.02119248725547505,0.0016011208874792602,0.0,0.0007957805825963743,0.0,0.0,0.02162998210329254,0.01149833633446035,0.0013272234758105537,0.0,0.0015820590898232157,0.026449107062757028,0.0013218999666159152,0.009731805510963434,0.02651821931523526,0.001588387435908007,0.0,0.0,0.0,0.0,0.14258608843456347,0.00759728045873798,0.004333329157273604,0.0015820590898232157,0.0,0.0,0.0012056448065456797,0.0,0.0,0.0,0.0,0.012295495489794403,0.00048559673400185987,0.0,0.05501994040094993,0.003364663882734395,0.01664592481375985,0.14020558047195703,0.0,0.15455195071975722,0.0,0.0009324693092951337,0.055792510486885306,0.06881400825459622,0.07109171910952176,0.04290473174205046,0.0051808535980281505,0.005276562917871396,0.004748300286711238,0.0075357870516773095,0.0,0.0014100950597732934,0.012497322993013468,0.14741512189743347,0.007383488047680947,0.007064800360947478,0.14416733152508318,0.904765432892007,0.0,0.0,0.12898982102163187,0.0,0.0
