,findfirstfileexw ntclose findfirstfileexw,findfirstfileexw ntclose seterrormode,findresourceexw loadresource findresourceexw,findwindowa findwindowexa findwindowexa,findwindowexa findwindowexa ntdelayexecution,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getforegroundwindow findwindowa findwindowexa,gethostbyname gethostbyname gethostbyname,gethostbyname ntdelayexecution socket,gethostbyname socket gethostbyname,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getusernamew getusernamew getusernamew,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetdllhandle ldrgetprocedureaddress ntclose,ldrgetprocedureaddress getsystemmetrics getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrloaddll,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,lookupprivilegevaluew ntclose lookupprivilegevaluew,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntallocatevirtualmemory ntreadfile,ntallocatevirtualmemory ntreadfile ntwritefile,ntclose findfirstfileexw ntclose,ntclose ldrgetdllhandle ldrgetprocedureaddress,ntclose lookupprivilegevaluew ntclose,ntclose ntclose ldrunloaddll,ntclose ntclose ntclose,ntclose ntcreatefile setfilepointer,ntclose ntdelayexecution ntcreatemutant,ntclose outputdebugstringa outputdebugstringa,ntcreatefile ntcreatesection ntmapviewofsection,ntcreatefile ntqueryinformationfile ntallocatevirtualmemory,ntcreatefile setfilepointer ntreadfile,ntcreatemutant ntclose ntdelayexecution,ntcreatesection ntmapviewofsection ntclose,ntdelayexecution getforegroundwindow findwindowa,ntdelayexecution ntcreatemutant ntclose,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution socket gethostbyname,ntdelayexecution timegettime ntdelayexecution,ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntclose outputdebugstringa,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntqueryattributesfile ntqueryattributesfile ntqueryattributesfile,ntqueryinformationfile ntallocatevirtualmemory ntallocatevirtualmemory,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntwritefile ntreadfile,ntreadfile ntwritefile ntsetinformationfile,ntreadfile setfilepointer ntreadfile,ntsetinformationfile ntfreevirtualmemory ntclose,ntwritefile ntreadfile ntwritefile,ntwritefile ntsetinformationfile ntfreevirtualmemory,ntwritefile setfilepointer ntwritefile,outputdebugstringa ntcreatefile ntqueryinformationfile,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,regclosekey regclosekey regclosekey,regclosekey regclosekey regopenkeyexa,regclosekey regopenkeyexa regqueryinfokeya,regclosekey regopenkeyexa regqueryvalueexa,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regenumkeyexa regopenkeyexa regqueryvalueexa,regopenkeyexa regqueryinfokeya regenumkeyexa,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryinfokeya regenumkeyexa regopenkeyexa,regqueryvalueexa regclosekey regclosekey,regqueryvalueexa regclosekey regopenkeyexa,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regqueryvalueexw,setfilepointer ntreadfile ntclose,setfilepointer ntreadfile setfilepointer,setfilepointer ntwritefile setfilepointer,socket gethostbyname ntdelayexecution,socket gethostbyname socket,timegettime ntdelayexecution timegettime
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-86f3c8d9f0825da9dd937676b959695e62777ebb10f087415a099372bc5f8eaa.json,0.0,0.0,0.33725135452111976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14025559892710168,0.0,0.0,0.01072864514287763,0.04647075894614263,0.0,0.024626340824702414,0.01971814165900573,0.01903952952592294,0.41325274700811554,0.0,0.01008908451378066,0.018366788755916248,0.0,0.33725135452111976,0.5755276933689798,0.0,0.35972483557167295,0.015435767746550033,0.0,0.0,0.0,0.010761280420957494,0.31624235392425143,0.0,0.00972183735704537,0.0,0.0,0.0,0.010068852575667623,0.0,0.0,0.0,0.010008423361735828,0.0,0.0,0.0,0.0,0.0,0.11643198522565597,0.0,0.0,0.0,0.0366968989125013,0.0,0.027742524475170505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013840711995153432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010398048520034585,0.0,0.0,0.0,0.01354068310116813,0.0,0.013585066065595201,0.0,0.0,0.0,0.0,0.013585066065595201,0.01355545355439462,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-8f0dd025992b4194c9389f771855ed86df02130239cd80bdd44c343e5042a0e5.json,0.0,0.0,0.10239909744419201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09499861611405595,0.6249915871685388,0.0,0.012111298338517653,0.03147580434167173,0.005601016092401785,0.016680034994651125,0.01780745233963943,0.012895948327634892,0.2861265370881687,0.0,0.006833588633884576,0.012440284221224727,0.0,0.10239909744419201,0.3898192644258358,0.0,0.24365060519920478,0.0,0.050923760245441964,0.0,0.0,0.012148139485178946,0.2079901737185558,0.016650150387871192,0.12730696414276574,0.0,0.0,0.0,0.006819885037473834,0.0,0.0,0.0,0.006778954823348376,0.0,0.0,0.0,0.0,0.0,0.07886228822564477,0.0,0.007311532353003083,0.0,0.02899834596411701,0.0,0.018790703920642304,0.059881880511291806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11562080073413902,0.0,0.0,0.0,0.06462198489939193,0.027695136385453685,0.0,0.0,0.007042857663054903,0.0831763278743564,0.09272219460817714,0.23227871197870797,0.05502865478554785,0.051757820769892715,0.05520902491972564,0.0,0.0,0.0,0.09201504153287607,0.046007520766438034,0.321350640124753,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-9aad86a4db9fc0bfdfab1ae211a7ed3b505f0a3bfb15f3d4f97ee74ecd5d08e6.json,0.0,0.0,0.16710249445497732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1550258363466654,0.0,0.0,0.017787708999114433,0.05136456816269014,0.006855117260918011,0.027219726782470866,0.027243309939788754,0.02104457156065012,0.45677215895522266,0.0,0.011151560270574061,0.02030098484245434,0.0,0.16710249445497732,0.6361361877009027,0.0,0.3976072535838672,0.0,0.0,0.0,0.0,0.017841817120117502,0.34194683788441593,0.005822348324854567,0.06984665040898717,0.0,0.0,0.0,0.011129197718555599,0.0,0.0,0.0,0.01106240473844493,0.0,0.0,0.0,0.0,0.0,0.12869337142463336,0.0,0.0,0.0,0.04563160704351604,0.0,0.030664073962327173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015298269510062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01149306110075073,0.0,0.0,0.0,0.014966644743749527,0.0,0.015015701652938779,0.0,0.0,0.0,0.0,0.015015701652938779,0.014982970665011652,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-aca2ab2d2436d836321680b2d1ae32234e5f1f6a4e79ba89ff357fd2a701fd45.json,0.04132417693299062,0.0,0.07712984636669079,0.4300853098114563,0.40233787046878167,0.0,0.0,0.4300853098114563,0.0,0.0,0.0,0.0,0.0,0.0,0.07155559813326232,0.0,0.0,0.009122566540785538,0.02845014083602774,0.01054710250106837,0.012563865977721448,0.01341306805840856,0.00971358672184936,0.27174066770124794,0.004661168293883487,0.008578748163152176,0.017179007728239812,0.0020983743111518344,0.07712984636669079,0.2936227049494027,0.0,0.18352440807799136,0.005250013081828706,0.0,0.0,0.034031675121286395,0.00915031631644647,0.1566639799089698,0.012541356061255423,0.13391694230887394,0.0,0.0,0.0,0.01027385393636954,0.0,0.0,0.0,0.010212194386509289,0.4300853098114563,0.0,0.0,0.0,0.0,0.059401267460240395,0.0,0.0,0.0,0.040564383202628354,0.0,0.01415368047859019,0.0,0.10599399639369456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035306270586679955,0.0,0.0,0.0,0.006953582169604529,0.011589303616007548,0.0,0.0,0.008841460245453662,0.01392238267375793,0.013968186836429471,0.0,0.00921091384442711,0.010829285890793457,0.016171933593803894,0.0,0.0,0.0,0.013861657366117624,0.013861657366117624,0.0737676903765015,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-ad4f96fa5ff46dc690b661762e256c0fbbcba55b7f9a084c1eeae1f17740e023.json,0.0,0.0,0.12729566690121707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11809588653378661,0.2670756968634174,0.0,0.015055951053489013,0.03912860176437604,0.006962806280546704,0.020735497007060632,0.022137026379763374,0.016031375116217182,0.35569325575964944,0.0,0.008495057517015773,0.015464924163463019,0.0,0.12729566690121707,0.48459707628842175,0.0,0.29830079272714294,0.0,0.0,0.0,0.0,0.015101749487759499,0.2585593870769538,0.02069834647502391,0.15553083936614565,0.0,0.0,0.0,0.008478022128154057,0.0,0.0,0.0,0.008427140440389676,0.0,0.0,0.0,0.0,0.0,0.09803628961193389,0.0,0.013633807477442892,0.0,0.03604879223223917,0.0,0.02335933857644706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143731998664601,0.0,0.0,0.0,0.08033370283104045,0.03442872978473162,0.0,0.0,0.008755206691128614,0.10339921338594796,0.11526599251155611,0.2887532633224632,0.06840792042547907,0.0643418396909987,0.06863214443811488,0.0,0.0,0.0,0.11438690739685814,0.05719345369842907,0.3994814902163341,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-b2dec314e01b3174eac7e1295d80c973580d65f9d7887801893d58054719a081.json,0.0,0.0,0.13078989192996598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12133758055656017,0.05612867154474545,0.0,0.01392230885160532,0.04020266927156881,0.00536544980161429,0.021304679716805535,0.021323138080380746,0.01647143119620786,0.3654569209894883,0.0,0.008728244107881061,0.015889431347369056,0.0,0.13078989192996598,0.4978991098457742,0.0,0.3112042695497632,0.0,0.0,0.0,0.0,0.013964658879482563,0.26169173266541806,0.018228436641118378,0.13877378041316416,0.0,0.0,0.0,0.008710741103085637,0.0,0.0,0.0,0.00865846272939141,0.0,0.0,0.0,0.0,0.0,0.10072735416445734,0.0,0.02101207664773626,0.0,0.035715522818961544,0.0,0.024000544891601385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20954225065935975,0.0,0.0,0.0,0.08253883708201325,0.03537378732086282,0.0,0.0,0.008995534292976618,0.10623748846758528,0.11843000685550087,0.2966794473348165,0.07028569579312663,0.06610800245299205,0.07051607468264137,0.0,0.0,0.0,0.11752679113773562,0.05876339556886781,0.4104471283689591,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-b47e4ab540fe929b15122aea454d533d7d9f4ac74e22bd5ea2fd140fe7717dee.json,0.0,0.0,0.1421301320394355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13185825059847975,0.0,0.0,0.08573357014303194,0.07863925180806725,0.005830665332782345,0.023151918672957357,0.11122549192039852,0.03579919910093788,0.38851058134105587,0.0,0.014227550033337076,0.01726713694849137,0.005800132477139906,0.1421301320394355,0.5902580099796362,0.0,0.3305014006182505,0.0,0.0,0.0,0.0,0.01517547557489635,0.2908451449363259,0.01485671064738286,0.22849434823083684,0.0,0.0,0.0,0.009466012739010769,0.0,0.0,0.0,0.009409201527942973,0.0,0.0,0.2536752996491455,0.0,0.0,0.1094609983701439,0.0,0.0,0.0,0.038812265223329756,0.0,0.026081530951094434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08457828814259838,0.0,0.0,0.12344321270021863,0.01922044964048641,0.012813633093657607,0.0,0.0,0.019550998291376433,0.03848296439585523,0.03860957203210368,0.0,0.0,0.02394664954316787,0.0,0.0,0.0,0.1796973519247452,0.025543408739143326,0.0,0.1720421749522152,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-b49a9b76e0a03cbb4e6a893585cc556bf136a126be93d6abfe9a6be8b99daf7c.json,0.0,0.0,0.1676992507767936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15557946451473356,0.0,0.0,0.017851232454168,0.051548001275812855,0.0068795982513160745,0.027316933853427712,0.027340601230902,0.021119725921210048,0.45840338339849174,0.0,0.011191384715512991,0.02037348370659963,0.0,0.1676992507767936,0.6384079568494411,0.0,0.3899583886194049,0.0,0.0,0.0,0.0,0.017905533806058346,0.3431679982141774,0.005843141091485645,0.07009608672246175,0.0,0.0,0.0,0.011168942302362999,0.0,0.0,0.0,0.01110191079120428,0.0,0.0,0.0,0.0,0.0,0.12915296111073582,0.0,0.0,0.0,0.045794566609539705,0.0,0.030773581483739973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015352902680397245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011534105113236978,0.0,0.0,0.0,0.015020093615930291,0.0,0.015069325717122408,0.0,0.0,0.0,0.0,0.015069325717122408,0.015036477840312033,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-bb645e3c30b157cb2800eeab6974d77383ff5f8da0f057fe0551bdbcbb767d31.json,0.0,0.0,0.027562985719339565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02557098221237556,0.007885796827284536,0.0,0.0032600242724713318,0.009602064759603887,0.0,0.004489800963394428,0.004793270319621755,0.003471230200887892,0.9761105194884876,0.057466887079727344,0.060700588684372295,0.04353151544888624,0.020246526153088324,0.027562985719339565,0.10492849142882939,0.0,0.06558395844528056,0.0,0.0,0.0,0.0,0.0032699408833073086,0.056820762710430316,0.0044817568593889965,0.03485830866357937,0.0,0.0,0.0,0.0018357231517384894,0.0,0.0,0.0,0.001824705877801633,0.0,0.0,0.0,0.0,0.0,0.021227532062404682,0.0,0.003936121838225121,0.0,0.007805547271830566,0.0,0.005057934266493657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03112190008540388,0.0,0.0,0.0,0.016566132313887642,0.007454759541249439,0.0,0.0,0.001895741173850883,0.02238875141099229,0.024126291832494748,0.06252296144177438,0.014812181590127397,0.013931764149798229,0.014860732207824464,0.0,0.0,0.0,0.024767887013040772,0.012383943506520386,0.08649864428235328,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-be5a39b0411ae241d76ec5e7ee6fac38fc9a09bc0d40f8e5b1bbde45f628c58b.json,0.027591655812525737,0.0,0.07295644995271464,0.4199369795387659,0.393690918317593,0.0,0.0,0.4199369795387659,0.0,0.0,0.0,0.0,0.0,0.0,0.0676838170949658,0.020872910773355992,0.0,0.008628956242295238,0.025415699308120935,0.007981129920649262,0.011884051409339996,0.012687304261742229,0.009187997084355675,0.20681148469906555,0.0,0.004868737905010872,0.011817799125660888,0.0,0.07295644995271464,0.27773515944500743,0.0,0.17359413928284237,0.0,0.0,0.0,0.022993046510438115,0.008655204513419505,0.14818709420582796,0.01525211932550675,0.0985217873456063,0.0,0.0,0.0,0.008098290802658958,0.0,0.0,0.0,0.008049688109976937,0.4199369795387659,0.0,0.0,0.0,0.0,0.05618714156368907,0.0,0.013023148091716374,0.0,0.026563497781330755,0.0,0.013387843099982082,0.0,0.0668391987231576,0.022659455534871545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08237653819996094,0.0,0.0,0.0,0.04384888543551993,0.01973199844598397,0.0,0.0,0.005017836147421056,0.059260772343460257,0.06606193139665245,0.16549198819639402,0.03920635434326031,0.036875977961800165,0.039334862943390086,0.0,0.0,0.0,0.06337283474212847,0.03277905245282507,0.22895320836506172,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-c4d0e19ee0b700c5e8c70f1070ada1bdc910e6c58535712140acf7e22c53a693.json,0.0,0.0,0.10679704297595517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09907871788927128,0.0,0.0,0.007578880369672521,0.032827660720469894,0.0,0.017396426908304067,0.013929199330921052,0.01344981725559376,0.2919281130378585,0.0,0.007127084878953333,0.012974582801682597,0.0,0.10679704297595517,0.4435217863669224,0.0,0.2541151709736369,0.0,0.0,0.0,0.0,0.007601934433359443,0.2233984754176221,0.0,0.0,0.0,0.0,0.0,0.007112792725884301,0.0,0.0,0.0,0.00707010459731604,0.0,0.0,0.7306810365332167,0.0,0.0,0.08224934979926476,0.0,0.0,0.0,0.025923255275196424,0.0,0.019597747092009246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09275563107320099,0.0,0.0,0.0,0.0,0.014690683634682199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13502517404857944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-c96b529f04644aae2c18aa63558c5a834098fb0892af26f39e55fe771f855803.json,0.0,0.0,0.00017206219821094975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071233789403524,0.0,0.0,0.0,0.00015962709753854115,0.0,0.0,1.8315659030146566e-05,5.2889099812988354e-05,7.05858131414773e-06,2.8027624842879157e-05,2.8051907962662053e-05,2.1669187255063396e-05,0.00047032943468460576,0.0,1.148254536771048e-05,2.0903530430426924e-05,0.0,0.00017206219821094975,0.0007145641058050781,0.0,0.00040940847890628816,3.513537887270318e-05,0.0,0.0,0.0,1.837137311311832e-05,0.00035209602818662994,5.99515916738296e-06,8.298431712805472e-05,0.0,0.0,0.0,5.729759540767661e-05,0.0,0.0,0.0,6.264909004813788e-05,0.0,0.0,0.0,0.0,0.0,0.00013251306902822287,0.0,9.214229131515235e-06,0.0,5.7427310010844e-05,0.0,3.157420234371616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5752331461659024e-05,0.0,0.0,0.0,3.102427114542568e-05,0.0,0.0,0.0,1.1834182150409099e-05,0.0,0.0,0.0,6.164345548164725e-05,5.7979446033884986e-05,1.5461376818528285e-05,0.0,0.0,0.0,0.0,1.5461376818528285e-05,3.856918588738775e-05,0.0,0.0,0.0,0.0,0.7070893613630714,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-ca96a98e9fc8a64a477b960dddff1b6e51a0efe41805e7f95f52207b858de754.json,0.0,0.0,0.12496141162177249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11593033013007886,0.32176422467457705,0.0,0.014779865982494898,0.0384110899474447,0.006835127407292294,0.02035526455658611,0.02173109370384389,0.01573740342878476,0.3491708117493274,0.0,0.008339281335932818,0.015181339641275104,0.0,0.12496141162177249,0.47571088784802923,0.0,0.29733585869529294,0.0,0.0,0.0,0.0,0.014824824598415012,0.2538181132455147,0.017416110226254437,0.15267882804679256,0.0,0.0,0.0,0.008322558329631765,0.0,0.0,0.0,0.008272609673220159,0.0,0.0,0.0,0.0,0.0,0.09623857149493469,0.0,0.0,0.0,0.0353877557206743,0.0,0.022930992029201912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14109634589750153,0.0,0.0,0.0,0.07886060186448356,0.033797400799064375,0.0,0.0,0.008594660083856785,0.10150315387652363,0.11315232864451095,0.2834583161669535,0.06715350577574151,0.06316198587001641,0.06737361813164923,0.0,0.0,0.0,0.10854638476765707,0.05614468177637435,0.39215608943657715,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-cb65360c9d4874fcc933b58a5039f5c7a05a06105eb0909b67b2e776a7f70df9.json,0.0,0.0,0.10435078268087575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09680925118021204,0.0,0.0,0.007405280861550739,0.03207572039737589,0.0,0.016997949691742772,0.013610141365307242,0.013141739868696066,0.28524129726054565,0.0,0.006963834059705747,0.012677390989357586,0.0,0.10435078268087575,0.4333626124257827,0.0,0.2482944868441139,0.0,0.0,0.0,0.0,0.007427806855929129,0.2182813784908987,0.0,0.0,0.0,0.0,0.0,0.006949869278309278,0.0,0.0,0.0,0.006908158950914888,0.0,0.0,0.7449853366167084,0.0,0.0,0.08036537143148037,0.0,0.0,0.0,0.02532946514457269,0.0,0.019148847110808605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09063099905047269,0.0,0.0,0.0,0.0,0.014354183343272566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13193232884512568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-cceb373364827b0b0002f31452f95d4fcbf361f421021a0fffb3aefde005da57.json,0.0,0.0,0.16688699745989322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15482591352682917,0.0,0.0,0.017764769797331464,0.05129832791816862,0.006846276835312784,0.027184623959214005,0.027208176703463836,0.021017432277368058,0.45618310115561295,0.0,0.011137179110456455,0.02027480449580502,0.0,0.16688699745989322,0.635315820312846,0.0,0.3970944954191825,0.00851964862946295,0.0,0.0,0.0,0.0178188081399777,0.3415058599308375,0.005814839768070711,0.08585424675965385,0.0,0.0,0.0,0.01111484539740164,0.0,0.0,0.0,0.011048138554164949,0.0,0.0,0.0,0.0,0.0,0.12852740720656644,0.0,0.0,0.0,0.0455727600811723,0.0,0.030624529275591818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015278540713552207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011478239537855406,0.0,0.0,0.0,0.014947343613749709,0.0,0.014996337258673798,0.0,0.0,0.0,0.0,0.014996337258673798,0.014963648480945672,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-ce1b33e51f9b2a959353e8cba615ff68d5301be0a22d3f2a6830ded28fe14209.json,0.0,0.0,0.12908899676242833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11975961071987068,0.20312867637403068,0.0,0.015268057932461646,0.03967984197293673,0.007060897666724236,0.021027616816595665,0.02244889080855071,0.016257223681310145,0.3607042302296621,0.0,0.008614735120258888,0.01568279261868096,0.0,0.12908899676242833,0.4914240361427433,0.0,0.3071571231657161,0.0,0.0,0.0,0.0,0.015314501570938789,0.2622019483756145,0.020989942911218095,0.1604889954329591,0.0,0.0,0.0,0.008597459738377089,0.0,0.0,0.0,0.008545861233989817,0.0,0.0,0.0,0.0,0.0,0.09941741600785331,0.0,0.013825879326127869,0.0,0.036556644362200845,0.0,0.023688422829093263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14575688208358517,0.0,0.0,0.0,0.08146543678283609,0.034913758621215464,0.0,0.0,0.008878549252446603,0.1048558921677534,0.11688984940617875,0.29282119322333106,0.06937164503157721,0.06524828171885404,0.06959902789185686,0.0,0.0,0.0,0.11599837981976142,0.05799918990988071,0.40510934937953774,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-eb9fdc34726abd06f65ec74fed9bc7516bbf9e3c6405a518c705bbcdaeb339bf.json,0.015508615584120963,0.0,0.09841701804805791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09130432542858183,0.6100727509166527,0.0,0.01164031614455321,0.03226856362385146,0.008074807038516063,0.016031384514941613,0.017114959038143633,0.01239445279290059,0.3487314972727823,0.0059476104998735825,0.008757126871885564,0.017934762716885946,0.0,0.09841701804805791,0.37466003646552803,0.0,0.23417556021310867,0.0066989713653833145,0.048943445364663204,0.0,0.012406892467296772,0.011675724618713362,0.19990188577427578,0.01828875663528548,0.14345218060195097,0.0,0.0,0.0,0.008739565947633417,0.0,0.0,0.0,0.008687114578785607,0.0,0.0,0.0,0.0,0.0,0.07579550442663247,0.0,0.003513601337827405,0.0,0.04379675616960687,0.0,0.018059974092071045,0.05755320371103252,0.04508247475938189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11112455789743952,0.0,0.0,0.0,0.06506654596407806,0.03549084325313349,0.0,0.0,0.011281626938696738,0.07994178040527267,0.08911642903085074,0.22324589532097244,0.05582697107087039,0.052508686139479434,0.06485363544658372,0.0,0.0,0.0,0.09728045316987559,0.053062065365386685,0.31473694235839605,0.0,0.0,0.0,0.0,0.0,0.0
