,__exception__,cocreateinstance,coinitializeex,copyfilea,couninitialize,createprocessinternalw,createthread,createtoolhelp32snapshot,cryptcreatehash,crypthashdata,deletefilew,drawtextexw,findfirstfileexw,findresourcea,findresourceexw,findwindowa,findwindowexa,getasynckeystate,getfileattributesw,getfilesize,getfiletype,getforegroundwindow,gethostbyname,getkeystate,getsystemdirectorya,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,gettemppathw,gettimezoneinformation,getusernamew,getvolumenameforvolumemountpointw,getvolumepathnamesforvolumenamew,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupprivilegevaluew,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntdelayexecution,ntduplicateobject,ntenumeratevaluekey,ntfreevirtualmemory,ntmapviewofsection,ntopenfile,ntopenkey,ntopenkeyex,ntopenmutant,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerykey,ntqueryvaluekey,ntreadfile,ntsetinformationfile,ntsetvaluekey,ntterminateprocess,ntunmapviewofsection,ntwritefile,outputdebugstringa,process32firstw,process32nextw,readprocessmemory,regclosekey,regcreatekeyexa,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeya,regqueryinfokeyw,regqueryvalueexa,regqueryvalueexw,regsetvalueexa,regsetvalueexw,setendoffile,seterrormode,setfileattributesw,setfilepointer,setfiletime,sizeofresource,socket,thread32next,timegettime,uuidcreate,writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-f736b2b9dfb1dd46ca4e433d7b9cc51d796deac55333e90111a48cb35ff70a69.json,0.006310460185235367,0.0,0.0,0.0,0.0,0.0038453483796647646,0.002277413815215991,0.0,0.0,0.0,0.006279837603671578,0.005802510446023264,0.03826809135551166,0.0,0.020944186583362383,0.0,0.0,0.0,0.024795289624791002,0.0,0.09555042106426298,0.0,0.010794089693884162,0.0,0.0,0.010387654581740527,0.0054975854083396305,0.011250931673814626,0.022703772994886594,0.013553466630889462,0.027612856589615403,0.0,0.0,0.007612674970593495,0.020322236287955816,0.16655338316308163,0.7188530327730898,0.07313393137393717,0.009527105957379758,0.02148247559642749,0.0,0.012108788979941863,0.0,0.08570578977097183,0.3264270595470854,0.0321717948082424,0.009017323089670745,0.003880191390901591,0.5291665144407783,0.010324846067808476,0.0,0.01968019204816971,0.005796995370489559,0.003818481591111819,0.10702526542527391,0.08842746568176951,0.0,0.0,0.0,0.01041616535552092,0.0,0.006451610814027965,0.006713706989337539,0.0,0.09810649330650108,0.021417016645030828,0.0,0.0,0.012191385003289998,0.010366669225896881,0.01048422645375273,0.0,0.0,0.0,0.0,0.0017855372868952467,0.0,0.0,0.0,0.0,0.0,0.0,0.0022196072522337163,0.0,0.0,0.0,0.0,0.0,0.0036378919908622008,0.0,0.025629772544417898,0.0,0.09538610742634923,0.0,0.0,0.00906582490959616,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-f918a751ccb0dfe5811dddff7062f1c0b5064c0c3d72787cbe2bef7eee6e90e7.json,0.006343924160389488,0.0,0.0,0.0,0.0,0.0038657400212976705,0.002289490798049406,0.0,0.0,0.0,0.006313139189193481,0.005833280795521952,0.03847102464733603,0.0,0.02105525229313245,0.0,0.0,0.0,0.02492677749280491,0.0,0.09605711896308523,0.0,0.010851330075524256,0.0,0.0,0.010442739663434928,0.005526738759460167,0.011310594659863431,0.02282416968119852,0.013625339815613686,0.02775928583878667,0.0,0.0,0.007653044509199947,0.020430003834260517,0.16743660532317775,0.7226650653859357,0.07352175603181976,0.00957762760361316,0.02159639581912216,0.0,0.012173001129559624,0.0,0.08795528808589413,0.3281580818005614,0.03234239982127226,0.009065141389283101,0.003900767802840956,0.521582560480275,0.010379598079887033,0.0,0.019784554874080436,0.005827736473888087,0.003838730759847628,0.10759281370510208,0.0888963909942911,0.0,0.0,0.0,0.01047140162806312,0.0,0.006485823302126665,0.006749309357039484,0.0,0.09862674589634358,0.021530589743005767,0.0,0.0,0.012256035154446794,0.010421643023563501,0.01053982365003636,0.0,0.0,0.0,0.0,0.0017950058793039618,0.0,0.0,0.0,0.0,0.0,0.0,0.002231377690483916,0.0,0.0,0.0,0.0,0.0,0.003657183504257756,0.0,0.025765685623093025,0.0,0.09589193398024018,0.0,0.0,0.009113900411322033,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-fa23f39ab0af9c4a26038fe16c8c80117773c291cc8f03bae16c3f0804de8a66.json,0.006226422269623993,0.0,0.0,0.0,0.0,0.0037941389506943243,0.0022470849478438307,0.0,0.0,0.0,0.0061962074963419645,0.005725237019223435,0.03775846598152272,0.0,0.020665267814686902,0.0,0.0,0.0,0.024465084790930687,0.0,0.09427795313223841,0.0,0.010650342206035555,0.0,0.0,0.010249319688006013,0.005424372741584625,0.01110110031147348,0.02240142139088342,0.013372971856889744,0.027245129539011956,0.0,0.0,0.007511295147573235,0.020051600180909693,0.1643353517124124,0.7092798940903501,0.07215998922507283,0.009400231196591289,0.02119638830353561,0.0,0.011947533325586705,0.0,0.08632618401850221,0.3220799519070324,0.03174335528120326,0.008897237229906783,0.003828517949172649,0.5465938272038388,0.010187347610156048,0.0,0.01941810619864176,0.00571979538927669,0.003767629953624549,0.1055999842318139,0.08724985585925937,0.0,0.0,0.0,0.010277450776956671,0.0,0.006365693161553863,0.006624298939076875,0.0,0.09679998554582941,0.021131801084734034,0.0,0.0,0.012029029397832035,0.010228613799191981,0.010344605489178316,0.0,0.0,0.0,0.0,0.0017617588575204533,0.0,0.0,0.0,0.0,0.0,0.0,0.002190048208760145,0.0,0.0,0.0,0.0,0.0,0.0035894453085034924,0.0,0.025288454700868872,0.0,0.09411582769854931,0.0,0.0,0.008945093139434184,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-fa712b8be6b0c998680e99acdb3d4e5da8b6a587aef7653998d4eee9e224e8f7.json,0.006285124623188178,0.0,0.0,0.0,0.0,0.0038299098760364554,0.002268270336400051,0.0,0.0,0.0,0.006254624986749226,0.005779214226869762,0.038114450642393216,0.0,0.020860098779440853,0.0,0.0,0.0,0.024695740213127374,0.0,0.09516680029011203,0.0,0.010750753024108132,0.0,0.0,0.010345949688681189,0.005475513418003871,0.011205760851221125,0.022612620712401225,0.01349905147181995,0.027501995064323926,0.0,0.0,0.007582111209251046,0.020240645522259234,0.16588469602308978,0.715966944424534,0.07284030948239675,0.009488856039461238,0.021396226641925892,0.0,0.01206017398745123,0.0,0.08714006235130071,0.326893096213683,0.03204262982191688,0.008981119874385048,0.0038646129977490335,0.5332182626527521,0.010283393341620508,0.0,0.01960117899490561,0.005773721293546654,0.0038031509536562472,0.10659557485228793,0.08807244251742122,0.0,0.0,0.0,0.010374345995931894,0.0,0.006425708553133337,0.006686752451157743,0.0,0.09771261028126395,0.02133103049851406,0.0,0.0,0.012142438400011411,0.01032504858592994,0.010442133838945126,0.0,0.0,0.0,0.0,0.0017783686194143002,0.0,0.0,0.0,0.0,0.0,0.0,0.0022106958581976787,0.0,0.0,0.0,0.0,0.0,0.0036232863938771964,0.0,0.025526872807553426,0.0,0.09500314634709317,0.0,0.0,0.0090294269666944,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Matsnu.B-fed496f498630979ce48ded75a3204362825beb2266d7a2b54f3fd2c500f21a6.json,0.006263434803076999,0.0,0.0,0.0,0.0,0.0038166929453893237,0.002260442587785723,0.0,0.0,0.0,0.006233040420179938,0.005759270291867693,0.037982918552318196,0.0,0.020788111059681372,0.0,0.0,0.0,0.024610515783247508,0.0,0.09483838185728835,0.0,0.010713652423382998,0.0,0.0,0.010310246054930012,0.005456617547488481,0.011167090028979164,0.022534585079872188,0.013452466556539972,0.027407086313677526,0.0,0.0,0.0075559455183457505,0.020170795521402884,0.1653122317631666,0.7134961590127658,0.07258893925440049,0.009456110216125059,0.02132238875727851,0.0,0.012018554605182778,0.0,0.08861157551629686,0.3257649956782851,0.03193205144544963,0.008950126236843851,0.003851276307429283,0.5375330978625972,0.010247905588380206,0.0,0.019533535778286166,0.0057537963145307906,0.0037900263674330676,0.1062277159820495,0.08776850654964306,0.0,0.0,0.0,0.010338544367179344,0.0,0.0064035335811224205,0.006663676622675598,0.0,0.0973754063168787,0.021257417604253877,0.0,0.0,0.012100535125152604,0.010289417081402285,0.010406098275909834,0.0,0.0,0.0,0.0,0.0017722315103259373,0.0,0.0,0.0,0.0,0.0,0.0,0.0022030667977796987,0.0,0.0,0.0,0.0,0.0,0.003610782516101323,0.0,0.025438780158259875,0.0,0.09467529268025224,0.0,0.0,0.008998266622491825,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Nitol-81e6a781e19aae65ee75d959c8d6329272eb2d22006d475fdf1fec4ed6fae733.json,0.0,0.0024428657793792545,0.005779517553963938,0.000509432944230086,0.006371378553193734,0.00032526914520157965,0.0,0.0,0.0,0.0,0.0,0.0,0.007337221608735929,0.0,0.0007086481633694354,0.0,0.0,0.0,0.0,0.00038928463573353444,0.0012434445550881935,0.0,0.0,0.0,0.0006994266242409298,0.0,0.0,0.0003172301151885144,0.03418418376767067,0.0006551179793318242,0.00038928463573353444,0.0,0.0,0.006868678478415254,0.0034380221365244335,0.011210097926073446,0.029271432015911248,0.006035346807404381,0.003545853988292363,0.0007268612135135531,0.0,0.0,0.0,0.004531034353911492,0.10018675700291273,0.022375444768658197,0.0,0.004266813656455372,0.0,0.0024453937238058136,0.0,0.005448115727077966,0.00555735054865391,0.0016149827278031815,0.015088367018510953,0.014024766094710144,0.0,0.007723218732308885,0.0044428903619334725,0.0030837778620656166,0.007575232509430004,0.07203594681796606,0.0026501859087251283,0.013940314142581225,0.0036212080844426286,0.04094252187459844,0.0007832518582596269,0.0,0.0020624822446850466,0.006664383955951511,0.0022170913009767652,0.0,0.0,0.0,0.0,0.1392537891435465,0.0,0.0,0.0,0.0955755597764201,0.0035172939700224073,0.0019712741744707836,0.22905677521210163,0.0,0.002293561279673689,0.0003311927946520952,0.9477014159463348,0.0004835759744094702,0.0006154417760746971,0.0,0.00898156229069882,0.0,0.004034245348321276,0.0013129374936599694,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Nitol-9b92bd1db5d6d8c212ebebabbffe3da921e138c419e7c4aa2f473126049763ca.json,0.0,0.001208457257466243,0.0050629188207134265,0.00042001757651736246,0.006712266301169828,0.0002681780980810254,0.0,0.0,0.0,0.0,0.0004379615937313769,0.022661652330222902,0.0032026218517470415,0.0,0.0,0.0,0.0,0.0,0.002660378585085478,0.0,0.0006834639370135562,0.21896212125124145,0.0,0.7330853732976182,0.0,0.0011591111854460099,0.0002556044088043593,0.6203967751479954,0.012033701723503546,0.0018904622128377631,0.0,0.0,0.0008074388135445292,0.0014157730281563522,0.002834582533680506,0.0027477727075449297,0.027865747399956328,0.011693661855338816,0.002923487802889969,0.017379205989414392,0.0,0.010471526844456158,0.0,0.008716749757426314,0.030602561876737756,0.0012464945943452418,0.0017608537089964127,0.0013530404070866977,0.05852831713415769,0.003168282338937711,0.0,0.0004990961879371288,0.0037733522087260193,0.0005326087675577785,0.002985615792852464,0.0011563147482002087,0.0,0.004245095979230283,0.004884102513555599,0.0,0.0,0.00044994121386105255,0.00031214669321774033,0.0,0.0054736289535628506,0.0023898275935913,0.0,0.0,0.0017004765864365597,0.0034703085747608523,0.0,0.0,0.0,0.0,0.0,0.05130429857228059,0.0,0.0,0.007619794593483419,0.0011761223030855796,0.0028999406220590013,0.0016252773025187967,0.10835820186725129,0.0,0.0018909967664900594,0.0,0.0896477255909041,0.00039869900667781057,0.006596457415305889,0.0,0.00331953826120603,0.0,0.0,0.0,0.023071972287890482,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Prorat-0074bdedd10478fadb1067ddb5cbfd89cc4ab8ea5be66c6c62f69338d2382014.json,0.0011093874791904116,0.0,0.000563051241678657,0.026204584783539594,0.0003678289955503715,0.0011830305770942282,0.0010009311117465086,0.017817916263460326,0.0,0.0,0.0035880129600973296,0.0015301338367725594,0.0031395384921007632,0.0023627322547804088,0.01712137660178056,0.0029929943190329634,0.0,0.0,0.010059336054202183,0.0,0.022612549503873407,0.0002391485774616544,0.01612973295690908,0.0,0.0010902308729125437,0.000913081898377276,0.00048324149418307546,0.04862408995967848,0.0015965416626723644,0.0008509706638190629,0.00020226573859114693,0.0,0.0,0.0,0.0,0.008028472419680983,0.029790712995529555,0.006114935825398172,0.0033497563574734035,0.009063956193033676,0.036789838920026796,0.0034059865019508842,0.0,0.011771245588062388,0.06350125664836563,0.010369049648058699,0.00015852576575795644,0.0005116071910254948,0.0,0.00036302439492430955,0.009334224962935976,0.004246123724062534,0.0018683860556879058,0.0006712942546741593,0.02477332975417721,0.000971604292360296,0.0009673604102512849,0.0,0.002051956430498062,0.0027467640443152998,0.0031073393642574044,0.0005671009758082428,0.0007868525436914625,0.0,0.008466834219782084,0.7498277586793797,0.00040696447039387853,0.0,0.0037507085995879146,0.002369216905469864,0.027877511604946427,0.01204898136741984,0.017997116988042714,0.6419918346016051,0.0,0.045986332764030385,0.03329432605374107,0.0023261155958977705,0.05882392188102201,0.0,0.0,0.0023898953206785687,0.04350841191617424,0.0,0.0,0.006022876881603703,0.02525177898186104,0.04095504253709646,0.0003197731787257189,0.0,0.004183909651237419,0.0012534336665976384,0.03533469407208778,0.0,0.000752060199958583,0.0015937843434572594,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Ratenjay!gen1-34d438d148d6ad9aff45232783da70d78ea5eeb95effef189c3533f8190d09b1.json,0.0,0.0,0.003361446944244817,0.0,0.0,0.0015134480883375074,0.00537805251126696,0.0,0.0,0.0,0.0037074176165445313,0.0,0.039159937245938366,0.0,0.0,0.0,0.0,0.0,0.009008218596513058,0.012679144871963513,0.0,0.0,0.0,0.0,0.0,0.008176723883944224,0.11756286789063407,0.0,0.008042153948126768,0.007620512643774004,0.0,0.0,0.0,0.0029961884447993617,0.007998403947844955,0.19031197295546307,0.35523636477450105,0.04142084095196751,0.004499601765552061,0.0,0.0,0.0009531528342497248,0.0009084707934776415,0.1229812235907073,0.13198505252491344,0.02673118544299057,0.00425883401279973,0.014508034851403617,0.0024406498691943116,0.006501826935146426,0.0,0.010562330270466855,0.01521050144284312,0.0,0.01193481857938047,0.029365189065256914,0.0028875974816501802,0.015572025032455191,0.003445394900477583,0.026647290681167467,0.0,0.0,0.0,0.005405252363351487,0.0189553000966631,0.01685857285166983,0.0,0.0,0.002399136112736859,0.011424287134795404,0.0,0.0,0.0,0.0,0.7991302944045822,0.08784373113621949,0.0,0.0,0.06808631690018627,0.0,0.010910435073191407,0.0015286935834286732,0.15113118075324183,0.0,0.021343468849809703,0.0,0.32290849969609864,0.0,0.0057271905019214055,0.0,0.06772927192274815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011224602105050076,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Ratenjay!gen1-90977e4c8cfdc76a32cbd993c6fc41a60f663349fdb72f23f9ebd89ce7a9398c.json,0.005342279711337455,0.00814960888827017,0.009640482097969898,0.0,0.004723436231326255,0.0014468342000563076,0.00642667426369013,0.0,0.0,0.0,0.004134943081287639,0.0,0.02399764506679987,0.001123732240732043,0.0,0.0,0.0,0.0,0.04808213128128398,0.010822389950841471,0.0036873219910657147,0.0,0.0,0.0,0.0015555646382545277,0.0070351454177941765,0.06446818080880966,0.0010583067592949073,0.017511968641569467,0.010927647667537604,0.0,0.0015605919857155897,0.0,0.0028643122583154696,0.007646356995514447,0.1529605517488387,0.3355738739352959,0.056376410821129715,0.025809320205435384,0.0008082903634727627,0.0,0.217321234729055,0.0,0.14612053685831972,0.2865800883407427,0.028917071883991896,0.00983917539785258,0.020439217137079944,0.006999676556449823,0.008546520532829827,0.0,0.01851196049592422,0.022175050226083733,0.0007183627090229529,0.12651135047360657,0.02495350270132936,0.004830876554752005,0.0028628130378753978,0.003293747048956529,0.013716995116299733,0.010197321424881906,0.0,0.00042101174034489986,0.006889789428080335,0.08624248560137104,0.021757340696228283,0.0,0.10154307224780755,0.0045870779516604685,0.019892643133632763,0.0004930937296423495,0.0,0.0,0.0,0.0,0.3705079359878773,0.0,0.3833388743573196,0.047960700034171265,0.0,0.08278984020928538,0.27401412562746236,0.27977185099002133,0.32977541413924055,0.10457072310786779,0.12485228191277767,0.28029944592220957,0.0,0.02463799596776353,0.0,0.04546149630513565,0.0,0.014740357247434907,0.0,0.0010730555169189808,0.0,0.0,0.0,0.004292222067675923,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Ratenjay-000c60fb7fb04267a1759dc58d0bf935b45637a717b77e0cdf62e20180cf58bb.json,4.178769078651522e-05,3.2784078193457246e-05,5.2516658088568675e-05,0.0,1.583445136985771e-05,7.2753683946546855e-06,4.3088487327686144e-05,0.0,0.0,0.0,1.7822103817794767e-05,0.0,0.00019307446114651366,0.0,0.0,0.0,0.0,0.3463208487872385,0.00019847591820202544,6.965773857425598e-05,3.7083206733253404e-05,3.603237640394299e-05,0.0,0.9380982901423156,0.0,4.716806263166624e-05,0.0006344846463415587,3.5477787978396517e-06,0.00011597946393408288,5.8612686901452196e-05,0.0,1.569479296160504e-05,0.0,1.4403120188726082e-05,3.844950860108751e-05,0.0010402271456155159,0.0024602650015042985,0.00036110885481613163,0.00013338654150721818,0.0,0.0,0.0010675935089878574,4.3671532239962434e-06,0.0009188764583215842,0.0016199275730069457,0.00021980392270862345,7.506709408562853e-05,0.00015783775850767271,0.0005709847930271408,5.46966734260577e-05,0.0,0.00011508927682589289,0.00016451803349777148,3.6122683227426567e-06,0.0005737243487732932,0.00014116279909085722,2.082166109598059e-05,4.030762791293547e-05,3.312504387722225e-05,0.00015765841268750909,7.134186758620623e-05,0.0,0.0,2.5983846101162215e-05,0.0004319806861351855,0.0001175103904265341,0.0,0.0005923037897907991,2.3066002968432133e-05,0.0001451410492522747,4.959018159928395e-06,0.0,0.0,0.0,0.0,0.0018276182498234452,0.0,0.0017023046045882932,0.0003962064459480128,0.0,0.00022290430655612966,0.001278666098810004,0.0015832036499971054,0.0016582671499397908,0.0001795521100610448,0.0006259645079219758,0.002390586120678999,0.0,0.00015830583900521748,0.0,0.00039485793026942614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1583327773696175e-05,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Ratenjay-00a2d28687d828ac6fb364039827dd3474bb3c9fac12f98afefc81462123051c.json,1.3194002983952616e-05,7.245848051386851e-05,0.0001160708934474013,0.0,3.4996874984870225e-05,1.60798219167409e-05,9.523300612515934e-05,0.0,0.0,0.0,3.9389930519856506e-05,0.0,0.0004160597393711299,0.0,0.0,0.0,0.0,0.3462654763468792,0.0004306903445902369,0.0001347111890845812,6.147022336461742e-05,4.550730349961733e-05,0.0,0.9380584637463264,0.0,0.00010424957282329802,0.0013410171183266728,7.841204482671205e-06,0.00016139590069264793,0.00012954417100438485,0.0,0.0,0.0,3.183338562625784e-05,8.498006115345719e-05,0.002149304508454732,0.004825972985404315,0.0007608179976989802,0.00029480731657545683,0.0,0.0,0.0023595662202625916,9.652163617800349e-06,0.001926345454603949,0.0034460579895777338,0.00046338291490684904,8.295562775838189e-05,0.00030828492707497015,0.0005445509011929861,0.00010361923219196895,0.0,0.00025436719840146184,0.0003312921140258791,7.983737481645859e-06,0.0012680299961649669,0.0003119941901934981,3.067964711176125e-05,6.363344718858443e-05,3.660603681054171e-05,0.00032667407625113073,0.0001576778609364639,0.0,0.0,5.742879196683233e-05,0.0009547519971124457,0.00018807185649769094,0.0,0.001309093772824522,5.0979854207232876e-05,0.0003207868108094985,1.0960287447728275e-05,0.0,0.0,0.0,0.0,0.004016952924716762,0.0,0.0037623874702948294,0.0008756847416537267,0.0,0.0004926570531508197,0.002826073133965964,0.0033042406957448454,0.0036650570823333435,0.0003968412041757094,0.001383489779154126,0.004774590440253762,0.0,7.60615808891962e-05,0.0,0.0007808406795178309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.770288570220985e-05,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Ratenjay-01d75dee9aec122c99d87bdf1c70ab20e1d4372d2403dd7310ce37dbc2488be4.json,4.523501441841728e-05,4.968409382304899e-05,7.958871231176357e-05,0.0,2.3997025716389475e-05,1.1025781593865513e-05,6.530037033370851e-05,0.0,0.0,0.0,2.7009302289431153e-05,0.0,0.0002926033053554772,0.0,0.0,0.0,0.0,0.34635110769121624,0.00030078918441370776,0.00010556592741153981,5.6199399956353906e-05,1.5601963501540727e-05,0.0,0.9380651323622534,0.0,7.1482944721345e-05,0.0009615580621818213,5.3766396485250945e-06,0.00017576625255847196,8.882721112512232e-05,0.0,2.378537415132616e-05,0.0,2.182785102507875e-05,5.827002307381658e-05,0.0014942979226883397,0.003605768775640119,0.0005472585233950251,0.00020214658481077077,0.0,0.0,0.0016179322094228205,6.618397175613214e-06,0.0013823129653017677,0.0024549915068188045,0.00033311166030310785,0.00011376377653706127,0.0002336394288588141,0.0005867610499511563,7.69716199638694e-05,0.0,0.00013337784260670555,0.0002493261931493951,5.474373175970261e-06,0.0008694761586649932,0.00021393146127116256,3.155511517938259e-05,6.108599287719198e-05,4.183402123272591e-05,0.00023893047477913963,0.00010811821585308437,0.0,0.0,3.937837873481683e-05,0.0006546644018183479,0.00017808636340735097,0.0,0.000897633201399164,3.4956403191931734e-05,0.00021996047795130435,7.515365296354659e-06,0.0,0.0,0.0,0.0,0.0027697456082528007,0.0,0.0025798334542360955,0.0006004487336083295,0.0,0.00033781027531549227,0.0019378115817911539,0.002373879447160669,0.002513094929041841,0.00027211025515976587,0.0009486458383234606,0.0035670757524270203,0.0,0.00019818788137461417,0.0,0.0005984050653648185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.270941692470552e-05,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Ratenjay-021311896883b9a87efade4d9f74d6f3bb83e6c1abdd40a3e387a242d741372b.json,5.013755573954127e-05,0.0,0.00010178594420222867,0.0,0.0,3.0551871506056563e-05,0.0001447551636497765,0.0,0.0,0.0,7.484138208161618e-05,0.0,0.0007905189349688098,0.0,0.0,0.0,0.0,0.34626785489980205,0.0003636965670377998,0.00025595301743082925,0.00011679422666547981,4.3232235291733344e-05,0.0,0.9380477706842917,0.0,0.00014855666172565275,0.0024169125970177944,1.489839085580126e-05,0.00014430791423957764,0.0001538347597760105,0.0,0.0,0.0,6.0483848160259985e-05,0.0001614632253006616,0.004126393446259425,0.007936430492232763,0.0008503318384535104,0.00010597200659456476,0.0,0.0,9.62061505182501e-05,0.0,0.0024684270616869004,0.0026218565018983238,0.0006106232935997357,0.00011463038212968791,0.00030828704473342717,0.0005748076774557633,0.00014765842015588627,0.0,0.00024165049840589852,0.0003684640041812639,0.0,0.00024092735422849462,0.0005927930333298055,5.829172992480924e-05,9.672350413129982e-05,6.955194770019714e-05,0.0006206850084324281,5.6173123818133995e-05,0.0,0.0,0.00010911545426333507,0.00038264932730407966,0.0003573389819473551,0.0,0.0,4.843119417620266e-05,0.0002635671901648642,2.0824689197820954e-05,0.0,0.0,0.0,0.0,0.001759108940512504,0.0,0.0,0.0013744537531777236,0.0,0.00022024819549475112,3.085963125722395e-05,0.003262496018751498,0.0,0.0004308591241535129,0.0,0.00663458840937176,0.0,0.00020232519495982994,0.0,0.0015126978249381617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2659026355955593e-05,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Ratenjay-03e62a0d1184c73710f42a2b358798c5039e17f668f10a90e0c3437cee1fda57.json,3.133562597579266e-05,0.00017208817118795634,0.0002756672185209893,0.0,8.311723031905343e-05,3.818941726428186e-05,0.00022617744320036314,0.0,0.0,0.0,9.355069356009148e-05,0.0,0.0009628008812525603,0.0,0.0,0.0,0.0,0.3462640275468528,0.0010228852885571993,0.00031993773542744253,0.00014599116965070106,0.0,0.0,0.9377118079173004,0.0,0.0002475916995092562,0.003039306795015708,1.862278272693591e-05,0.00038331366032599607,0.00030766611883253057,0.0,0.0,0.0,7.560397452849115e-05,0.00020182680077786204,0.00506900488546002,0.010841611104928492,0.001753790031679609,0.000700164447315301,0.0,0.0,0.0056039463257050995,0.0,0.004504120284158682,0.008148923379521415,0.0011005298181874148,0.0001970187915817038,0.0007321736383222933,0.0006363871801608865,0.0002460946467736538,0.0,0.0004086691198761215,0.0007868154787042971,1.8961297183125595e-05,0.0030115586402579145,0.0007409831013692065,7.286385702146138e-05,0.00012090304378903406,8.69389736645032e-05,0.0007241245058875441,0.0003744833528518646,0.0,0.0,0.00013639281024136585,0.002267526505605959,0.0004466687902793761,0.0,0.0031090847017664906,0.00012107664714652958,0.0007618654879584124,2.6030573774078346e-05,0.0,0.0,0.0,0.0,0.009416093979875039,0.0,0.008935632854453727,0.001898895380501175,0.0,0.0011700556056146584,0.006711895609990539,0.007803451520853446,0.008704474150234134,0.0009424939164374724,0.0032857744775132893,0.011049465706394682,0.0,0.0003974200973043985,0.0,0.001709038748269921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011329387951090398,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Ratenjay-062067326ff561cfe823622cf9b9d5897879569d7f876e5375711ec79d799407.json,2.3723468404864527e-05,4.342797444227674e-05,6.956706459171715e-05,0.0,2.0975369364964824e-05,9.637437747579158e-06,5.707788138440218e-05,0.0,0.0,0.0,2.360834623867074e-05,0.0,0.00025575929616348094,0.0,0.0,0.0,0.0,0.3463169029467257,0.00026291442608885533,9.227328194676234e-05,4.912288656543018e-05,4.091218859343975e-05,0.0,0.9380860925354714,0.0,6.248195866213233e-05,0.0008404806394964389,4.69962419105565e-06,0.00015363412586550927,7.764227054758028e-05,0.0,2.079036853168056e-05,0.0,1.9079332710043003e-05,5.093278105892783e-05,0.0013240927879086342,0.0031875021531879506,0.0004783488504784162,0.000176692700686494,0.0,0.0,0.001414205497847977,5.785022152462572e-06,0.001235105056510361,0.00215927565215958,0.00029116692198493185,9.943887469305948e-05,0.00020422003028425264,0.0006164888754694398,6.727951115455051e-05,0.0,0.00011658317771718911,0.00021793154932935464,4.785051312805292e-06,0.0007599935007601005,0.00018699364962902775,2.7581759675721295e-05,6.102190823945603e-05,3.6566366921834965e-05,0.00020884483853413587,9.450419145280018e-05,0.0,0.0,3.44199339000639e-05,0.000572230400572311,0.00015566209310603532,0.0,0.0007846050663163667,3.055476446485728e-05,0.00019226350487142713,6.569045883716085e-06,0.0,0.0,0.0,0.0,0.002420984911493135,0.0,0.0022549861071214814,0.0005248414583128193,0.0,0.00029527389701397555,0.0016938063145057014,0.0021528461461235845,0.002196651160392378,0.00023784668889497972,0.0008291942964323795,0.0032887616365498543,0.0,0.0003008774463016161,0.0,0.0005230551245907274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.859071410836316e-05,0.0
