,cryptcreatehash cryptcreatehash crypthashdata,cryptcreatehash crypthashdata crypthashdata,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata cryptcreatehash cryptcreatehash,crypthashdata crypthashdata cryptcreatehash,crypthashdata crypthashdata crypthashdata,findfirstfileexw ntclose findfirstfileexw,findresourceexw loadresource findresourceexw,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getforegroundwindow getforegroundwindow getforegroundwindow,gethostbyname gethostbyname gethostbyname,gethostbyname socket gethostbyname,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress ntprotectvirtualmemory ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntclose findfirstfileexw ntclose,ntclose lookupprivilegevaluew ntclose,ntclose ntclose ntclose,ntclose process32nextw ntopenmutant,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution socket gethostbyname,ntdelayexecution timegettime ntdelayexecution,ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenmutant ntclose process32nextw,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntwritefile ntreadfile,ntreadfile setfilepointer ntreadfile,ntwritefile ntreadfile ntwritefile,ntwritefile ntwritefile ntwritefile,ntwritefile setfilepointer ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw ntopenmutant ntclose,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,regclosekey regclosekey regclosekey,regclosekey regopenkeyexa regqueryvalueexa,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexa regclosekey regopenkeyexa,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regopenkeyexw regqueryvalueexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,searchpathw searchpathw searchpathw,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer ntreadfile setfilepointer,socket gethostbyname ntdelayexecution,socket gethostbyname socket,thread32next thread32next thread32next,timegettime ntdelayexecution timegettime,timegettime timegettime timegettime,writeprocessmemory writeprocessmemory writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Dromedan-beaf2b7f176d1279eccb9649dbfe19b39537caac52b03157133ce04619d86748.json,0.0,0.0,0.0,0.0,0.0,0.0,0.010336215698560648,0.005098306190365171,0.0,0.0,0.2428108225591918,0.0,0.0,0.0,0.0,0.04169149876091519,0.2245017882640218,0.22753777080122395,0.19367603652528667,0.19573383657948248,0.2101406143169114,0.01659893672394505,0.0,0.00037040337398595814,0.005451987279595087,0.0,0.0021880741461263076,0.1522441318695752,0.0018605888128990855,0.002212300612122859,0.0,0.0,0.007153983638437316,0.005098306190365171,0.02387602764645881,0.008584501910126153,0.07751799093568934,0.026296678587072794,0.02259609779504504,0.020402293855236397,0.009469049914959811,0.0,0.01084229953872475,0.0,0.03469624579587082,0.0,0.0,0.0,0.0021455903401184275,0.020012768610580756,0.02050132842539141,0.0,0.011067708309978087,0.0,0.0,0.0,0.005486349273957515,0.02738429056513982,0.014551235504717219,0.07460735644877033,0.014980861321583057,0.0,0.0,0.0,0.0,0.022173636616730323,0.0,0.05741611429501621,0.02865078507677714,0.08634016884446893,0.02204534988585984,0.054737482253687846,0.08196112993973768,0.0,0.001350795015996533,0.0663149943419277,0.05485151198260248,0.07916072516824679,0.13469664404455006,0.029294484839295486,0.03828030292225158,0.008691809880187387,0.0,0.024711659543091728,0.05720217311901316,0.01725257665127807,0.006717489388168119,0.06326957015304152,0.7407358102776427,0.0,0.0,0.0,0.18093726817692368,0.116780788475951,0.0,0.0,0.0,0.0,0.0,0.12749522836629232
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Dromedan-db7caf3f899cb53d336ae0edb2ad9f08ea9eaa80f51e8d92549f3f09e8d932d5.json,0.0,0.0,0.0,0.0,0.0,0.0,0.00944333547572733,0.005046053785783356,0.0,0.0,0.21024172060079527,0.0,0.0,0.0,0.0,0.04300487730384107,0.26606444024467313,0.2653990443649576,0.23813238298190986,0.23843417316050988,0.3403064163316916,0.0014675864214930261,0.0,0.0,0.004981024621785309,0.0,0.0017134802366109152,0.1464420474470286,0.002039837192450003,0.002598677962782295,0.0,0.0,0.007080662650350382,0.005046053785783356,0.021813528806741943,0.007842941149209191,0.0704170071178235,0.024496154943490667,0.021289294115072063,0.01863986888123832,0.00865107865307269,0.0,0.010188721992941864,0.0,0.03528762929732402,0.0,0.0,0.0,0.0019602463770216887,0.018283992255902392,0.018730348481987985,0.0,0.010111639072428845,0.0,0.0,0.0,0.005012418301043052,0.020848945922524693,0.01329424641133353,0.05680208279717377,0.013686759574372733,0.0,0.0,0.0,0.0,0.02160874299533716,0.0,0.046668018401390676,0.021623507755367186,0.07196233326295141,0.020140991705596047,0.05000905777249078,0.07488102692152626,0.0,0.0012341083881184912,0.056286777509861205,0.050113237195187725,0.06952745770868721,0.11016894348837272,0.02398325280209608,0.03464665471953765,0.00794097946323631,0.0,0.02291905114547475,0.05226083960096682,0.015368179906730414,0.006137208016657729,0.057804112625420206,0.6781401044953,0.0,0.0,0.0,0.13775603609728818,0.08905765619797534,0.0,0.0,0.0,0.0,0.0,0.1164817229177042
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Dromedan-e9a808e20731e4e1c175fc9ebe15d17b4464cc1995b80da3e42475f914996bd7.json,0.0,0.0,0.0,0.0,0.0,0.0,0.00983552705935729,0.00485134307899633,0.0,0.0,0.21011774179443954,0.0,0.0,0.0,0.0,0.04863013603237251,0.26167146798206686,0.26101705840942996,0.23165968923908623,0.23195327643673838,0.2532297489616518,0.001528536818123391,0.0,0.0,0.004899675566058148,0.0,0.0017846428601608652,0.14486939149693678,0.001770461467648622,0.002105136267328197,0.0,0.0,0.0068074430439612294,0.00485134307899633,0.02271946743714043,0.0094584561618415,0.07334149895728072,0.025513505838714742,0.02150153767882353,0.019414002100795955,0.009010366983533554,0.0,0.010022321909399352,0.0,0.03613022645275631,0.0,0.0,0.0,0.0020416574560715743,0.018542204875276375,0.019074722982430355,0.0,0.010531586002314337,0.0,0.0,0.0,0.00522058926736684,0.02388630686031008,0.013846370347481866,0.06507724587324043,0.014255184992068943,0.0,0.0,0.0,0.0,0.02461613071874449,0.0,0.05463486466042128,0.024892244572340724,0.08215783142930207,0.02133301843079577,0.05255949512950673,0.07799091416504061,0.0,0.00128536219821041,0.06228845279290476,0.052934839675334903,0.07641784513957055,0.12817190797298023,0.026789396707941684,0.03846857557677516,0.00827077663281317,0.0,0.0256523139650757,0.05443128684364046,0.018058543705991154,0.00639209267444694,0.06073756342955152,0.7070287572059692,0.0,0.0,0.0,0.15782490694288867,0.10194010709109609,0.0,0.0,0.0,0.0,0.0,0.12131933050799495
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Dromedan-f0e035f42446f1518d81c22b8f92fb50717e4195289e635a8896c29defcc94cd.json,0.0,0.0,0.0,0.0,0.0,0.0,0.008262140369121887,0.0044148812456617625,0.0,0.0,0.2130235916061875,0.0,0.0,0.0,0.0,0.04730090998399856,0.29044005423312785,0.29258926801062607,0.26477331103179447,0.2665575461349142,0.413049810247411,0.0029960400942906345,0.0,0.0,0.004357986085850961,0.0,0.001499154008769892,0.12788657400633513,0.0017846894518887527,0.002273629075006185,0.0,0.0,0.006194996341489991,0.0044148812456617625,0.01908504017573353,0.006861927212909649,0.06196315372290171,0.02143211698526369,0.018061942322185203,0.01630834926437434,0.007568980934725854,0.0,0.00990476905397329,0.0,0.0413394517734738,0.0,0.0,0.0,0.0017150540470202247,0.015996986542995605,0.016387511459115524,0.0,0.007890434626707963,0.0,0.0,0.0,0.004385452968225029,0.023713442529258662,0.011631370105875932,0.06460628421975691,0.011974786778734113,0.0,0.0,0.0,0.0,0.02008748630762579,0.0,0.048427074257519326,0.02489314133466608,0.07113394819528614,0.017323035019032592,0.043753804585876084,0.06551472803225748,0.0,0.0008098073577567463,0.05335014971489229,0.04384495299589589,0.06449898483980658,0.11279534240911418,0.02432854478483807,0.030312967843734457,0.006947702658897575,0.0,0.0200522811222495,0.04572392812912276,0.014135423885628415,0.0053695512817965255,0.050573835235581156,0.593925551908678,0.0,0.0,0.0,0.15668273385093748,0.10106210363079464,0.0,0.0,0.0,0.0,0.0,0.10191190894964051
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Dromedan-f7ea35ef528b1ec401e46da28fdce5e78f90b08c5d87bd86716bdb8ef45ce56a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.010762129925534243,0.005308387055864761,0.0,0.0,0.26162501113443165,0.0,0.0,0.0,0.0,0.05041096159885992,0.1877531017032765,0.18728355327297033,0.16679078357609442,0.16700216104493742,0.14885551385599188,0.005017619818438565,0.0,0.0,0.00536127293602597,0.0,0.0019527736760640195,0.15851750537759185,0.0019372562576460042,0.002303460697450483,0.0,0.0,0.007448770773304391,0.005308387055864761,0.024859863525547303,0.008938234997905452,0.08071219819188251,0.027380259837602023,0.022791968092287118,0.021242991018420716,0.009859231698343657,0.0,0.011611612247074495,0.0,0.04089729024076701,0.0,0.0,0.0,0.0022340015611846445,0.0208374149919023,0.02134610640825106,0.0,0.011523764430195274,0.0,0.0,0.0,0.0057124198473734854,0.0285126879677691,0.015150833887940335,0.07768162806568776,0.015598162871324244,0.0,0.0,0.0,0.0,0.025396056125886832,0.0,0.05978200338334035,0.029831369667311706,0.08910932477313048,0.02178661096239281,0.0569929955982678,0.08533842123456108,0.0,0.0014064558914867826,0.0677111661913908,0.05711172403754791,0.08242262295075901,0.1402469555606072,0.030105469136003263,0.0383676747530948,0.009049964701456931,0.0,0.025729928480048625,0.059559246544695146,0.018412573693153248,0.006994290335768639,0.06587665681304967,0.7736377827256845,0.0,0.0,0.0,0.18839297140078537,0.12159285903442704,0.0,0.0,0.0,0.0,0.0,0.1327487982622856
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Ponik-0e46f476b690e01257ecf364aec0c16d80b84bff83355dd68b235566723d41f7.json,0.0,0.0,0.0,0.0,0.0,0.0,0.01776260543263076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005783422555241288,0.0,0.001492129782650602,0.05546600331472278,0.005328982082629376,0.010560555025788803,0.0,0.0,0.00853749683172741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017687387216574178,0.08473635550136778,0.08133147540301776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012851123418001755,0.0,0.0,0.0,0.026189430622960558,0.0,0.0,0.00247321438693355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07371790880067067,0.10108814250953993,0.009038381224780767,0.005350924747748462,0.0,0.0,0.9718401586502269,0.08060130377865013,0.0,0.011142004908023974,0.014604006239379672,0.010206076758706675,0.001816091577131844,0.010246733540109899,0.005411856111732268,0.11569790148936727,0.012511190035532862,0.0,0.008235625125449406,0.0,0.0053455086960320745,0.003635936878531225,0.0,0.0,0.0,0.0,0.02073199764948519,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Ponik-0fe9a5f3ae6ad59d72ffad4a0e89381a18e052531a71c27a1751d97ba8c86159.json,0.0,0.0,0.0,0.0,0.0,0.0,0.018174238756238574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917448470373592,0.0,0.0015267086254907598,0.056751380923220386,0.005452476725036368,0.010805286936368931,0.0,0.0,0.008735346083598938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01809727742178708,0.0867000487094241,0.0832162634010988,0.0,0.0,0.0,0.0,0.0,0.0,0.05401756918036426,0.0,0.0,0.01314893730936526,0.0,0.0,0.0,0.026796348476966447,0.0,0.0,0.0025305290338162594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754262588467339,0.10343077452016268,0.009247838047863503,0.0054749278928188745,0.0,0.0,0.9689953598256571,0.08246917066830017,0.0,0.011400211426732037,0.014942441704216476,0.010442593935937059,0.0018581779599379175,0.010484192903784703,0.005537271289511719,0.11837910227971013,0.012801126258917892,0.0,0.008426478756423446,0.0,0.005469386328695126,0.0037201966335212544,0.0,0.0,0.0,0.0,0.021212444120576063,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Ponik-590b8cb8a15396ddc2aaa9afbc97d293850f646b74d345a0a76f8a9cb8671bfb.json,0.0,0.0,0.0,0.0,0.0,0.0,0.01902840380111649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006195560676670231,0.0,0.0015984618999524028,0.05941862033188758,0.005708735877840652,0.011313121048416905,0.0,0.0,0.009145895729149301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018947825386325216,0.09077483566419445,0.08554318404292496,0.0,0.0,0.0,0.0,0.0,0.0,0.056556323073828074,0.0,0.0,0.01376691987125361,0.0,0.0,0.0,0.028055741208974846,0.0,0.0,0.0026494605321158824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07289648554629702,0.10829188333163606,0.00968247413398103,0.001910747406880932,0.0,0.0,0.9667314512742622,0.08634511198335265,0.0,0.0119360061984162,0.013689127013463738,0.010933381959444767,0.0019455098521744877,0.005488468011721672,0.001932505224682194,0.12394276261055323,0.009573401545798728,0.0,0.008822512048473851,0.0,0.005726440210377014,0.0038950409264265386,0.0,0.0,0.0,0.0,0.022209400775940927,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Ponik-59f629287c1ce2bcb39e4bc41633756e516bf04909750eba1cd2c787d02d3347.json,0.0,0.0,0.0,0.0,0.0,0.0,0.01806862103194776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058830598255763256,0.0,0.001517836314917414,0.05497486901497442,0.005420790215842178,0.010742493119701546,0.0,0.0,0.008684581515871134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017992106950397047,0.08619620026969517,0.08273266062233638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013072523608957533,0.0,0.0,0.0,0.02664062424645532,0.0,0.0,0.0025158231239078314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07498792688037151,0.10282969718355589,0.00919409518565476,0.005443110910966068,0.0,0.0,0.9709298296721757,0.0819899095423206,0.0,0.011333960267413894,0.014855605236988614,0.01038190787243808,0.001847379349328237,0.010423265092151135,0.005505092005403969,0.1176911542696687,0.012726733826752767,0.0,0.00837750913948514,0.0,0.005437601551073793,0.003698577092388508,0.0,0.0,0.0,0.0,0.021089170177457414,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Ponik-5e84d0b2637d6914ad60f22d3d9383b274422da72d4781ec0bd59a6d05f6b141.json,0.0,0.0,0.0,0.0,0.0,0.0,0.01774995394923498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057793032904911975,0.0,0.0014910670075278223,0.05400530520041747,0.005325186494837344,0.01055303323023546,0.0,0.0,0.008531415967080737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017674789307639372,0.0818534683190019,0.08127354674978511,0.0,0.0,0.0,0.0,0.0,0.0,0.04521986367286521,0.0021732148068603877,0.0,0.012841970156383881,0.0,0.0,0.0,0.026170777101216357,0.0,0.0,0.0024714528305633905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07366540293925859,0.1010161420948868,0.009031943603316746,0.005347113531209596,0.0,0.0,0.9711479617944703,0.08054389519293892,0.0,0.011134068972576657,0.014593604480293704,0.010198807441649641,0.001814798058986635,0.010239435265105406,0.005408001496597254,0.11561549521821687,0.012502278892761814,0.0,0.008229759270075675,0.0,0.005341701337096679,0.0036333471686363955,0.0,0.0,0.0,0.0,0.02071723120516943,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Ponik-785e95b5909d191c6abd8f344c80199b02ddc2629b590f1f0ca0b4f2e8d1c60d.json,0.0,0.0,0.0,0.0,0.0,0.0,0.008116815837666089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026427978693970913,0.0,0.0006818449409129218,0.01754708799631631,0.0024351363504063763,0.004825760534566542,0.0,0.0,0.0039013020787190744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008082444055345942,0.009034946599430597,0.037165302700426624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005872460686393188,0.0,0.0,0.0,0.011967545305566122,0.8910352946402168,0.0,0.0011301622265913656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033686200593844286,0.04619332671852053,0.004130186652538778,0.002445163290003425,0.0,0.0,0.4429600455104197,0.03683164283125034,0.0,0.005091460385347753,0.006673459565757806,0.004663777833139474,0.0008298828081175541,0.0046823563918117275,0.0024730065398053834,0.052869415061624805,0.0057171244282614745,0.0,0.00376335851769399,0.0,0.0024426883662364176,0.001661480921385613,0.0,0.0,0.0,0.0,0.009473711922838926,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Ponik-8a54769a108fdfc329c466cd5f42881e108bb15798a48dbc3869febac2de2832.json,0.0,0.0,0.0,0.0,0.0,0.0,0.01888291924572491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061481915752013,0.0,0.0015862406163778286,0.05896432623284926,0.005665088869414919,0.011226624860769077,0.0,0.0,0.009075969392304645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018802956905459522,0.09008080285170106,0.08488915061861144,0.0,0.0,0.0,0.0,0.0,0.0,0.05612391310381811,0.0,0.0,0.013661662791494599,0.0,0.0,0.0,0.027841236772416206,0.0,0.0,0.0026292036786471854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07233914437884242,0.10746392126694121,0.009608445305331198,0.0018961384969659882,0.0,0.0,0.9672468085897642,0.08568494729700114,0.0,0.011844747647616168,0.013584464710830885,0.010849789124758194,0.0019306351606968488,0.005446505094768051,0.00191772996206199,0.12299513936790678,0.009500206648211268,0.0,0.008755058190744926,0.0,0.005682657840784129,0.0038652607986062585,0.0,0.0,0.0,0.0,0.022039595424363748,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Ponik-95bf763eacd72ee32cced2b7eee2d114ba5c6db2bcdde9233aea1521e027009a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012215517439221211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005826375098095983,0.0,0.0,0.00018793794206168276,0.0006659535821925521,0.0,0.0006344005033927321,0.016578065002446397,0.0006293593364738977,0.018334053646891384,0.0,0.0,0.0006553877677954807,0.0012215517439221211,0.01062203895964918,0.0,0.001573265549115859,0.19255201574780592,0.0915406316472713,0.5343799741322702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008391421098082532,0.6115766476892431,0.5097598209834641,0.18538875609124644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.783840641153196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Ponik-978de22d32a27b6a28e1857007ec17e0b504dae70fbe8ae9e5cb812bbd017088.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0010562955657284381,0.11660800643980436,0.0,0.0,0.008645896582014097,0.0,0.0,0.0,0.0,0.07117372202016972,0.04014635770900778,0.06893156427616395,0.034022420025794343,0.06416227424038405,0.8886113197308668,0.01661129010142959,0.00045464723311251017,0.008246518367289641,0.005748460268653436,0.0,0.00844231545500067,0.07426876928470726,0.0033953634656065964,0.007843698176866127,0.0,0.0,0.010444166711568796,0.11645294260145356,0.0,0.030671873647534792,0.023118857005236804,0.0005645700538917262,0.0018040450108680079,0.000201253358223127,0.0009015621734282323,0.0,0.01741165043233679,0.0,0.04181292278896357,0.0,0.0,0.0,0.0,0.0005766478720826367,0.002826729636075038,0.0,0.004257811683325564,0.0,0.0,0.021390568243885858,0.00020023929795995153,0.002498661151561868,0.0002795195125420146,0.0069965951638766765,0.0,0.0,0.012527819136460974,0.0,0.0,0.0,0.005536638273623255,0.02543573694777429,0.03182530631787571,0.033723584867255844,0.06709589474379639,0.025063232348214042,0.060420260352133416,0.0017059823782706073,0.026129504896212,0.03372870379949298,0.03223006709071173,0.03963908492708479,0.05602818214334608,0.021244789500657415,0.09166310444820779,0.02330960684211645,0.035384146991511205,0.06354432795116423,0.029308791143679805,0.016843937200481125,0.02091182478935312,0.03330963750273361,0.3441598763944573,0.0023106709892687697,0.0,0.0,0.005778324715982498,0.03187869052585296,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Ponik-9cbfb98f1000e9f4842a49ffeb3599d8a0d5ea792700f64ac3a7f7dfb86b6d98.json,0.0,0.0,0.0,0.0,0.0,0.0,0.018066829326409132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005882476454501415,0.0,0.0015176858044978663,0.056415981265014396,0.005420252683961007,0.010741427881552646,0.0,0.0,0.00868372034263743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017990322832084,0.0861876529539283,0.08272445675520117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071227322267332,0.0,0.0,0.0,0.026637982531078675,0.0,0.0,0.00251557365195215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07498049099006841,0.10281950047083203,0.011031820186141452,0.005442571165738732,0.0,0.0,0.9708335511376729,0.08198177932724891,0.0,0.011332836378692679,0.014854132137844206,0.010380878390342923,0.001847196161036984,0.010422231509025827,0.005504546114059008,0.11767948387752424,0.012725471828980733,0.0,0.00837667841590648,0.0,0.00543706235216101,0.0036982103371696255,0.0,0.0,0.0,0.0,0.02108707895074204,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Downloader.Ponik-a9a2facc14252f6e2936574c66571abf748ada2a6b284221e5a8b0037835e5e8.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0183286720482895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005967731239301553,0.0,0.001539681638677139,0.05576608991308946,0.0054988084554473265,0.010897103493613483,0.0,0.0,0.008809573580606554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018251056744645715,0.08743677139270987,0.08392338305995095,0.0,0.0,0.0,0.0,0.0,0.0,0.03112947236177772,0.0,0.0,0.013260668738829369,0.0,0.0,0.0,0.02702404705437296,0.0,0.0,0.0025520318837878187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07606718392849493,0.10430966442706692,0.011191704456515982,0.005521450399184609,0.0,0.0,0.9695546997123624,0.08316994200127518,0.0,0.011497083279485842,0.015069413210127234,0.010531328555345767,0.0018739675918129355,0.010573281005154159,0.005584323550995015,0.11938501370853484,0.012909902208031341,0.0,0.008498081692436652,0.0,0.005515861746321561,0.003751808533249063,0.0,0.0,0.0,0.0,0.02139269417791959,0.0,0.0,0.0,0.0,0.0,0.0
