,drawtextexw drawtextexw,findfirstfileexw findfirstfileexw,findfirstfileexw ntclose,findresourcea loadresource,findresourceexw findresourceexw,findresourceexw loadresource,findwindowa findwindowexa,findwindowexa findwindowexa,findwindowexa ntdelayexecution,getcursorpos getcursorpos,getfileattributesw getfileattributesw,getforegroundwindow findwindowa,getforegroundwindow getforegroundwindow,gethostbyname gethostbyname,gethostbyname ntdelayexecution,getkeystate getkeystate,getkeystate getsystemmetrics,getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics,getsystemmetrics ldrloaddll,getsystemtimeasfiletime getsystemtimeasfiletime,getsystemwindowsdirectoryw getsystemwindowsdirectoryw,getvolumenameforvolumemountpointw ntclose,getvolumepathnamesforvolumenamew getvolumepathnamesforvolumenamew,getvolumepathnamesforvolumenamew ntclose,ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ntallocatevirtualmemory,ldrgetprocedureaddress regopenkeyexw,ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrloaddll,loadresource findresourceexw,loadresource sizeofresource,loadstringa loadstringa,loadstringw loadstringw,lookupprivilegevaluew ntclose,ntallocatevirtualmemory getsystemmetrics,ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory writeprocessmemory,ntclose findfirstfileexw,ntclose getsystemtimeasfiletime,ntclose ldrgetprocedureaddress,ntclose ldrunloaddll,ntclose lookupprivilegevaluew,ntclose ntallocatevirtualmemory,ntclose ntclose,ntclose ntdelayexecution,ntclose ntopenkey,ntclose ntquerydirectoryfile,ntclose ntunmapviewofsection,ntclose regopenkeyexw,ntcreatefile ntclose,ntcreatefile ntcreatesection,ntcreatemutant ntclose,ntcreatesection ntmapviewofsection,ntdelayexecution getforegroundwindow,ntdelayexecution gethostbyname,ntdelayexecution ntcreatemutant,ntdelayexecution ntdelayexecution,ntdelayexecution socket,ntdelayexecution timegettime,ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntqueryinformationfile,ntopenkey ntopenkey,ntopenkey ntqueryvaluekey,ntqueryattributesfile ntqueryattributesfile,ntquerydirectoryfile ntclose,ntqueryvaluekey ntclose,ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile,ntunmapviewofsection ntclose,process32nextw process32nextw,regclosekey ntclose,regclosekey regclosekey,regclosekey regcreatekeyexa,regclosekey regopenkeyexa,regclosekey regopenkeyexw,regclosekey regqueryvalueexw,regcreatekeyexa regclosekey,regenumkeyw regenumkeyw,regenumvaluew regenumvaluew,regopenkeyexa regqueryvalueexa,regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw,regopenkeyexw regqueryvalueexw,regqueryvalueexa regclosekey,regqueryvalueexw regclosekey,regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw,sizeofresource findresourcea,socket gethostbyname,timegettime ntdelayexecution,writeprocessmemory ntallocatevirtualmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-a2b66bb54b6ab53c07ca12f058f214b3e15a0426ad3bc41e869ce5dbf8ff8ca2.json,0.004134912658516752,0.008604934829606685,0.010668664468218094,0.0011037449016641086,0.00424323111867473,0.019759976672770033,0.044723955449516,0.044723955449516,0.03904472301148222,0.0,0.004551517493622714,0.044723955449516,0.0,0.0,0.06561445000996682,0.0,0.0,0.0,0.03431995948428479,0.0038133288315871992,0.023456066081893684,0.003214121217681553,0.0031824233390060474,0.005304038898343413,0.0031824233390060474,0.003058817919038094,0.022431331406279356,0.007352451335852075,0.012915008991494174,0.6508484794397722,0.04256305744440701,0.004078423892050792,0.005560030995079795,0.05607832851569839,0.0,0.016455486323097502,0.0010713737392271843,0.049283192004450485,0.0920568798887555,0.025386132738274496,0.0034666625741701816,0.0028854675709788957,0.0010297513897840407,0.015307166576597241,0.008199740249455264,0.018964057071645193,0.005251750954180053,0.0033112347049923255,0.024650302803831757,0.003089254169352122,0.0496208240199513,0.023708445394939475,0.008496716441772483,0.024013525016261843,0.00871836160665818,0.013730018530453875,0.025468496463811455,0.00554666011867229,0.03150235070253579,0.006239992633506326,0.04071543331238616,0.0,0.03279896099782106,0.0,0.04917779644489086,0.0,0.009547270017018144,0.001019605973012698,0.0,0.0010608077796686825,0.0037385552343798924,0.008156847784101584,0.003246151017351258,0.020259485174908113,0.009176453757114282,0.015049566092252222,0.0,0.009267762508056367,0.0,0.0082566815605399,0.022654530575248893,0.02142747478454369,0.0,0.059039079680951664,0.05146715935096452,0.026228158103941798,0.11708600467098663,0.02053187868355755,0.0020595027795680815,0.09879988336385015,0.09611012971317713,0.034668296789396036,0.0024027532428294285,0.03913055281179355,0.04645327849388043,0.693709186251182,0.0,0.06384590056800785,0.0,0.015494614897342664
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-aa972c542578e0ee64aa28a36022732ad775b6568e67fa167e26670c3ca84605.json,0.0,0.0,0.0,0.10958766611332217,0.00877704686664726,0.03226827991455504,0.0,0.0,0.0,0.0,0.0021726303831969634,0.0,0.0007610254591202929,0.0,0.0,0.0,0.0,0.0,0.03226827991455504,0.002151218660970336,0.021300782351368456,0.006648351639042279,0.006582785149985445,0.01023988801108847,0.00731420572220605,0.05694398615810168,0.04499277918664824,0.0065178911495908905,0.009842170447079303,0.11810604536495163,0.002130022135573075,0.003515060873956894,0.011500823607993442,0.021090365243741364,0.19006464171934273,0.028244194981560524,0.10637362622467647,0.1019413917986483,0.0,0.052510756679300205,0.004302437321940672,0.17607185659549562,0.07455077474505761,0.0009312528636843305,0.0,0.008210262401344582,0.007242101277323211,0.00532717821384205,0.052510756679300205,0.00426004427114615,0.06819218095476375,0.004378615244299521,0.004218073048748273,0.010903509311294527,0.01411338786793394,0.010650110677865372,0.014367579424563813,0.002151218660970336,0.0,0.002151218660970336,0.004010435134205862,0.0,0.0,0.8347912527737569,0.0022605196219749163,0.0,0.019748355449956335,0.08014338792621718,0.02076618708119189,0.002194261716661815,0.0021090365243741365,0.009842170447079303,0.006714604700675681,0.008381275773158975,0.009842170447079303,0.0,0.0,0.012780132813438448,0.0,0.00465785360643293,0.033370346790644836,0.0014774114753427288,0.0061311174748175075,0.029820309898023045,0.01955367344877267,0.001507013081316611,0.0,0.0,0.0085200885422923,0.023663405270673697,0.07881081901620376,0.04686048698260764,0.009230095920816656,0.05112053125375379,0.015058530626792351,0.08733090755849605,0.3637094380198225,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-acccc12d2e4e67038e22aa8c0f1ca5696c302aeef0521dfd7827218a16bc918a.json,0.008916537689377066,0.01855570650683203,0.023005939104964814,0.0015867458118895492,0.006100077288044859,0.03139718930414444,0.0,0.0,0.0,0.0,0.007549927360088591,0.0,0.0007933729059447746,0.0,0.01900627937984406,0.0,0.0,0.0,0.06279437860828888,0.007475521262891534,0.0,0.004620626897911209,0.004575057966033644,0.007625096610056075,0.004575057966033644,0.0029315750496627215,0.037377581883199694,0.013589869248159464,0.02418549415971745,0.9403026971793178,0.06661676680487455,0.006596043861741123,0.0009222820782631311,0.08501567644021892,0.0,0.025669753024301207,0.001540208965970403,0.07084961243463854,0.19851172367664668,0.03649515367345963,0.005980417010313227,0.003888894166711633,0.001480372595663879,0.0320375827097749,0.01768194373508162,0.002853080082871997,0.006039941888070872,0.007140356153502971,0.03649515367345963,0.005921490382655516,0.07548805752881507,0.08216511531584401,0.007328937624156803,0.0,0.011443661075874441,0.008882235573983275,0.0,0.00672796913660238,0.10964424538304415,0.00672796913660238,0.0,0.0,0.11493263427803051,0.0,0.01492515351001368,0.0,0.013725173898100932,0.0014657875248313607,0.006836480681588717,0.0015250193220112149,0.004397362574494082,0.010993406436235205,0.004666673000053959,0.001941671679380297,0.012459193961066565,0.032452928115408806,0.0,0.018504657445798486,0.0,0.0024279180196367907,0.028867265615445642,0.016172194142689233,0.0,0.006661676680487456,0.009059912832106309,0.019638359881596946,0.0,0.040779607971762326,0.002960745191327758,0.009718177641758993,0.013323353360974913,0.008142049276151335,0.0037009314891596973,0.01702428485013461,0.0014951042525783067,0.025906520424117882,0.0,0.014941742642328245,0.0,0.03341263265379309
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-b1d402f53143783dc9f961bcd32bad5d7a3fc71863de7456769d0150f35ae343.json,0.0,0.0,0.0,0.0015558046688883928,0.005981127319957192,0.021989251452942886,0.0,0.0,0.0,0.0,0.005922164545110737,0.0,0.0007779023344441964,0.0,0.27125240958419106,0.0,0.0,0.0,0.021989251452942886,0.001465950096862859,0.0,0.004530525839170736,0.004485845489967894,0.00747640914994649,0.004485845489967894,0.0014372050379104656,0.01580925541701512,0.004441623408833052,0.006467422670597095,0.8896299184665782,0.049351193920411505,0.0021558075568656986,0.0,0.056050996478508155,0.0,0.019247034771609894,0.0015101752797235786,0.06946806286728462,0.0,0.03578350738443304,0.002931900193725718,0.0,0.0014515057035415148,0.0,0.0,0.0,0.0014805411362776842,0.0023337070033325894,0.03578350738443304,0.0021772585553122724,0.03305571587194071,0.0008951435144130037,0.002874410075820931,0.0,0.0040073259186044685,0.005806022814166059,0.0,0.003664875242157148,0.0,0.003664875242157148,0.0,0.0,0.0,0.0,0.20333720160440202,0.0,0.013457536469903681,0.0014372050379104656,0.0033515855165595354,0.001495281829989298,0.0014372050379104656,0.006467422670597095,0.004575674053938981,0.0,0.006467422670597095,0.0,0.0,0.005806022814166059,0.0,0.001587049487206342,0.011612045628332119,0.01963227863640652,0.0,0.005806022814166059,0.008883246817666104,0.022336283509574464,0.0,0.0,0.0029030114070830297,0.008795700581177155,0.010160539924790603,0.004354517110624545,0.0036287642588537865,0.013063551331873634,0.001465950096862859,0.0029030114070830297,0.0,0.2752178985168511,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-bfc45cb86e43fcf5ae998161fbf0dd8df40d91dd83e20bf0a1b03e0fa55b9713.json,0.0,0.0,0.0,0.09261863853130416,0.007417971017593327,0.02727172007060196,0.0,0.0,0.0,0.0,0.0009181054550215759,0.0,0.0009647774847010849,0.0,0.0,0.0,0.0,0.0,0.02727172007060196,0.0018181146713734642,0.0,0.0,0.0,0.0,0.0,0.04634406917432359,0.035649283980248914,0.0055086327301294554,0.008021088895556005,0.09447060254765963,0.0018002003075265468,0.0017824641990124457,0.0022430737853140906,0.008912320995062228,0.16063421161631652,0.023870741830560975,0.08990227446197682,0.08615634635939445,0.0,0.04437976429624991,0.0036362293427469284,0.15038448708953006,0.06300701076342914,0.0011805804716239266,0.0,0.0,0.0,0.002894332454103255,0.043414986811548824,0.0036004006150530937,0.0311931234827178,0.0011101834639677627,0.0035649283980248915,0.0,0.008946007446042506,0.0018002003075265468,0.0,0.0018181146713734642,0.0,0.0018181146713734642,0.003389442035056719,0.0,0.0,0.8964987084037382,0.002865736499180219,0.0,0.016690434789584985,0.06773363956247294,0.015241363477892745,0.0018544927543983317,0.0017824641990124457,0.008021088895556005,0.005674886305265285,0.0,0.008021088895556005,0.0,0.0,0.009901101691396007,0.0,0.0019683057172685727,0.0036004006150530937,0.0009364820256455919,0.005181748761816662,0.0036004006150530937,0.0,0.0019104909994534795,0.0,0.0,0.007200801230106187,0.0,0.0018002003075265468,0.009001001537632733,0.008100901383869461,0.007200801230106187,0.0018181146713734642,0.0036004006150530937,0.3073910976035157,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-caf11e50754e773b14969463fa5dd56d09c1126e1a9620d1fcb35b99ae9697f4.json,0.008907817740922126,0.0185375599111554,0.02298344039412644,0.001585194050188676,0.0060941117034899635,0.03136648435095524,0.0,0.0,0.0,0.0,0.007542543891335136,0.0,0.000792597025094338,0.0,0.02004256393124956,0.0,0.0,0.0,0.06273296870191047,0.007468210559751247,0.0,0.00461610814525374,0.004570583777617472,0.007617639629362454,0.004570583777617472,0.0029287081091286956,0.03734102839139087,0.013576579004403247,0.024161841900311738,0.9393831260030291,0.06655161878520485,0.005857416218257391,0.0018427602607847683,0.08493253516473216,0.0,0.025644649230539465,0.0015387027150845802,0.07078032489389069,0.19831758868182423,0.03645946315433955,0.005974568447800997,0.003108072811003627,0.0014789248618934411,0.03200625148238796,0.017664651637708806,0.002850289906670522,0.006034035113068109,0.004755582150566028,0.03645946315433955,0.004436774585680324,0.07102117164637087,0.08573297338661029,0.007321770272821738,0.0,0.007349444820845863,0.008873549171360648,0.0,0.006721389503776122,0.11429949760920288,0.006721389503776122,0.0,0.0,0.1198672789701669,0.0,0.015695323602058286,0.0,0.013711751332852417,0.0014643540545643478,0.0,0.0015235279258724909,0.004393062163693043,0.010982655409232607,0.0046621092165054405,0.001939772817114422,0.012447009463796956,0.032421190700031154,0.0,0.01257086132609425,0.0,0.002425543631648808,0.0288390348069221,0.016156378508388095,0.0,0.006655161878520485,0.009051052669602164,0.019619154502572855,0.0,0.040739727460748505,0.0029578497237868822,0.009708673727676621,0.01331032375704097,0.008134086740413927,0.0036973121547336026,0.017007635911774573,0.0014936421119502493,0.02588118508313522,0.0,0.01599335392595357,0.0,0.03337995669316411
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-cb5c8cf4152508d61f9ef4cdebf68dd172927d55ba6e40ea56c9488557b2a91e.json,0.004630267364456123,0.019271579452946365,0.06902566821263964,0.0016479619342006952,0.006335416228015158,0.027950127735694615,0.0,0.0,0.0,0.0,0.00392060051527409,0.0,0.0008239809671003476,0.0,0.0032899225460974305,0.0,0.0,0.0,0.0442543689148498,0.004658354622615769,0.0,0.002399444568514026,0.004751562171011368,0.007919270285018949,0.004751562171011368,0.003044674233829308,0.05937114755967151,0.009409441236657816,0.03881959648132368,0.9697287434746347,0.06073065255847152,0.006089348467658616,0.0009578634121385935,0.07383335017036073,0.0,0.023523603091644536,0.001599629712342684,0.07358296676776346,0.10308511976537432,0.03790312448661599,0.004658354622615769,0.0024233558411895168,0.001537484874898013,0.0332735819271792,0.05509232161777647,0.00197543397166229,0.005488840721383725,0.004943885802602086,0.03707914351951564,0.00461245462469404,0.07383335017036073,0.0,0.007611685584573271,0.0,0.007640455943435353,0.007687424374490065,0.0,0.006211139496821025,0.0,0.006211139496821025,0.0,0.0,0.0,0.0,0.0048950402958064096,0.0,0.014254686513034104,0.001522337116914654,0.005916858181662378,0.0015838540570037895,0.004567011350743963,0.011417528376859906,0.0048467116823790336,0.0020165807228593458,0.012939865493774561,0.03370495121953909,0.0,0.012299878999184104,0.0,0.0016810575227785248,0.029980955060511256,0.016796111979598183,0.0,0.006149939499592052,0.009409441236657816,0.020396001232526707,0.0,0.04235287159766547,0.003074969749796026,0.010093101682334167,0.011531136561735097,0.005381197062143046,0.0038437121872450324,0.01537484874898013,0.0007763924371026282,0.02613724287326622,0.0,0.004433768592059111,0.0,0.03470168083778436
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-cdb18f3e8c57eef8767a8d9b6b9def758d0ab89ef7544145c07ad43bdf333841.json,0.0,0.0,0.0,0.10882447709501908,0.008715921869470752,0.032043557573586005,0.0,0.0,0.0,0.0,0.002157499778557816,0.0,0.000755725535382077,0.0,0.0,0.0,0.0,0.0,0.032043557573586005,0.0021362371715724004,0.019977304176423023,0.005868490021207155,0.0065369414021030645,0.010894902336838442,0.0065369414021030645,0.0565474175803082,0.044679441051107716,0.006472499335673449,0.009773627729929813,0.11728353275915775,0.002115188262745353,0.004188697598541348,0.010542212049029298,0.02094348799270674,0.1887409959800684,0.028047497121251607,0.10563282038172878,0.10123145286582341,0.0,0.052145061941363306,0.004272474343144801,0.17632740210568681,0.07332652644183889,0.0009247674444393194,0.0,0.008153084597269317,0.007191665928526054,0.005290078747674539,0.05063361087059916,0.006345564788236059,0.06771727784308514,0.0034784973985553156,0.004188697598541348,0.010827575231644172,0.014015099593223161,0.010575941313726763,0.014267520912275709,0.0021362371715724004,0.0,0.0021362371715724004,0.003982505713299336,0.0,0.0,0.8372881627254444,0.002244776940226717,0.0,0.019610824206309194,0.07958525437228561,0.019536221811370345,0.002178980467367688,0.002094348799270674,0.009773627729929813,0.00666784293676967,0.008322906999953875,0.009773627729929813,0.0,0.0,0.012691129576472117,0.0,0.00539631801579348,0.03313794944967719,0.0014671225053017886,0.004058946150108998,0.02961263567843494,0.019417498007020344,0.001496517960151145,0.0,0.0,0.008460753050981411,0.023498608887296404,0.07826196572157805,0.046534141780397754,0.009165815805229861,0.05076451830588847,0.014953660201006802,0.08601765601831102,0.36117649741806823,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-d8753ca5561d7724e341d18f808f99bc3beca6eef589818f69f164dd8d288db2.json,0.004149554599442237,0.008635405351682461,0.010706442764351077,0.001107653319805344,0.004258256620905072,0.019829947778577002,0.050581668199095306,0.050581668199095306,0.046307161027340775,0.0,0.0045676346539515215,0.050581668199095306,0.000369217773268448,0.0,0.0009827879730202763,0.0,0.0,0.0,0.03444148824700216,0.0038268320274446846,0.024113250238336135,0.0032255025881924165,0.0031936924656788043,0.00532282077613134,0.0031936924656788043,0.0030696493524856954,0.022510761918228435,0.007378486748690919,0.012960741710495159,0.6531531677789008,0.0427137754460135,0.004092865803314261,0.006438137716390828,0.05661797694584727,0.0,0.01651375605659396,0.0010751675293974722,0.04945770635228373,0.09238285809154519,0.02547602635552291,0.0034789382067678953,0.002895685161821995,0.0010333977930487139,0.015361370050107003,0.008228775956434358,0.019473796058784194,0.0052703476776363705,0.0033229599594160318,0.02510680858225446,0.005511454896259807,0.049796533940323504,0.02889076928413052,0.00852680375690471,0.024098558158129193,0.008749233778854797,0.013778637240649516,0.02613956086564631,0.005566301130828632,0.03826946051663326,0.006262088772182211,0.04604813053072201,0.0,0.03996834035982402,0.0,0.0014622796320462933,0.0,0.009581077397036413,0.0010232164508285652,0.0,0.001064564155226268,0.003751793653038072,0.00852680375690471,0.0032576458070497443,0.02033122506631809,0.009208948057457086,0.01510285738904009,0.0,0.009300580137438424,0.0,0.008285918899665057,0.0227347514470717,0.021503350587949447,0.0,0.06028153792784164,0.05164940724083643,0.026321033376833277,0.11750061230727189,0.022231260750444574,0.0020667955860974277,0.099149738892885,0.09541706289149791,0.035824456825688744,0.0024112615171136657,0.04030251392889984,0.046617771970689795,0.6958211806528006,0.0,0.0,0.0,0.015549482135111939
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-daff2ff7139c9765e1c19855ca445709d88fe0fdc69cb479e3a5a8fefa02a20d.json,0.0059517484564622705,0.012385849912593148,0.015356359982705946,0.0015887184463925102,0.00610766087379562,0.028442296216258284,0.08583356886318644,0.08583356886318644,0.08072442785942532,0.0,0.006551404939940705,0.08583356886318644,0.0005295728154641701,0.0,0.003524057017010542,0.0,0.0,0.0,0.049399777638764394,0.005488864182084933,0.1185801620297242,0.004626371238293791,0.004580745655346715,0.007634576092244526,0.004580745655346715,0.003913626092248901,0.032287415261053436,0.010583038749134986,0.01858972393818228,0.9353566360474873,0.061264803483886715,0.004892032615311126,0.008003048341223985,0.08022933489110247,0.0,0.023685848629016393,0.0015421237460979302,0.0709376923205048,0.1325056749762574,0.03654052426702773,0.004989876529168121,0.009344949169443504,0.0014822129875133884,0.02203296963417695,0.011802617226404275,0.008887284055513322,0.007559313392239275,0.00476615533917753,0.03654052426702773,0.003458496970864573,0.06848845661435576,0.049360357547174286,0.005870439138373352,0.007587396788402747,0.009275432963481479,0.00889327792508033,0.009997930287465796,0.005987851835001745,0.06523192372624377,0.005987851835001745,0.07814047111638003,0.0,0.06828657109562473,0.0,0.002621703225726194,0.0,0.013742236966040147,0.0019568130461244506,0.004563319840250955,0.007634576092244526,0.0034244228307177883,0.009784065230622252,0.004672474584721752,0.007128313705174896,0.010762471753684477,0.021662182289509224,0.0,0.01136363290426931,0.0,0.0037814566148263993,0.023715407800214215,0.030842474921958605,0.0,0.018280626845998457,0.013606764106030695,0.0377525264504572,0.0,0.027220203318405904,0.002964425975026777,0.016965580199171607,0.056818164521346554,0.030632401741943358,0.003458496970864573,0.03359682771697014,0.010478740711253053,0.0760869333590206,0.0,0.003561980510114446,0.0,0.022302780715038623
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-dc8ee33477d236031ad4b21d32bb79a28ac57465568baa3c0b21c561e4a6b764.json,0.006086636459088811,0.001974009003077704,0.0,0.0011816178284447336,0.004921155839709591,0.024123107548063804,0.0,0.0,0.0,0.6446935061718236,0.0033733678218516128,0.0,0.0003938726094815779,0.0,0.11427717942193609,0.0,0.0,0.0,0.12618240871294914,0.002226748389052044,0.0,0.0022939255425590993,0.0022713026952505804,0.00340695404287587,0.0022713026952505804,0.0010915426144973341,0.01637313921746001,0.006371916996830824,0.007640798301481339,0.7215096681827379,0.04078894151212084,0.0018192376908288902,0.0018314799818428807,0.049483265190545814,0.0,0.020240206931109672,0.0015292836950393995,0.05276028747885929,0.031790904309427596,0.027177210054228875,0.0033401225835780657,0.001158392641313883,0.0011024038246519147,0.0004819746712948815,0.0,0.0,0.002248911881234408,0.0019693630474078897,0.02638946483526572,0.0025722755908544675,0.04038707673640136,0.0,0.0032746278434920024,0.0,0.0032464248463409217,0.004409615298607659,0.0,0.0033401225835780657,0.0,0.0033401225835780657,0.0,0.0,0.0,0.0,0.08579585407062516,0.0,0.01362781617150348,0.0010915426144973341,0.0033939934998425303,0.0011356513476252902,0.0018192376908288902,0.005457713072486671,0.003475177923941649,0.0,0.005093865534320893,0.0006196678367839243,0.0,0.006981890889462126,0.0,0.0020089132504949557,0.015066185603576168,0.0007646418475196998,0.0,0.0040421473570570205,0.004872642409341218,0.000779962309732956,0.0,0.020245171577099246,0.0022048076493038295,0.005566870972630109,0.009554166480316593,0.005144551181708935,0.0025722755908544675,0.009186698538765956,0.001113374194526022,0.013963781778924251,0.0,0.11603680072941072,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-e389ab6f42e98edd3a5dcb9ac24a481f10e0b41b5809c01f4f6c9b1c6f5c6617.json,0.0,0.0,0.0,0.001708752464583669,0.006569119024605991,0.02415096725568549,0.0,0.0,0.0,0.0,0.005962329767856888,0.0,0.0005695841548612231,0.0,0.0,0.0,0.0,0.0,0.02415096725568549,0.001610064483712366,0.015942420806147165,0.004975912046255942,0.004926839268454494,0.00821139878075749,0.003831986097686828,0.0031569871202356504,0.01946808724145318,0.004878269810064727,0.007366303280549851,0.9828753234333658,0.05420280317188016,0.0015784935601178252,0.007945578995525582,0.06629672952494867,0.0,0.021139169176947147,0.0016586373487519806,0.07629731804259111,0.0,0.039301306685424385,0.003220128967424732,0.0005583887427195231,0.001594200093290593,0.0006969896591066479,0.0,0.006144913176051236,0.004878269810064727,0.005126257393751007,0.038731722530563166,0.003188400186581186,0.05051179392377041,0.0,0.0031569871202356504,0.00816065489224783,0.0117367399249811,0.007971000466452964,0.010753313816073175,0.004293505289899643,0.0,0.004293505289899643,0.0,0.0,0.0,0.0,0.0016918700195892845,0.0,0.01478051780536348,0.0015784935601178252,0.0032720645756619264,0.0016422797561514977,0.0015784935601178252,0.007366303280549851,0.005025498684475708,0.0062729069319598305,0.007366303280549851,0.0,0.0,0.012222200715227878,0.0,0.004648183715963423,0.02497580146155262,0.0011057582325013204,0.0,0.019130401119487116,0.01463480943019418,0.0011279133463928564,0.0,0.0,0.003188400186581186,0.017710709320836026,0.05898540345175193,0.030289801772521264,0.0037198002176780497,0.03347820195910245,0.011270451385986561,0.0653622038249143,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-fc68a12586c831fc539a61595af9cde18d9a8269be59c57ad8643db8c8b5a7ce.json,0.0,0.016842750055357705,0.020882162691624517,0.1036991905043604,0.00830542968356461,0.030534407974773765,0.12505687858011552,0.12505687858011552,0.12227783683389072,0.0,0.0020558884041724703,0.12505687858011552,0.0007201332673913917,0.0,0.0,0.0,0.0,0.0,0.030534407974773765,0.002035627198318251,0.17132793045916123,0.006291115666649011,0.006229072262673458,0.008997548823861662,0.00692119140297051,0.05521468857006911,0.045236130394755415,0.006167665212517412,0.009313320963626115,0.11575127483363885,0.00201556962611913,0.003326186058437898,0.010882849690850148,0.021287590774002548,0.17985189564504384,0.026726549254242116,0.10065785066638418,0.09646377355528485,0.0,0.049689195450006024,0.004071254396636502,0.1764946875440886,0.06987308037212984,0.0008812138404249935,0.01604964805372547,0.01208526706478052,0.006852961347241568,0.007201332673913916,0.04824892891522324,0.00403113925223826,0.07317609328563375,0.0024860034297712686,0.007982846540250955,0.01031763089168066,0.014838925553957761,0.01007784813059565,0.013595566076694182,0.003392711997197085,0.0,0.003392711997197085,0.11764321336378881,0.0,0.0,0.7839960386846053,0.0021390550892435214,0.0,0.018687216788020378,0.07583704213238407,0.018616127928497622,0.010381787104455765,0.004656660481813057,0.013304744233751591,0.006353808751587189,0.009693352244674928,0.01463521865712675,0.029457059832837394,0.015425352802835185,0.01276527429875449,0.0,0.005142168608384639,0.03157725747586637,0.019572359851796926,0.005801674053065931,0.02821797476566782,0.018502995637552234,0.024242624344759912,0.0,0.0,0.00806227850447652,0.022391899181500762,0.07457607616640781,0.04434253177462086,0.00873413504651623,0.048373671026859126,0.014249390388227756,0.08263835467088433,0.34416623365671245,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-fe4b25fabba21b5e2f35cb28a19f636e57f4c1527414d9aa3569bdfccc59ec85.json,0.0031809696886000265,0.0,0.0,0.0016982119653283225,0.006528597184478601,0.02720225666013232,0.0,0.0,0.0,0.0,0.00646423737649271,0.0,0.0005660706551094409,0.0,0.0030135463241460865,0.0,0.0,0.0,0.038403185873127986,0.003733643070998554,0.0,0.003296811972677788,0.0032642985922393007,0.0048964478883589515,0.0038083483576125178,0.0015687565674639215,0.02353134851195882,0.008080296720615887,0.013072971395532679,0.9815186923765935,0.05914967200196199,0.003137513134927843,0.0006580472011662674,0.06954820782423385,0.0,0.023163517265765547,0.001648405986338894,0.07582667537158913,0.07081894316439243,0.03905887520255141,0.004267020652569776,0.0022197772090341308,0.0015843662143382679,0.010390353810785048,0.0,0.0,0.003232118688246355,0.0028303532755472043,0.03849280454744198,0.002640610357230446,0.05438356100541594,0.0006513857243824556,0.003137513134927843,0.0,0.005832170717426227,0.005809342785906982,0.0,0.004800398234140998,0.0,0.004800398234140998,0.0,0.0,0.0,0.0,0.04147536362037565,0.0,0.014689343665076854,0.0015687565674639215,0.004064850913814104,0.0016321492961196503,0.0015687565674639215,0.0073208639814983,0.004994498720326794,0.0,0.0073208639814983,0.0,0.0,0.008978075214583518,0.0,0.0017323167121407624,0.02165300492928966,0.0010989373242259294,0.0,0.004753098643014804,0.00646423737649271,0.001120955773523666,0.0,0.02909620334487264,0.0031687324286765357,0.006933908560425886,0.008978075214583518,0.0063374648573530715,0.0036968545001226246,0.012146807643260054,0.0016001327447136662,0.019012394572059214,0.0,0.05635055692650579,0.0,0.009864775835549401
