,closesocket ntdelayexecution,connect shutdown,createtoolhelp32snapshot process32firstw,findfirstfileexw findfirstfileexw,findfirstfileexw ntclose,findresourcea loadresource,findresourceexw findresourceexw,findresourceexw loadresource,findwindowa findwindowexa,findwindowexa findwindowexa,findwindowexa ntdelayexecution,getfileattributesw getfileattributesw,getfiletype writeconsolew,getforegroundwindow findwindowa,gethostbyname gethostbyname,gethostbyname ntdelayexecution,gethostbyname socket,getkeystate getkeystate,getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime,getsystemwindowsdirectoryw getsystemwindowsdirectoryw,getvolumenameforvolumemountpointw ntclose,getvolumepathnamesforvolumenamew getvolumepathnamesforvolumenamew,getvolumepathnamesforvolumenamew ntclose,ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ntallocatevirtualmemory,ldrgetprocedureaddress ntclose,ldrgetprocedureaddress regopenkeyexw,ldrloaddll ldrgetprocedureaddress,loadresource findresourceexw,loadresource sizeofresource,loadstringa loadstringa,loadstringw loadstringw,lookupprivilegevaluew ntclose,ntallocatevirtualmemory getsystemmetrics,ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory writeprocessmemory,ntclose findfirstfileexw,ntclose getsystemtimeasfiletime,ntclose ldrgetprocedureaddress,ntclose ldrunloaddll,ntclose lookupprivilegevaluew,ntclose ntallocatevirtualmemory,ntclose ntclose,ntclose ntdelayexecution,ntclose ntopenkey,ntclose ntquerydirectoryfile,ntclose ntunmapviewofsection,ntclose regopenkeyexw,ntcreatefile ntclose,ntcreatefile ntcreatesection,ntcreatemutant ntclose,ntcreatesection ntmapviewofsection,ntdelayexecution getforegroundwindow,ntdelayexecution ntcreatemutant,ntdelayexecution ntdelayexecution,ntdelayexecution socket,ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory,ntopenkey ntclose,ntopenkey ntopenkey,ntopenkey ntqueryvaluekey,ntqueryattributesfile ntqueryattributesfile,ntquerydirectoryfile ntclose,ntqueryvaluekey ntclose,ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile,ntunmapviewofsection ntclose,process32firstw process32nextw,process32nextw ntclose,process32nextw process32nextw,readprocessmemory readprocessmemory,regclosekey ntclose,regclosekey regclosekey,regclosekey regcreatekeyexa,regclosekey regopenkeyexa,regclosekey regopenkeyexw,regclosekey regqueryvalueexw,regcreatekeyexa regclosekey,regenumkeyw regenumkeyw,regenumvaluew regenumvaluew,regopenkeyexa regqueryvalueexa,regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw,regopenkeyexw regqueryvalueexw,regqueryvalueexa regclosekey,regqueryvalueexw regclosekey,regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw,shutdown closesocket,sizeofresource findresourcea,socket gethostbyname,writeprocessmemory ntallocatevirtualmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-861fb76c171296ca9ff2fc6e65fb4ef70adca3e8be932551485a48097ec54c0a.json,0.004732848922019068,0.004787679415883611,0.0,0.042647820876963595,0.042989673566457616,0.003523546356569862,0.014008450172605219,0.06187630815514109,0.29234610488371754,0.29234610488371754,0.27573553074259727,0.01355363384892531,0.00996445462341859,0.29234610488371754,0.0,0.006520201506796601,0.0,0.0,0.12399989516759281,0.027565203469461057,0.009236551857888685,0.009199698471907707,0.013799547707861562,0.010732981550558992,0.008734239519183116,0.07730659988482334,0.03145502575385881,0.04813429804149378,0.22854593408529156,0.03500676221199548,0.014791389892487143,0.009730357757269001,0.01990768069223578,0.07860815567264805,0.05029072563445629,0.003495002861539868,0.16175367342681238,0.396403786627603,0.08153820014368755,0.011833111913989714,0.010583909669932593,0.0029406151548206595,0.07650527633844857,0.03351375591118528,0.016654257846924196,0.018547122805502293,0.00965254664559222,0.07815219423123948,0.010210305645165348,0.14411495206652142,0.19277528949574574,0.014557065865305195,0.01671123089222605,0.017910795496481845,0.020420611290330695,0.01817437201097944,0.013206380757201154,0.2444623089542868,0.013153764785763859,0.28344654250314183,0.25078080412682136,0.0,0.005505928040133037,0.03158315666227307,0.0029347512793780344,0.0,0.002211964521359531,0.008734239519183116,0.02183559879795779,0.010527718887424358,0.015397920033936514,0.02474701197101883,0.062384016852287616,0.0,0.025245960565394347,0.0,0.0,0.0,0.0,0.007947595406033998,0.07468621405918399,0.021098305229584224,0.0,0.04431423920852584,0.03216762814863317,0.024765466143533775,0.0,0.09598355067959309,0.006877483838146507,0.04101927247979684,0.13547731852596165,0.07468621405918399,0.008596854797683136,0.08163376885538716,0.024514787802059134,0.19626842299273933,0.004732848922019068,0.0,0.004189388984293981,0.07832298875842869
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-8670f570c5bc895583b54b34f673e9b6d727cc2a8c2a196f1fe5d7a542f71908.json,0.0,0.0,0.0,0.01391891501584413,0.014030485042991172,0.0017249630092345852,0.0068578800785164965,0.027406810481954955,0.09974956369353671,0.09974956369353671,0.09215992297772414,0.00540647827829078,0.003252086372307826,0.09974956369353671,0.0,0.1574712501293201,0.0,0.0,0.047696417945854865,0.0,0.0030145216732241895,0.0025020782337916428,0.0050041564675832855,0.003002493880549971,0.0023754855288359387,0.029990920116120947,0.011976926171154334,0.018089761339882476,0.903634695169191,0.05902974753014282,0.004827447092166705,0.0021171229840466605,0.0007219160453634339,0.07268985718237972,0.022689001333183512,0.0017109894530220476,0.07918701076511026,0.12937379928381576,0.039917277893953676,0.004827447092166705,0.0029607918234622523,0.0014395872377278025,0.025725563891863996,0.010937841859148782,0.0018118096451090178,0.0040354672416983905,0.003675337589691816,0.03883933987415381,0.00428441715944585,0.05701165269206253,0.06584214334290385,0.005701165269206253,0.0,0.0058455235286442135,0.005712556212594466,0.0,0.005746866237524537,0.08250479076971787,0.0057239699606893655,0.09671300035406982,0.0846693225925999,0.0,0.13417321689731598,0.015461631959432324,0.0014367165593811343,0.0033471255966007114,0.0007219160453634339,0.003325679740370314,0.009501942115343755,0.0051538773198107745,0.0012563498906042188,0.01045213632687813,0.020360192175328824,0.0,0.009693520018479713,0.0,0.0,0.0,0.0,0.0015563079579991388,0.023241512311176254,0.040167324301142886,0.0,0.00520660146442874,0.00699900523645822,0.04734137431090079,0.0,0.03132602926378036,0.003366893469498819,0.007566795683843914,0.010770456924691436,0.007369260001104666,0.003928042381081956,0.013604787694347075,0.0017144700196291241,0.020974047695451744,0.0,0.0,0.1483504822173358,0.025562174148605673
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-8918ce36caf2732f3bfec79d19f8a096bce314c983cf02357466949b290681e2.json,0.0,0.0,0.0,0.011222439325853288,0.011312395177930566,0.0013907903517221402,0.005529320568271456,0.019771321580360483,0.08567046733009569,0.08567046733009569,0.07780277135080119,0.004755376488541942,0.0026220680242759233,0.08567046733009569,0.0,0.1315400551812164,0.0,0.0,0.027968227844749484,0.03119033782835245,0.0036457891871297396,0.003631242668235482,0.006052071113725803,0.003631242668235482,0.003447519863123235,0.02111027121493506,0.006897619283492097,0.010363224050968121,0.07354709041329567,0.005757346694982289,0.0031137905234101134,0.0038407009070227037,0.006984733228038681,0.016854541553046925,0.01673662406332936,0.0013795238566984191,0.06384631436398251,0.052155272561296415,0.03218420607555898,0.0031137905234101134,0.003580807831371675,0.0007737997974354907,0.012201068477094987,0.008818881822350954,0.021912186175164976,0.004880529791999974,0.0038099878320620004,0.030847704756333746,0.002686761790991735,0.03983800730720183,0.055446123369548635,0.008044213013954214,0.03004909983898282,0.00599847214284472,0.010363224050968121,0.026303438403550487,0.004247412205507123,0.06871436087916317,0.004230489952287555,0.08306249802439715,0.07054210372174062,0.0,0.11156081462332867,0.012466289674582093,0.001158385146956488,0.0006746738858794577,0.0005820611023365567,0.003447519863123235,0.008427270776523462,0.0041554298915273645,0.021778649677142495,0.009193386301661959,0.016415864389591105,0.0,0.006643276370096087,0.0,0.0,0.0,0.0,0.00836538940528368,0.02285243142561887,0.03238581163390417,0.0,0.06623416322796197,0.06724701211196094,0.03817005134393178,0.15199828044432345,0.0,0.002714633837123881,0.12248729543171613,0.12203198381280476,0.033364549881403555,0.003167072809977861,0.042505522451651095,0.056675535824782415,0.9012998954264082,0.0,0.0,0.12457174569699299,0.012081770884123868
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-8923ffa1222f65f71c7c385d1cec6fde5720dbe5add154d279f4f359b631134a.json,0.01493213836855533,0.01510512857692486,0.0,0.0,0.0,0.011116788769558827,0.044196660352538324,0.1394426803468019,0.0,0.0,0.0,0.03484287876621536,0.0,0.0,0.0,0.0,0.0,0.0,0.13972131063102988,0.0,0.016189622861033835,0.019350032477958943,0.03225005412993157,0.019350032477958943,0.0091855085730554,0.10431042742794688,0.03308020212786324,0.042951352470331064,0.4960174629449916,0.012271814991523161,0.009333367034401142,0.02046618584296616,0.009304997432056972,0.05205121524731393,0.12133377144721484,0.011026734042621078,0.5103328403309517,0.0,0.2572530217907503,0.018666734068802284,0.012720851448546658,0.009277640825627844,0.004876245397260493,0.0,0.0,0.01625449236891951,0.016918769281548333,0.25030608483694927,0.01840772248728474,0.3092454552928651,0.0,0.0183710171461108,0.0,0.03424761203970759,0.027611583730927116,0.0,0.024691040796218925,0.0,0.024592668416898982,0.0,0.0,0.0,0.015441069323914673,0.09964485940016693,0.009259140298582097,0.0,0.004652498716028486,0.0091855085730554,0.042865706674258534,0.03321495313338898,0.0,0.042865706674258534,0.0,0.0,0.049977101608339056,0.0,0.0,0.0,0.0,0.010029865415570195,0.08402488574128845,0.18490320301846078,0.0,0.03355474197270657,0.045106163085356296,0.23068442089002753,0.0,0.20188540186087275,0.021698461537812193,0.045014192989044285,0.05479883852692725,0.04018581491974665,0.02531487179411422,0.0803716298394933,0.011049165088134581,0.12786395656283026,0.01493213836855533,0.0,0.008811681508522512,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-89481ef77be1b32a0454fa76de2d79cec871effda0b9fd6c21861f3c572c3798.json,0.0012406790729645,0.0012550524551321746,0.0,0.0,0.0,0.000923669928883254,0.003672204893961162,0.011585990640742585,0.0,0.0,0.0,0.0031582030012976187,0.0,0.0,0.0,0.0,0.0,0.0,0.011609141428272372,0.08165381140316696,0.0020177411085176996,0.0024116285053126397,0.004019380842187733,0.0024116285053126397,0.0019080100886830348,0.009559111489603154,0.0027485624293371994,0.0038236445958412615,0.04846345625254909,0.0015294578383365047,0.0015509785503010393,0.0025507366579432937,0.0075380380360967406,0.009540050443415174,0.010081360576956754,0.0009161874764457332,0.04240245165277041,0.01117356246464067,0.02137459704129059,0.0015509785503010393,0.0178359979499365,0.0007708591050212181,0.0,0.0,0.015037695414263752,0.003646486636426266,0.0016868927251947894,0.020952595489787236,0.006117831353346019,0.03396257957855802,0.0005876107442447608,0.007632040354732139,0.02774454464026694,0.006829343984031108,0.013765120545028544,0.015483872613916498,0.003461948713138012,0.0,0.00421441270627046,0.0,0.0,0.0,0.0014433356756562831,0.008279275796600984,0.013463133884425604,0.03427760512249651,0.0075380380360967406,0.004197622195102677,0.005342428248312498,0.002759758598866995,0.01967766194458158,0.005342428248312498,0.0,0.0,0.006618029746237818,0.0,0.0,0.0,0.0,0.009166958007265967,0.028229325039138557,0.011983301554043813,0.0,0.07759908056294627,0.06886533821720754,0.014839021525754397,0.15142063724544116,0.029474703111944462,0.0018028782268840744,0.13604729830206735,0.11337261185073387,0.03733555892273163,0.002253597783605093,0.04325461094706714,0.06150943197384946,0.9529673759180161,0.0012406790729645,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-89b141aa860cddf3c6b0bec91bfca679ff5d8614135a0677e4c1caa7d37a9c89.json,0.004869718943178773,0.00492613508893694,0.0,0.04388116008597327,0.04423289886851938,0.0036254443618362496,0.01441356280204474,0.054570616361477566,0.34523694786672854,0.34523694786672854,0.32814600985352416,0.013945593571760052,0.010252618293466693,0.34523694786672854,0.0,0.0,0.0,0.0,0.06986845159567934,0.0,0.00950366519048427,0.007888121696242839,0.015776243392485678,0.009465746035491407,0.005991217600171028,0.06003188068888824,0.021576452477224638,0.031516737361666325,0.1992079852056867,0.022511955258333088,0.007609572240968468,0.011680376799345584,0.0022759326800375896,0.04942754520141098,0.04565743344581081,0.003596075412870773,0.1664314539918305,0.20393372582709893,0.08389621650188343,0.007609572240968468,0.0062228499773482986,0.0030256552786645345,0.04532233789301311,0.03448294562255858,0.005711961671713504,0.01113203585706624,0.009931690198533613,0.08041229013845129,0.009004782103333235,0.1392958092039764,0.23063975485834326,0.01497804400042757,0.0,0.015078076919677299,0.016508767189444266,0.0,0.012078487299449677,0.28869008343860364,0.012030365005049901,0.3347272892727083,0.29658985590850867,0.0,0.0056651548609704385,0.03249651506265308,0.0030196218248624194,0.0,0.0022759326800375896,0.008986826400256543,0.022467066000641356,0.010832171687551028,0.003960803741587849,0.02546267480072687,0.0641881102952191,0.0,0.02444804947760927,0.0,0.0,0.0,0.0,0.003270973279660366,0.037529479331742874,0.0036180750867789244,0.0,0.016414477141672847,0.022065259316116487,0.0036402375217760795,0.0,0.09875931445928607,0.007076374902273495,0.02385529133288335,0.02859388901466124,0.017871180634163274,0.00884546862784187,0.0393165973951592,0.003603390700511185,0.060762014156155134,0.004869718943178773,0.0,0.0,0.047241255389721605
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-89fe5e86386ee8e977bf7bd47a2658eee37e28236ba8a8f9aefaba734141ff21.json,0.0,0.0,0.0,0.01846457368583396,0.017578548163096473,0.0015255358890207415,0.0060650240766725524,0.02678963726268857,0.1438325165909677,0.14239419142505802,0.12944926493187092,0.006520121355901442,0.004314157273452725,0.1438325165909677,0.0,0.22771810895009045,0.0,0.0,0.05368633506417778,0.011934483876567707,0.003999008363757572,0.003983052517784072,0.005974578776676108,0.003983052517784072,0.0037815298853591016,0.03347025429722807,0.013618600643102368,0.02020845542474148,0.8111381604095272,0.05620476665006223,0.005123201194708707,0.0035106699495258274,0.007661443150949834,0.07500034272628885,0.021773605077512005,0.0015131778492335963,0.0700320100893358,0.17162487501167026,0.03530234543769234,0.005123201194708707,0.002618487563171026,0.0012731530964855224,0.03312331751677881,0.01347351339449441,0.00721053889446237,0.0053533757592663985,0.004179115254391784,0.03460536647160307,0.003157571160115856,0.04159682873895012,0.0951089589545591,0.006302549808931836,0.007235205641120244,0.00634464225144878,0.006946656552254882,0.007868679437540837,0.0057177643687355935,0.11907123863098598,0.005694984037603119,0.13945398569087017,0.12230481448987947,0.0,0.19388380857732954,0.013674075519689225,0.0012706143041634652,0.0,0.0,0.0037815298853591016,0.010084079694290938,0.004558025173229742,0.00583327636266587,0.011344589656077304,0.02700945211973475,0.0,0.007715545979808703,0.0,0.0,0.0,0.0,0.003440948634240239,0.031583751895085256,0.027403830034957482,0.0,0.01841861501096992,0.013927125185656903,0.03216697348667885,0.0,0.0,0.0029776388216632764,0.0169873344672492,0.058655539233729764,0.03007976370960501,0.0037220485270790956,0.03308774008056551,0.010613792134176967,0.06316750379017051,0.0,0.0,0.21221642187081655,0.03391030461783624
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-8a46c3e1144d6c02853f92b643be99b44dee1f443eff59801c96216bbc5405d6.json,0.0,0.0,0.0,0.04721216396117799,0.04759060311457631,0.003900650605129619,0.0155076914316218,0.058713053211739794,0.3420224782199987,0.3420224782199987,0.2647915960412893,0.015004198816893747,0.011030891046502886,0.3420224782199987,0.0,0.043308119796349756,0.0,0.0,0.09314808886844685,0.0,0.010225085169266245,0.010184287584168566,0.016973812640280944,0.010184287584168566,0.006446008881993671,0.0645888802490351,0.02321431361567206,0.0355238841369693,0.2143297953262896,0.02422083009338816,0.008187212270850418,0.012567030212934534,0.002448697952470157,0.05479107549694621,0.049123273625102507,0.0038690522692786766,0.1790652088222994,0.21941426530427066,0.09026474964310541,0.0098246547250205,0.00836903049226508,0.0032553317375028866,0.048762741083338564,0.037100534247658135,0.004097036487588278,0.011977064897004007,0.016028402114237086,0.08848264051974426,0.008073610031129387,0.15953871982934337,0.2282957366879916,0.01611502220498418,0.0,0.028840264158167966,0.01776194206848465,0.0,0.012995361145133137,0.2829268248998734,0.012943585903800887,0.33161067409594963,0.2903845404231711,0.0,0.038602900600272515,0.03496331442238439,0.003248840286283284,0.0,0.002448697952470157,0.009669013322990508,0.02417253330747627,0.011654438140794797,0.0042614670008614295,0.027395537748473104,0.06906060782528756,0.0,0.039455838845410506,0.0,0.0,0.0,0.0,0.005278907616254698,0.038455551704962704,0.07006899475655193,0.0058105745220970095,0.01766049449539019,0.023740225614759886,0.08224790088455029,0.0,0.10625610029019665,0.007613540104280292,0.025666138350562178,0.03076444136397016,0.019227775852481352,0.009516925130350367,0.04230110687545897,0.00387692285790545,0.0653744378984366,0.0,0.0,0.0,0.05082732295184604
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-8a970cb90dd3321d111d8fd2dd517e86bbf9c79b6a162cd6bb7cb5699edc4b5f.json,0.03428415642142501,0.034681341554373225,0.0,0.0,0.0,0.012762061121871643,0.050737716843753555,0.16008004168042844,0.0,0.0,0.0,0.032726934003282616,0.0,0.0,0.0,0.0,0.0,0.0,0.16039990893629094,0.0,0.03345420421273101,0.033320723589278956,0.05553453931546493,0.033320723589278956,0.010544953607988823,0.10566022453375351,0.03797603518704017,0.0422640898135014,0.5588825412234076,0.01056602245337535,0.010714694956879737,0.0,0.0,0.05272476803994412,0.13929103443943658,0.012658678395680058,0.5858615321212435,0.0,0.295326182401685,0.021429389913759474,0.01095264246765781,0.010650721331294404,0.0,0.0,0.0,0.011196083477911364,0.0,0.29592875148923603,0.0211320449067507,0.042179814431955294,0.016237671054175815,0.021089907215977647,0.0,0.0,0.0422640898135014,0.0,0.021258965493715868,0.0,0.021174266957321337,0.0,0.0,0.0,0.039884243356008514,0.11439218757375952,0.010629482746857934,0.0,0.0,0.010544953607988823,0.042179814431955294,0.03813072919125317,0.0,0.042179814431955294,0.0,0.0,0.010757560680981016,0.0,0.0,0.0,0.0,0.0,0.025163602230285933,0.012736120263505294,0.0,0.051361075200293045,0.07767273745158229,0.025628270145349536,0.0,0.0,0.024909809670435046,0.0775143650994334,0.08807260780600076,0.0377454033454289,0.03736471450565257,0.11323621003628669,0.012684429210938389,0.025163602230285933,0.03428415642142501,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-8c4d358653ddf842f102fa6a1f87c59a3cc65557df4aaf113816f3a2680df216.json,0.0031018065980194295,0.0031377413152360416,0.0,0.0,0.0,0.0009237023634021407,0.0036723338428370157,0.011586397480914066,0.0,0.0,0.0,0.0029609192822633,0.0,0.0,0.0,0.001139519664226259,0.0,0.0,0.011609549081379981,0.022401389721827376,0.0024213743534011174,0.0024117131892542267,0.0040195219820903785,0.0024117131892542267,0.0019080770881460707,0.009559447156243862,0.002748658944658569,0.0038237788624975446,0.048083542621280985,0.0017207004881238952,0.0017449121392423227,0.0025508262266449697,0.0081181721740784,0.009540385440730353,0.010081714582288976,0.0009162196482195231,0.04240394060794365,0.01117395482246402,0.021375347606779144,0.0015510330126598426,0.0017836624258095164,0.000770886173612951,0.0,0.0,0.01673608739957238,0.003849204386776907,0.0016869519601576744,0.020720516445240585,0.004970912521246808,0.03262811820729781,0.0005876313781001959,0.0070598852261404615,0.027380446268512878,0.005335612340102444,0.014147981791240914,0.019355520409472072,0.002692721328035179,0.0,0.003256705991347654,0.0,0.0,0.0,0.0028867727163062033,0.008279566522020094,0.002692721328035179,0.012770536602454382,0.007538302733072799,0.004197769593921355,0.005151808137994391,0.0027598555073400314,0.01967835292247101,0.005151808137994391,0.0,0.0,0.006034297831042889,0.0,0.0,0.0,0.0,0.008750585362432875,0.028002652466094867,0.01221417854467942,0.0,0.07783414617685884,0.06910200048175563,0.013448335477239646,0.1514259543564188,0.029475738111336424,0.001802941534658932,0.13651960848653144,0.11337659291150605,0.037336869954793156,0.0022536769183236654,0.043256129825675,0.061741112732697334,0.9568711245121685,0.0031018065980194295,0.0,0.003020198207884121,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-8c8a2ad65a9f2eb8690f5ec41bac47876a617432c8fa85fb0d81078fef9d4bf8.json,0.03362799009988971,0.034017573485125324,0.0,0.0,0.0,0.0035765163842127446,0.014219041411597516,0.05383414666845408,0.3372056703958364,0.3372056703958364,0.28662481983646093,0.013757387762450656,0.0,0.3372056703958364,0.0,0.0,0.0,0.0,0.08540771776841428,0.025181635965417917,0.009375406397527429,0.00933799898878739,0.015563331647978986,0.00933799898878739,0.005910361812184187,0.056260621942811784,0.02128526274194331,0.03257193901952261,0.19651953025512423,0.0222081402405836,0.0105096258313686,0.009876635758810447,0.017961738660685185,0.054670846762703736,0.04504125356300829,0.0035475437903238856,0.1641853418896894,0.20118149360999973,0.08276397675579564,0.009008250712601657,0.006138868143934665,0.0029848218858453553,0.04471068036556146,0.0,0.01126974928641935,0.01568828718785004,0.00653176993361988,0.07932706848287575,0.00888325609623344,0.125595188508914,0.2229765634715744,0.005910361812184187,0.016962453459699108,0.016527319370623895,0.01776651219246688,0.018447590209462513,0.008936609573517395,0.2791545180399468,0.008901004936432396,0.32694049891368077,0.28673541936266234,0.0,0.02794349762011104,0.03205795123346717,0.0044683047867586975,0.010409831520015197,0.002245217332585648,0.0029551809060920937,0.013298314077414422,0.010685983744489055,0.011722049544237287,0.013298314077414422,0.0,0.0,0.021103342292122008,0.0,0.0,0.0,0.0,0.0064536582881675394,0.07580898368470086,0.0035692465628193344,0.0,0.044980422149888934,0.03265120917178674,0.003591109899825899,0.0,0.09742648652270473,0.0069808741364863714,0.04163592166708353,0.13398797116365732,0.07404598406412641,0.008726092670607966,0.08109798254642417,0.024883322470295656,0.19745595750433712,0.03362799009988971,0.0,0.0,0.04660370069133868
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-8c95f3c3819ad63d453d8792095390904dc501b5a8f5a70e5b5691d200110ef3.json,0.005920120299975468,0.005988705442905973,0.0,0.0533463531761584,0.05377396222939887,0.006611182394726078,0.026283865681472795,0.09398383659384295,0.0,0.0,0.0,0.022604888855041316,0.01246411433499105,0.0,0.0,0.0,0.0,0.0,0.13294818684206433,0.05172021862137515,0.017330417383892134,0.01726126987398945,0.028768783123315746,0.01726126987398945,0.014567053807499673,0.10034859188608622,0.032788133104375,0.04926203601680596,0.34960929137999214,0.027367797787114425,0.014801538609858429,0.018256938717237985,0.02766852752219189,0.0801187959412482,0.07955827002798906,0.006557626620874999,0.30349623073574306,0.24792235531575688,0.15298902263127084,0.014801538609858429,0.013238964421316078,0.0055174364614123065,0.05799830938770641,0.04192093810034181,0.027776141202366326,0.021266492979835964,0.02414792370708189,0.14885766165659756,0.020069718377217244,0.19847610812718305,0.2579577798633272,0.02185058071124951,0.031355056607354985,0.04480771127686723,0.027367797787114425,0.034100328508565016,0.020190258554370108,0.32663670146019036,0.02010981788807862,0.0,0.3353249565145717,0.0,0.006887132232120806,0.059259049879157005,0.005506434151191847,0.016035458223393053,0.0,0.012746172081562214,0.03641763451874918,0.019753016626385667,0.026483333431801113,0.0400593979706241,0.07803352497541473,0.0,0.04643985736651716,0.0,0.0,0.0,0.0,0.013917834763855939,0.10211222460870589,0.15394736341668125,0.0,0.07982035963370651,0.06035568582766341,0.18144299831985605,0.0,0.0,0.01290412995021024,0.0736176496216632,0.24550385916561204,0.12601083036819025,0.015054818275245279,0.13904643350972717,0.045996764942577394,0.26940246492509645,0.005920120299975468,0.0,0.0,0.057431223093638246
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-8d4a784362ac2b3ddd42e1616c08f6805a5672ed39ea15714100a70b9e1fc842.json,0.0,0.0,0.0,0.03565839159426863,0.035944219025046374,0.002946082430462321,0.01171264537347966,0.04434478040110389,0.24721200154363684,0.24721200154363684,0.23610134978886663,0.011332367595160533,0.008331408678775108,0.24721200154363684,0.0,0.3852481204609263,0.0,0.0,0.07035286566953491,0.09680000895255142,0.007722799813841596,0.007691986223794977,0.012819977039658296,0.007691986223794977,0.007302810006440414,0.05122180728194795,0.017533301082756435,0.02683047048102035,0.16918176514920294,0.018293502600695694,0.008657089940703107,0.010847569703878098,0.01294616391444054,0.047468265041862696,0.037101814031584746,0.0029222168471260725,0.13524432691425656,0.16571915237822998,0.06817513792799602,0.007420362806316949,0.007585151152223112,0.0024586861547075023,0.03682951110204169,0.02802128238916163,0.012377634846016453,0.015507487940675248,0.012105927609881337,0.06534405483198256,0.008536967880324658,0.12536490511056045,0.15743348286733228,0.012171350010734024,0.013972475097763115,0.024505276079162787,0.015854368920602938,0.015195826206854982,0.00981513317210251,0.19742996452635375,0.009776028380552786,0.23968640570975466,0.2024506747653944,0.0,0.32838851082392373,0.02640708352474796,0.0024537832930256274,0.01286232961796159,0.00184945198777722,0.007302810006440414,0.018257025016101037,0.008802361174915988,0.012874398996641872,0.02069129501824784,0.05216007890672572,0.0,0.029800196266938906,0.0,0.0,0.0,0.0,0.005316069396159927,0.06389833921090574,0.05292169314036126,0.0,0.03705170539565002,0.026895767652277917,0.06212017436776501,0.0,0.0802530813148768,0.005750352698942919,0.034296741332138635,0.11036985863701901,0.060993869246773656,0.0071879408736786506,0.06680280917503782,0.020497129403589404,0.16265031799139645,0.0,0.0,0.3695456126801709,0.038388847988319624
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-8de2ca2818c65b69c510a8fe5bfa47608d63fbe23538ad51a6f5661c6daf222f.json,0.03430300803441137,0.034700411565045046,0.0,0.0,0.0,0.012769078515976971,0.050765615672296774,0.1601680638839065,0.0,0.0,0.0,0.032744929356193636,0.0,0.0,0.0,0.0,0.0,0.0,0.16048810702316077,0.0,0.03347259946512786,0.033339045445526766,0.05556507574254461,0.033339045445526766,0.010550751895160701,0.10571832325540435,0.03799691683013218,0.042287329302161746,0.5591898504435172,0.010571832325540436,0.010720586578657189,0.0,0.0,0.052753759475803505,0.13936762552254345,0.012665638943377392,0.5861836761090199,0.0,0.2954885715480575,0.021441173157314378,0.010958664928133147,0.010656577776297603,0.0,0.0,0.0,0.011202239797760515,0.0,0.2960914719664745,0.021143664651080873,0.052753759475803505,0.0,0.021101503790321403,0.0,0.0,0.042287329302161746,0.0,0.021270655027069166,0.0,0.021185909918024312,0.0,0.0,0.0,0.03990617425349828,0.11445508768488653,0.010635327513534583,0.0,0.0,0.010550751895160701,0.042203007580642805,0.03815169589496218,0.0,0.042203007580642805,0.0,0.0,0.010763475873063982,0.0,0.0,0.0,0.0,0.0,0.02517743878162927,0.012743123393674347,0.0,0.051389316790966526,0.07771544687012623,0.025642362200710367,0.0,0.0,0.024923506670463242,0.06463082286230862,0.08812103573570246,0.03776615817244391,0.037385260005694865,0.11329847451733172,0.012691403918074193,0.02517743878162927,0.03430300803441137,0.0,0.0,0.0
