,findfirstfileexw ntclose findfirstfileexw,findresourcea loadresource sizeofresource,findresourceexw loadresource findresourceexw,findwindowa findwindowexa findwindowexa,findwindowexa findwindowexa ntdelayexecution,findwindowexa ntdelayexecution getforegroundwindow,findwindowexa ntdelayexecution socket,getforegroundwindow findwindowa findwindowexa,gethostbyname gethostbyname gethostbyname,gethostbyname gethostbyname ntdelayexecution,gethostbyname ntdelayexecution getforegroundwindow,gethostbyname ntdelayexecution gethostbyname,gethostbyname ntdelayexecution socket,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemmetrics ldrloaddll ldrgetprocedureaddress,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getvolumenameforvolumemountpointw ntclose regopenkeyexw,getvolumepathnamesforvolumenamew getvolumepathnamesforvolumenamew ntclose,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrloaddll,loadresource findresourceexw loadresource,loadresource sizeofresource findresourcea,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,lookupprivilegevaluew ntclose lookupprivilegevaluew,ntallocatevirtualmemory getsystemmetrics getsystemmetrics,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory writeprocessmemory ntallocatevirtualmemory,ntclose findfirstfileexw ntclose,ntclose lookupprivilegevaluew ntclose,ntclose ntclose ntclose,ntclose ntclose ntunmapviewofsection,ntclose ntdelayexecution ntcreatemutant,ntclose ntopenkey ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntunmapviewofsection ntclose,ntclose regopenkeyexw regopenkeyexw,ntcreatefile ntclose ntquerydirectoryfile,ntcreatefile ntcreatesection ntmapviewofsection,ntcreatemutant ntclose ntdelayexecution,ntdelayexecution getforegroundwindow findwindowa,ntdelayexecution gethostbyname gethostbyname,ntdelayexecution ntcreatemutant ntclose,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution socket gethostbyname,ntdelayexecution timegettime ntdelayexecution,ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntqueryvaluekey ntclose ntopenkey,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntunmapviewofsection ntclose ntclose,process32nextw process32nextw process32nextw,regclosekey regclosekey regclosekey,regclosekey regcreatekeyexa regclosekey,regclosekey regopenkeyexa regqueryvalueexa,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regclosekey,regclosekey regqueryvalueexw regqueryvalueexw,regcreatekeyexa regclosekey regcreatekeyexa,regenumkeyw regenumkeyw regenumkeyw,regenumvaluew regenumvaluew regenumvaluew,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regopenkeyexw,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexa regclosekey regopenkeyexa,regqueryvalueexw regclosekey regclosekey,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regopenkeyexw regqueryvalueexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,sizeofresource findresourcea loadresource,socket gethostbyname ntdelayexecution,timegettime ntdelayexecution timegettime,writeprocessmemory ntallocatevirtualmemory writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-aa972c542578e0ee64aa28a36022732ad775b6568e67fa167e26670c3ca84605.json,0.0,0.10755600437327868,0.027720571727616723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021323516713551323,0.002111336904172618,0.010575912579138928,0.006525096877457796,0.0057428852756561755,0.003484222240423392,0.010349683941823314,0.004264703342710265,0.005574755584677428,0.004264703342710265,0.004264703342710265,0.09521709226477448,0.0,0.0020905333442540353,0.004181066688508071,0.0,0.027720571727616723,0.35696657565287077,0.09570142086938101,0.0,0.0492965020044194,0.004222673808345236,0.38352392327301593,0.06689706701612913,0.0,0.0,0.051537252095529375,0.05028651076299897,0.006925868854965723,0.0,0.004181066688508071,0.01070136756044222,0.009234491806620964,0.008700129169943728,0.01070136756044222,0.002111336904172618,0.0,0.0,0.0,0.0,0.7147812767633845,0.0,0.0,0.017228655826968527,0.1664863222274964,0.0,0.009659705012368427,0.004181066688508071,0.0,0.0,0.004181066688508071,0.0,0.0262990039467133,0.000754376001356671,0.0070748285439836845,0.014779358329208328,0.010452666721270177,0.019575290632373385,0.0,0.0,0.0,0.0,0.006271600032762107,0.005263083769436197,0.019382237805339594,0.02111336904172618,0.06809382473005303,0.012543200065524214,0.01881480009828632,0.014926461699485928,0.012543200065524214,0.0070748285439836845,0.004181066688508071,0.022995866786794387,0.0,0.017421570031498367,0.010452666721270177,0.0,0.07316866704889124,0.35696657565287077,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-acccc12d2e4e67038e22aa8c0f1ca5696c302aeef0521dfd7827218a16bc918a.json,0.016460167862859,0.0016826016244800702,0.027220470862473548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02439573510807407,0.0,0.0,0.0,0.0,0.04643492088304311,0.007927119849018487,0.0,0.004899760419271798,0.004851438653914998,0.020407430795318645,0.009326017255984588,0.011208429178665578,0.022762134348624643,0.006404816673523187,0.0032024083367615933,0.9341560618077895,0.06746284306874971,0.07064110659917992,0.04866387343499061,0.03833284941113997,0.027220470862473548,0.0,0.07186315281598638,0.20824039664638658,0.03701723573856155,0.006341695879214789,0.0,0.001569802368870665,0.03543110028094498,0.013553186171152259,0.03869983736304161,0.056640964805680295,0.005200704100174156,0.12197867554037034,0.004709407106611995,0.0,0.00953462418365262,0.006533013892362397,0.0,0.007134407864116638,0.12197867554037034,0.0,0.0,0.12187575079318955,0.0,0.015844378005703326,0.0,0.01293716974377333,0.0,0.0,0.01010318536064997,0.00313960473774133,0.028109517945312378,0.0,0.00941881421322399,0.0,0.02641986877828315,0.015294648805532007,0.0,0.004756271909411092,0.0023547035533059975,0.009799520838543596,0.0,0.02360270806380231,0.0,0.043170702124509026,0.001569802368870665,0.0009880255428039847,0.009702877307829996,0.009512543818822184,0.0,0.00313960473774133,0.003924505922176662,0.0016012041683807967,0.00313960473774133,0.0,0.0023547035533059975,0.00627920947548266,0.0,0.0,0.00313960473774133,0.0,0.022762134348624643,0.0,0.016915440793062893,0.0,0.03543110028094498
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-b1d402f53143783dc9f961bcd32bad5d7a3fc71863de7456769d0150f35ae343.json,0.0,0.0015581981300953425,0.0192766445497497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32883956896661704,0.0,0.0,0.0,0.0,0.014828188115192075,0.0014682053251433296,0.0,0.004537495633040095,0.004492746547263396,0.0021806080656935223,0.007197080222916924,0.0029656376230384153,0.00363434677615587,0.0029656376230384153,0.0029656376230384153,0.8434978021258636,0.06247496400291658,0.04942711615571984,0.0392509451824834,0.01597441606622404,0.0192766445497497,0.0,0.06654993595125473,0.0,0.034280358862097536,0.002936410650286659,0.0,0.0014537387104623482,0.0,0.0,0.035838556992192884,0.0230476197271978,0.0024080944907487033,0.0,0.0029074774209246965,0.0,0.0032107926543316046,0.004537495633040095,0.0,0.0036705133128583246,0.0,0.0,0.0,0.0,0.0,0.275641295731637,0.0,0.011980657459369055,0.0,0.0,0.006477372200625232,0.0029074774209246965,0.0,0.0,0.0029074774209246965,0.0,0.008896912869115245,0.01809823466621255,0.0,0.004404615975429989,0.0014537387104623482,0.00907499126608019,0.0,0.028286353800629292,0.0,0.0,0.0014537387104623482,0.0,0.008985493094526792,0.008809231950859978,0.0,0.0014537387104623482,0.0014537387104623482,0.0014828188115192076,0.0014537387104623482,0.0,0.0014537387104623482,0.005814954841849393,0.0,0.0,0.0014537387104623482,0.0,0.0014537387104623482,0.0,0.29315543481949197,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-bfc45cb86e43fcf5ae998161fbf0dd8df40d91dd83e20bf0a1b03e0fa55b9713.json,0.0,0.09640522186622845,0.02484666368215818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01911281821704475,0.0018924457436584152,0.0,0.0,0.0,0.0028106984641988408,0.009276688758295893,0.00382256364340895,0.004684497440331401,0.00382256364340895,0.00382256364340895,0.08349019882466303,0.0,0.0018737989761325605,0.003747597952265121,0.0,0.02484666368215818,0.3199583521642287,0.0857796528012166,0.0,0.04418572668868804,0.0037848914873168304,0.3437623880654984,0.059961567236241936,0.0,0.0,0.04518994774979459,0.019463382831331737,0.0041385566367336075,0.0,0.003747597952265121,0.0,0.007242474114283812,0.0,0.0,0.0018924457436584152,0.0,0.0,0.0,0.0,0.7879132075140065,0.0,0.0,0.01544248874931648,0.14922598627159214,0.0,0.008349019882466304,0.003747597952265121,0.0,0.0,0.004684497440331401,0.0,0.001911281821704475,0.001014250011495632,0.006341351367806317,0.0,0.003747597952265121,0.0,0.0,0.0,0.0,0.0,0.0056213969283976815,0.0,0.0,0.0,0.0,0.0018737989761325605,0.0056213969283976815,0.001911281821704475,0.0018737989761325605,0.006341351367806317,0.0018737989761325605,0.0018737989761325605,0.0,0.0,0.0018737989761325605,0.0,0.0018737989761325605,0.3199583521642287,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-caf11e50754e773b14969463fa5dd56d09c1126e1a9620d1fcb35b99ae9697f4.json,0.016428741779725076,0.001679389167658685,0.027168500992700902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02570188929613265,0.0,0.0,0.0,0.0,0.0463462663993133,0.007911985232563576,0.0,0.004890405698253443,0.004842176189781744,0.02036846851850186,0.00930821183649939,0.0111870298205239,0.022718676424482845,0.0063925884688708,0.0031962942344354,0.9323725522893556,0.06733404165357623,0.07050623717942951,0.04857096339027366,0.0382596635650179,0.027168500992700902,0.0,0.0717259502410505,0.2078428198979977,0.03694656168849107,0.00632958818605086,0.0,0.0015668052706539891,0.03536345451255232,0.013527310155859291,0.038625950856149754,0.05396315088615383,0.006055903946674046,0.12715671546507734,0.004700415811961968,0.0,0.006055903946674046,0.00652054093100459,0.0,0.0071207867093072185,0.12715671546507734,0.0,0.0,0.1269900109928245,0.0,0.01694370814385851,0.0,0.012912469839417986,0.0,0.0,0.010083896156207674,0.0031336105413079783,0.02805585068899009,0.0,0.007834026353269945,0.0,0.02636942743409205,0.01526544795479516,0.0,0.004747191139538145,0.002350207905980984,0.009780811396506887,0.0,0.023557645299438136,0.0,0.043088279752804305,0.0015668052706539891,0.0009861391845903081,0.009684352379563489,0.00949438227907629,0.0,0.0031336105413079783,0.003917013176634973,0.0015981471172177,0.0031336105413079783,0.0,0.002350207905980984,0.0062672210826159565,0.0,0.0,0.0031336105413079783,0.0,0.022718676424482845,0.0,0.018089084457541232,0.0,0.03536345451255232
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-cb5c8cf4152508d61f9ef4cdebf68dd172927d55ba6e40ea56c9488557b2a91e.json,0.057694443357302144,0.001769303294935083,0.02525567344428909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004275467811383715,0.0,0.0,0.0,0.0,0.032832375477575816,0.005001354710761424,0.0,0.0025761184727516526,0.005101425239738261,0.03466452529692416,0.017161500045076907,0.007576702033286728,0.03879125449893894,0.0050511346888578185,0.0050511346888578185,0.9708505739786365,0.07241698919722779,0.06520232139183355,0.04869540458377442,0.028215654285866018,0.02525567344428909,0.0,0.07556614186738181,0.10948533941861899,0.03892467248857182,0.005001354710761424,0.0,0.0016506916808059124,0.03725680610205177,0.05415592561086038,0.03980932413603937,0.05685232613537707,0.006380135714224398,0.0,0.004952075042417738,0.0,0.006380135714224398,0.005152236945503305,0.0,0.006668472947681898,0.0,0.0,0.0,0.0,0.0,0.004760232148635609,0.0,0.013603800639302029,0.0,0.0,0.010623785742190466,0.003301383361611825,0.029557954774378687,0.0,0.008253458404029562,0.0,0.027781240788718003,0.016082756686309877,0.0,0.005001354710761424,0.0016506916808059124,0.01030447389100661,0.0,0.02481891645598546,0.0,0.045395216789450764,0.0016506916808059124,0.0010389368599969633,0.010202850479476522,0.010002709421522848,0.0,0.0016506916808059124,0.003301383361611825,0.000841855781476303,0.0016506916808059124,0.0,0.002476037521208869,0.005777420882820694,0.0,0.0,0.002476037521208869,0.0,0.023935029371685734,0.0,0.00381151401347985,0.0,0.03725680610205177
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-cdb18f3e8c57eef8767a8d9b6b9def758d0ab89ef7544145c07ad43bdf333841.json,0.0,0.10728969861287808,0.027651936341097135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127072026238241,0.0021061092910514,0.008205343148628995,0.006508940913913368,0.006444749302763095,0.003475595400308354,0.010324058404057262,0.004254144052476483,0.005560952640493367,0.004254144052476483,0.004254144052476483,0.0949813373173268,0.0,0.0020853572401850124,0.004170714480370025,0.0,0.027651936341097135,0.35608273605766866,0.09546446673739607,0.0,0.049174445197569125,0.0042122185821028,0.38632505711258197,0.06603631260585872,0.0,0.0,0.049919512549047446,0.05016200272121492,0.00690872059083483,0.0,0.004170714480370025,0.010674871263539823,0.00921162745444644,0.008678587885217824,0.010674871263539823,0.0021061092910514,0.0,0.0,0.0,0.0,0.7152258190584994,0.0,0.0,0.017185998140701583,0.16385978517129707,0.0,0.009635787843786778,0.004170714480370025,0.0,0.0,0.003475595400308354,0.0,0.026233888323604973,0.0007525081867624059,0.004704874306458693,0.0147427650373598,0.010426786200925062,0.019526822741740103,0.0,0.0,0.0,0.0,0.006256071720555038,0.005250052516244534,0.019334247908289283,0.021061092910514,0.06792522626008396,0.012512143441110075,0.018768215161665113,0.01488950418366769,0.011817024361048404,0.004704874306458693,0.004170714480370025,0.022938929642035134,0.0,0.017378434694874025,0.009731667120863392,0.0,0.07298750340647543,0.35608273605766866,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-d8753ca5561d7724e341d18f808f99bc3beca6eef589818f69f164dd8d288db2.json,0.007626276255522086,0.0011693670067511482,0.017433831637422008,0.05339986156395073,0.048887197206433766,0.04862791126754354,0.0007853720703750463,0.05339986156395073,0.0,0.0,0.0,0.0,0.0012558844204372034,0.0,0.0,0.0,0.0,0.025223415986057377,0.004040046676390441,0.004905945770528755,0.0026484995777076668,0.0033716312968130008,0.010182426621560462,0.006481354067936374,0.005934921408484089,0.0116370589960691,0.003709325880302555,0.002225595528181533,0.6448947297596692,0.0468850271617937,0.04509360360976775,0.0330928865200715,0.021756321356517585,0.017433831637422008,0.0,0.049943134893916,0.0964813242256327,0.02572607414852526,0.0036727697058094922,0.0,0.001090974280881478,0.016415832513427344,0.006279422102186016,0.026505652153026023,0.036183149989499855,0.0048191496613650625,0.04207212808464631,0.0032729228426444344,0.025441226344486815,0.006023937076706329,0.008702212898182333,0.025441226344486815,0.005876431529295187,0.04207212808464631,0.05339986156395073,0.0,0.04219520466890496,0.0,0.0,0.0,0.008991016791501334,0.0,0.0,0.0082817301979187,0.0025456066553901156,0.013023618656053804,0.0,0.0054548714044073895,0.0,0.016691966461361497,0.021652495992041037,0.0,0.04884783708726625,0.008364136153424665,0.016647711631305333,0.10287423597313565,0.03473641114193369,0.12676206424351685,0.020001721931964256,0.001090974280881478,0.047150214224458004,0.05469535214829979,0.05802976135178997,0.049157748577547275,0.008727794247051824,0.015273639932340691,0.010386112464847155,0.012000717089696257,0.0,0.004363897123525912,0.019273878962239446,0.11450514637085589,0.018183383574512962,0.009818768527933302,0.11158413409405067,0.6865864807680768,0.0,0.0,0.0,0.016415832513427344
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-daff2ff7139c9765e1c19855ca445709d88fe0fdc69cb479e3a5a8fefa02a20d.json,0.011027215747294532,0.001690846468074892,0.025208452503757434,0.0913512316069159,0.08591365829698043,0.08299302901562737,0.0034068267284393574,0.0913512316069159,0.0,0.0,0.005075443351399015,0.0,0.0009079731702480083,0.0,0.0,0.0,0.0,0.03647180362245757,0.005841706337013323,0.11438677217780144,0.0043766840211701,0.004875210979062825,0.014723281903883216,0.009371715270606417,0.008581600852342957,0.016826607890152247,0.005363500532714348,0.0032181003196286085,0.9324856694253385,0.06779341483420592,0.06520310557433995,0.04679900319448594,0.031458557417464936,0.025208452503757434,0.0,0.07221528634930664,0.13950719095054492,0.03719862229764762,0.005310642124557567,0.0,0.0015774944897017733,0.023736476457424514,0.009079731702480082,0.03888946876572252,0.05289396772965075,0.006968250461146704,0.07263785361984065,0.004206651972538062,0.008075139487858624,0.006387562922717812,0.007112111534401412,0.008075139487858624,0.00637277054946908,0.07263785361984065,0.0913512316069159,0.0,0.07267625539072763,0.0,0.003790956275830025,0.0,0.013000562610834201,0.0,0.0014799665903694964,0.009371715270606417,0.0031549889794035466,0.01883150412061275,0.0,0.00683580945537435,0.0,0.019844951971043086,0.03130843110997701,0.0,0.01115234846157089,0.005258314965672577,0.014771308571449086,0.0,0.0502271209584717,0.0,0.0289214940124226,0.0015774944897017733,0.004633378979229588,0.014625632937188476,0.0159319263736727,0.05138288446325012,0.010516629931345153,0.011042461427912412,0.011263351118700131,0.010516629931345153,0.0,0.003680820475970804,0.01577494489701773,0.0,0.013146133642010274,0.00893913544164338,0.0,0.06940975754687802,0.0,0.004047220812947683,0.0,0.023736476457424514
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-dc8ee33477d236031ad4b21d32bb79a28ac57465568baa3c0b21c561e4a6b764.json,0.0,0.0016213025113329957,0.027771668247846222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18979702033811777,0.0,0.0,0.0,0.0,0.1465726935302995,0.003055330300854239,0.0,0.0020983362265034992,0.002597052867658924,0.003529429545576607,0.009485496367968691,0.006171481832854716,0.007058859091153214,0.0051429015273789305,0.004114321221903144,0.9295786440609317,0.06861648818962088,0.055966668508429046,0.04386576720930926,0.019083775461081857,0.027771668247846222,0.0,0.06924509547461546,0.03998539046002267,0.0356686552493259,0.004582995451281359,0.0,0.0015126126623899745,0.0,0.0,0.03620908941977023,0.041897855210886494,0.0033408243106535125,0.0,0.003025225324779949,0.0,0.0033408243106535125,0.0020983362265034992,0.0,0.004582995451281359,0.0,0.0,0.0,0.0,0.0,0.15921455474081753,0.0,0.016621138353017113,0.0,0.0,0.006989313113240088,0.003025225324779949,0.0,0.0,0.006050450649559898,0.0,0.017485865193088364,0.0005458313759938557,0.0,0.003055330300854239,0.0020168168831866326,0.006295008679510498,0.0014857598185935557,0.0,0.0,0.02773196251651989,0.0015126126623899745,0.0006346870903183379,0.006752337455913203,0.006110660601708478,0.006569269786286371,0.0015126126623899745,0.003529429545576607,0.001542870458213679,0.0020168168831866326,0.0,0.0020168168831866326,0.004033633766373265,0.0,0.0,0.0020168168831866326,0.0,0.0156303308446964,0.0,0.16842498216489185,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-e389ab6f42e98edd3a5dcb9ac24a481f10e0b41b5809c01f4f6c9b1c6f5c6617.json,0.0,0.0018135063777292323,0.022435091633726645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017257762795174342,0.0017087683969948873,0.00855940383029263,0.0052809569659368364,0.004066903411441746,0.002819885751428826,0.009493151556036182,0.0034515525590348684,0.004511817202286122,0.0034515525590348684,0.0034515525590348684,0.983378817069395,0.07271138597808542,0.05752566932914806,0.04568214917314699,0.018591798345198255,0.022435091633726645,0.0,0.07745403550040693,0.0,0.03989714031004311,0.0034175367939897746,0.0,0.001691931450857296,0.0,0.0,0.041106144561862595,0.037615173225547444,0.006228126410599929,0.0,0.003383862901714592,0.008660938316273046,0.008719376974839899,0.007041275954582448,0.008660938316273046,0.0045567157253196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013943668839228845,0.0,0.0,0.007817889516735678,0.003383862901714592,0.0,0.0,0.005639771502857652,0.0,0.021284574114048355,0.0006105391650295625,0.0,0.011961378778964213,0.005075794352571887,0.01584287089781051,0.0,0.0,0.0,0.0,0.001691931450857296,0.004259571837244796,0.01568662744413245,0.017087683969948874,0.05511037840491916,0.010151588705143775,0.010151588705143775,0.01208043395662204,0.010151588705143775,0.0,0.003383862901714592,0.016919314508572956,0.0,0.014099800101549188,0.008459657254286478,0.0,0.059217600780005354,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-fc68a12586c831fc539a61595af9cde18d9a8269be59c57ad8643db8c8b5a7ce.json,0.014041306278036137,0.10334442494186306,0.026635114989098114,0.12462904617700946,0.12185951181752035,0.06898403888038047,0.0014460071223313478,0.12462904617700946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020488549991613935,0.0020286631089696857,0.16597591457790392,0.006269593114955412,0.005518010638067443,0.003347790259635775,0.011270343238707728,0.004097709998322787,0.0053564644154172406,0.004097709998322787,0.004097709998322787,0.09281459137759306,0.0,0.002008674155781465,0.0053564644154172406,0.0,0.026635114989098114,0.3429888056856554,0.09195403235267938,0.0,0.047366194765020575,0.004057326217939371,0.3703126481925644,0.06360801493307973,0.0,0.011561512595615683,0.0480838643826724,0.05197784961264455,0.007394080034136811,0.0,0.0053564644154172406,0.010282333218582882,0.010351712047791535,0.008359457486607215,0.010282333218582882,0.0033811051816161433,0.0,0.12462904617700946,0.0,0.0,0.6718622543899151,0.0,0.0,0.01655403191420233,0.15783430738048798,0.0,0.011933304605690535,0.00401734831156293,0.023978756115159622,0.013176498076636334,0.00401734831156293,0.0,0.025269211656323853,0.018120920934265355,0.006797798892777746,0.014200641762787802,0.010043370778907325,0.018808779344866234,0.0,0.028424799353157948,0.0,0.0,0.006026022467344396,0.005056996759433045,0.01862328590347762,0.020286631089696857,0.06542746915733932,0.012052044934688791,0.018078067402033188,0.014341984994129756,0.012052044934688791,0.006797798892777746,0.00401734831156293,0.022095415713596113,0.0,0.016739392161139934,0.010043370778907325,0.0,0.07030359545235128,0.3429888056856554,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-fe4b25fabba21b5e2f35cb28a19f636e57f4c1527414d9aa3569bdfccc59ec85.json,0.0,0.0017986098210863916,0.024532938464519295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02795613918049873,0.0039543750915869,0.0,0.0029097655423258955,0.0028810692397012727,0.008390167692509866,0.008307505266543324,0.0062758679792956325,0.010627545743845829,0.004564267621305915,0.0034232007159794363,0.9813932888209845,0.07211411800422902,0.062646585437407,0.046984939078055246,0.025268370336611348,0.024532938464519295,0.0,0.07681781031740365,0.07419922757431303,0.03956941606390062,0.004519285818956457,0.0,0.0016780335385019733,0.010447978852395236,0.0,0.04076848927795821,0.043421963018833484,0.004323877007904056,0.0,0.0033560670770039465,0.0,0.004941573723318922,0.0034917186507910747,0.0,0.005084196546326015,0.0,0.0,0.0,0.0,0.0,0.059681987396730043,0.0,0.013829132350566107,0.0,0.0,0.007753671582107101,0.0033560670770039465,0.0,0.0,0.006712134154007893,0.0,0.01939813739055014,0.0006055240565269259,0.0,0.003389464364217343,0.0016780335385019733,0.006983437301582149,0.0,0.0,0.0,0.030764758452883092,0.0016780335385019733,0.000704097123136354,0.006914566175283053,0.006778928728434686,0.0,0.002237378051335964,0.0027967225641699553,0.0017116003579897181,0.002237378051335964,0.0,0.002237378051335964,0.004474756102671928,0.0,0.0,0.002237378051335964,0.0,0.016780335385019732,0.0,0.0034441310856855533,0.0,0.010447978852395236
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-fe886cbca8fdd9fdb8532abe7e12709f40e6f426085582c9f8d119b0bb0c23c0.json,0.0,0.0018257375801428598,0.022586405216248474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764905471782773,0.0,0.0,0.0,0.0,0.01737415785865267,0.0017202931935979323,0.0,0.0035443829369198043,0.005264141992580856,0.0017033426905968165,0.008432804260571391,0.0034748315717305343,0.003406685381193633,0.0034748315717305343,0.0034748315717305343,0.9883246593389671,0.07320178826759209,0.05791365148029176,0.045990252646114047,0.018717190817806047,0.022586405216248474,0.0,0.0779764246122357,0.0,0.040166226763142916,0.0034405863871958646,0.0,0.0017033426905968165,0.0,0.0,0.041991964343285774,0.0,0.0,0.0,0.003406685381193633,0.0,0.0,0.0035443829369198043,0.0,0.0034405863871958646,0.0,0.0,0.0,0.0,0.0,0.009824132186773664,0.0,0.014037711980215617,0.0,0.0,0.0067462434084571135,0.003406685381193633,0.0,0.0,0.0017033426905968165,0.0,0.0017374157858652671,0.001843970848019722,0.0,0.005160879580793797,0.0017033426905968165,0.010633148810759413,0.0,0.0,0.0,0.0,0.0017033426905968165,0.0,0.010528283985161712,0.010321759161587594,0.0,0.0017033426905968165,0.0017033426905968165,0.0017374157858652671,0.0017033426905968165,0.0,0.0017033426905968165,0.006813370762387266,0.0,0.0,0.0017033426905968165,0.0,0.0017033426905968165,0.0,0.010488232879118107,0.0,0.0
