,__exception__,cocreateinstance,coinitializeex,copyfilea,couninitialize,createthread,createtoolhelp32snapshot,cryptcreatehash,cryptdecrypt,crypthashdata,drawtextexw,findfirstfileexw,findresourceexw,findresourcew,findwindowa,findwindowexa,getasynckeystate,getcursorpos,getfileattributesw,getfilesize,getfiletype,getforegroundwindow,gethostbyname,getkeystate,getsystemdirectorya,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,gettemppathw,gettimezoneinformation,getvolumepathnamesforvolumenamew,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupprivilegevaluew,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntdelayexecution,ntdeviceiocontrolfile,ntduplicateobject,ntenumeratevaluekey,ntfreevirtualmemory,ntmapviewofsection,ntopenfile,ntopenkey,ntopenkeyex,ntopenmutant,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerykey,ntquerysysteminformation,ntqueryvaluekey,ntreadfile,ntsetinformationfile,ntsetvaluekey,ntterminateprocess,ntunmapviewofsection,ntwritefile,outputdebugstringa,process32firstw,process32nextw,readprocessmemory,recv,regclosekey,regcreatekeyexa,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeya,regqueryvalueexa,regqueryvalueexw,regsetvalueexa,searchpathw,select,sendto,seterrormode,setfileattributesw,setfilepointer,setfilepointerex,shgetfolderpathw,sizeofresource,socket,thread32next,timegettime,writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-366a9575cfe84bf7c37d88eca179e527895667d7130f986f042b062372f2964e.json,0.0,0.0,0.0025980861432039907,0.004730294411236032,0.002657057504415465,0.0,0.0042067646790516664,0.0,0.0,0.0,0.0,0.028989693309284355,0.044825179775159665,0.0,0.0,0.0,0.0,0.0,0.003836348024456394,0.0027037550066355514,0.014474502250190589,0.0,0.0,0.0,0.011045486421046467,0.0024437371995825723,0.010327263036543346,0.0,0.0023382428882447784,0.0030365428046205496,0.0143664342202615,0.0,0.019782387061074228,0.9657718693770617,0.03087517487150081,0.004501515544674867,0.038325303981940145,0.18620094041024304,0.0,0.0036097653673910586,0.01850734713548011,0.11805478671712336,0.023979938173391727,0.002247383084710099,0.002344103560398782,0.0,0.0,0.0,0.038114047084729714,0.004331534103796049,0.0023277327668420104,0.0023054822711286796,0.0043657317238127965,0.0,0.003713173629084349,0.0031442295848884715,0.0,0.011826557453113397,0.021037722000484756,0.0,0.007762604709692559,0.0,0.0,0.0021701007787076447,0.0248613230454351,0.013601287290984861,0.0,0.00747691201038751,0.0,0.022996192255323605,0.0741202591510034,0.004254618304038285,0.025408711994662034,0.0,0.0,0.0065326199083047525,0.0015627918695291043,0.0,0.0,0.0,0.0,0.009249528497823793,0.0,0.0,0.009510023605098854,0.0,0.0033049845119810903,9.781476214847635e-05,0.0,0.0,0.011287916293814926,0.00332525244997161,0.034973140073476176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-367be64ebb5f9d0f4d729d451d83b1f1c9b24dcda375e2db5c06575bff9743dc.json,3.497749500167552e-05,5.777989184439521e-05,0.00010832514236943759,0.0,3.4087355855857e-05,8.999877753417775e-05,0.0,0.0,0.0,0.0,0.0,0.00036345593151253453,0.0,0.0,0.0,0.0,0.9999389673451793,0.0,0.0005687235200025065,0.0001127309218718541,0.0,0.00011032926789103202,0.0,0.0006170462478701859,0.0,0.0014434105526529213,8.111529916666345e-06,0.00014301268602209585,0.00011754039116580941,0.0,0.0,7.359043794789462e-05,0.0020511631583910424,0.004503729246920223,0.0007621695648634222,0.000281530683767356,0.0,0.0,0.0020558649454430395,1.1577408131921198e-05,0.0019549023303873253,0.0032011121724263734,0.00045798786318617795,7.928703227932194e-05,0.000309316873524984,0.0014380915039317581,8.236956869343635e-05,9.125760412897648e-05,0.0,0.0001805998810698174,0.000329096422130195,7.394250450426504e-06,0.0011432543472951334,0.00024138992108152187,4.666408727503559e-05,5.0421600103920885e-05,2.794528579330543e-05,0.0003095144107493116,0.0002018460682709723,0.0,0.0,4.03162948849135e-05,4.2959580321134286e-05,0.0008560859781700388,0.00015370871667341344,0.0,0.0009559817456724611,4.796060303126174e-05,0.00028595351429169135,0.0,0.0,0.0,0.0,0.0,0.0,0.0037591727281323217,0.0,0.0025485607197064655,0.0007672009285868594,0.0,0.00045934044324045847,0.002541194076422013,0.0030695172942595403,0.0036296857473870603,0.0012819898816911317,0.004113866885616667,0.0,0.0,0.0,0.0,0.0008688751800192082,0.0,0.0,0.0,3.579483212038706e-05,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-36f897378f88d75e44b9e0156b9e1682814b76e75e84f901f80c1765b00866b5.json,0.0017282799061331124,0.0,0.005558339403096373,0.0,0.0006316113994448195,0.006670421028496151,0.0,0.04398611354460766,0.002027175317442684,0.11584294644391516,0.0,0.013782329309866658,0.000652373364016218,0.0,0.0,0.0,0.0,0.0,0.019454753110572882,0.005141695219344394,0.003398267893115756,0.46759012756683976,0.0,0.0,0.0,0.06487143645075137,0.03547083584355008,0.029443450181594402,0.0010889646482035984,0.0,0.0022455171277568375,0.0,0.0814239027608239,0.23263430404412114,0.023622909461433934,0.0010700590890749986,0.0012749164700250034,0.0,0.0025290310808646277,0.0008580803959178471,0.15259807033462197,0.030298949091839177,0.013372112391741586,0.007479182825395755,0.009279399644751335,0.8011769545227817,0.0061049685137356665,0.00225457374077825,0.0,0.037582321950531516,0.009756628944194047,0.0005480381516933536,0.003081249060187035,0.0014312838016385134,0.0017292963169236945,0.0022422524672352953,0.0013808100295748262,0.012819532704768391,0.0020400250706476,0.0,0.0,0.0,0.04393956498132257,0.00309513901185371,0.011392397586424187,0.0053886226184629805,0.0,0.0,0.002230942975196829,0.0006527097816568316,0.0,0.0,0.0,0.0,0.0,0.03598385361087991,0.0,0.0,0.026156738344414725,0.0,0.004005275516974557,0.0010824434642643383,0.0656590321697072,0.0,0.0011244613307252324,0.13015052647517605,0.0,0.0,0.0,0.0,0.06439824440657005,0.0,0.0015086871606292864,0.0,0.0026529982676336437,0.000843237122457806,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-3752d4f6166e5f874bd98673e1efe6630c70fa692735d0439585fc187814cf70.json,0.0019827711619399167,0.0016376859361081496,0.004251207626582598,0.0,0.001449233846817919,0.0038263241985181952,0.0022944876986473062,0.0,0.0,0.0,0.0536154507507728,0.015093075676592316,0.02170464724120585,0.007019271911013686,0.0,0.0,0.0,0.0,0.014259673186369805,0.0051614639198167556,0.006237866961346043,0.028996936523098482,0.0,0.0,0.0,0.04896304738560472,0.11242568135646863,0.031076710331027182,0.006871237877859772,0.0047699014925605115,0.0025761721748649943,0.00625743773892147,0.06621728402462232,0.5620596926808343,0.05773778813702491,0.004910506211084054,0.023402390797251944,0.0,0.0232114711372541,0.0,0.08252378545182104,0.10428151530870824,0.025961982915029724,0.003677357709852561,0.010019578535077659,0.08423854369292141,0.0,0.007759687154525901,0.0,0.006496986237199613,0.014924405427343457,0.0006287374162971621,0.01708567199973186,0.0016420420305586774,0.0019839372404189285,0.004287377982048113,0.008712747647956078,0.010062837490454838,0.003120561559780092,0.005108824598542284,0.0007056571330039475,0.0,0.002922302480004573,0.010652705652227971,0.04117031596363676,0.0,0.0,0.002039058984821782,0.008318218873707747,0.007488220673009361,0.0,0.0,0.0,0.736799040816052,0.0,0.06546227936966376,0.0,0.0,0.08611091433375971,0.00211850205148126,0.004595057063673043,0.0037255036254671935,0.17972853844925235,0.0,0.0012900395887070234,0.18646892861719921,0.0,0.002560844190178594,0.0,0.0,0.02482884784995726,0.0,0.06057950939279325,0.0,0.001521827696738666,0.002902214351656812,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-383ae42509b3e1df00f81635c465439cac43f65d72f472de48f802f7c8b4f686.json,0.0,0.0,0.002585175897053452,0.0048274758255917195,0.002643854221488196,0.0,0.004293190450014401,0.0,0.0,0.0,0.0,0.029518032080075234,0.04481249588739546,0.0,0.0,0.0,0.0,0.0,0.0037121552875056785,0.00275930223325045,0.014443609445951867,0.0,0.0,0.0,0.01113150501180977,0.0024430457112601563,0.010324340798508297,0.0,0.002337581250957238,0.0030493441500585613,0.014340235256479927,0.0,0.01980162323640112,0.9655683331841277,0.03086643832532889,0.0044791468969361285,0.03831445932149094,0.18614825234872046,0.0,0.003683926101036298,0.018418828227885313,0.11911138075184952,0.024178186270284417,0.002293554389872922,0.002343440264755197,0.0,0.0,0.0,0.03810326220226216,0.004310010117135431,0.002327074103534741,0.0023528471935631177,0.00435437254946604,0.0,0.0037121229366432577,0.0032088261303788853,0.0,0.011586746750158382,0.02116582427941405,0.0,0.007790048624135306,0.0,0.0,0.002159317250494819,0.025310948314066894,0.013649373285143358,0.0,0.007439758209789897,0.0,0.023398581315062762,0.07413016052877644,0.004342027202593925,0.025930720638084374,0.0,0.0,0.006510503504311996,0.0015151536773333966,0.0,0.0,0.0,0.0,0.009236241706332648,0.0,0.0,0.009474081582196852,0.0,0.0032885615909455414,0.00011978917807808608,0.0,0.0,0.01144428079847262,0.0033935680151529995,0.035705138874217064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-38a05df80bdbeb982f487c7504ba90a4920b7593131e89cec2933ed138bdf8d6.json,0.007904293625126183,0.0,0.00753217270116215,0.0,0.0,0.00915215751083127,0.0,0.06705687654160584,0.00309043091183966,0.1766026941668225,0.0,0.021011175584999677,0.0009945438822528236,0.0,0.0,0.0,0.0,0.0,0.02965879165841962,0.00783851979076269,0.007252928187574848,0.5507806654791707,0.0,0.0,0.0,0.09802905956240678,0.05407532669546563,0.03950018238300948,0.001660127755972519,0.0,0.003423293232200351,0.0,0.10448987229214139,0.342907823528793,0.039144728713332536,0.001631306211119485,0.0019436115046769617,0.0,0.003855510553062116,0.0013081444695831577,0.25065149559186256,0.04775656903026569,0.028226491560262263,0.011402022114230309,0.014146454556101463,0.6066352668142364,0.004653515472568389,0.0034371000483139425,0.0,0.08162474119832323,0.014873991126985665,0.0008354847409040139,0.004697367445599904,0.002181993666822608,0.0026363140610321497,0.00341831625378826,0.002105046348018655,0.01954339114395609,0.003110020374168,0.0,0.0,0.0,0.05727780984429027,0.004718542691581492,0.026051583223794084,0.0032859843485751627,0.0,0.0,0.0034010749212344616,0.0009950567513011465,0.0,0.0,0.0,0.0,0.0,0.057992132699055725,0.0,0.0,0.039875975223719905,0.0,0.0061060467546082,0.001650186204171708,0.10360944856613423,0.0,0.0017142424859560136,0.20400375911656027,0.0,0.0,0.0,0.0,0.1094411971854928,0.0,0.013799971015983467,0.0,0.004044498660182555,0.0012855158835210164,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-38cbb05cbadde5b49a6bada83b2a0a4197d8b7ff574999fa9fafd10cf7347f47.json,0.0,0.18427630122863642,0.06390609985217459,0.0,0.0650362648651757,0.03552647674630618,0.0,0.0,0.0,0.0,0.0,0.0012710701699381417,0.0006618137866409443,0.0006206877046500047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003736629644480127,0.0,0.0,0.0,0.003964353346567567,0.12067287326298792,0.0002761807337246799,0.0,0.0,0.0,0.001829795105106954,0.09195171901893755,0.009117025965050466,0.0005427718977599758,0.0016167070561474855,0.0,0.0016035177557828394,0.0896612509661189,0.3252496001943722,0.8020377984682966,0.08217634433673421,0.0005419580893482722,0.0005537459298965674,0.00030035872040224917,0.11199574045579533,0.0011435997137128659,0.0,0.0028725197754361762,0.0016496360066613576,0.08422926578070741,0.027611564351295692,0.0,0.0004385801930514813,0.0,0.0014007915784280734,0.006502521370645107,0.0,0.0015058468806682613,0.031511290545786774,0.0,0.0,0.0005233214042248182,0.030626727628503,0.00218664031158413,0.0,0.0,0.0008487100138707856,0.03443206377228477,0.0,0.0,0.0,0.0,0.0,0.21537697460589628,0.0,0.0,0.02826580936196151,0.0,0.10361250308077284,0.0005490536918148258,0.2804596915574236,0.0,0.0002851833214944383,0.09639096060521919,0.00039849972699913653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017108790267413207,0.005011956714089445,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-38cdcccb007ee940c19179dd128404363c55bbc7ef142ec63e9632002ef5a331.json,0.011398368604483311,0.0,0.008146314355740645,0.0,0.0,0.010264992792748827,0.0,0.09669921596243228,0.004456548851862215,0.25466951256205933,0.0,0.030299117857925394,0.0014341797383660027,0.0,0.0,0.0,0.0,0.0,0.04276939290458671,0.011303519596569167,0.010459068560032831,0.43307979596399904,0.0,0.0,0.0,0.1388605892875246,0.07797920159790801,0.044015432519019244,0.0023939834462825146,0.0,0.004936552202187424,0.0,0.14388181604461645,0.48319973190797466,0.05644856681167928,0.0023524214032251524,0.0028027805399079902,0.0,0.005559830204508092,0.005659220251444204,0.3422493112906743,0.07112519418271589,0.04070394781292938,0.01644225999921561,0.020399862546154172,0.4035521892069826,0.0022368637932169465,0.007434693434837631,0.0,0.11204779256129857,0.021449004999797214,0.0012048088661550903,0.006773828017401513,0.0031465389934442365,0.003801690682302689,0.004929375161813161,0.0030355772877623892,0.028182502650494608,0.004484797791359132,0.0,0.0,0.0,0.05179832880575743,0.0068043637326008445,0.03756762620397192,0.0,0.0,0.0,0.004904512337505121,0.0014349193200080652,0.0,0.0,0.0,0.0,0.0,0.0836274227671286,0.0,0.0,0.05750305917512616,0.0,0.008805210803909407,0.002379647254169662,0.1494097691297747,0.0,0.002472019469302106,0.2941831558128201,0.0,0.0,0.0,0.0,0.15781942893300277,0.0,0.019900216746927154,0.0,0.00583236007358769,0.0018537752495317585,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-397289cc6e01410450330345d0659278320bea650134c001b815ee00379ca127.json,0.0038575714228873807,0.0,0.0,0.0,0.0009398501080841254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038829772687496477,0.04734188356055975,0.0,0.0,0.0,0.0017594421020765806,0.005628982508010329,0.0,0.0030340134292551066,0.0,0.0,0.0,0.0,0.0008467540828055273,0.007156786042208964,0.0008762485876557919,0.0,0.0,0.0,0.0,0.003067350856958284,0.11080317169583342,0.03667967063034486,0.006369075361258742,0.02940505972449072,0.013167053176396182,0.0,0.0,0.039756173039081355,0.015283196095977024,0.0022959189940581462,0.0007949407310760826,0.0,0.0008811285797718,0.0,0.0008387124487527523,0.0,0.017619647701212025,0.0,0.00163098296375261,0.004584958828793107,0.0010648891366205758,0.0,0.0,0.0,0.0030119550378990573,0.0,0.0,0.0009152586853809794,0.0,0.0009475787181334984,0.006140836464495009,0.6390945578809681,0.0,0.0,0.005289442587840513,0.0008299216884825407,0.7556285424792385,0.0,0.0,0.0,0.0,0.0,0.0030596958586693195,0.001105576454441881,0.0,0.0,0.0,0.0,0.004832091097998014,0.0,0.0,0.001673220439256588,0.0,0.0,0.003321492517181523,0.0,0.0,0.008640035333753408,0.0,0.0,0.0,0.0,0.03387833965193871,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-39c3f3a5d66bb6d356f6cf555f2235d83f58d8f6d009719671e85577da8d5205.json,0.00011264846506821851,6.97821855999873e-05,0.0005434348914186638,0.0,0.000638106040245954,6.521623212354107e-05,0.0,0.013203261985762558,0.0,0.0343551769427401,0.001414255795668083,0.0007349937476091897,0.0,3.987904513895252e-05,0.0,0.0,0.0,0.0021964554642395218,0.0006340257930472031,0.00016756662860348406,0.0006644924714306341,0.008067521349182235,0.0,0.026343591112449206,0.0,0.0017246970241113152,0.02355076834612941,0.0022645499492581498,0.0002306791486840208,0.0,7.318087100027878e-05,0.00017775393602653366,0.0022673042316183997,0.005840932439340218,0.0010376441582782049,0.0001743648605310329,2.077461279982136e-05,0.0,8.242052353852788e-05,2.796463673570878e-05,0.003951716657484358,0.0136902084108318,0.0016761306677766795,6.964137019832635e-05,0.0004447256399719688,0.002219267710786465,3.315991282824252e-05,0.0003673801193610306,0.0,0.00040267363241462884,0.00068892682071462,0.00016074390129515396,0.0007363926284555002,0.01655904595650132,2.817867856044118e-05,0.0011204753061434245,0.00022500135804163164,0.0004177855325862829,4.432262237415543e-05,0.0012093790338649974,4.0090956749422e-05,0.004576951492299496,4.150666692613755e-05,0.03806155554112262,0.006423066795534404,0.0,0.0,0.00011584638168683134,0.00036352951411229817,0.0004041614847157838,0.0,0.0,0.0,0.997584612122074,0.0,0.0010554347348217107,0.0,0.0,0.0007783165205234317,0.003339985343566075,0.0001305309798376342,1.7638287979249242e-05,0.0018770283307471846,0.0,0.0,0.0037437373925901123,0.0,0.0,0.0,0.0,0.0014794280569578131,2.5760532154805794e-05,0.008112679905360238,0.0,4.3230292387394506e-05,2.7480897971539904e-05,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-3a1eaa0e2840545f5a9f06cfcdab75d2bbe1c206fdf94c822e96907d27678748.json,0.0,0.0,0.0025946797016389088,0.0048267900168059985,0.002653573743437205,0.0,0.004201249042822774,0.0,0.0,0.0,0.0,0.030038802474730026,0.04480612966113146,0.0,0.0,0.0,0.0,0.0,0.0038004700829992843,0.0027589102367325197,0.014463283496559327,0.0,0.0,0.0,0.011031004297676688,0.0024426986432947778,0.010322874085078296,0.0,0.0023372491656569357,0.0030378355071770517,0.014356143209478945,0.0,0.019909418023643887,0.9655413826514858,0.03086205332675982,0.004495613450282288,0.038309016229951566,0.18612180745049217,0.0,0.003683402749086477,0.01848894728844844,0.11922695981249766,0.024191192045097627,0.0022932285591887444,0.0023431073471020707,0.0,0.0,0.0,0.038097849114154196,0.006488782317019112,0.0023267435109180427,0.002402566406325903,0.0043619619443596705,0.0,0.003711595578948346,0.0031401070755651605,0.0,0.01183159219888777,0.02111623744983131,0.0,0.007808603893725719,0.0,0.0,0.002167255483715274,0.025179892349750554,0.013780315822355041,0.0,0.007467108769676163,0.0,0.023249204532301546,0.07418399722183777,0.004249039925248828,0.02537539774413951,0.0,0.0,0.006526011000288023,0.0015607428384775894,0.0,0.0,0.0,0.0,0.009243579981293297,0.0,0.0,0.009499694251480442,0.0,0.0033006512312532704,0.0001019337535246529,0.0,0.0,0.011570411610489276,0.003320892595241773,0.03568800971219933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-3ab20ef59d14b2b760768e7b011f98c2c5036fddb727c9d095205a34f27767d6.json,0.0,0.0,0.0026508836997249136,0.00482642208860005,0.002711053459913582,0.0,0.004292253336344048,0.0,0.0,0.0,0.0,0.029578813487237204,0.04480271425693027,0.0,0.0,0.0,0.0,0.0,0.003896912251740078,0.0027586999352919687,0.014586319907213123,0.0,0.0,0.0,0.011269949607204378,0.0024425124454849766,0.010322087210876369,0.0,0.002337071005867639,0.0030338069393727493,0.01445758495774007,0.0,0.019819420845595234,0.9653796124581838,0.030859700827506106,0.004501134163083058,0.03830609607648228,0.18610762007907872,0.0,0.003683121977028746,0.018745612713200858,0.11955929806313793,0.024415741550544694,0.002293053754926145,0.002342928740765445,0.0,0.0,0.0,0.03809494505716679,0.0044195582893164905,0.0023265661519356355,0.0023523336162375804,0.004364443402747292,0.0,0.0037113126578563133,0.003208125710756794,0.0,0.011584217605714193,0.0211320163548268,0.0,0.007920354121497723,0.0,0.0,0.002169916921408662,0.025329873148009725,0.013877688724548375,0.0,0.007476278544485628,0.0,0.02342149003061307,0.0756265096585576,0.00434107942888205,0.025925060504187455,0.0,0.0,0.006575276455864117,0.001594550474715362,0.0,0.0,0.0,0.0,0.009245841006120095,0.0,0.0,0.009508212366410848,0.0,0.0033721474530669883,9.58104244850077e-05,0.0,0.0,0.011419125755818327,0.00339282727024189,0.03568115591708563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-3ab3b90a95a138a40972404067941587334f52e75f8b31f1b5d12cba3ba555c5.json,0.007257331659050054,0.0,0.02247592302282267,0.0,0.0,0.02614284894960672,0.0,0.12313661818822882,0.005674961776547831,0.3242957269138531,0.0,0.03507531406892759,0.0018262820551210844,0.0,0.0,0.0,0.0,0.0,0.05294962618351884,0.012594647407749559,0.0076106058450751265,0.035378159867703436,0.0,0.0,0.0,0.16726674028431956,0.09929858353262082,0.016485052172105767,0.0030484944747468812,0.0,0.006286197231662883,0.0,0.22938424379489064,0.6066799408709466,0.06038046804876719,0.0029955694393560524,0.003569056002916604,0.0,0.0070798783864997415,0.0024021471681008144,0.430066299299682,0.06613098881531645,0.04175382812069067,0.004486617020603595,0.02292101513930309,0.1740570353336346,0.0028484185740599694,0.006311550703698217,0.0,0.13835778879094424,0.02427833486103532,0.001534201574076554,0.008625781149823885,0.004006797436709756,0.002420533245059201,0.004184705333719497,0.0038654989882159394,0.02833227730080357,0.005710933928363475,0.0,0.0,0.0,0.03387130224090432,0.008664665277954408,0.027108512641417275,0.0,0.0,0.0,0.006245397722122702,0.0018272238371342194,0.0,0.0,0.0,0.0,0.0,0.09066127278277149,0.0,0.0,0.060489637788393176,0.0,0.011212540557196345,0.0030302387919380436,0.1709098613247969,0.0,0.0031478654145818477,0.3061899894430586,0.0,0.0,0.0,0.0,0.17436842134618322,0.0,0.014782193052000858,0.0,0.007426917461219643,0.002360594269937648,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-3b110fca814251d78385e9e4629288cdc7ec5e8cfe7717c583acbd9ab5023697.json,0.007519866491047252,0.0,0.0,0.0,0.001832123520113314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007569392098750291,0.09228724624459335,0.0,0.0,0.0,0.0034298184676099207,0.010973017035934675,0.0,0.005914440309433233,0.0,0.0,0.0,0.0,0.0016506441373107998,0.013951284277743638,0.001708140088617781,0.0,0.0,0.0,0.0,0.0059794275716250475,0.21599731193404234,0.07150255843333815,0.012415738073939619,0.05732158890889224,0.025667569336384935,0.0,0.0,0.07749982584252259,0.029792732680557564,0.0044756149444548626,0.0015496403075055025,0.0,0.00171765303994566,0.0,0.00163496794941498,0.0,0.034347361022606326,0.0,0.0031794029953208336,0.008937819804167269,0.0020758719041835587,0.0,0.0,0.0,0.00587144015731146,0.0,0.0,0.0017841855313426092,0.0,0.0018471895057715004,0.011970814093648795,0.6113524429070695,0.0,0.0,0.010311125242328759,0.0016178314310359336,0.7402896354286251,0.0,0.0,0.0,0.0,0.0,0.005964505083144169,0.0021551868835718107,0.0,0.0,0.0,0.0,0.00941957411700367,0.0,0.0,0.0032617398186455602,0.0,0.0,0.006474845840060216,0.0,0.0,0.016842698440337686,0.0,0.0,0.0,0.0,0.06604170427264411,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-3b1be707f29559a32774f3e410437fd15b163afdf1e7c3ccf5227b71fc476575.json,0.0,0.0,0.002650439329395306,0.0048256130305585525,0.0027105990032659025,0.0,0.0042915338215535545,0.0,0.0,0.0,0.0,0.03013657122080044,0.04479520393239067,0.0,0.0,0.0,0.0,0.0,0.003667574924829338,0.002758237491617181,0.014583874787577885,0.0,0.0,0.0,0.011268060414094122,0.002442103004640558,0.01032035690890325,0.0,0.0023366792402789403,0.0030429805901999976,0.014455161418075289,0.0,0.019904563221357717,0.9653571940543763,0.03085452778448285,0.004485428206033773,0.038299674786653054,0.1860764226695184,0.0,0.0036825045715472874,0.01871683087273779,0.11947160177014872,0.024433207427402234,0.0022926693679939714,0.00234253599323869,0.0,0.0,0.0,0.0380885591627976,0.0044188174342673055,0.0023261761472862814,0.002406635554770407,0.0043565363150847875,0.0,0.003710690526742368,0.0032075879293823567,0.0,0.011851630981110538,0.02158182809827301,0.0,0.007919026424484102,0.0,0.0,0.002162345358168517,0.025468889579507017,0.013982923342265374,0.0,0.007450191317254935,0.0,0.02358172392956173,0.0756138323098578,0.004340351729324025,0.025920714659938407,0.0,0.0,0.006566991588537099,0.001557206825607529,0.0,0.0,0.0,0.0,0.00923672888221987,0.0,0.0,0.009483051149054431,0.0,0.0033715821765611343,0.00011138879498389016,0.0,0.0,0.011590008039658987,0.003313368793967555,0.035685714733164314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-3d606c25917f1b29d794e99636fc2470cd0ecf22c306cff51a57211dc568d481.json,3.435364535547101e-05,2.3645560202409433e-05,4.501245813419052e-05,0.0,0.0,3.5357432951524614e-05,0.0,0.0,0.0,0.0,0.0,0.00017433585850947536,0.0,0.0,0.0,0.0,0.9997469043493052,0.0,0.00030793508018822716,6.813555815986111e-05,2.7019440452602413e-05,5.418073165725142e-05,0.0,0.00033332242293030253,0.0,0.0007691593492537234,0.0,7.023097418355801e-05,6.132960950911269e-05,4.5913155229234766e-06,0.0,3.613894886833182e-05,0.0010380204369077237,0.002293363746571832,0.0003708852349797176,3.899491179788339e-05,0.0,0.0,0.0008294626945873156,5.685458222215666e-06,0.0009055485129635983,0.0014393069210680784,0.00024194826464023545,3.5396767759086366e-05,0.0001735999868328618,0.0013535903190342849,6.741703846148952e-06,4.108039689633902e-05,0.0,0.00010574502274285549,0.00018316182080530157,3.631184246203389e-06,0.0005376134598788567,0.00011854227612386901,1.7186924460355094e-05,0.0001881847147413361,3.6595814440285454e-05,0.00016987899494738277,8.560622445391809e-05,4.9175492868698725e-06,0.0,1.9798611885393196e-05,2.5316018546807126e-05,0.0004033187465207343,0.00010945122533168259,0.0,0.00046946554999954414,1.1776297498517031e-05,0.00014042666030910443,4.324716206657998e-06,0.0,0.0,0.0,0.021953705397458195,0.0,0.001437340208657294,0.0,0.0009497075775560386,0.0003616883180337318,0.0,0.0002255738823456577,0.0009359512460438166,0.0008700855679442062,0.0013368553506144052,0.00045820216129872525,0.0018583028969444233,0.0,0.0,0.0,0.0,0.0005106279062851551,0.0,4.998120142912694e-06,0.0,1.7578202329290502e-05,0.0,0.0,0.0,0.0,0.0
