,closesocket,cocreateinstance,coinitializeex,connect,couninitialize,createdirectoryw,createprocessinternalw,createthread,deletefilew,drawtextexw,findfirstfileexw,findresourcea,findresourceexw,findresourcew,findwindowa,findwindowexa,getcursorpos,getfileattributesw,getfileinformationbyhandleex,getfilesize,getfilesizeex,getfiletype,getforegroundwindow,gethostbyname,getkeystate,getnativesysteminfo,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,gettemppathw,getvolumenameforvolumemountpointw,getvolumepathnamesforvolumenamew,globalmemorystatusex,isdebuggerpresent,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupprivilegevaluew,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntcreatethreadex,ntdelayexecution,ntduplicateobject,ntenumeratevaluekey,ntfreevirtualmemory,ntmapviewofsection,ntopenfile,ntopenkey,ntopenkeyex,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerysysteminformation,ntqueryvaluekey,ntreadfile,ntresumethread,ntterminateprocess,ntunmapviewofsection,ntwritefile,process32nextw,regclosekey,regcreatekeyexa,regcreatekeyexw,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeyw,regqueryvalueexa,regqueryvalueexw,regsetvalueexa,regsetvalueexw,seterrormode,setfileattributesw,setfilepointer,setunhandledexceptionfilter,shellexecuteexw,shgetfolderpathw,shgetspecialfolderlocation,shutdown,sizeofresource,socket,timegettime,writeconsolew,writeprocessmemory,wsastartup
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-08c34b0421ec2fd129554058eb0e19111b167fdeee45c3c51252c4ace128e70e.json,0.0,0.0,0.0059224465431330755,0.0,0.00448603701438507,0.00149534567146169,0.0,0.00448603701438507,0.0,0.003020458587630792,0.0,0.0015713224756286265,0.03289760477215718,0.0,0.0,0.0,0.0,0.013592063644338565,0.0,0.00149534567146169,0.0,0.0,0.003020458587630792,0.04361963584749002,0.0,0.001510229293815396,0.00299069134292338,0.00149534567146169,0.031092844351448646,0.0,0.010364281450482881,0.001510229293815396,0.004575796714106676,0.012202124570951137,0.0015558088471587116,0.0,0.019058314728133758,0.986634293233386,0.06010699260411416,0.0014660242098564428,0.02392553074338704,0.0754824257341849,0.00149534567146169,0.035783603484650366,0.007330121049282215,0.07036916207310925,0.0029320484197128856,0.004441834907349807,0.00299069134292338,0.001510229293815396,0.03405406762301518,0.010364281450482881,0.01510229293815396,0.0014660242098564428,0.00299069134292338,0.001510229293815396,0.008796145259138657,0.0,0.0,0.0,0.004822717106972469,0.006040917175261584,0.0,0.001510229293815396,0.0015404576680445898,0.005864096839425771,0.0,0.00299069134292338,0.0,0.0014806116357832689,0.0,0.0,0.033718556826698186,0.007626327856844461,0.0,0.0,0.0,0.0,0.0,0.011844893086266151,0.02665100944409884,0.0,0.0059224465431330755,0.017767339629399227,0.0,0.0,0.0029612232715665377,0.0,0.0,0.0,0.0,0.0014806116357832689,0.0048085532794341,0.0,0.0015404576680445898,0.03614041693945841,0.0,0.0,0.0,0.0030809153360891795
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-08c383b4ffb8ed9df7a17296ae0c1798d7f4b769f188d5eef55c77bb79dcd432.json,0.039093084134781665,0.0,0.0338608902027435,0.039093084134781665,0.025648387990206797,0.008549462663402264,0.0,0.025648387990206797,0.0,0.017269116040614273,0.0,0.008983851088036489,0.18808817859484983,0.0,0.0,0.0,0.0,0.07771102218276424,0.0,0.008549462663402264,0.0,0.0,0.017269116040614273,0.045343659594931085,0.0,0.008634558020307137,0.01709892532680453,0.008549462663402264,0.17776967356440337,0.0,0.05925655785480113,0.008634558020307137,0.02616157849598326,0.06976420932262202,0.008895153745402807,0.0,0.10896366860531849,0.611872908322173,0.058672744633633034,0.008381820661947577,0.13679140261443623,0.4315618742030653,0.008549462663402264,0.20458853614426453,0.09220002728142333,0.40232739177348364,0.016763641323895153,0.025395667652057627,0.01709892532680453,0.008634558020307137,0.0338608902027435,0.05925655785480113,0.08634558020307137,0.008381820661947577,0.01709892532680453,0.008634558020307137,0.050290923971685456,0.0,0.0,0.0,0.0,0.03453823208122855,0.0,0.008634558020307137,0.00880738518781766,0.033527282647790306,0.0,0.01709892532680453,0.0,0.008465222550685875,0.0,0.0,0.19278187522479426,0.04360263082663877,0.0,0.0,0.0,0.0,0.0,0.067721780405487,0.15237400591234576,0.0,0.0338608902027435,0.10158267060823051,0.0,0.0,0.01693044510137175,0.0,0.0,0.0,0.0,0.008465222550685875,0.027492336729952938,0.03953040754001054,0.00880738518781766,0.035935404352145955,0.0,0.0,0.0,0.01761477037563532
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-08cadbda2bd111540dc25897982bc801f681dc16e0eba323973e193712332ef3.json,0.0012226790331978934,0.0030303260932061067,0.007942773270376622,0.0012226790331978934,0.008021814324710518,0.0008021814324710516,0.0,0.0012032721487065775,0.0,0.0008101657840012121,0.0006542795103227415,0.0008429393540435468,0.008823995757181567,0.0,0.0,0.0,0.0,0.004860994704007273,0.0020091063358140078,0.0004010907162355258,0.0020329390212593325,0.0,0.0008101657840012121,0.0,0.0,0.00040508289200060605,0.0016043628649421032,0.0004010907162355258,0.008737050597414286,0.06642917584299524,0.0031771093081506495,0.0012152486760018183,0.006136740208085833,0.003272928110979111,0.00041730851718217076,0.0,0.009044196513324469,0.2905939662324688,0.02162742644490634,0.0007864518707238669,0.006818542176003938,0.02024635559437251,0.008823995757181567,0.009598095895189927,0.05111937159705135,0.09516067635758789,0.020054522703458606,0.0011914159905564935,0.004010907162355259,0.00040508289200060605,0.0015885546540753248,0.0031771093081506495,0.00405082892000606,0.01572903741447734,0.006016360743532887,0.01741856435602606,0.017695167091287003,0.0,0.010743649872892336,0.005938081367163373,0.001940367798115301,0.0024304973520036365,0.019793861440021175,0.01741856435602606,0.0008263818609947963,0.003539033418257401,0.02335117264864109,0.0008021814324710516,0.0,0.0031771093081506495,0.0010714418793624522,0.0,0.15847005195085917,0.0020455800693619445,0.0011994064071610842,0.0,0.0,0.07347258778794909,0.007501660003857818,0.004368525298707143,0.23669464345722338,0.0075905784351527365,0.0015885546540753248,0.8991219342066337,0.0,0.001170265230493161,0.004765663962225974,0.0,0.0011994064071610842,0.0,0.0004519001202064863,0.0003971386635188312,0.0012897794240576174,0.001236356801788791,0.0008263818609947963,0.00126440903106532,0.0,0.0,0.0,0.0008263818609947963
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0904d313bde15d4656a630055d025d6a289de46fc2369597deb20d51da0ccd57.json,0.0,0.005369635024997494,0.005712520047469651,0.0,0.007023577394019252,0.001755894348504813,0.0008066277812148509,0.0005016840995728037,0.0004996184031102928,0.0015200325340340391,0.008183725369810145,0.0,0.004765998945941635,0.0009023447530918423,0.0,0.0,0.0,0.010893566493910614,0.0012564946809152666,0.0022575784480776168,0.001695199516523689,0.005444810283966155,0.0007600162670170196,0.0,0.024346175186956427,0.0005066775113446797,0.0022575784480776168,0.0005016840995728037,0.04371319688498515,0.061255825637925254,0.004470667863237118,0.0010133550226893594,0.005117221384896386,0.004605499246406747,0.0,0.0007911910268117067,0.013279864543815136,0.10427152901069663,0.021395337320591054,0.004918468349561162,0.004264314846368831,0.008010695158663145,0.010033681991456074,0.0,0.152472518836396,0.12640463658372186,0.02090349048563494,0.004470667863237118,0.004765998945941635,0.00025333875567233984,0.00024837043684650654,0.002732074805311572,0.0025333875567233985,0.20214904916696375,0.008528629692737662,0.012413599027944653,0.02951081009736697,0.001695199516523689,0.008638812484110352,0.009284187103093118,0.012944059881168826,0.0005066775113446797,0.04202370805675704,0.011906921516599974,0.0,0.012296170873902904,0.11377393463450329,0.0007525261493592056,0.0026887592707161697,0.006954372231702184,0.005360636212551001,0.26326916893504726,0.21370744978843248,0.0,0.0022503255462230157,0.0406055138891329,0.0613594674520044,0.06292216783985595,0.028149219555558862,0.017882671452948473,0.3400191280428675,0.02848287696522144,0.0004967408736930131,0.7850989508718073,0.00028833764739347493,0.0058550690370660794,0.012666892279171834,0.0020593527044482254,0.16127333081264947,0.000723991552133075,0.0008478547211106665,0.0009934817473860262,0.0,0.0,0.0,0.0,0.0,0.000900537559789084,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-095879f4cafe44bf45530fa8b6999d7361bdac2f041fc3c4e7afc1d80cbe914b.json,0.0,0.0033685290384074563,0.013243853095580255,0.0,0.009362952812829678,0.005350258750188387,0.0028674534089378136,0.006687823437735485,0.0,0.012157900817533972,0.0,0.0028110496405764065,0.06687823437735484,0.0,0.0,0.0,0.0,0.027017557372297715,0.008933339614651935,0.00401269406264129,0.009039309850879378,0.0,0.0027017557372297713,0.45224391484800763,0.0,0.0027017557372297713,0.005350258750188387,0.0026751293750941936,0.10462643945508403,0.04365904645989565,0.01986577964337038,0.0027017557372297713,0.01091462078009108,0.02182924156018216,0.002783296216049755,0.0,0.060321505304329955,0.3042302006653163,0.05114214580149714,0.0065566853591663,0.05082745812678968,0.1350358370232238,0.1284062100045213,0.06401581296914437,0.0590101682324967,0.3763537396161456,0.0262267414366652,0.14435799874182478,0.01337564687547097,0.0027017557372297713,0.4820762526791213,0.017217009024254333,0.027017557372297715,0.00262267414366652,0.01738834093811226,0.0027017557372297713,0.01704738193383238,0.0,0.0,0.014851817108318085,0.0,0.010807022948919085,0.010422463057023493,0.0027017557372297713,0.0027558334086372205,0.01180203364649934,0.007243899483906995,0.00401269406264129,0.004301180113406721,0.015892623714696307,0.0,0.0,0.17047381933832378,0.00818596558506831,0.0,0.0,0.0,0.008829467937479227,0.0,0.02648770619116051,0.19336025519547173,0.0,0.011919467786022231,0.18806271395723964,0.01230001925346491,0.0,0.005297541238232102,0.0031374523860391705,0.0,0.0019302695362285115,0.0015070048211525938,0.002648770619116051,0.007168633522344534,0.0,0.0027558334086372205,0.35981435399378003,0.0,0.0,0.032331036045251484,0.005511666817274441
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-09a45409e39fb3077d1e7fea751027d152dfa6d9bd30829749ff4ec5caecdfb2.json,0.007852940251747351,0.0,0.015304292189170505,0.007852940251747351,0.0103043933677019,0.00515219668385095,0.005522605404497983,0.012880491709627375,0.0,0.015610434111554366,0.0,0.008120960861458262,0.17002249056708135,0.0,0.0,0.0,0.0,0.06504347546480986,0.0,0.01545659005155285,0.0,0.0,0.005203478037184789,0.0,0.0,0.005203478037184789,0.012880491709627375,0.007728295025776425,0.1606950679862903,0.0,0.03826073047292625,0.007805217055777183,0.015765856086875012,0.04204228289833337,0.008040782812981625,0.0,0.10860015323367544,0.553103106004068,0.047986114219531015,0.022730264630304163,0.1236527204124228,0.3901107726916537,0.00515219668385095,0.18493800469857735,0.08839547356229396,0.5808845405522175,0.022730264630304163,0.015304292189170505,0.0206087867354038,0.007805217055777183,0.010202861459447002,0.03826073047292625,0.07805217055777183,0.017679094712458793,0.0206087867354038,0.007805217055777183,0.050511699178453696,0.0,0.0,0.0,0.0,0.03382260724170113,0.0,0.007805217055777183,0.007961444340645992,0.035358189424917585,0.003487868217384915,0.012880491709627375,0.016567816213493947,0.07142003021612901,0.0,0.0,0.1666886072888972,0.015765856086875012,0.0,0.0,0.0,0.0,0.0,0.05101430729723501,0.10202861459447002,0.0,0.03060858437834101,0.07142003021612901,0.005922341457483094,0.0,0.015304292189170505,0.0060426130898891895,0.0,0.0,0.0029024335474677355,0.012753576824308752,0.008283908106746974,0.007940788899352453,0.007961444340645992,0.008120960861458262,0.0,0.0,0.006554561759995349,0.015922888681291984
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0a1311fceceea990bf446f7afa4fedcc6b7f8780afd4a6c87a31949818f87cea.json,0.00021820978058484535,0.004506816411237256,0.008221705320798214,0.00021820978058484535,0.007874029593114618,0.0007158208721013289,0.001227653821310094,0.001288477569782392,0.0022811950792895846,0.0023134260837285887,0.008173783074589165,0.0009026290947891125,0.011166805604780729,0.0,0.018114207443413577,0.03928504332172927,0.0,0.005783565209321472,0.008605496110872921,0.0008589850465215946,0.008707577358766804,0.003346581820895025,0.009976649986079538,0.0,0.0,0.0004337673906991104,0.0014316417442026578,0.0004294925232607973,0.019845495601926718,0.04828744693461017,0.003543838500344057,0.0013013021720973312,0.0017523444147859164,0.003504688829571833,0.00044685872987782025,0.0,0.01361462337431919,0.0644238363795104,0.010105699824236924,0.002947495782069103,0.009019342988476745,0.021680028978671755,0.033357252639921925,0.010277750787189866,0.015158549736355387,0.11818054516677069,0.024001037082562696,0.008221705320798214,0.0034359401860863783,0.0004337673906991104,0.01871146728181662,0.003543838500344057,0.004337673906991103,0.004631779086108591,0.005726566976810631,0.0017350695627964415,0.019088544112447522,0.0014512628931278007,0.010134848903601657,0.006888445847824342,0.000692589338631621,0.002024247823262515,0.02045179155525445,0.0008675347813982208,0.0005899327613244015,0.008842487346207309,0.007365726337645985,0.0007158208721013289,0.0019949374596289027,0.0049613739004816795,0.0011473122105983842,0.0,0.1737618942000738,0.0008761722073929582,0.00042811269651716943,0.0,0.0,0.07914781101218615,0.016288861637482274,0.0042526062004128685,0.24154803218345092,0.008128078145813705,0.0017010424801651475,0.9364238853309136,0.0011519493998300284,0.000417711128167608,0.003685592040357819,0.0003358123796269667,0.00042811269651716943,0.0012396205453189212,0.0009677996275304986,0.0008505212400825737,0.0009207403659825704,0.00022065083240799135,0.0008848991419866022,0.0003008763649297042,0.0,0.0010279354389858277,0.006374610059029218,0.0008848991419866022
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0ded1dc774b46d985a4e90a46f5d56a0047630d7a6e8df439870f7bb40b57a14.json,0.005138508026252837,0.021225732632077072,0.020028479965239217,0.005138508026252837,0.01348519314503151,0.006742596572515755,0.010841016722568016,0.006742596572515755,0.0,0.0153218422152769,0.0934903555334862,0.003542590098292862,0.08428245715644694,0.0,0.0,0.0,0.0,0.04085824590740506,0.011258129350239458,0.005056947429386817,0.011391677013060564,0.0394034527258381,0.0034048538256170884,0.0,0.0,0.0034048538256170884,0.006742596572515755,0.0033712982862578776,0.1318541597711582,0.06724760341115936,0.02837367995075556,0.0034048538256170884,0.013755014121431059,0.027510028242862118,0.003507614192672898,0.0,0.08924019042346329,0.42306460645197413,0.07271422923393306,0.023136345665342336,0.06405466743889968,0.1701772221479056,0.16182231774037814,0.08067512643147666,0.09254538266136934,0.6362495057969142,0.03635711461696653,0.17691823969294643,0.020227789717547268,0.0034048538256170884,0.1719111197016366,0.023366559959445754,0.034048538256170886,0.014873365070577215,0.02528473714693408,0.006809707651234177,0.042967499092778624,0.017087515519590847,0.0,0.018716816476707854,0.0,0.013619415302468353,0.017513038020945376,0.0034048538256170884,0.0034730045336307264,0.07436682535288608,0.009129033587416712,0.005056947429386817,0.01626152508385202,0.03338079994206536,0.0,0.0,0.2131848993449401,0.010316260591073293,0.0,0.0,0.0,0.0111272263701805,0.09720809430605212,0.023366559959445754,0.2520250395625935,0.0,0.015021359973929414,0.29375103949017517,0.003875236298495382,0.0,0.01669039997103268,0.003953935069737368,0.0,0.01216299002225609,0.005697551847287992,0.003338079994206536,0.009034180602140014,0.005195991079267766,0.0034730045336307264,0.0053138851474392925,0.0,0.012103157084759121,0.04074478319705943,0.006946009067261453
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0e4b24dfaad406b918efb40923889150f139511f43c56e34deac187d950ce03f.json,0.0,0.0,0.0070110691949827044,0.0,0.004720559044501264,0.001180139761125316,0.007589903828728338,0.004720559044501264,0.0,0.008343202313976754,0.06930373707390938,0.00992081050651821,0.06844810614526833,0.0,0.21617992316879686,0.46883848898739755,0.004423624945260618,0.017878290672807325,0.0,0.001180139761125316,0.0,0.033498196275976846,0.120380490530236,0.355203353125894,0.0,0.001191886044853822,0.003540419283375948,0.001180139761125316,0.11568264171721462,0.011413507202850401,0.011685115324971173,0.0035756581345614655,0.003611258416166289,0.009630022443110104,0.0012278578233003395,0.0,0.06363494552553901,0.19553283261483806,0.0485939584013207,0.011569990095552547,0.06490768686189238,0.059571384446531,0.1180139761125316,0.02824072993590781,0.06479194453509426,0.31817472762769505,0.011569990095552547,0.11568264171721462,0.00590069880562658,0.001191886044853822,0.48843782058379503,0.008179580727479822,0.011918860448538219,0.004627996038221019,0.009441118089002528,0.014302632538245862,0.031238973257991878,0.011963139877426176,0.004515903361004215,0.004367943237354701,0.0038061301297873705,0.005959430224269109,0.006130526210292188,0.001191886044853822,0.0012157425397251224,0.052064955429986466,0.004793495533044709,0.002360279522250632,0.011384855743092507,0.004674046129988469,0.0031525316153863843,0.0,0.09603091779308615,0.06500265149099321,0.0,0.0,0.19377060862174267,0.0,0.0,0.014022138389965409,0.07595324961231263,0.0,0.004674046129988469,0.02220171911744523,0.012208911956640209,0.0,0.011685115324971173,0.004152284009746572,0.010587135031129026,0.0119216027114082,0.003988912819411808,0.0023370230649942345,0.003794951914364169,0.0,0.0048629701589004894,0.28150299812245416,0.0,0.008473540872424148,0.028525828702421988,0.0048629701589004894
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0e9e218c49e56ec187e145db72a72726d50ae295f08b4bf344f19e13de603ba2.json,0.047059254259406054,0.0,0.009727026535198451,0.047059254259406054,0.005613613291030157,0.0014034033227575393,0.01053009090175254,0.008420419936545236,0.002795249550993786,0.012756346338937716,0.07554698738670731,0.00294941728258089,0.0715735694606345,0.0,0.25707770594837465,0.5575352301104866,0.0,0.034016923570500575,0.0,0.004210209968272618,0.0,0.03280572158741986,0.14031980972831487,0.04093765278098087,0.0,0.0028347436308750478,0.005613613291030157,0.0028068066455150787,0.1097764423258111,0.013572760159799815,0.023622778728339098,0.0056694872617500955,0.008588901463249208,0.02290373723533122,0.0029202977577001674,0.0,0.08530485209573883,0.3233329071370746,0.060538927293750135,0.022014155379545503,0.054732729587544035,0.1416826745906934,0.26664663132393246,0.06716684842710385,0.08805662151818201,0.44578664643579646,0.011007077689772752,0.1417366723700346,0.011227226582060315,0.0028347436308750478,0.3043169730297801,0.019454053070396903,0.02834743630875048,0.00687942355610797,0.012630629904817853,0.004252115446312572,0.03577300249176144,0.014226374542777838,0.002685120013260988,0.0017314294049022056,0.0,0.012756346338937716,0.0018225809215961682,0.0028347436308750478,0.0028914831549121103,0.06329069671619332,0.0,0.004210209968272618,0.015042987002503628,0.03751853092147974,0.0,0.0,0.11970196987627868,0.008588901463249208,0.0,0.0,0.0,0.0,0.0,0.02779150438628129,0.05558300877256258,0.0,0.012506176973826583,0.03612895570216568,0.011292277707859072,0.0,0.013895752193140645,0.003291886474392218,0.0,0.012151696465291273,0.004743551305834049,0.0027791504386281292,0.004512896100751089,0.04758569298317878,0.0028914831549121103,0.03244359010838979,0.0,0.017634048663820453,0.05891795528826943,0.005782966309824221
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0eec1cf54f4696068a4411a96e8deb728f734fac856440cb5175b1204d1dd137.json,0.0,0.01363204662294598,0.01461718324968596,0.0,0.010825938547033329,0.004920881157742423,0.0031647958970768336,0.006889233620839391,0.0,0.010933692348735225,0.0,0.0031025433024458446,0.07086068867149088,0.0,0.18028300471618044,0.39098733259907986,0.0,0.026837244855986462,0.00985968820679713,0.005905057389290907,0.009976647097141961,0.0,0.09840323113861703,0.28839179682277416,0.0,0.002981916095109607,0.005905057389290907,0.0029525286946454534,0.09744788833123974,0.04759140771997088,0.021438535432872743,0.002981916095109607,0.012046419640267961,0.024092839280535922,0.0030719119681064614,0.0,0.06078731574533892,0.32323413928077044,0.0501736574405972,0.0125434143601493,0.05314551650361816,0.14903846794418932,0.09546509446020299,0.07065397526644861,0.0636819498284503,0.4313004783835952,0.029911218858817562,0.09647340944792734,0.014762643473227267,0.002981916095109607,0.39758738439145813,0.020464056549560346,0.02981916095109607,0.009648780277037923,0.018699348399421205,0.002981916095109607,0.02026243858177964,0.0,0.0,0.015784779265228182,0.0,0.012921636412141632,0.011503227294814669,0.002981916095109607,0.003041601386616108,0.013508292387853093,0.009327570534557041,0.004920881157742423,0.006329591794153667,0.04092811309912069,0.0,0.0,0.16595902076505228,0.0060232098201339805,0.0,0.0,0.0,0.009745045486983786,0.056755521349214764,0.01851509878293555,0.21633431209535223,0.0,0.01169374659974877,0.23972180529484974,0.002262579654941484,0.0,0.005846873299874385,0.0023085283984413704,0.0,0.0014202867462971402,0.0011088497921751049,0.005846873299874385,0.006329591794153667,0.0,0.003041601386616108,0.22855402328017724,0.0,0.0,0.02629319687369364,0.006083202773232216
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-10672ba06f9cceb9fb651a6338f13de953b8a97d9d5164acd08456fb7a974b69.json,0.0,0.016346797225574885,0.012853953673565783,0.0,0.006490933720363271,0.0032454668601816354,0.003478794371017982,0.008113667150454088,0.03232103571574358,0.014749964827885141,0.0,0.0034103653213015126,0.08113667150454087,0.0,0.0,0.0,0.0,0.032777699617522534,0.0,0.004868200290272452,0.0,0.0,0.0032777699617522536,0.5206912817142267,0.0,0.0032777699617522536,0.006490933720363271,0.0032454668601816354,0.1269327925264621,0.0019617464285529842,0.02410116313793584,0.0032777699617522536,0.009931213148893447,0.026483235063715863,0.0033766948676791984,0.0,0.0620456494189153,0.3340919584095439,0.05409107898059283,0.00954548452598697,0.06166387034345107,0.16549716104109138,0.15578240928871848,0.07766398195662157,0.07159113394490227,0.3197737316205635,0.011136398613651465,0.008033721045978614,0.009736400580544905,0.0032777699617522536,0.4129332617633007,0.025707907347131565,0.032777699617522534,0.01590914087664495,0.011359134010635723,0.0032777699617522536,0.02227279722730293,0.0,0.0031047625003217177,0.0020020248859439756,0.0,0.013111079847009014,0.0,0.0032777699617522536,0.0033433769907291184,0.014318226788980454,0.0,0.004868200290272452,0.006957588742035964,0.025707907347131565,0.0,0.0,0.1861369482567459,0.09103612053152327,0.0,0.0,0.0,0.0,0.09357986799853613,0.03374162839311018,0.07230348941380751,0.0,0.014460697882761506,0.09640465255174337,0.03171006368198006,0.0,0.006426976836782891,0.003806357120178306,0.0,0.0023418029308684275,0.0018282981939938816,0.0016067442091957228,0.005218191556526973,0.0,0.0033433769907291184,0.41265420387748303,0.0,0.0,0.028901903394388907,0.006686753981458237
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1078ebc75c7612450f362dc2e480699e1e6f21473898effad033a32e4e47d5ed.json,0.011605375595643508,0.0,0.02638681338260397,0.011605375595643508,0.019035283518620525,0.007614113407448209,0.004080758794227983,0.015228226814896419,0.0,0.015379797907356897,0.0,0.008000977805629174,0.16751049496386058,0.0,0.0,0.0,0.0,0.06920909058310605,0.0,0.011421170111172314,0.0,0.0,0.007689898953678448,0.0,0.0,0.007689898953678448,0.015228226814896419,0.007614113407448209,0.15832088029562383,0.0,0.05277362676520794,0.007689898953678448,0.023299385403363373,0.062131694408969,0.007921984346935784,0.0,0.10450737061619013,0.5598609140153042,0.052253685308095064,0.018662030467176807,0.12182581451917135,0.3843470849436269,0.007614113407448209,0.18220563997952302,0.07091571577527188,0.5523961018284336,0.018662030467176807,0.01884772384471712,0.019035283518620525,0.007689898953678448,0.015078179075773697,0.04900408199626451,0.07689898953678449,0.014929624373741446,0.019035283518620525,0.007689898953678448,0.0485212792146597,0.0,0.0,0.0,0.0,0.030759595814713794,0.0,0.007689898953678448,0.007843818060074018,0.03359165484091826,0.0,0.011421170111172314,0.012242276382683949,0.03392590292049082,0.0,0.0,0.22394436560612171,0.023299385403363373,0.0,0.0,0.0,0.0,0.0,0.05277362676520794,0.1357036116819633,0.0,0.03392590292049082,0.0904690744546422,0.008752262823399023,0.0,0.015078179075773697,0.0,0.0,0.0,0.004289327357643414,0.0037695447689434242,0.020403793971139915,0.011735201688589991,0.007843818060074018,0.01200146670844376,0.0,0.0,0.0,0.015687636120148035
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1203e135f7e763fee8490a3e11c091a2a7617dc3e486d2bbe6ac81a32bc931be.json,0.001935165604533511,0.006394900233416354,0.005028492750788253,0.001935165604533511,0.0019044498284884082,0.000634816609496136,0.002041367121789329,0.002539266437984544,0.008850838313675764,0.008975891804965,0.0,0.0013341418314717676,0.03554973013178361,0.0,0.11748557262925381,0.25479590121932716,0.0,0.012181567449595357,0.0,0.0019044498284884082,0.0,0.0,0.06283124263475501,0.001683433765341816,0.0,0.001282270257852143,0.002539266437984544,0.001269633218992272,0.07291314488642966,0.0015348783643354931,0.010056985501576505,0.001282270257852143,0.0038851107288836386,0.010360295277023037,0.0013209698817156586,0.0,0.032985547364324304,0.9036795240188469,0.0672158323650382,0.0037342129091687886,0.027931930817829985,0.06474282510311127,0.12061515580426585,0.03038230727946015,0.0342302850007139,0.18920012073121864,0.004978950545558385,0.06474184416639875,0.004443716266472952,0.001282270257852143,0.13011224992664602,0.010056985501576505,0.012822702578521429,0.0018671064545843943,0.005713349485465225,0.001282270257852143,0.008713163454727174,0.0,0.0012145893880023614,0.001566392392804424,0.004094760135848244,0.005129081031408572,0.0,0.001282270257852143,0.0013079358606689145,0.005601319363753183,0.0,0.0019044498284884082,0.0027218228290524387,0.010685547095425038,0.0,0.0,0.06223688181947981,0.011655332186650916,0.0,0.0,0.0,0.0,0.03660863418374388,0.008799862313879442,0.03079951809857805,0.0,0.005657054344636785,0.038970818818608956,0.002918833231737382,0.0,0.0025142463753941263,0.0014890546264446133,0.0,0.0018322361136034646,0.0007152339621142511,0.0012571231876970632,0.0013609114145262194,0.001956813761249379,0.0013079358606689145,0.003335354578679419,0.0,0.0,0.02665099619477384,0.002615871721337829
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-12efad6f7e8313a41ffc7a49cdd612243712922f8d7947141e366574279077b3.json,0.039188550946406615,0.0,0.03394357979600489,0.039188550946406615,0.02571102233791655,0.008570340779305517,0.0,0.02571102233791655,0.0,0.017311287884674842,0.0,0.009005789997142027,0.18854749714472135,0.0,0.0,0.0,0.0,0.0779007954810368,0.0,0.008570340779305517,0.0,0.0,0.017311287884674842,0.0,0.0,0.008655643942337421,0.017140681558611034,0.008570340779305517,0.17820379392902566,0.0,0.05940126464300855,0.008655643942337421,0.026225466074601418,0.06993457619893712,0.008916876052193939,0.0,0.1092297620654518,0.6133671254444601,0.05881602572755097,0.008402289389650139,0.13712545246888827,0.4326157648607327,0.008570340779305517,0.2050881492004606,0.07562060450685125,0.40330989070320666,0.016804578779300278,0.025457684847003666,0.017140681558611034,0.008655643942337421,0.03394357979600489,0.05940126464300855,0.08655643942337421,0.008402289389650139,0.017140681558611034,0.008655643942337421,0.05041373633790083,0.0,0.0,0.0,0.0,0.034622575769349684,0.0,0.008655643942337421,0.008828893160423117,0.033609157558600555,0.0,0.017140681558611034,0.0,0.008485894949001222,0.0,0.0,0.1932526559619532,0.043709110124335704,0.0,0.0,0.0,0.0,0.0,0.06788715959200978,0.152746109082022,0.0,0.03394357979600489,0.10183073938801467,0.0,0.0,0.016971789898002444,0.0,0.0,0.0,0.0,0.008485894949001222,0.027559474071245305,0.03962694231217301,0.008828893160423117,0.03602315998856811,0.0,0.0,0.0,0.017657786320846233
