,cryptcreatehash cryptcreatehash crypthashdata,cryptcreatehash crypthashdata crypthashdata,crypthashdata cryptcreatehash cryptcreatehash,crypthashdata crypthashdata cryptcreatehash,crypthashdata crypthashdata crypthashdata,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findfirstfileexw getfileattributesw setfileattributesw,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,getasynckeystate getasynckeystate getasynckeystate,getcursorpos getcursorpos getcursorpos,getfileattributesw findresourceexw loadresource,getfileattributesw ntqueryvaluekey getfileattributesw,getfileattributesw setfileattributesw findfirstfileexw,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadresource ntqueryvaluekey getfileattributesw,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntreadfile ntreadfile,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerykey ntopenkeyex,ntclose process32nextw ntopenprocess,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution ntfreevirtualmemory ntallocatevirtualmemory,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntdelayexecution,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntopenprocess ntreadvirtualmemory ntreadvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntquerykey ntopenkeyex ntopenkeyex,ntqueryvaluekey getfileattributesw findresourceexw,ntqueryvaluekey getfileattributesw ntqueryvaluekey,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntallocatevirtualmemory ntreadfile,ntreadfile ntreadfile ntallocatevirtualmemory,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntclose process32nextw,ntreadvirtualmemory ntreadvirtualmemory ntclose,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,process32nextw ntopenprocess ntreadvirtualmemory,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,searchpathw searchpathw searchpathw,sendto sendto sendto,setfileattributesw findfirstfileexw getfileattributesw,setfilepointer ntreadfile ntreadfile,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,LABEL
Infostealer.Limitail-9206eacd33ce482acbb9b448c6d8c93d3ccef31a91a0cc47c05bc9742a5172f4.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001871477026189966,0.0,0.006958110538027888,0.0,0.0,0.0,0.0,0.006451591036154877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018691023454262127,0.0,0.02800333036031034,0.0,0.0,0.0,0.0,0.0034165890439697387,0.19652691734645417,0.013360772418180962,0.0,0.0,0.011168245674965794,0.006958110538027888,0.0,0.0,0.0,0.031644142206754045,0.0015786350598714517,0.0,0.0,0.07656787850244219,0.0,0.002369192992738396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025631149976530695,0.015179980333215878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006425667879850732,0.025799596658719684,0.0,0.0,0.0,0.0,0.002625003208166992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08502203883422141,0.009736271835827788,0.004980164758119288,0.9713841589821676,0.0,0.010834608556867152,0.014361976864801545,0.010227389447435356,0.0019248108042846065,0.009688774048345263,0.005220737952782229,0.011715632968837346,0.0,0.004654787974725512,0.0034348943297036055,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,148,0,34,0,0,0,1,2,22,78,0,10,3,0,2,2,0,0,170,110,1,1,0,0,1
Infostealer.Limitail-947c825ff179e28a60d5ccc21419234625d7f44b649f68dac0893a526c741dfd.json,0.0,0.0,0.0,0.0,0.0,0.000787565737831795,0.0004726252606222625,0.001102794766873927,0.0,0.004100166756676279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005029607319772288,0.0006548446662603275,0.001376744315079948,0.0,0.010313353351464445,0.009109807670870098,0.0,0.0,0.022049897819897798,0.022775165025381943,0.02936223916908362,0.003061732877465945,0.0,0.0,0.003393353631367991,0.004100166756676279,0.0,0.005547890776138196,0.0,0.02110028799089781,0.0006976750683285836,0.0012221628185160984,0.00020917321475903862,0.009126287387632128,0.008576705184560078,0.03420398601735562,0.005518513599309909,0.0,0.002440470651551699,0.0,0.0,0.008080091140880891,0.0,0.0,0.0007866418717319164,0.001728015582767747,0.02845916111807696,0.01378032136512306,0.0408468578354281,0.0,0.031139131481720234,0.06548229004541094,0.01575394832499897,0.0,0.0,0.3456732913900816,0.00021993479451814949,0.0,0.0009293600943348215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9316911507539106,0.0,0.0,0.0016057839675732643,0.002438326267777159,0.004035121398915499,0.00018730434986612306,0.0019509085523301182,0.00026601870809419653,0.0011901095895898374,0.0036159818379523554,0.0028355561576260497,0.004638765236941938,0.006409156169362554,0.0034518026531569143,0.00502490715604598,0.002228606894406815,0.01024680835386669,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,4,22,0,79,0,0,0,2,3,38,10,0,51,14,2,2,24,6,3,173,2448,9,3,0,0,1
Infostealer.Limitail-94b82f98c84f472597ee755e02ccc06d5afcb8f2ee22382a8ff9f245ad799b16.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005645771628975525,0.0,0.010495427546564476,0.0,0.0,0.0,0.0,0.006487604732152834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003759071879513338,0.0,0.04638059822323111,0.0,0.0,0.0,0.0,0.0034356609284847267,0.1962223701086354,0.014928171271526375,0.0,0.0,0.01123058840597815,0.010495427546564476,0.0,0.0,0.0,0.02847122805403333,0.0015874472246257465,0.0,0.0,0.04059751720852666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017182817793460616,0.009713910904697774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006461536869114302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03507554621993838,0.005874372651489905,0.0050079647439853405,0.9768065630996587,0.0020487591347653,0.0,0.00361053686404648,0.010284480185572438,0.0019355553711318573,0.01136666785210726,0.005249880852334112,0.005049013411432922,0.0,0.0046807716612483055,0.0034540683969192455,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,254,0,33,0,0,0,0,0,18,77,0,6,2,0,1,2,0,0,168,85,1,0,0,0,1
Infostealer.Limitail-94c5c81a239262e74163b98b5e78de9aca2b3af02d2e423e41b047f9a4ccd678.json,0.0,0.0,0.0,0.0,0.0,0.010655571236154515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038333437579703067,0.015954963016747484,0.04293776913944662,0.04210327640594835,0.0,0.0,0.0,0.033800358896295575,0.3627965663146284,0.0,0.0,0.0,0.0028322440677716,0.005107332527864142,0.7993894073612431,0.02663003234730273,0.0,0.0,0.031998744572917896,0.0,0.0,0.0,0.0,0.016597774443785084,0.19744020872608917,0.0,0.0014150311418425455,0.05480133673132926,0.034011934353743875,0.0011805396435720485,0.0,0.0,0.03668774360762916,0.0,0.0,0.032391600302117275,0.0,0.3244714869634012,0.0,0.012377449555215959,0.0,0.0,0.0,0.0,0.20285046419372676,0.0,0.0,0.0,0.0,0.012855620769240825,0.0029756638179169615,0.0015155407916192802,0.015088816915505255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01807679644040577,0.0,0.0,0.006517758950557401,0.0029108784935675874,0.0967806320183756,0.0,0.0,0.0,0.0,0.041788692430555656,0.008631985325883563,0.12149954762429778,0.018210005257468697,0.05170583347650483,0.015207341313888607,0.005798558573983471,0.0,0.006725047666811324,0.0,0.0,0.0,0.0,0.0,2,1,0,2,27,0,36,0,0,0,3,12,17,5,1,50,18,2,3,18,33,3,68,174,23,2,0,0,1
Infostealer.Limitail-99359a01fe0fb6289fd6320620cf51c55bd7fdb6f9a1a244dd26e5b5d094e92d.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001870094146780564,0.0,0.006952969022713125,0.0,0.0,0.0,0.0,0.006446823800288805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018677212207255703,0.0,0.03292075061840239,0.0,0.0,0.0,0.0,0.0034140644441092135,0.1991672548905074,0.013350899821930915,0.0,0.0,0.012554992338172559,0.006952969022713125,0.0,0.0,0.0,0.031620759588600826,0.0015774685684378372,0.0,0.0,0.07651130065450663,0.0,0.0023674423390243992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02561221050303152,0.015168763480460451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064209197992286604,0.025780532715913577,0.0,0.0,0.0,0.0,0.0026230635301290636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08495921400377794,0.011674892964332528,0.004976484794538087,0.9706663798519525,0.0,0.010826602603883198,0.014351364454493159,0.01021983218326333,0.0019233885152631594,0.009681614780052727,0.005216880223878398,0.011706976005714638,0.0,0.004651348439879344,0.003432356203626958,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,148,0,34,0,0,0,1,2,22,78,0,10,3,0,2,2,0,0,173,115,1,1,0,0,1
Infostealer.Limitail-9999af1c4f9e8343950ce09c1f6738073a8d544a588f475f4a698198da5ee5c3.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012416746433360083,0.0,0.0034623893185803858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003813049215499517,0.0021174779103221245,0.003460541442828024,0.0,0.0009830829112161654,0.0016534654754060993,0.002857484804169638,0.03679460912556888,0.019462088208065845,0.0,0.0,0.004609183807666482,0.005667037216098613,0.07058955906885109,0.009521143534727971,0.0,0.0,0.009571031004828331,0.0034623893185803858,0.0,0.009750730100441056,0.0,0.010681685376705254,0.011521200673275587,0.06080942046142374,0.0012560817763888556,0.0237070058675694,0.007103858774583779,0.001047930528698178,0.0,0.0,0.0,0.0,0.0,0.007188269156144226,0.0,0.04856216127879099,0.05715763799518036,0.014039072372067384,0.0,0.0,0.0,0.0,0.009695776825627278,0.0,0.0,0.0,0.0,0.011411558724695745,0.0006603524445190413,0.0006726506270555075,0.11384816408091135,0.013380887248686956,0.007547015609661586,0.0,0.0,0.0,0.0,0.15325701931500604,0.0,0.0,0.0,0.039535097843764216,0.08569940769807788,0.035244856482191986,0.0011247595958986585,0.05407003545560069,0.06349816232002635,0.07305401950577177,0.14023568513615486,0.04171729888111826,0.06606803091028786,0.031174372221934313,0.05996319835394658,0.02699822459995913,0.06176653111354157,0.9423499397005168,0.0,0.0,0.0,0.013848674089548605,0.0,0.0,10,0,0,6,37,0,45,0,0,2,5,1,35,5,0,36,21,1,4,23,5,4,744,2935,3,1,0,0,1
Infostealer.Limitail-9b1495df10401cb982ee4e105ad1e53299cb8c80957eb289e03f1d96d2301e4e.json,0.0,0.0,0.0,0.0,0.0,0.0,0.000999542188040215,0.002915337969846289,0.0,0.09077798704736555,0.09292723768449707,0.0,0.02684304540304364,0.085843785719351,0.057285682852280244,0.0,0.0,0.0882479363168847,0.0,0.0,0.0010636978435662288,0.0017311412578713333,0.002620474878828147,0.0,0.012317041612762938,0.014820063183605669,0.0,0.0,0.007673739315436415,0.00771729594346642,0.07686180873232867,0.005781406075418951,0.0,0.0,0.006089160366921356,0.09077798704736555,0.08947390262010473,0.00600962730867307,0.0,0.0010377772040906332,0.0009836625651650733,0.0,0.0008847493783315013,0.02905983417591392,0.020640519474876856,0.22992854703624724,0.032211830013993276,0.0,0.0,0.0,0.0,0.018987069910752916,0.0,0.0,0.00033272945954676423,0.007953982966503485,0.06615202539927811,0.06411597131377694,0.2912605622066275,0.0,0.0,0.3419556144457933,0.04675210602175535,0.08780668704333258,0.06256085864799518,0.8098272301878324,0.0,0.0,0.0019654781484714653,0.0004488156248808515,0.0,0.0,0.0,0.0,0.0,0.0,0.005651265876752604,0.0,0.0,0.04992161787928221,0.016986938807676762,0.0025859901408093787,0.0027728737904042346,0.003491165561460011,0.006469850117146207,0.0164998750820481,0.04492812669722476,0.006296681862690708,0.006288716182708286,0.005421819369181922,0.003650061331970375,0.0016779533981743833,0.0068885516293682465,0.0189952993875344,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,2,15,1,60,0,0,0,4,4,149,2,0,39,17,2,4,32,10,7,271,3335,18,0,0,1,1
Infostealer.Limitail-9bd68f3fb6b5e0cd43b92fd1347bee839de67f0de3908a4a210987dbb03e350c.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030477823860580707,0.0,0.0,0.0,0.0,0.003767889843960618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015392604575925502,0.0,0.0,0.0,0.19474814085486666,0.1955465631015026,0.5462064410693367,0.03641411128290792,0.0,0.0,0.039950518439351365,0.0030477823860580707,0.0,0.18668286278432025,0.0,0.05544290146732659,0.0055317731481208665,0.012459043291694385,0.004975520089096308,0.0691089378055666,0.11959246524124055,0.045661034536743854,0.0017502225165841833,0.0,0.0,0.0,0.0,0.11389506086156222,0.0,0.002211053868955224,0.011226922453437156,0.0290143197053896,0.0020328731223139495,0.03824181958936903,0.0,0.0,0.0,0.003993849221997665,0.002014693036574786,0.0,0.0037527500750548677,0.07383127427810028,0.00174383383595411,0.0017763104126758778,0.01768505522925242,0.003365308809607002,0.7297400110364358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004548980189558891,0.025207348844311885,0.007425556825456693,0.0011898842570271836,0.0010546135394078767,0.0010484690223083143,0.005973050153561622,0.005620687238517279,0.009430808910186514,0.02744136889648954,0.025413965330817318,0.029357132624632798,0.0,0.07823648958995175,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,53,0,82,0,0,0,10,11,52,10,0,29,17,7,11,0,0,1,104,275,2,2,0,0,1
Infostealer.Limitail-9be32de46d260b69124b93089d061ac4cf5cc8673484dd197c3d5247aa66462a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012312099690119558,0.0,0.008392288046661846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003780913326733535,0.0020996320786150664,0.0034313764442686695,0.0,0.0009747976147783009,0.0016395302808693876,0.0028334022894609344,0.040819302023660124,0.003650985124548895,0.0,0.0,0.015372955759837123,0.01573397323322475,0.06602114452711574,0.010091997150983696,0.0,0.0,0.008571944915945547,0.008392288046661846,0.0,0.009668552200239515,0.0,0.006574134727287437,0.023540572735565677,0.10603942243124138,0.003113739201497305,0.019843745551542374,0.0,0.0005195493524369332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1320053243839928,0.09789477223493571,0.009078751874545854,0.0,0.0,0.0,0.0,0.013734374377948166,0.0,0.0,0.0,0.0,0.005657691787142624,0.0019643612369393717,0.0033349080700715117,0.04814369595825883,0.013268114850558437,0.00748341033198477,0.0,0.0,0.0,0.0,0.1609861653587428,0.0,0.0,0.0,0.03920190111986802,0.08540416492803345,0.033491658304429656,0.0016729203998541472,0.05406112631330311,0.06375499548987684,0.07322570276570727,0.13905379680378346,0.04052151266676056,0.06444887396004056,0.027858637274027185,0.05762271782222321,0.02440856758856909,0.0612459707270517,0.9321481823425988,0.0,0.0,0.0,0.014356139209679734,0.0,0.0,6,0,0,6,14,0,40,0,0,2,5,1,27,5,0,35,21,0,4,23,4,4,734,2922,3,0,0,0,1
Infostealer.Limitail-9cdb36b485d6d687c14e11aaee4ea37d671a15de2d23532f9cea74af0bf0086a.json,0.22586361102709898,0.22712532866796484,0.2256752971943267,0.23199314103568433,0.8902897192139186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.848755532707919e-06,0.0,0.0,0.0,0.0015775474009904968,0.0015967371540485248,0.0007936522083091062,1.5949258135472066e-05,0.0,0.0,5.999380307279616e-05,0.0,0.0,1.973673301254161e-05,0.0,0.0016909196269442206,0.0002459241483577824,0.00011459739925450469,6.101930930005202e-05,8.9740111545148e-05,0.0,3.818063337370967e-05,1.609842295442772e-05,0.0,0.0008305802409372816,0.0,0.0,0.0,0.0,0.0004270794601394971,8.031678581412454e-05,5.9304813585002916e-05,1.8698223240532718e-05,5.0249364659405095e-05,0.0,0.0,0.0,3.673514275054066e-05,1.8531004097364567e-05,0.0,0.0,0.0,8.019830160858611e-05,1.6338377578080318e-05,0.0001491103969118032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004633765264051428,0.0,0.0,0.0,8.368239627696448e-05,0.0004369582770874041,0.0,2.188894252580283e-05,1.940052153367143e-05,2.8931231799044302e-05,6.592763157067027e-05,0.000103397367595063,0.00017348782706197763,0.00047676267819855584,0.00044053988277386013,0.0005111184284497827,0.0,0.001356195048822286,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,18,0,33,0,0,0,1,4,26,7,0,10,2,2,1,0,0,0,79,178,0,0,0,0,1
Infostealer.Limitail-9d5a60b79a02649d07da1689f3bb01bd6c04c223afee17409db7b57d338683f8.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0020827605945914207,0.009112098192799402,0.0,0.011857503431810395,0.0,0.0,0.0,0.0,0.006282474238105917,0.0,0.0,0.0,0.0,0.0,0.0022164426670927832,0.002164322530078605,0.005460321617280657,0.0,0.0705792965568418,0.0,0.0,0.0,0.0,0.003327029337514804,0.1750880581944848,0.010119311936409064,0.0,0.0,0.009516054013115892,0.011857503431810395,0.0,0.0,0.0,0.027571001033743166,0.0015372539950895769,0.0,0.0,0.047447775429431634,0.0,0.002307088880644715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01663951713803966,0.014782064585919892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006257230610489333,0.025123306863934776,0.0,0.0,0.0,0.0,0.0025561934936414368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08279333975973584,0.00948105306752985,0.004849618740411481,0.9756358772809317,0.0,0.010550598876621938,0.013985503599925156,0.009959296918622365,0.0018743553680602013,0.009434800348696041,0.005083885743601681,0.01140852882604477,0.0,0.004532771121290308,0.0033448547832691474,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,147,0,32,0,0,0,1,2,22,78,0,8,3,0,2,2,0,0,169,110,1,0,0,0,1
Infostealer.Limitail-a0adb9cff7c70f5905e335a205c689d72a5bec0a6169b62a8e815c1d69e909bd.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01583471805140969,0.0,0.019624378142385004,0.0,0.0,0.0,0.0,0.01819581069049946,0.0,0.0,0.0,0.0,0.0,0.0,0.00626848619475854,0.010543083790634573,0.0,0.13008384755616575,0.04024773876025871,0.0,0.0,0.0,0.0048180059076062855,0.3734488398359042,0.012560730329292547,0.0,0.0,0.007874618947010258,0.019624378142385004,0.0,0.0,0.0,0.08455062293080476,0.004452319518988905,0.0,0.0,0.00785269085011739,0.0,0.0,0.0,0.0,0.8410086628816027,0.0,0.0,0.0,0.0,0.0,0.0,0.023352552336382976,0.0,0.006595591190344198,0.0,0.0,0.353278403133532,0.0,0.0,0.0,0.018122698051777155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,15,0,20,0,0,0,1,1,272,0,1,0,0,0,1,0,1,0,3,11,0,2,0,0,1
Infostealer.Limitail-a12ea3fd3e82846cc06b971ac63f88cf3241d97d0ee09ef16731f4bf00386328.json,0.0,0.0,0.0,0.0,0.0,0.0,0.004239738608769994,0.009274449165026,0.0,0.006896439717558244,0.0,0.0,0.0,0.0,0.006394409577142436,0.0,0.0,0.0,0.0,0.0,0.004511866401832837,0.0022028844353100324,0.009262680997039757,0.0,0.07183681345060482,0.0,0.0,0.0,0.0,0.0033863072816439376,0.1768261615504616,0.010299608515350505,0.0,0.0,0.011069259769206252,0.006896439717558244,0.0,0.001820779926605088,0.0,0.029712955482900573,0.001564643370772472,0.0,0.0,0.08278826774870854,0.0,0.0023481944652050113,0.0,0.0,0.11311134977256547,0.0,0.0,0.0,0.0,0.0,0.04022296372744674,0.015045437796596759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006368716181821492,0.025570930803954447,0.0,0.0,0.0,0.0,0.0026017373947398617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08426847522463919,0.009649977737861191,0.004936024780027725,0.9652949818960248,0.0,0.012528343017161214,0.014234684420685043,0.010136742497370564,0.0019077509054945087,0.012803867907583588,0.0051744657368918,0.013270623410282368,0.0,0.004613531861885011,0.005106675487156928,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,147,0,34,0,0,0,1,2,22,78,0,8,3,0,2,2,0,0,206,115,1,1,0,0,1
Infostealer.Limitail-a22fff831dbf91368997ef0b288a97034c2b88ccc29565a231096522b65fa495.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018285482857784362,0.0,0.008498128028366912,0.0,0.0,0.0,0.0,0.006303601681780439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018262280764576343,0.0,0.030579916579482495,0.0,0.0,0.0,0.0,0.0033382178632878944,0.19201889886662285,0.013054297306378334,0.0,0.0,0.012276071639200017,0.008498128028366912,0.0,0.0,0.0,0.030918275339392676,0.0015424236537246562,0.0,0.0,0.04760733839218704,0.0,0.0023148474306252764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035477883236786766,0.01483177545222761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006278273161922296,0.02520779447670779,0.0,0.0,0.0,0.0,0.0025647897619286222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08307176694560309,0.009512937068493104,0.00486592760900333,0.9739477393006797,0.0,0.010586079672093613,0.01403253569721177,0.009992789214286672,0.001880658670861594,0.00946652880557349,0.005100982432839842,0.01144689476930952,0.0,0.004548014457422703,0.003356103254548877,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,148,0,34,0,0,0,1,2,22,78,0,10,3,0,2,2,0,0,173,115,1,0,0,0,1
Infostealer.Limitail-a322553247b53722200cc96d81e501ce56f2837976e18a878b61a1f35650fc8b.json,0.0,0.0,0.0,0.0,0.0,0.0,0.002149216678599054,0.007522275373887061,0.0,0.012235849001738837,0.0,0.0,0.0,0.0,0.006482933492437672,0.0,0.0,0.0,0.0,0.0,0.0022871642375243174,0.0,0.0037563652525561333,0.0,0.05958926102295563,0.0,0.0,0.0,0.0,0.0034331871656031144,0.1792741348868943,0.011933938088106603,0.0,0.0,0.009819689335658022,0.012235849001738837,0.0,0.0,0.0,0.028450728048759224,0.0015863042224196092,0.0,0.0,0.07693985269782755,0.0,0.0023807027625586267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015253726153014627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006456884398920733,0.02592493360674663,0.0,0.0,0.0,0.0,0.0026377557288759313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08543508416215712,0.009783571590673022,0.00500435888253569,0.9735479935576029,0.0,0.010887244138250375,0.014431748744249105,0.010277075099369426,0.0019341617222438912,0.009735843054322603,0.0052461008051595745,0.011772548652440549,0.0,0.004677401387104866,0.003451581380194165,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,147,0,35,0,0,0,1,2,22,78,0,8,3,0,2,2,0,0,170,110,1,1,0,0,1
