,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getfileattributesw setfileattributesw findfirstfileexw,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,writeprocessmemory writeprocessmemory writeprocessmemory,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
Backdoor.Graybird-6f9dc6c32999551acea67812a90d930ad72a1eb37dd2694c27e9a8adff7a3a9f.json,0.0,0.0,0.0,0.0,0.026333925295008786,0.007693282555459468,0.013630373957240635,0.10324857157350166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067052450094287385,0.0,0.16702839269810638,0.38926302631203075,0.0,0.0,0.0,0.07854415515867168,0.0,0.07308512315390162,0.26762126250318724,0.0,0.030760013384976942,0.0,0.0,0.0,0.026451049716850555,0.10324857157350166,0.49658641355700084,0.5582711164806311,0.0,0.0,0.002600859065986658,0.1468539004467206,0.0,0.0,0.007701061506601719,0.023635966040606107,0.0,0.0,0.0,0.0,0.0,0.016975102948467467,0.028204630315340946,0.0,0.0,0.0,0.0,0.0,0.08581402429060354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13523125396285193,0.04119993810192545,0.0187989069165315,0.0,0.0,0.009721743397663707,0.01604119088675788,0.05301685654735117,0.05743285291310998,0.1272659090267007,0.04129441902366173,0.03808213937640491,0.03921670897106126,0.05420582507766244,0.03410080189652899,0.0,0.26981551486963523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,1,3,15,0,17,0,0,1,0,1,14,0,0,11,2,0,0,8,1,0,60,126,2,0,0,0,2,7,1
Trojan.Gen.8!cloud-6647ee4f38349d6f20c39aa714e50a5ed981a821c5e07b6cc5c47f30042e75a3.json,0.0,0.0,0.0,0.0,0.08712194292853692,0.0032591104812347933,0.12249647300528542,0.02634157238851606,0.0,0.0,0.5555038524810011,0.0,0.0,0.016741315533735528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032723288765029394,0.11714344324579748,0.0,0.10631763383126967,0.0,0.6340366501163345,0.004647433428626506,0.0,0.0,0.015388841196149678,0.0014625808114296216,0.0,0.001579647961606807,0.014249012290967424,0.0005437131737014142,0.0010501079672920013,0.0,0.0,0.0,0.0011561205441809976,0.02634157238851606,0.002504395684830752,0.00012241240675821985,0.0,0.01205577752297529,0.008079893664091868,0.0002652955947090009,0.0,0.0,0.0,0.007152085889934104,0.0,0.0,0.0,0.0,0.013701866332706201,0.0036983182210502015,0.002450942887394097,0.0,0.0,0.0,0.004355976726116588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157781917379732,0.03787540727483199,0.03434724597277054,0.013049215564983726,0.05030135195037597,0.00019611565318305798,0.022910679473163553,0.02376673727058948,0.03672719467887961,0.06854747315879835,0.00940131309847947,0.05654149109913901,0.005989865626689457,0.04286473382174362,0.00607655335940711,0.01500000904672983,0.25666074448421283,0.0,0.0,0.0,0.0,0.0,0.3938746364993052,0.0,0.002231558559977061,0,0,0,0,11,0,44,0,0,0,0,0,1,1,0,31,15,0,0,12,0,0,558,2775,1,0,0,0,2,0,1
Trojan.Gen-66030b3a2e16a9837326a78b10afbc3d6868063f2c59c91497baffc09a503218.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13997494266772192,0.15276459062836992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021847767854668736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01030234318371438,0.004918808839042965,0.0,0.0,0.003578300029144269,0.028680714855751004,0.0,0.02873169814416915,0.10050909771858212,0.009642184894607265,0.014976190501956256,0.0,0.0,0.0,0.01152512431785189,0.13997494266772192,0.0,0.008766918862239436,0.0,0.054228915873046735,0.27877551930215994,0.0015079295219999934,0.0,0.0,0.0010596219554285878,0.037399995848441045,0.0,0.5506953985020262,0.0,0.0,0.5718680202703081,0.03176520639347522,0.029255228287721546,0.0,0.0015991289468999775,0.0,0.0035370281481470756,0.0,0.0,0.0021614294195841342,0.0033112930766174002,0.0017179624428290223,0.0,0.0,0.0,0.0007450883546275117,0.0,0.0,0.0,0.03469962633812959,0.02834437754955904,0.024757666956738186,0.014410408068410189,0.0,0.0006688281050850294,0.01059444475196577,0.028368728136486977,0.041092644391789966,0.05866205155527351,0.017451474883922357,0.03318593366245337,0.028907113609621213,0.02796904149926652,0.025415406403822453,0.01770773190704259,0.4443526356863412,0.0,0.0,0.0,0.0032410168601908094,0.002176371759258196,0.0,0.0,0.0,2,0,0,2,9,0,55,0,0,0,1,0,149,15,1,52,14,0,1,40,1,0,371,1098,7,0,0,0,3,1,1
Trojan.Gen-85216f03180aff6a0e7970d7f7122d6f3143f59438089a6146b011f624767a11.json,0.0,0.0,0.00044298188556100203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021832850762394806,0.0,0.0,0.0021441789191727016,0.011872438638361533,0.0,0.011190742987214201,0.02700860603150683,0.0009629605034696957,0.0014306362333216891,0.0,0.0,0.0,0.0010904293748094504,0.0,0.0,0.0,0.348161428322193,0.02307916577544792,0.3905628054456125,0.00036143092153664635,0.008385967738119077,0.0,0.0,0.0,0.0,0.005184495837256484,0.0,0.008477783255408874,0.8053485776400144,0.005038480055562694,0.0,0.0,0.0,0.0,0.00028259307976814514,0.0,0.0,0.0,0.0,0.0,0.0,0.00026531922945961637,0.056947861063432345,0.03988463158609412,0.0,0.0,0.0,0.00040178962099321887,0.00016175655724742248,0.00044284238320602473,8.465651326734082e-05,0.0,0.0,0.0006172029796404064,0.0,0.00023676364668306403,0.0,0.0004053187554721001,0.0007675136990151654,0.0013857311709147603,0.00014897360617238963,0.0009371906846944468,0.0004912396993839304,0.0003822333355460114,0.0006507396285087155,0.0,0.0,0.0,0.0,0.2666212287543791,0.0,0.0,1,1,5,1,9,1,34,0,2,0,16,7,4,2,0,14,7,1,14,6,4,0,63,67,9,8,0,0,2,0,1
Infostealer.Shifu-da675bf2858bdc57ffdc20ae36b54b442a325ff9dd98d435114c4519c3f08cff.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003349932811734241,0.0027900994436143045,0.0,0.02748653165751873,0.0,0.0,0.073247423347148,0.03701016471611766,0.03635864425126445,0.0012242881629182087,0.0,0.033979475673893964,0.0012752930796898028,0.033277301609749635,0.07375946707640503,0.007680526909666658,0.0,0.0,0.0010991557428103467,0.0014364016152092099,0.47075871934342317,0.0010756188514684168,0.03379412100432853,0.0017087394552140387,0.002700161680264333,0.46566776890862893,0.0,0.0,0.002655151848096891,0.0,0.0,0.0018273638876628623,0.0,0.0,8.244435421915211e-05,0.007851149148227772,0.002086202329057544,0.008331006758955956,0.00488230255162166,0.004370531476289481,0.0010679954476234019,0.010505068587544316,0.0,0.0021090435504878277,0.0,0.0002152367913651811,0.001650564127532752,0.0018384349048534625,0.002701647327333933,0.0009482737859352471,0.4644694098069466,0.004118615737394511,0.005576429692643929,0.32466270211948245,0.0,0.00013192774988040836,0.0,0.4388323224103836,0.0,0.0010299182901066211,0.0,0.0,0.0,0.007878224725232214,0.012033787528907143,0.004001073379853634,0.010057228828240712,0.019760396861244818,0.0038521063424126417,0.009864667191194394,0.01279104825268178,0.014473435152215615,0.006958975129135979,0.0009349909897584821,0.0066796279384807155,0.001243126276237899,0.003522442572483321,0.0010809576833599149,0.011671895936981234,0.1681473311662668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,1,12,0,64,0,0,0,2,1,41,20,0,28,16,1,5,10,37,3,420,2434,26,2,0,0,5,2,1
Trojan.Gen-200807dd476d21cd72bc3b34bd3f0ec23accc4e4e0d51c5359f37bc759e24f64.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999492607317536,0.0,0.0,0.0,0.006232834800728677,0.0,0.0056007912038798765,0.028965821495080667,0.0011121844993489188,0.0013669300490315908,0.0,0.0,0.0,0.002182971142438982,0.0,0.0,0.0,0.0,0.0008503627138661735,0.0006439366695132839,0.009587196650720173,0.0,0.0,0.0003177793549786742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017905322275452387,0.0,0.000639435807170254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019563136488463884,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,5,0,0,0,0,5,1,1
Backdoor.Trojan-2e068fabaef11cfdc94c7b977881b9b106104fbffe747e16344d945c53c16c9a.json,0.00047867584812462285,0.0,0.0,0.0,0.010936271433194353,0.0010483461039447431,0.00278607005469521,0.009221991030933624,0.0,0.0,0.0,0.0,0.0,0.0029373368228295463,0.0,0.007349087918646728,0.0,0.0,0.03318778323856703,0.3027165994457588,0.3032378778353965,0.03744241516278439,0.00135471336384037,0.2536816464457933,0.03393774340608184,0.2540493253330356,0.6951506861305995,0.01237177530823916,0.0,0.0,0.0003375049127340044,0.03152102102124481,0.0,0.03079204538133857,0.02792759224804265,0.0020987306466420277,0.01602940396667349,0.0,0.0,0.0,0.004891718750408749,0.009340221685176363,0.0,0.010985889908398968,0.0,0.0010029149218258025,0.0009113480881062968,0.03020917764731164,0.006289387623920393,0.0,0.0,0.04171727851309001,0.0,0.013696685483119576,0.0,0.006122757618788526,0.0,0.00039654148174370286,0.005068194434398178,0.0,0.0,0.0,0.0050041822936389355,0.0,0.0,0.0,0.00018739250567444417,0.0027546468752262347,0.0,0.0,0.006636504301200612,0.0014758098927563105,0.0,0.0,0.0,0.038705190827133355,0.057975433221898375,0.1077998559713393,0.014391405482326843,0.024270376830099374,0.00018925140659160027,0.041219763937379326,0.02327890054328791,0.049528945117365136,0.14654189222478112,0.022967740793396602,0.14194152826042833,0.02213931122241514,0.11913376400091495,0.018919271691696795,0.020459846624306593,0.3381061271329688,0.0,0.0,0.0,0.0075200329625828705,0.0,0.0,0.0,0.0015381798207647342,5,0,0,7,547,0,72,0,0,4,13,1,92,22,0,152,81,2,49,80,18,8,1246,3698,16,2,0,0,3,3,1
NoSymantec-904fad6d8b5a0da18a7be140e7d0c335238afd840cb5bad36516a92eccddfc4b.json,0.0,0.0,0.004137573668502168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014784799777794874,0.0,0.0,0.0,0.008900989233494873,0.3148398535637484,0.0,0.3216142866479951,0.23762732486599852,0.009686188800118616,0.015792091775143544,0.0,0.0,0.0,0.021501482540388514,0.0,0.0,0.5109216651952209,0.0,0.06876946059042319,0.008011635993175862,0.12715758343810202,0.12593795461043364,0.028708378729296664,0.04151385176072779,0.0,0.0049420871001081635,0.0,0.0,0.11489566013325078,0.0055350839381349114,0.04706080109972971,0.04678207586651254,0.005413705234178526,0.057678374266898536,0.0,0.0,0.01067284728672749,0.557316541687412,0.04435642446045703,0.0049420871001081635,0.008546832340845703,0.0,0.0,0.0,0.11398413692656903,0.0,0.0,0.0,0.01876413246552582,0.012086808852274549,0.08134665666373149,0.003162861250803164,0.0,0.0,0.003294198289133373,0.003024298150209293,0.004422876248918283,0.009800686154016608,0.0151431583516567,0.027371746738172723,0.08772554676698376,0.07931292350012167,0.09045408281036166,0.0,0.24991157542779482,0.0,0.0,0.0,0.002418600112609841,0.0,0.0,0.0,0.0,2,0,0,0,24,0,80,0,0,1,7,9,46,8,0,25,9,7,9,0,2,0,92,361,2,2,1,0,2,1,1
Infostealer.Limitail-227eb01ab3857e0714f61a353095f8917abcc460c08fab7d09a9cfabd4369d9f.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0017863719411389616,0.007959746708956236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017575543533701282,0.0,0.034722761171106876,0.0,0.0,0.0,0.0,0.0,0.0,0.002736686540272519,0.16099520037529524,0.005651787842870859,0.011163741868118896,0.0,0.0,0.0,0.010399878941564826,0.007959746708956236,0.04437389270422677,0.0,0.0,0.0270080506599457,0.0013634553748592885,0.03332213272437118,0.0,0.0,0.0,0.00206512438905967,0.0,0.0,0.0,0.0,0.0,0.0,0.0034121052808120463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030656279185706143,0.0030854792657643926,0.0028157147890123663,0.0,0.0,0.983615970640513,0.0,0.0,0.0030108179648010366,0.008339618915153594,0.001546277489229291,0.0066546342703889495,0.004405431706075949,0.004262469919114048,0.0,0.0037481260302814775,0.0029164147694049035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,141,0,31,0,0,0,0,0,19,77,0,8,2,0,1,2,0,0,166,84,1,0,0,0,2,1,1
Infostealer.Limitail-36beafd562644a8f0faf0ee2db360d1af9f08071aa24e51ef1158d505500b124.json,0.0,0.0,0.0,0.0,0.0,0.0,0.000772308937359032,0.009635548715493368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000759850120651013,0.0,0.013053758833347081,0.0,0.0,0.0,0.0009823549234563146,0.1506282693824775,0.0,0.13547205381881683,0.0273442965168193,0.0006108647032828005,0.00160882091434633,0.0,0.0,0.0,0.0014987396650258408,0.009635548715493368,0.07417942037102761,0.0,0.0,0.0011676492686076613,0.0035368069127507335,0.007451526033519685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009834455870748218,0.0,0.0,0.0,0.011652294064005985,0.0,0.0,0.0026702089445607706,0.0,0.0,0.0,0.0,0.0,0.9757034235062266,0.0,0.0,0.0,0.0,0.0026679138404586654,0.0030433215593693224,0.0006981364071857745,0.0,0.0011016850067768528,0.001454252700809494,0.0006675514597137468,0.0,0.0,0.0033425399746467716,0.0069048556845561744,0.0025394892677337343,0.00429988939511265,0.003220302216018677,0.0,0.004413026194911144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,44,0,0,0,0,0,6,1,0,3,1,0,0,0,0,0,22,22,0,0,0,0,2,1,1
Trojan Horse-d6a3af14efa857c24abf043e9afe9f62bf4a4a07f7818691af6b9b6783b1eebb.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004644550568128462,0.0,0.0,0.0,0.0,0.0,0.000610418326748211,0.004617000336682177,0.0,0.0011066996580807603,0.0,0.0,0.0,0.0025774383277303563,0.0,0.0,0.01348147930549756,0.0,0.0,0.0,0.009739146449355312,0.0,0.0,0.0,0.0027637577535011286,0.0,0.01192334325645144,0.0,0.0,0.0,0.0,0.00964022727130884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9604514894213556,0.0,0.0,0.0,0.0,0.012821039034900738,0.037163696096367306,0.025121823560223546,0.0014407333648571105,0.0,0.0,0.008253077056170123,0.0151537724713447,0.022161591554848495,0.08631110845661816,0.028971382990710122,0.046310694516254594,0.018997555406400267,0.04943871550967483,0.01661422037221874,0.004180100252946768,0.24589154550027068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,9,27,0,12,0,0,0,6,0,3,2,0,10,3,1,6,6,3,4,226,539,4,1,0,0,2,5,1
Ransom.Cry-4ee14fc4abbf83397936b7a9d9bfa8e66d57813d84d1dbad1e2fa6d4314ccd96.json,0.0,0.0,0.0,0.0003191639054096133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019414135930207813,0.0,0.0,0.0,6.026642464591189e-05,0.0,7.810828702355848e-05,0.006104778270994864,0.000510811020924222,0.00047203920521596835,0.0,0.0,0.0,0.0006596109057221168,0.0,0.0,0.0005750238314466167,0.0,0.00010277891612600874,0.0,0.0004809924628225825,0.0,0.0,0.0,0.0025541145467972773,0.0,0.0,0.0,0.0,5.377073629972404e-05,0.0001693235338547916,0.00019477108152965704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005833110998706808,0.0015264295978061808,0.0011518818096566384,9.217712694354829e-05,0.0,0.0,0.0005120253842688528,0.000470074138406487,0.0008020350216305159,0.004506561933660642,0.0014122431244582288,0.002076580820409696,0.0010617728430747406,0.0021087032787699914,0.000935410396644477,0.00017829328731753077,0.012180485853653228,0.0,0.0,0.999882079996953,0.0,0.0,0.0,0.0,0.0,3,0,0,1,5,0,38,0,0,0,242,221,4,4,221,458,224,1,244,10,4,4,268,625,2,2,0,0,2,2,1
Trojan.Gen.2-4515292740fed3637caef61ae43cc5ba9ecda99a04ae8a891bc2b56006589463.json,0.0,0.0,0.0,0.0,0.0,0.00014389491500075926,0.0007648262576605308,0.041917489135268944,0.04474612142019605,0.0,0.0,0.0,0.0,0.0,0.05362933505980789,0.0,0.0,0.0,0.07096475893099113,0.0,0.0,0.00014447852819046483,0.0007231255579340314,0.0,0.0008779028426616427,0.0,0.008295007688579499,0.0026745661482977232,0.0,0.0,0.00048641858423309345,0.003390201711354739,0.0,0.003222171492485017,0.008205868325351352,0.001209892420891408,0.0021243113468265274,0.0,0.0,0.0,0.002143871609300622,0.041917489135268944,0.0,0.002383473843067718,0.0,0.008383437811580272,0.00048646386185766805,0.004263613082917076,0.0,0.04685622597462507,0.040907477081361034,0.0030946045591061827,0.019625354834840365,0.0,0.0,0.0,0.0,0.0005080028668211018,0.004463787464390074,0.05838038318739517,0.017680130398359025,0.037376606661004064,0.0,0.09351386360534401,0.03306429392503957,0.823123673842549,0.010622898488583315,0.009964047462691772,0.0,0.0,0.01893005207367557,0.0,0.0,0.0,0.0,0.012988611165752586,0.0031924954364092747,0.003114296879655194,0.0012675160003918304,0.0,0.0005455055484241723,0.0009601085757695784,0.0006610837451584992,0.0035449335071738234,0.009402491364123713,0.002427447046855811,0.007027899755650849,0.0030388192358777513,0.0034471377623206817,0.0010630338772787803,0.002407112263937989,0.007283782750534877,0.00022143570620895817,0.0,0.537036082483375,0.010926130377632948,0.0,0.0,0.0,0.0,4,0,0,2,214,0,60,0,0,0,20,1,387,12,19,94,44,0,38,72,15,4,260,865,12,0,0,0,2,2,1
Trojan.Dropper-998fe5e5fa88361522d76ac4708e01f6c5a1125b12a08e76ec60429cb6b28d72.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110012718301515,0.0,0.009505464032223796,0.926661553383324,0.0,0.008616790595394644,0.0,0.0,0.0,0.02408159740225665,0.0,0.0,0.0,0.0,0.0,0.0,0.35919110068104093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01580190425837129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015156343006790815,0.0,0.0,0.0,0.05916039229037719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08622759131106153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6,0,4,0,12,1,2,4,3,0,0,5,3,0,3,0,0,0,4,13,7,0,0,0,2,2,1
Backdoor.Nitol-81e6a781e19aae65ee75d959c8d6329272eb2d22006d475fdf1fec4ed6fae733.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005461107617080225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002142959353647684,0.0,0.0,0.0,0.008692328029619615,0.0,0.008449267439907438,0.001183471051140359,0.0004847048336992686,0.002127594074294638,0.0,0.0,0.0,0.001982016520163709,0.0005461107617080225,0.0,0.0,0.0,0.0,0.00046772697709180163,0.025621210216244892,0.0,0.012067362911173822,0.0,0.02904568101793418,0.0,0.0,0.0,0.0,0.0,0.003663272812468285,0.0046820269088099645,0.005689031272975167,0.0,0.0,0.0018491568513148429,0.011215638709427114,0.0,0.06214969230802398,0.000865571324693323,0.0014969167562901993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026948513099924073,0.06350755220005708,0.006761424346046858,0.05761107048727888,0.11210556232239013,0.0,0.060003356070755125,0.07574484940187136,0.07797994803999629,0.03261388595193921,0.004773989220375189,0.01917586525968899,0.008563821981329088,0.013159982983498311,0.008687761040604668,0.06878907328189689,0.9754508596043384,0.0,0.0,0.0,0.00254160340880593,0.0,0.0,0.0,0.0,3,0,0,2,12,0,16,0,0,1,3,0,0,0,0,28,15,0,2,9,0,0,357,2267,2,0,0,0,2,1,1
W32.Tempedreve-5f6d583904ef617a2354d756b3b06a4191a6294d603fbac0761415b3d7ea24ad.json,0.0,0.0,0.0,0.0,0.003255128448972217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15913484690596003,0.0,0.0,0.037575835745912035,0.2098641224200056,0.20616971112397725,0.00859339126520201,0.0,0.19631850840274945,0.0074594995575884065,0.1922616546056257,0.3169033442204946,0.0011047197762824297,0.0,0.0,0.0,0.0,0.0,0.00024198293874094076,0.050637694750508444,0.0029984498653368406,0.003948475683771488,0.0,0.0,0.0,0.005313110014748895,0.0,0.0,0.004781785077841952,0.0,0.002388102317230333,0.0019289483605541581,0.0010160018118437108,0.0,0.0,0.0007139443925449094,0.0,0.0,0.0406493570453164,0.0,0.0,0.0009995047606777192,0.12684146619720663,0.0012068189045314072,0.0,0.0010774494986126478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8306235312961784,0.0,0.0,0.0,0.0,0.0,0.003001062277623926,0.00622426910494553,0.0,0.0,0.0,0.0,0.0,0.00026622215164767195,0.003244580641163516,0.0027344949116123994,0.012474402232742465,0.0010387640138015159,0.008040438544591159,0.0047420884006265365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,1,0,18,0,0,0,4,1,3,0,0,6,2,0,3,13,3,0,88,82,11,0,0,0,3,2,1
