,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getfileattributesw setfileattributesw findfirstfileexw,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntopenprocess ntreadvirtualmemory ntreadvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntclose,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
Ransom.Cry!g1-a3c4fe1bdce97c238dba72ab0aea505bfacf8d7f8e360687ace2e34c9d75ef97.json,0.0,0.0,0.0,0.00030239266083041867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011669974170891429,0.0,0.0,0.0,5.930055759226404e-05,0.0,0.00010240444033024742,0.005906873515591383,0.0005291634892216781,0.0004858932763456814,0.0,0.0,0.0,0.0006255909376205061,0.0,0.0,0.0005620517144378757,0.0,5.036432934166462e-05,0.0,0.0004511915716377819,0.0,0.0,0.0,0.0025346393998100366,0.0,0.0,0.0,0.0,5.2389051917735264e-05,0.000169316029502582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005693544349724769,0.0015001982969548068,0.001108159938777773,9.05168566378092e-05,0.0,0.0,0.00046858917720620473,0.000462128694564032,0.0007868993938913832,0.004433342875314068,0.0013923626576945315,0.0019953333720880433,0.0010464341597472685,0.002076407932693511,0.0009190550792030822,0.00017604844390445418,0.012058495003094158,0.0,0.9998874822496884,0.0,0.0,0.0,0.0,3,0,0,1,5,0,38,0,0,0,241,219,3,4,219,457,221,1,241,8,4,4,265,622,2,2,0,0,2,2,1
Trojan.Gen.2-c4be2691c1028f0aec29783fc2711707d8f65db9e82459ad7ab4a40fdc05cba7.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01100165605663427,0.011666044712671467,0.0,0.0,0.0,0.0,0.0,0.08968933563373165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034591022116696483,0.0017490234675385278,0.0,0.0,0.0005453338523186847,0.005142111647991542,0.0,0.004933203242828207,0.005380697056360278,0.000509835517404534,0.002080647873650566,0.0,0.0,0.0,0.0023555391614244053,0.01100165605663427,0.0,0.003610149887199242,0.0,0.008896203433916864,0.000978526637504926,0.008694231293729617,0.0,0.07180134842107996,0.06761642658749763,0.015278531587694823,0.029650572134153032,0.0,0.0,0.0,0.0,0.006797153058917198,0.09725412684553818,0.02875517334039798,0.06296182838217466,0.0,0.0,0.1491332071847826,0.05587707248440668,0.01982396017181963,0.0003007628361142048,0.0007803459116109717,0.0,0.0,0.00603935842644042,0.0,0.03317506794634987,0.0,0.0,0.0,0.0,0.016913886095022375,0.0242753542722944,0.0013557889782025577,0.020349158980433584,0.03969909933230383,0.0,0.01946353343325227,0.025416308700147883,0.02942373092791047,0.0208557240774559,0.003726405241793184,0.00544694954988882,0.005129502739936714,0.004274713787184544,0.002683291255044721,0.02555580622003685,0.35004123858339625,0.0,0.9004435128931262,0.0023710532003393993,0.000328099966579786,0.0,0.0,4,0,0,10,214,0,57,0,0,0,36,3,289,12,18,94,46,1,51,39,5,4,405,2620,4,0,0,0,2,2,1
Trojan Horse-2a7c3b16b61170ac27a26af653a16da8cb0a0b14572524d1f33bf78efc3b4ff9.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005111287089577004,0.0,0.0,0.0,0.0,0.0,0.0006727759026419981,0.0050801802004045125,0.0,0.0012160830099681576,0.0,0.0,0.0,0.002834484496051903,0.0,0.0,0.014770252082545052,0.0,0.0,0.0,0.010727707290051562,0.0,0.0,0.0,0.00307422542570622,0.0,0.011704217603772936,0.0,0.0,0.0,0.010011340308262118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1430515484905581,0.0,0.9404120679226635,0.0,0.0,0.0,0.0,0.014027026416403274,0.04094027116441849,0.027734783325469678,0.00158580519184332,0.0,0.0,0.009030365121177627,0.016698492442386605,0.024371751981110655,0.0951727451850745,0.03201636709161001,0.05112481064279322,0.020986399704791377,0.054566275316413594,0.018296972649449766,0.004626406838397772,0.27285506368576684,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,9,27,0,12,0,0,0,6,0,3,2,0,10,3,1,6,6,3,4,226,539,4,1,0,0,2,5,1
Trojan.Gen-0df429133e86920ec0a305683a2ea252c4a47bf1e1924afd43b03592e04929b6.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005385627948951042,0.0,0.0,0.0007836280087131407,0.0002736687636840609,0.36926036183756217,5.907384710787471e-05,0.024682592764923437,0.0008547209894250012,0.0014415237979089732,0.3658634619727209,0.0,0.0,0.0017919727835990758,0.0,0.0,0.01262789208747917,0.0,0.00011621428452224442,5.8588031071885166e-05,0.005155983044460875,0.0032841644149802936,0.004758131907580102,0.0034199877804409772,0.0,0.0,0.0,0.0,0.003178652785270556,0.00012088627536595906,0.0018069505613096067,0.00011843321644919559,0.0028646427547336945,0.0,0.0,0.32930661388240084,0.00035092768823424093,0.00698633371710995,0.7082436754648319,0.00021609348232920597,0.0005606665625314919,0.0,0.0,0.0001141891145042818,0.3445651099565607,0.0,0.000741599885614454,0.0,0.0,0.0,0.003859197820095741,0.0019305443364189627,0.00042617468919196167,0.00027848682771765564,0.0,0.0005538787578385689,0.0005045863434564497,0.0011329958835270208,0.002464229961535816,0.003962252277443698,0.00046853887183238087,0.0009208352151280927,0.0005083405521089734,0.0010442475275771437,0.00038558071794877173,0.0004062268716181501,0.007035387517725766,0.0,0.0,0.00021294566736903701,0.0,0.0,0.0,3,1,1,1,12,0,76,0,0,0,8,7,42,21,0,24,12,8,12,2,6,3,149,423,16,3,1,0,2,2,1
Trojan.Gen.2-472dc509d08a264f44725af7ae5e634f44e577656ed0289a0a97a7a26bae83ce.json,0.0,0.0,0.0,0.0,0.0,0.0,0.005011224889922935,0.026792441025317543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004736781134763813,0.0024876813573080857,0.004078042348297443,0.0,0.0012575434042343368,0.0017080889021368663,0.0054675037975146275,0.0033465654593262213,0.05990389747684418,0.16699607367881444,0.0,0.0,0.0,0.023009697624265205,0.0,0.05579779032097512,0.8660738173295491,0.007863513798430538,0.015281495516546431,0.0,0.0,0.0,0.012466506494277147,0.026792441025317543,0.0,0.2911073748991584,0.0,0.01995807127254868,0.0071269816282286905,0.05569620549484738,0.0,0.0,0.0006274913768378082,0.001287707107565866,0.0,0.0,0.0,0.0,0.012975260041962358,0.0209673532126361,0.0,0.0,0.0,0.0,0.02983828852193613,0.0,0.007041072120919427,0.0044589621440131655,0.020101702218543495,0.01136711206941828,0.0,0.0,0.0,0.0,0.05830366609728739,0.0,0.0,0.0,0.0,0.029965199514398955,0.0419191308018187,0.037030225222238526,0.006974619459132564,0.0,0.0007926701789670405,0.020632186660838162,0.017645296052404415,0.02830579041939625,0.16599045699097317,0.04262706280258908,0.06712701816761969,0.028645284070491363,0.05758026305882219,0.02529149848643035,0.009883149844592357,0.2712152114231342,0.0,0.0,0.025142043136110882,0.02108538380181155,0.0,0.0,12,0,0,2,65,0,44,0,0,0,8,1,15,0,0,19,12,0,7,29,6,4,495,790,9,0,0,2,2,10,1
Trojan.Zbot-5f0f77c4d16e5939245b17de71fea7c07d22ea470731b55adec03c72f0c24fab.json,0.0,0.0,0.9999959524799847,0.0,0.0,0.0,0.0,8.71115773595326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7108246069540054e-05,0.001089694233413604,0.00019175271019233734,0.00023476387292091305,0.0,0.0,0.0,0.0002501462914988161,0.00013066736603929892,0.0,0.0009861935157577898,0.0,3.650099390828498e-05,0.00011040921728570948,0.00048270857353275627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06774826659713e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000799477147394462,6.27260896300824e-05,0.0009178591209512126,0.0,0.0,0.0,0.0005886484132492339,0.00020932668127443665,0.00020367738691187795,0.0,0.0,0.0003615239804222527,0.0009180530514370257,0.0006366689230129954,0.0008275478057469503,5.103566959009281e-05,0.001234246522029354,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,27,0,0,0,1,1,0,2,0,6,3,0,1,0,1,0,22,53,0,0,0,0,2,1,1
W32.Pykspa.D-6f964bfca3c401c1099b8e7856159bf3d5aed55d347cf771e7bfb88095866d12.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712499306634976,0.0,0.0,0.0,0.0,0.628231659923464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003408726196929279,0.0,0.0,0.0,0.0,0.0,2.090102853877549e-05,0.002221243554742272,0.00018720645967436648,0.00020778928136958478,0.0,0.0,0.0,0.00031701062419651105,0.0,0.0,0.0,0.0,0.0,2.0729141056752014e-05,0.0003858986201073885,0.0,0.0,0.0,0.001082407027149038,0.0,0.0006194891234401758,0.0,0.0,0.0,8.063502608887791e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023097328986780688,0.0015291287980477703,0.0010689965136841954,0.0,0.0,0.0,0.0,0.0,0.15440008132453586,0.0,0.0,0.18840835679629792,0.0012298554010198547,0.0018764233642272767,0.000725207247665016,0.0018556849895529505,0.004980602915440032,0.0,0.0023378750434344354,0.0027510507608216124,0.0025238452690153016,0.0009940688038144892,0.0004025954964827894,0.0011063707618605072,0.0006220051930047938,0.0004419117184719087,0.0006442198937564434,0.0019163718752234157,0.027897020981928252,0.19356909622388307,0.0,0.001456625641462813,0.001014770179146411,0.0,0.0,3,0,6,3,13,0,24,0,0,2,10,0,30,40,0,31,21,7,11,14,3,1,491,2250,31,14,0,0,2,2,1
Backdoor.Ratenjay-a49e01b3faeee8285088d017375698805d0e33aba88949b2d6259d5f2adb659f.json,0.0,0.0,1.3861853988030099e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517612988347148,0.0,0.0,0.0,0.5404192612007056,0.5951380261601574,0.22206288370888827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0195763275055795e-05,0.0009279914268819082,0.0,0.0009287342876191597,0.0005194770921679884,1.4115089799859309e-05,2.4687400355516157e-05,0.0,0.0,0.0,4.986987942792918e-05,0.0,0.0,0.001162565590390757,0.0,0.00030899017136456146,5.418214654895119e-05,0.00031711902016008214,0.0,5.7898883458634184e-05,2.7032486574551312e-05,0.0,8.376460802883483e-06,0.0,0.0,0.0,9.316291182976184e-06,0.00024840168592789346,9.127242334474726e-06,4.0139673661366284e-05,0.0,0.0,0.0,1.8029863290168582e-05,0.0,8.918613430222693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.226376696159564e-05,0.0001385197195441806,0.00032374626083682645,1.0731012969779985e-05,0.0,0.0,1.6665746220791495e-05,1.0272483765615024e-05,9.995250666264053e-06,0.0005163312849378452,0.0001702266626351768,0.00024394430495396001,0.0003036145051743517,0.0003976489844949099,0.0003318218018673189,0.0,0.0009085399875774246,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,21,0,65,0,0,1,1,3,19,8,0,16,2,2,1,11,3,0,177,330,21,0,0,0,2,2,1
Infostealer.Limitail-135f565f6b7ab8ff429f048b0f42b25310db9cfa300547df3a14fe3a6e6aa9af.json,0.0,0.0,0.0,0.0,0.006980939890505443,0.0,0.0003872878337793779,0.003796152750978812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2075942228498842,0.0,0.0,0.04188974876539981,0.14361682276106066,0.14069085810812063,0.003916136022666065,0.0,0.13306411942488713,0.003422662475204833,0.1303526372034542,0.14583292762716737,0.009381767754146099,0.0,0.0,0.0,0.0013620890938331118,0.0,0.001470095486843595,0.04144298247660775,0.0012154486345294496,0.004517386597607599,0.0,0.0,0.0,0.007680170964097879,0.003796152750978812,0.0,0.00679468635788931,0.0,0.058419948787027984,0.0008748033616759251,0.0037012607825402384,0.008172881098633027,0.0,0.000436455763311477,0.047918514417172084,0.0,0.042056846971188715,0.0,0.008254234187817592,0.0,0.02892489512397801,0.0,0.0,0.0,0.0,0.0,0.0,0.0048974641254096105,0.0008861315745198689,0.004302114301489391,0.003720691636222829,0.0,0.0,0.0005683357698809285,0.0,0.5992233473711877,0.0036910500949588754,0.0,0.0,0.0,0.004495439459582763,0.041747705630586336,0.10363250701498855,0.034305215093512635,0.07098203405061834,0.0,0.04089993227664779,0.04511267754595692,0.050350353122894154,0.020796378499535074,0.009661084279032782,0.10942223597701288,0.016129289266359464,0.1054760639129447,0.018551214036473782,0.04326759012499021,0.6618366518819756,0.0,0.0,0.004239445776679586,0.0035198586453807465,0.0,0.0,3,1,1,2,26,0,45,0,0,1,4,2,18,3,0,62,30,1,3,38,1,0,526,2467,20,2,0,1,3,2,1
Backdoor.Graybird-abfe016fe929fdfce4bfc9426a4bf7e6b99e4faeba2a4d3603912c414cff4b01.json,0.0,0.0,0.0,0.0,0.004949814446954689,0.0014363784439325046,0.0038444738427407016,0.03425737252121547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025167110791893066,0.0,0.042007224597101434,0.0,0.0,0.0,0.0,0.014647741866193111,0.0,0.014593135008524242,0.9680732300841538,0.04826137126016979,0.0677034600317254,0.0,0.0,0.0,0.04672677963597262,0.03425737252121547,0.1876367462046329,0.10342107496729042,0.0,0.0,0.0019297497153675008,0.026943509753038473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007238509393743442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04462468971807547,0.005481682443981744,0.0020053108120714875,0.0,0.0,0.0036486884974019705,0.0,0.013171121114157433,0.012815659785454495,0.0,0.0033069751303486327,0.0018956319466871176,0.0031394105303855883,0.00708132718544059,0.0031750268233109316,0.0,0.002087647296648262,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,0,0,31,0,0,1,0,1,11,0,0,4,0,0,0,0,1,0,41,23,8,1,0,0,2,2,1
SMG.Heur!gen-97617e9c4bdb68f15803c2cf099ec6bc0eb08144811d9d336069eecfbfecf641.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11247944408100707,0.0,0.008214436147331148,0.0,0.0,0.0,0.007658586367069838,0.0,0.0,0.0,0.0,0.0033525903500969583,0.0033803360475051776,0.06102219620418483,0.02894916577826823,0.0,0.0,0.0,0.0,0.006588335073385835,0.0,0.029237326591689598,0.0,0.00563540996223982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707350441689289,0.004155960268017214,0.0035942900457881207,0.0,0.0,0.18008115867254615,0.0,0.0,0.007131311009844435,0.0,0.0,0.0,0.04895427187932617,0.006401496393998755,0.008196291051564941,0.0,0.0,0.0,0.009704322280272995,0.007690602764646437,0.008730224178308633,0.0013855083675676195,0.005149170797665623,0.008854858846768204,0.0171089171696747,0.005906827082165989,0.012359297209678557,0.006250119976035149,0.03535027216207242,0.0,0.0,0.01433397264704919,0.04533706499979921,0.0,0.0,3,1,0,2,5,0,19,0,0,0,4,1,65,2,0,10,2,1,5,10,1,0,52,87,22,1,0,0,2,2,1
Trojan.Dropper!g1-d14db726f9c329e442ec9a93745f1d7329c64d7ed053827e6d915b1def5e934e.json,0.0,0.0,0.0,0.0,0.04051024464305055,0.0028009734513222075,0.010222934960274844,0.020142033069466568,0.0,0.0,0.0,0.0,0.0,0.8965832838395251,0.0,0.0,0.0,0.0,0.027332677259652178,0.013363871553867757,0.031613096180886625,0.002424756284718574,0.008850621806429726,0.012021572244480607,0.007138398224921948,0.0327696849684385,0.40852543483321796,0.004979069789777602,0.0,0.0,0.0001429879641164778,0.007590289674190118,0.0,0.008623325390683105,0.05816972400541425,0.004456006924809035,0.007559782590443402,0.0,0.0,0.0,0.009010110414214,0.020142033069466568,0.0,0.025707412059878625,0.0,0.002799129403699864,0.0007697167403178543,0.01584899671453833,0.011186164347037878,0.011880801967085037,0.012032817233285621,0.011689846499556542,0.00983706887344732,0.014501852285364781,0.0,0.010692287899383781,0.0,0.0030654378900308327,0.02610537828303074,0.00861677914238675,0.005768119662978708,0.0,0.026377140417224904,0.02527188376780117,0.0,0.0005197894269065367,0.004731648193305588,0.00627466807196918,0.0,0.0,0.0,0.0,0.0,0.0027063825349264957,0.0,0.0,0.00031176469601235465,0.013424456899305747,0.014479300112505816,0.027372839372461953,0.003658699043654285,0.020818415605956892,0.0006468211555082769,0.0256747839585379,0.008269473420375565,0.013631374468274424,0.04847969500509191,0.043577465279704984,0.07031806544864444,0.011130778351315892,0.042502296369293265,0.007504703932517336,0.007708884164945937,0.042930163747905016,0.0003203043191277964,0.0,0.004351874506612975,0.003097032134983675,0.0,0.0,10,0,2,11,22,0,95,1,0,0,25,1,31,8,0,74,34,1,13,63,17,9,1546,1178,132,3,0,0,3,6,1
Trojan.Zbot-0184862694589187e88643964671e35d00bb30fd2fdbce4344d0db09e152229b.json,0.0,0.0,0.9999964190544716,0.0,0.0,0.0,0.0,7.972920115223072e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.396346277916495e-05,0.0011113292633867992,0.00017550239435237672,0.0002455640273870302,0.0,0.0,0.0,0.0002289473408348424,0.00011959380172834607,0.0,0.0009026173509447321,0.0,6.681534587667615e-05,0.00010105245434485737,0.0004418008503996853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003088545043613319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007317244875287456,5.741029113694982e-05,0.0008400740372510406,0.0,0.0,0.0,0.000538762689994544,0.00019158703795451505,0.0001864164998899633,0.0,0.0,0.0003308861925146474,0.000840251532862779,0.0005827136434549067,0.000775889831328573,4.671058991267388e-05,0.001129648804546082,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,26,0,0,0,1,1,0,1,0,4,2,0,1,0,1,0,22,66,0,0,0,0,2,1,1
Backdoor.Trojan-ce6cc2ffbbaa18169a3297eef1e7a6e7cd64cfd75ca0a8570b1ed77d4e88df97.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04253169947442497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004873988086387648,0.0,0.004208375455713526,0.9553501896965286,0.02637799084403983,0.028155380909047636,0.0,0.0,0.0,0.028644931791757547,0.04253169947442497,0.28005681182657993,0.0,0.0,0.0,0.0,0.044904444911858056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023043222937226804,0.0,0.0,0.0,0.0,0.016717706298714358,0.0,0.0,0.0,0.0,0.008818243291733687,0.0,0.0,0.0,0.0,0.022952601311319806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0,0,0,107,0,14,0,0,51,155,0,55,0,0,155,153,2,154,0,1,0,28,2,51,0,0,0,2,51,1
Trojan.Gen-2d100eaab9afe1c84ee5a642603cbd5ee5a12246a08466b5fea84924b918be26.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16465533524616255,0.0,0.22115224350362825,0.9409961423346874,0.0,0.0,0.0,0.0,0.0,0.026621159247677002,0.0,0.0,0.0,0.0,0.0,0.01566667962262211,0.0,0.0,0.0,0.0,0.1924851937744481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016280122643013945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015389694401638412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,18,0,5,0,0,1,400,366,0,40,0,402,366,0,400,0,1,0,4,3,2,0,0,0,2,0,1
Backdoor.Ratenjay-f251108da2802c81a539a44f327caa11521a41f27ea6dd4185d9558e87943687.json,0.0,0.0,0.0074310230512218915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01618725843887397,0.432464054460226,0.0,0.41489435117635365,0.1986216179562736,0.007566776981159597,0.006617175497411744,0.0,0.0,0.0,0.022621163546080823,0.0,0.0,0.5245240714779831,0.0,0.0696178907224744,0.026625326017559642,0.1044579896101601,0.0,0.031038267896390012,0.01449149810990643,0.0,0.004490429156708315,0.0,0.0,0.0,0.0,0.12105678686051259,0.0048929059734821615,0.0215179614865158,0.0,0.0,0.0,0.009665397560478992,0.0,0.03677742143858126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037315151905355386,0.022002149685625125,0.15091562594244884,0.005752650750055138,0.0,0.0,0.0089341255822963,0.00550684372534181,0.005358225398123986,0.008928819319442744,0.027652915934160034,0.068953018172137,0.14175940281118862,0.1471891759078379,0.1592973875635968,0.0,0.4399138879357949,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,20,0,52,0,0,0,1,3,18,8,0,14,2,2,1,7,2,0,118,269,21,0,0,0,2,2,1
