,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,writeprocessmemory writeprocessmemory writeprocessmemory,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
Trojan.Gen.2-bbefce21d9578b5ed6a6264ef8c79d2f188a5676e989f6a2fc0e3ab88185a0e2.json,0.0,0.0,0.0,0.0,0.0,4.099034110442904e-05,0.00022073984035789727,0.011085940675333247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018967365165786714,0.0,0.0,4.140794717082262e-05,0.00020795678171686181,0.0,0.0002535005098600053,0.0,0.00239443838785908,8.503372518554077e-05,0.0,0.0,0.0001390696791978466,0.0010015491232696148,0.0,0.0009495204977516345,0.0024569055887472334,0.0003174843806591804,0.0006054215625740897,0.0,0.0,0.0,0.000681314869940884,0.011089179368511393,0.0,0.0006800437681266793,0.0,0.002373474717244651,0.0001387919312124311,0.0012401523447962224,0.0,0.014239691725092003,0.01254776708890316,0.0008903802831765771,0.005661483873617524,0.0,0.0,0.0,0.0,0.00018366440980695193,0.0,0.0012239343604735083,0.01893044658806395,0.005209564497042107,0.011968870328088306,0.0,0.02869660444952743,0.009582057610494759,0.9862463855390134,0.013571430301786348,0.011804702385241273,0.0,0.0010110367092785388,0.0,0.005530629426135956,0.0,0.0,0.0,0.0,0.003480604189885576,0.0013440411985916612,0.0011442754703418778,0.00032780962515306867,0.0,0.00015697738921579207,0.0006442549051182078,0.0001880237308049264,0.0011535031789700896,0.002846596782243923,0.0009436231004963605,0.002462370091373454,0.000983552095596176,0.001095849898836623,0.00042389589563109504,0.0007554306150245791,0.0022499522450430613,6.340365649182148e-05,0.0,0.15581887512377185,0.01328359099023496,0.00016987599247500604,0.0,0.0,0.0,4,0,0,2,214,0,58,0,0,0,20,1,389,13,18,102,43,0,37,72,17,4,304,884,11,0,0,0,2,2,1
SMG.Heur!gen-ba0e3c27f50e18cf7d11efc9e20cf34e8c006efd432f322406ae24d099768c36.json,0.0,0.0,0.0,0.0,0.007972896271791185,0.0056727090421456695,0.008562833381576736,0.007242641508858853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006511934219902974,0.0007848933215856531,0.0,0.007745438498383712,0.0,0.06122708376502806,0.0016047181163476576,0.0,0.0,0.0,0.006909963828367306,0.0,0.006324325642606069,0.1776612587825445,0.0098041451964146,0.0107905070117736,0.0,0.0,0.0,0.006059266053431223,0.007244757404508437,0.0,0.003870414401468155,0.0,0.0026041363117610657,0.0010476874954425163,0.003974195515433886,0.0043976777963568355,0.06507586461708129,0.027965950146544453,0.019736687052623075,0.007514808333673105,0.10572860627941985,0.0,0.0044508484531722015,0.0018213802171423495,0.0025417567411257004,0.0005870223595538086,0.003195885667797843,0.023244289634510487,0.009962338599839821,0.031679556491277766,0.0,0.05061539944167609,0.5366327632121141,0.7105820163769415,0.0038805138290196463,0.003908298599432496,0.0,0.007029410631779785,0.0,0.0,0.001089517419391621,0.0,0.0,0.0,0.0031625818715980076,0.023594548292091268,0.0030591855120654554,0.022270591520887128,0.0842785979114145,0.08689725737565292,0.022183178191421432,0.026809370673937346,0.02749691599511397,0.015988003220810957,0.004748701235316896,0.0057873153523363054,0.005999564160732314,0.004353765289499634,0.004571184108291066,0.026611472366599616,0.36202808606811526,0.0015953669518473284,0.0,0.0,0.013558897331008775,0.0021372154170781034,0.0,0.0,0.0,3,0,0,10,13,0,54,0,10,0,42,6,45,9,0,51,21,1,40,22,6,4,434,2377,20,1,0,0,2,1,1
Trojan.Gen.2-f59bb366606696f81965535b820af1af9252d93462ab2a07461e368563e3610b.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8565890799493068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007491782143098895,0.0,0.0,0.0,0.0008689181893111462,0.0,0.0008805918746437219,0.006792252714678231,0.0005621074003842603,0.0005146827977903654,0.0,0.0,0.0,0.0007625849736518937,0.0,0.0,0.0005706127883753895,0.0,0.00048630651626345233,0.010786450796778807,0.0019530439115688204,0.00011788125505507715,0.0,3.8532734947330055e-05,0.00011796354724980302,0.0,0.0,0.0,0.00011930651266778595,0.017615236902403596,0.0,0.0,0.0007710012599380909,0.0,0.0,0.0,0.0022462369926992782,0.0,0.0004313818679011913,0.0,0.0,0.0,0.0,0.00029609761090727956,0.0,0.0,0.0,0.0,0.0,0.0,0.001685700115174162,0.0015363505655319298,0.0011407996564765097,0.00012160516514317642,0.0,0.00014558191610769105,0.00040880652075762165,0.00046499868787547484,0.0007882492384063363,0.0044942066171646845,0.0014001961402468832,0.0021079560440132364,0.001022717015451199,0.0020860869549784535,0.0008704888226978782,0.00024520705140966304,0.01186079457786065,0.0,0.0,0.5153520557843909,0.0,0.0,0.0,0.0,0.0,8,0,0,1,22,0,36,0,0,0,3,1,8,4,2,16,3,2,3,8,4,4,285,675,3,3,0,0,2,5,1
Bloodhound.W32.VBWORM-97afb42999e7731751d8c425d001e3dadad162a43c07dd443138191341ecea0a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045761031309786334,0.004254061944968587,0.0,0.0,0.0,0.0,0.00043561332630948335,0.0,0.0,0.000622292122079994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008651593212112841,0.014490402468825835,0.0,0.0,0.0,0.011235792862133739,0.0,0.010294955070174534,0.033201101709267856,0.001003743721603502,0.00122819646051947,0.0,0.0,0.0,0.001634078922929676,0.0004577440012929099,0.006401898383298526,0.00045047503177265193,0.030531034876083343,0.007486415451326499,0.0005792134360823722,0.002278506980047794,0.0,0.0,0.0,0.0008847094227301157,0.0,0.08841789852005648,0.0,0.0,0.0,0.0,0.9943751715685036,0.0020880878602820225,0.0,0.0,0.0,0.0,0.0,0.0,0.019649575114901965,0.0007151132878996151,0.003086715226030905,0.0,0.015544822681872022,0.0,0.0,0.0,0.0,0.0,0.0,0.0002689894752760136,0.0021740387676863777,0.001790755380765956,0.00022800525663024186,0.0,0.0,0.0011792266777448078,0.0017437112155054303,0.0023224749734438357,0.004714111194113567,0.0013126583887854652,0.002446687177657192,0.0022803382487717157,0.0030087208306353334,0.002105980445700626,0.00026271673866286446,0.009266065810813705,0.0,0.0,0.0,0.0006973049934055521,0.0,0.0,0.0,0.0,2,0,0,3,44,0,33,0,0,35,9,4,13,35,0,43,21,1,20,4,0,0,91,99,32,0,0,0,2,2,1
Ransom.Cerber-0f558ba4697d61c46936054466d2cdbc5fbfbca7e3a8f0597ed410324e2e49ed.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06334582964915396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010255037244835154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00481185805201574,0.02266106204692627,0.0,0.0,0.0007970187798757249,0.005739953272476598,0.0,0.005281721154492793,0.005498182202258705,0.0004962345922799662,0.002168572788010391,0.0,0.0,0.0,0.0018850115138437928,0.06336433576535619,0.0,0.002783844233751405,0.0,0.008382974209706554,0.0006363415882431414,0.010862262399584271,0.0,0.08997887061236302,0.07619835328018373,0.014822524483848114,0.03572079570337158,0.0,0.0,0.0,0.00033187949227592725,0.007157642813702199,0.0,0.006749763179558679,0.11956905368320392,0.0312895129958807,0.07309249475637974,0.0,0.17768388283909833,0.05491549207178792,0.020298810566840787,0.00029461699503663223,0.0005086739568764395,0.0,0.0076241149219764106,0.0,0.04051917672523376,0.0,0.0,0.0,0.0,0.020169244157917557,0.02400407780847202,0.001311585738133674,0.021229327970350365,0.03839167959182524,0.0002998830704687128,0.01885002666618532,0.02729864589881308,0.029748660219451047,0.02058679003237382,0.003605316589296258,0.005427703074262314,0.004953561142054841,0.004131840856663139,0.0029499604880200456,0.025327163222508827,0.3388237733852768,0.0,0.0,0.8930096801048747,0.0005745604375065703,0.0003245240252549687,0.0,0.0,0.0019454549614863334,4,0,0,10,215,0,50,0,0,0,26,3,393,14,24,101,54,1,47,58,6,4,432,2812,6,0,0,0,2,2,1
Trojan.Gen-5f84940720c09c4181445c96df6a47b7d04922bfcad7fb7209792d61c979df68.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004894499421334716,0.03752323988729459,0.0,0.036858064342466974,0.07510517045915095,0.0027426429432758784,0.003196133950377652,0.0,0.0,0.0,0.0032247073350113917,0.0,0.0,0.0,0.0,0.0034967492312008037,0.0,0.0014823388906411372,0.007381322736462485,0.0,0.000438688842863594,0.0,0.0,0.21284106454931684,0.0,0.007470567514328893,0.0,0.0011635186295596847,0.0,0.000487651244283214,0.0,0.0,0.0,0.0,0.0,0.004911211537945142,0.07345751464481388,0.0021710947066221156,0.0023428284725938143,0.0,0.001123674182320917,0.0,0.969829632463606,0.0036574210626297344,0.0,0.0,0.0010849714630752328,0.0008166560960209615,0.0016501036060938582,0.00271838014607121,0.00034611369563966506,0.0,0.0,0.0032221349500176754,0.0019852250618468885,0.002564025083438793,0.0,0.0013284168759077777,0.0025712927658026103,0.005664388294694003,0.0018269043463818376,0.004155962417326664,0.00119641795986045,0.002813191528318211,0.002677758330641469,0.001114263556462988,0.0,0.002646285570588644,0.0017936144348575992,0.0,0.0,0.0,3,1,5,0,17,0,27,1,0,0,9,4,14,1,0,7,2,0,8,6,2,0,67,79,13,6,0,0,2,1,1
None-76a1c45964892f21abefaa7a49be9ac0e965b090cc007ae159bfdd138f823449.json,0.0,0.0,0.003692998870782538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016125596332079363,0.0,0.0,0.0,0.008012956517687598,0.32669915809570554,0.0,0.33067212544145275,0.35997369315013655,0.024944871506865928,0.027252619220712218,0.0,0.0,0.0,0.03654887108982021,0.0,0.0,0.2350977370000815,0.0,0.05724650700894105,0.009596343785870922,0.09707155770340763,0.20872747282891524,0.04733461309989111,0.07361476992972316,0.0,0.004489059573868334,0.0,0.0,0.19457339784184083,0.0,0.004762092802351787,0.0,0.032931976295105594,0.004913242708230628,0.07744287338670822,0.0,0.0,0.009726171504379657,0.641215241626504,0.038264504521360175,0.004442969030733035,0.0076710531816450165,0.0,0.004599015950302391,0.0,0.0,0.014969230466133632,0.0,0.0,0.0,0.01671220390484791,0.010805769748526341,0.07417258992842317,0.002833174298936273,0.0,0.0,0.002930594465569407,0.00270840126317161,0.002623534571060982,0.010251001679102516,0.013592486365424738,0.023386408284291282,0.07985400713934014,0.07103361670877036,0.08243152261996767,0.0,0.2213234379822515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,20,0,78,0,0,0,11,10,50,8,0,24,11,7,13,2,2,1,91,410,14,3,0,0,2,2,1
Trojan Horse-08566a214de6a8041f819676fb79db5694f0674713a720e7a7f609432b994780.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004199363964179833,0.0,0.0,0.0,0.0,0.0,0.0005516679207964738,0.00416000623763196,0.0,0.0009966184936089288,0.0,0.0,0.0,0.0023204497995044514,0.0,0.0,0.01215411873155183,0.0,0.0005451781754822494,0.0,0.00878223539055636,0.0,0.0,0.0,0.002512637270803529,0.0,0.011557505731443372,0.0,0.0,0.0,0.0,0.0,0.008667386471808532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362647528347859,0.0,0.8976632596869701,0.0,0.0,0.0,0.0,0.011459236733571685,0.03334188803214037,0.022603874708599488,0.0012951020776525244,0.0,0.0,0.007367991585966011,0.01361872340435942,0.019787979065857334,0.0776527714616646,0.026096298001688473,0.041692586749721455,0.01707393915028724,0.04443389466846215,0.014952833166175723,0.0037306705019102843,0.22105676550864312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,9,27,0,12,0,0,0,6,0,3,2,0,10,3,1,6,6,3,4,226,539,4,1,0,0,2,5,1
Packed.Generic.493-63cf1c73ae1154149a10033329b0363e6a1186b1e3b4daaf77455ab7b0126c5b.json,0.0,0.0,0.0,0.0,0.0,0.00012788912004767984,0.0006887042942852336,0.034587933636784474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007536799734985359,0.0,0.0,0.00012919204339300122,0.0006488213834074007,0.0,0.0007909169883470734,0.0,0.007470604298010958,0.00026530367875323677,0.0,0.0,0.0004338948742245034,0.0030240145945402623,0.0,0.0028753547518351884,0.007008457902319339,0.001080595094819404,0.0016527912480883194,0.0,0.0,0.0,0.0012460941523732177,0.03459803830070035,0.0,0.0021217242100537736,0.0,0.005166417227650352,0.0003464226444421175,0.0005840381585266116,0.0,0.0,0.00025926361262916856,0.0027779703182551144,0.0,0.0,0.0,0.0,0.0,0.00022921184963498208,0.0,0.003602502814713922,0.0,0.0003900899195706534,0.0,0.0010304712668530564,0.0,0.0,0.8699730360711543,0.011066820129102803,0.010107606653851757,0.0,0.0036524818892984343,0.0,0.024904792533876206,0.0,0.0,0.0,0.0,0.01315196649972076,0.01101982343223873,0.0070509844179425995,0.0027614522131539634,0.0,0.0004897666043579374,0.006030190821690899,0.005475219180253161,0.010986143189943494,0.03415082952655587,0.0073602173541136625,0.014858558202390477,0.004928461458050977,0.010257095366162615,0.0031174333889625707,0.004360320136832047,0.032605170854467666,0.00019781825713248983,0.0,0.48615206142418027,0.010478436612212436,0.0,0.0,0.0,0.0,3,0,0,2,214,0,57,0,0,0,20,1,389,12,21,97,48,0,40,68,15,4,582,847,10,0,0,1,2,1,1
Trojan.Gen-52cacbf293a8c27d0c4fd06b1598508dc73859c2d077fb7f3d481bf2b44ba579.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005275343629943788,0.038604631973380724,0.0,0.038136973911940056,0.08094915300847666,0.00262759981213999,0.003731896164004814,0.0,0.0,0.0,0.00374297961340776,0.0,0.0,0.0,0.0,0.0034547641161066954,0.00031588846732038704,0.001863960760063607,0.007955668297482005,0.0,0.0004728235093133971,0.0,0.0,0.22456010098337356,0.0,0.00805185727001945,0.0,0.002508105553762556,0.0,0.001839584975498338,0.0,0.0,0.0,0.0,0.0,0.005293356127303456,0.07917329201508978,0.0029250362612823592,0.003535175688673336,0.0,0.0012111080070824605,0.0,0.9661333631833392,0.003942007393169647,0.0,0.0,0.0,0.0008802006422189184,0.0017784992494249221,0.0026043547442636625,0.00037304502919546795,0.0,0.0,0.0034728513827793485,0.0021396967253421106,0.0027635335560518655,0.0,0.0014317818638783088,0.002771366741544809,0.006105138061247036,0.001969056971218093,0.004479340577499007,0.0017193493675202805,0.003032087805350752,0.0028861164617782794,0.0,0.0,0.0028521947856334803,0.0019331767498546402,0.0,0.0,0.0,4,1,5,0,36,0,27,1,0,0,9,4,14,1,0,9,4,0,8,6,2,0,69,84,13,6,0,0,2,2,1
Packed.Generic.493-c714169eddeade72b7dd41f81427cf7e5151f4614f3c45e1634af8f4d54cbffb.json,0.00017868823664195962,0.0,0.0,0.0,0.0020274936510216368,0.0005711014822252677,0.0007176112927463936,0.0010541495806494063,0.0,0.0,0.0,0.0,0.0,0.0016579191755820785,0.0,0.0,0.0009348978540248199,0.03816106738363678,0.037577930396345875,0.005711506168115568,0.0002317900716653732,0.031249579676631726,0.004843773034753039,0.031013700256241155,0.07603644735218504,0.001954820588309996,0.0,0.0,0.00012917335772695155,9.002690333464467e-05,0.0,0.00023345782376090184,0.0061941900333663145,0.0006031879999903786,0.0006326316318208945,0.0,0.0,0.0,0.000949247851082927,0.001054457544326606,0.0,0.00018047178618227892,0.0,0.0001538076387527595,0.0001160238370806271,0.004433736023883257,0.0,0.0,0.0,0.014000267720037833,0.0,0.0002223167263601914,0.0,0.0,0.0,0.0002558920317485372,0.0,0.0010295892298887806,0.0,0.0,0.0,0.00030677807341803745,0.0,0.0,0.9925922011759483,0.0,0.0006183084199869447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008297831374743757,0.011409777409811769,0.016181857983425897,0.0005023959634032865,0.0,7.290336962439903e-05,0.00500773977748525,0.002357691241807063,0.007189784533894123,0.027809534402171345,0.005784728699678663,0.02499523466996493,0.0044847572295473054,0.020169862954559106,0.003881063586460557,0.0010525102556715896,0.03765843264502834,0.0,0.0,0.0,0.0027935816371113275,0.0,0.0,0.0,0.0,3,0,0,2,541,0,48,0,0,7,2,0,65,9,0,122,62,1,40,65,13,5,788,1375,7,0,0,0,3,2,1
Trojan.Gen-73751ce739bfe968070977c605cf70617e04d52e8ada36e6aa9251acffda3a62.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12004577552172867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01851757748996472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008807359312718477,0.0805879082014034,0.0,0.0,0.010604493202973636,0.02850722906134747,0.0,0.02981336028097255,0.09431055887235346,0.008174523602584752,0.015663215524579697,0.0,0.0,0.0,0.010236919457301243,0.12008084619778887,0.0,0.008113436315764416,0.0,0.11845183846209148,0.2927042288585436,0.003568507633007969,0.0,0.000662894102331199,0.0022630228304710855,0.03186872990954198,0.0005658003371076066,0.5313098776119038,0.0,0.0,0.6036923579337176,0.06322247821016264,0.0,0.025407565663992184,0.0006192643102334367,0.00453994750734103,0.0,0.0,0.001225885071336283,0.009120601642644324,0.0647640114152259,0.002799955462811083,0.001450287439292657,0.0,0.0,0.0,0.0,0.03396094863144471,0.0,0.0,0.0,0.04254934982284494,0.02383425551650906,0.04051103830219154,0.012855341768942095,0.0,0.0005700005468177635,0.00849554792334112,0.02696794985190338,0.03670435554543311,0.0719847838000587,0.014733474990424692,0.02829714325310752,0.04707722505397429,0.04021025896921157,0.04518675643709496,0.01481243684398902,0.42052974971830664,0.0,0.0,0.0,0.0027302288442518714,0.0018505099827247462,0.0,0.0,0.0,3,0,0,2,29,0,89,0,0,0,1,0,238,15,1,79,26,0,1,40,1,0,503,1419,7,0,0,0,3,2,1
Trojan.Randsom.A-9668f318b91912f84b16275dca7819d7d1f7c6c022229a27a88fcb5ac3b37c5a.json,0.0,0.0,0.0,0.0,0.0,3.4277692246168764e-05,0.0001845911039134745,0.009270487936664133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018704288653451594,0.0,0.0,3.462691042387321e-05,0.0001739014209721731,0.0,0.0002119868297531497,0.0,0.002002321033444088,7.110845589280335e-05,0.0,0.0,0.0001162953890081712,0.0008105164972667624,0.0,0.0007706716978365326,0.0019371551551869031,0.00028962828182045244,0.000485181822885119,0.0,0.0,0.0,0.000471510267631931,0.009273196255869318,0.0,0.0005686786293967327,0.0,0.0011077899960758454,0.0001160631255112217,0.0011153317560167017,0.0,0.013230861425229206,0.011153073932509647,0.0007445700744726317,0.00521212791579735,0.0,0.0,0.0,0.0,9.215232583546382e-05,0.0,0.001004189426456213,0.017399138866071463,0.004600397727978576,0.010610451020242592,0.0,0.02597343900399363,0.008012883352710358,0.9904248395674184,0.01117699572073064,0.009797321855740167,0.0,0.0009789624800718,0.0,0.004958681429647388,0.0,0.0,0.0,0.0,0.0026518931682816024,0.0007841432769937518,0.000717665211371847,0.0003563650432430562,0.0,0.00013127050159054594,0.000198487067665472,0.0002882598414830177,0.0008884506028501425,0.002295417719311726,0.0005260625042175264,0.001674455837253377,0.0005732463618061722,0.0008199293549341085,0.00022787869736111494,0.0005685479967648706,0.0016339309020408069,5.302056450253903e-05,0.0,0.13030170776158145,0.010982493508449693,0.0,0.0,0.0,0.0,4,0,0,2,214,0,57,0,0,0,20,1,389,12,21,100,49,0,40,72,15,4,258,884,11,0,0,0,2,2,1
Trojan.Gen-99badc3a0c372167c8d4bfd48f0958c04e2c2d93a6a8a205a014877a74c891a1.json,0.46693759516296546,0.0,0.00033745921456032266,0.0,0.0,0.0,0.0010169303919997372,0.001688689156766352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004927062272212962,0.0,0.0007150139492848953,0.0,0.008349982536332137,0.0010073402169635324,0.0,0.0,0.0010983130948772376,0.027556751858824304,0.0,0.029113409389796684,0.026241050817931842,0.0010257367164870374,0.001294952112181898,0.0,0.0,0.0,0.002412053469486956,0.0016891824974951365,0.010661314340020772,0.005498569757234969,0.0,0.015039346248558152,0.002082627163210721,0.010625777619937188,0.0,0.061275748289980184,0.027891517281924752,0.011719740421659549,0.01312645529266447,0.0,0.0,0.0,0.0013720163244259908,0.0023208052540844354,0.0,0.0036475895437152973,0.04377387067247057,0.013988593337972893,0.02401865774742326,0.0,0.06487941121334728,0.33998651290473125,0.0023310251087046677,0.003653910555348681,0.002102898759603351,0.0,0.0,0.0,0.0,0.7655455436572506,0.0,0.0,0.0,0.009468202369924572,0.018637376819180793,0.009714775327071877,0.014238954407963706,0.05239111803119372,0.0004132468538308934,0.015398048609296918,0.01757168757490548,0.01953828843604847,0.0204739581844064,0.005713455566370209,0.008013770698769202,0.010239208672301665,0.011615324843211585,0.009923685251293158,0.01670499390167157,0.2451443293506877,0.0,0.0,0.0,0.003364978203830519,0.004024824709097089,0.0,0.0,0.0,4,0,0,2,26,0,73,0,0,0,2,4,42,8,0,41,20,0,2,31,4,4,568,2626,2,0,0,1,2,3,1
