,cryptcreatehash cryptcreatehash crypthashdata,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getforegroundwindow getforegroundwindow getforegroundwindow,getkeyboardstate getkeyboardstate getkeyboardstate,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress ntprotectvirtualmemory ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
W32.Pykspa.D-e9667c1c53a088968de01bedb2bca5d2f4d17e6e007a305bf2bdf803f5b3abf6.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03246550665405784,0.0,0.0,0.0,0.0,0.028179791015101006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007823386259423786,0.0,0.0,0.0,0.0,1.7402968530416055e-05,0.005471474330980466,0.0004885281540106811,0.0,0.0,0.0,0.0,0.0007201334707727599,0.0,0.0,0.0,0.0,0.0,5.173712869927936e-05,0.0009373020335966157,0.0,0.0,0.0,0.002695118931486307,3.3585590738537756e-05,0.0,0.0,0.0,0.0,0.0,0.00021651623554524394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005022748627921903,0.003180570534267103,0.0021880123026152744,0.0,0.0,0.0,0.0,0.30140151083930916,0.0,0.0,0.6609551519147401,0.002691635215423267,0.004569002555662097,0.0016271408287202795,0.004569933126980622,0.012491235298595436,0.0,0.005518602706133967,0.006561388610668673,0.006137152685778332,0.0020757623737344146,0.0009054031036283005,0.0024395081333195806,0.0014417257391988487,0.0010280083697553806,0.0014383207794601554,0.004852160132653158,0.06900119629580373,0.0,0.6820542922401623,0.0,0.0031168823133006954,0.002106707219724064,0.0,0.0,3,0,6,3,10,0,23,0,0,2,10,0,28,39,0,30,21,7,11,14,3,1,491,2250,31,6,0,0,2,2,1
Infostealer.Limitail-ed66e8bc62fc089b711cfc51239366fbaefd1a5a9cc8688fa1f8896310605e2a.json,0.0,0.0,0.0428802654773819,0.0,0.0,0.0,0.0,0.005241863808446818,0.004721229441278716,0.0,0.12746151005517128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029809613132725167,0.0,0.0025619271744628507,0.0,0.08359248049306864,0.0,0.0,0.0,0.5968160131348862,0.0,0.6014641949312235,0.2343906593552007,0.22543296214059183,0.0,0.0,0.0,0.0,0.010091312802055684,0.004722610622076312,0.0,0.0045926591735155195,0.0,0.09707962515644922,0.013815245571241584,0.011732137019613328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00811507136730008,0.0026015561720164645,0.0025847924749842406,0.008259404083186825,0.0,0.0,0.0,0.0,0.01589657373603918,0.0,0.0,0.03327821544359896,0.0,0.0,0.0,0.18652364714011224,0.0,0.14044899658207619,0.0,0.0,0.0,0.0,0.0,0.008938096434980706,0.09822103108486485,0.002355788902852069,0.0,0.0,0.0024384219924553563,0.0022281548038754896,0.0021811752328676176,0.012119956615828008,0.011262470143363778,0.06203963838729261,0.07928173616363361,0.09081424412751353,0.08230102806532895,0.0,0.22372782754314002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,22,1,47,0,0,0,5,0,22,11,1,21,5,0,4,4,1,0,97,223,1,0,0,0,2,3,1
Trojan.Gen.2-42b2db1cb72e6832c0efd5d4565c7d03c55a334db0d97978787be80c85db56cd.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027013688507275983,0.0,0.023347803023578792,0.44706101658604513,0.021142220078401202,0.0,0.0,0.0,0.0,0.10953857767899701,0.0,0.0,0.0,0.0,0.12903356321001005,0.023136824574212282,0.4453586882174977,0.0,0.0,0.05391902932806241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29047793829437496,0.0,0.0,0.0,0.0,0.0,0.0,0.6018997797765395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20778124727625685,0.026195592710240356,0.07463146349706122,0.0,0.0,0.04334225050862573,0.06034803628911034,0.0,0.02557017747369476,0.14208369734363865,0.05281251245080113,0.1161656659186727,0.1004788380025906,0.02419605041447627,0.0253901255446159,0.0890757058194471,0.09991573384716505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0,35,0,9,0,0,0,0,0,3,0,0,2,1,0,0,14,0,0,30,44,1,0,0,9,2,28,1
Trojan.Zbot-f6fbda4b8a8bd8147cf4b62ef39360a92a10e6ae2919fc2ef13ddbb045b12a81.json,0.0,0.0,0.0,0.9999937367928959,0.0,0.0,0.0,0.0,0.00010991387590651929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.636606631525382e-05,0.0013641989955394476,0.00029390221600370827,0.0,0.0,0.0,0.0,0.0003132447644141903,0.00016491904629690562,0.0,0.0012295875963471525,0.0,4.612426161367018e-05,0.00013784126173870974,0.000585285495409978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0283120722195828e-05,3.0087984800689407e-05,3.8457064065724244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009924457912824437,7.803217636004858e-05,0.0011433308162998555,0.0,0.0,0.0,0.000737988569091947,0.000259365842795552,0.00025389723890526715,0.0,0.0,0.0004513533762629503,0.0011473520079412379,0.0007928347121014184,0.0010336486475018903,6.368189882428624e-05,0.0015377644487717707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,27,0,0,0,1,1,0,2,0,6,3,0,1,0,1,0,22,53,0,0,0,0,2,1,1
Trojan.Gen-6aba946b6fcd94909435420b2815cb271a2b336bf6613ca0f1d6c3edc6bbb9a8.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004110987621925422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067041345626919465,0.007954983090679033,0.0,0.0,0.040129316358583626,0.0,0.06503170884726168,0.7252644871217314,0.012562858090563124,0.0,0.0,0.0,0.0,0.016841676486439833,0.006168285417602235,0.08438781710296708,0.013996624898462505,0.0,0.14146106571195993,0.017185082900129312,0.04743004207009095,0.0,0.0,0.001287284147603603,0.014624795903610582,0.0,0.0,0.0,0.01059923851094698,0.002265292410361379,0.0011253477512658428,0.010068570426810482,0.0,0.0025641419790411527,0.0,0.0,0.0,0.0017253139421009778,0.0,0.009219905095115602,0.0,0.6527161777883924,0.0,0.0372200034413368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00389140204525089,0.027617604889716613,0.0010256458767730536,0.0,0.016096421651981687,0.001061622057632902,0.0009700774906615105,0.0009496238739395471,0.005276696700049307,0.004903370607967433,0.008440736565915154,0.028919726977108918,0.026059156899313936,0.031116924798104947,0.0,0.07792396799601482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,57,0,50,0,0,0,8,8,65,13,0,26,12,1,6,0,0,0,134,192,0,0,0,0,2,4,1
Packed.Generic.436-1a23287a403b7120948ca18d5c923b7758751d547e5c517df9d092e0ccc5b513.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051642903605185586,0.0,0.04463471697375864,0.1500866989301536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22200970735277464,0.1769255317938988,0.90148867954756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1737868392921275,0.22212626258319348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,6,0,0,0,0,2,1,1
Trojan.Gen-5b890e781fb7eb15382284ecc48be2393d28c7bb0d8f3139af9e8bd3b6da3e8a.json,0.0,0.0,0.0,0.0,0.0003063213311947029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006980644738266048,0.0,0.0,5.869036172999349e-05,0.0,0.00010145160329996364,0.005948569716464708,0.0005052730945004092,0.0,0.0,0.0,0.0,0.0006211414382050983,0.0,0.0,0.0005556277271223738,0.0,0.00012615315098971297,0.0,0.00017075174904517372,0.0,0.0,0.0,0.0025278162781691544,0.0,0.0,0.0,5.1672376433502746e-05,0.0001656529976742055,0.0002304198068193093,0.00016829250862687877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005603943529725852,0.0014797368044914979,0.0011466002060459472,9.000232195853656e-05,0.0,0.0,0.00043474339227093597,0.00045400583114290916,0.0007499812559053304,0.004383444304141424,0.0013768954767235646,0.0019998636462905794,0.0010369339936016964,0.0020501799702151375,0.0009101892272506397,0.00017417454321503567,0.011912181837127094,0.0,0.0,0.9998892899241124,0.0,0.0,0.0,0.0,3,0,0,1,5,0,37,0,0,0,326,304,3,4,304,541,306,1,328,10,4,4,263,623,2,2,0,0,2,2,1
Backdoor.Graybird-5a80a9d8a1cd9ff7dd8ded5152045cf323620251db85d71f355794d2e4c26c82.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060423654109898,0.14192068743635938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059239860536636525,0.0,0.05595302208072162,0.0,0.0,0.0,0.015984873543768846,0.0,0.02302608414965919,0.348419153773043,0.008340357131576643,0.0,0.0,0.0,0.0,0.015556204953423877,0.14196220588631117,0.896387783250196,0.0,0.0,0.0,0.009127205143262405,0.11626462315998906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03437703895667295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07631434364061065,0.025834632983970433,0.009463253940938682,0.0,0.0,0.017098008004253745,0.0,0.061826384989243435,0.0554792383163461,0.0,0.010416957472349532,0.008965954327373555,0.009909429922683094,0.038180229111611015,0.010016105871208833,0.0,0.009853895431258967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,0,7,0,0,1,0,0,11,0,0,4,0,0,0,0,1,0,20,21,2,1,0,0,2,1,1
Trojan.Ransomlock.G-b48766ccaacc635be547831b9b0feb4cefe7e7f2948985f10b7e2fdfb59db2c2.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01133668889476336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042931664217408,0.0,0.0,0.0,0.03319885270564701,0.0,0.031881790159479007,0.6392055121320859,0.030313533763010162,0.0,0.0,0.0,0.0,0.02826998512417281,0.011340005407380362,0.0,0.0,0.0,0.00792888068199222,0.007898423946856713,0.0362203562818049,0.0,0.0,0.0023665910713214704,0.0,0.7629464223311033,0.0,0.0,0.0,0.0,0.0,0.02247695615589115,0.0,0.0,0.0,0.0,0.0,0.0,0.02641832878671938,0.0,0.0,0.0025369507527240845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04622818495771654,0.0053655737268789435,0.0016378462052531377,0.0,0.0,0.0,0.0,0.010700559307732947,0.010474943167890594,0.0019401751073615421,0.0054087233755491845,0.0,0.005145203424651572,0.006608017047458059,0.005200592025203275,0.0,0.0,0.0,0.0,0.0,0.0,0.003216194476118317,0.0,0.0,4,0,2,0,7,1,23,0,0,0,3,2,6,3,0,6,3,0,3,0,0,0,14,39,1,3,0,0,2,2,1
Bloodhound.W32.VBWORM-fab3beb2e446e625ffdc8638735ed5e07806163675b6133475e07f04bea06d30.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00564941738831181,0.05519800688987874,0.0,0.0,0.0,0.0,0.005343631172128242,0.0,0.0,0.0,0.007646140254153546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010529122121424908,0.01093192778215177,0.0,0.0,0.1378666627504143,0.0,0.12630695381049956,0.4066837866023562,0.015106157215007661,0.0,0.0,0.0,0.0,0.020125420974875755,0.005651070107568816,0.07906892319287834,0.005495570362795385,0.3863995328125921,0.09245814446933155,0.0070848454253019215,0.02807732168284911,0.0,0.0,0.0,0.010962405747295472,0.712873952551071,0.0,0.0,0.0,0.0,0.0,0.025696301403057776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24254409304079036,0.008798890013542691,0.037927195044623344,0.0,0.19529472249062615,0.0,0.0,0.0,0.0,0.0,0.0,0.0032909875229574846,0.026738288218265203,0.022037093613948892,0.002818934126480382,0.0,0.0,0.01458906390332956,0.021329658555133236,0.02870990784255962,0.058010901188058885,0.01617198963650344,0.030158600708361412,0.028204127465966154,0.034576249815574715,0.025916134145897277,0.0032731593128843294,0.11473390518524826,0.0,0.0,0.0,0.008622699721453868,0.0,0.0,0.0,2,0,0,3,44,0,33,0,0,35,9,4,12,35,0,44,22,1,21,4,0,0,91,99,32,0,0,0,2,2,1
SMG.Heur!gen-d52ffe4a1a0bf1f96d57f4c82ea663b4bf4b6b35286dcadc456ef08bce000194.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12718295365904408,0.009448351551428298,0.0,0.0,0.0,0.0,0.007709977494150476,0.0,0.0,0.0,0.0,0.001297450097906691,0.0025849325608927978,0.05597678030976066,0.032973505290395264,0.0,0.0,0.0,0.0,0.0,0.03335665757233699,0.0,0.0,0.0,0.0010817760499929549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9628580497253585,0.0048154622854213605,0.004151364025419125,0.0,0.2061276882627531,0.0,0.0,0.008206964383171506,0.0,0.0,0.0,0.05583390797024098,0.007316673938053975,0.009380369457013286,0.0,0.0,0.0,0.011178037418031046,0.00875498212062014,0.009998785461956167,0.0015874121984957542,0.005900411381810375,0.01142668989294752,0.01964527515869022,0.0067581830817759056,0.014183398857288552,0.007165347084057494,0.04046572788769911,0.012122244165841524,0.0,0.0,0.014157110241155164,0.04736565985490872,0.0,0.0,2,1,0,3,5,0,18,0,0,0,4,1,67,2,0,8,2,1,4,10,1,0,50,82,22,1,0,0,2,1,1
Ransom.TeslaCrypt-1649336db033457cb387daba9e83f36b35c8487f1d5dc95356b8a87bad63a749.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01484117099460326,0.0,0.014252393104247365,0.3929805581574,0.024521439536053843,0.0,0.0,0.0,0.0,0.030089944240708908,0.0,0.0,0.0,0.0,0.02126709769893412,0.4095845095916448,0.36821579858834924,0.0032756593904835567,0.0,0.0,0.17701335655999054,0.0,0.0,0.0,0.7026882155456624,0.0018617362880064784,0.0,0.0,0.0,0.0,0.0,0.0,0.11660370515976987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017936547348287906,0.0,0.0,0.0,0.0,0.0,0.01025052827420297,0.0,0.0,0.0,0.0017449935379671155,0.0,0.0,0.0,0.0032238780133258134,0.011099265059391095,0.009200419605377935,0.00738509789826991,0.007749552492425271,0.0,0.013723287831256769,0.013246749729654549,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,291,0,32,0,0,0,9,0,49,4,49,350,52,2,57,10,0,0,26,34,6,0,0,0,2,0,1
Trojan.Gen.2-cfc46a449329c3d17747e7fc731e7272550457ab0b4b5fc4888b1ee82c418ac4.json,0.0,0.0,0.0,0.00011359183842264386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499900164492777,0.0,0.0,0.0,0.5477593223762522,0.5897328829403093,0.22265186385773603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005650512681935181,0.0,0.005408304381418873,0.0023519640374480883,0.0001583455394033443,0.0,0.0,0.0,0.0,0.0002636979903813732,0.0,0.0,0.0032403142677858224,0.0,0.0013543437321903197,0.00016090676921102007,0.0011562244931822827,0.0,0.0002415335015486334,0.00014834528075752452,0.0,0.0,0.0,0.0,2.544677450794151e-05,1.631562072166271e-05,0.0,0.0008080601800494435,7.556387426362673e-05,0.0002216167827968227,0.0,0.0,0.0,0.00014911753260476757,0.0,0.0003794615121740737,0.0,0.0,0.0,0.0,0.0,0.0,0.001729087497642262,0.0,0.0,0.0,0.00022422881716306465,0.0004904824614339882,0.001385981395076178,5.9097179838241867e-05,0.0,0.0,7.646263574125683e-05,5.589535844771785e-05,5.471683173286049e-05,0.0015658086183716136,0.0006074387559771253,0.0009119078123713739,0.0013706986759536987,0.0016050677722206513,0.0015077003509933325,0.0,0.0038618814930483913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,20,0,63,0,0,0,1,9,27,8,0,15,2,2,1,11,2,0,187,324,21,0,0,0,2,4,1
Trojan Horse-5a4f9d590bf84d8d6a0a286db264cd40eb3756775015da58b9a82ed993abb7e7.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00434616292385791,0.0,0.0,0.0,0.0,0.0005684756810070663,0.004300944407865546,0.0010295476576475011,0.0,0.0,0.0,0.0,0.0024003550026421958,0.0,0.0,0.012453656336150304,0.0,0.0,0.0,0.009089536585032533,0.0,0.0,0.0,0.0026149679561350584,0.009873793876240825,0.0,0.0,0.0,0.0,0.0007377933479802269,0.008958625154382595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11646381576445206,0.0,0.9586041922314251,0.0,0.0,0.0,0.0,0.011775463043817618,0.03380414601261769,0.023363198421636734,0.0013448548760422172,0.0,0.0,0.007656153046385451,0.013991913001352272,0.019922764005710126,0.08025980583268903,0.027003620339254936,0.04316412452094848,0.01773693116089401,0.04595205661990814,0.015455061119941316,0.0039038906768385233,0.22989607725217823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,9,27,0,12,0,0,0,6,0,3,2,0,10,3,1,6,6,3,4,226,539,4,1,0,0,2,5,1
Trojan.Zbot-a6a854b28faec633cecc676efe90f8e23a02036e593d05b63121959afdf4705f.json,0.0,0.0,0.0,0.0008335455986063989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700769759780388,0.0,0.0,0.0,0.05790098787700599,0.0,0.05774255719361472,0.07766501400307134,0.0007469689367983956,0.0,0.0,0.0,0.0,0.002786451872830138,0.0,0.0,0.0012681426100185828,0.0,0.042670771150011326,0.0029972787638356327,0.014809245847380748,0.0,0.004135579719731137,0.0016328535249520491,0.0,0.8729156452385284,0.0,0.0,0.0022407645321386956,0.0010775274550469851,0.0014274455611622495,0.4638777486885919,0.000554493488975327,0.0036590420315069866,0.0,0.0,0.0,0.0010942358597567383,0.0,0.007935875160226298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037970958712091048,0.0024680213604829386,0.024013532953446177,0.0006504894386989374,0.0,0.0,0.0006733064033297351,0.0006152466233084733,0.0006022744445456689,0.0033466087587647074,0.0037318035786911693,0.005888651362853309,0.02603322563941763,0.021941479259771163,0.02631347577085178,0.0,0.07177850609623124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,26,0,50,0,0,1,2,3,32,11,0,17,3,0,1,0,1,0,108,271,0,0,0,0,2,1,1
W32.Tempedreve-f93999d61427f064c7cbb57df60877784e2309a4800819fd96279f7d4c68fd11.json,0.0,0.0,0.0,0.0,0.0,0.0029427207101059526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13975778480630494,0.0,0.0,0.0,0.03227711915302109,0.2680325030863164,0.2639235679100468,0.007114050054045966,0.0,0.2552008990642515,0.006189173971471992,0.2504253897425646,0.3722455236492849,0.0006688060124306241,0.0,0.0,0.0,0.0,0.0,0.05736012490950828,0.003366662296401018,0.0,0.0,0.0,0.0,0.004432521888921746,0.0,0.0,0.005043214573335269,0.0,0.0073969751058620544,0.00021672239846478634,0.0007361771054727924,0.0,0.0,0.00032468078227571614,0.0,0.03840759507815947,0.0,0.0,0.0,0.001142711052953724,0.0019868585519784306,0.002358116686013971,0.0,0.0016168295577377197,0.0,0.0,0.0,0.0,0.0036244215406844886,0.0,0.0,0.0,0.0,0.0,0.0,0.7525395668561994,0.0,0.0,0.0,0.0,0.0,0.0017176169375413407,0.0058422458505563,0.0,0.0,0.0,0.0002677639437998788,0.0,0.0,0.0023956137641153274,0.0019787770496468298,0.010218890514786867,0.0,0.006346036369280121,0.0035674356831258513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,2,17,0,15,0,0,0,5,3,5,1,0,9,3,0,4,11,0,0,64,96,12,0,0,0,3,4,1
