,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getfileattributesw setfileattributesw findfirstfileexw,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
Bloodhound.W32.VBWORM-eb4bd4bcc8723ef2e50d8514c7a7c954b782b62638db63c55ec94ebecbfc0ab3.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004519635034007726,0.0,0.00430209375721687,0.0,0.0,0.0,0.0,0.0,0.00043654579162014735,0.0,0.0,0.0006190638041100836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008517865340592213,0.005268826673875247,0.0,0.0,0.01126304362852919,0.0,0.01027230287880628,0.03297474237660004,0.0008023409315301236,0.0010490096052306584,0.0,0.0,0.0,0.0016313712307541983,0.0004519635034007726,0.006326251154025756,0.00044688169789048704,0.03074666545576393,0.007494631554437894,0.000578735054012581,0.0022686272377858154,0.0,0.0,0.0,0.0008748200488486166,0.0,0.09366065301092519,0.0,0.0,0.0,0.0,0.9939827207820858,0.0020790362112983497,0.0,0.0,0.0,0.0,0.0,0.0,0.01977526064612025,0.0007100994719913612,0.0030718877547065986,0.0,0.015669378538309683,0.0,0.0,0.0,0.0,0.0,0.0,0.0002678684507520825,0.002179803854005997,0.0017922732965650274,0.0002288322474181572,0.0,0.0,0.0011839662864715766,0.0019489676121438068,0.002330494574287068,0.004717610470230021,0.0013161545923479929,0.0024446510505575364,0.002289422347653706,0.0030163220156416014,0.0021060854068980467,0.00026497174874391124,0.009331643935255287,0.0,0.0,0.0,0.000695387149853117,0.0,0.0,0.0,2,0,0,3,44,0,33,0,0,35,9,4,12,35,0,43,21,1,20,4,0,0,91,99,32,0,0,0,2,2,1
SecurityRisk.gen1-4a292482de3e53df1d8d3a5b9036e248feb58b330e66d78e7cb091529d5db1dd.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14709923830897678,0.0015659071908163853,0.01228394279424449,0.0,0.0,0.0,0.008914929245252626,0.0,0.0,0.0,0.0,0.0015002123683171347,0.0030120043223272773,0.0645167294962226,0.038843610915401505,0.0,0.0,0.0,0.0,0.0,0.0,0.03941185201443723,0.0,0.0,0.0,0.0062424599842845286,0.0,0.0,0.0,0.0,0.0,0.0,0.9585346256087273,0.0055435280723650495,0.0047962564894225524,0.0,0.20096417014052712,0.0,0.0,0.009516593646498227,0.0,0.0,0.0,0.06482616363691403,0.006806823175375507,0.010882453651954371,0.0017864229413768265,0.0,0.0,0.012940004670523631,0.010143326952725771,0.011577652559753408,0.0018414466640049522,0.008562344922597498,0.01321244204227007,0.022747220093209775,0.006279332752113494,0.016441560705849567,0.008274211630808818,0.046947309107073946,0.013926752694556567,0.0,0.0,0.01628602050172869,0.05431135020880479,0.0,0.0,2,1,0,1,5,0,19,0,0,0,3,1,60,2,0,7,2,1,3,10,1,0,52,88,22,1,0,0,2,1,1
SMG.Heur!gen-30967010829e91f468e529b0137e927e0aae9701796fc9ef4c5d47167b2335f8.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004870259942660658,0.0,0.0,0.0,0.0006439870557128494,0.0,0.0011081876810789427,0.1913259882624603,0.0005734431020772215,0.0034987880167894254,0.0,0.0,0.0,0.00839492228997707,0.0,0.036171606794291336,0.0,0.0,0.019777871776232015,0.00275752789213017,0.014361115536746096,0.018104196734112753,0.0,0.0008198431000267117,0.005001958672250663,0.0,0.0,0.0,0.017056967623744094,0.0,0.0,0.0,0.03337589630409427,0.0,0.0,0.0,0.0,0.0,0.009113908442077672,0.01096938152651086,0.1887963154016188,0.10099376413078949,0.0,0.0,0.0,0.0,0.003485024536486864,0.0,0.0,0.001986549907437284,0.4701985797670385,0.36330999579420076,0.02846578108198662,0.0045793795659988985,0.0,0.007209473767246527,0.21594909616191196,0.008667254004765219,0.18473391165928288,0.6197249346164377,0.1912700046325778,0.042470951579192825,0.016065282719197542,0.016096663016975054,0.011439866485032223,0.008332659454381223,0.011263947622714274,0.0,0.0020437196501255635,0.0,0.18488470538040203,0.1458533270972568,0.0,0.0,4,1,2,0,18,0,41,0,5,0,8,3,19,5,0,16,11,2,6,19,6,4,221,159,7,2,0,2,2,2,1
Trojan Horse-af1a61f1e5f0a1b4eb35a33d478ac18842f33e898731a420bfb2b9491dcba15a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004794011923665931,0.0,0.0,0.0,0.0,0.0006348624563446289,0.004788677405911637,0.0,0.0011453702769425981,0.0,0.0,0.0,0.0026718403373736533,0.0,0.0,0.01390605274570819,0.0,0.0,0.0,0.010085011689389918,0.0,0.0,0.0,0.0028655396765533627,0.0,0.012078448819631611,0.0,0.0,0.0,0.0008214601261163901,0.0,0.009953137434540777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10998480520379099,0.0,0.9505746325231561,0.0,0.0,0.0,0.0,0.013161352578805616,0.038556612837677064,0.026092122853246025,0.0014991148982345186,0.0,0.0,0.00853197777407187,0.015605313296126985,0.022901137247830328,0.08962677523544116,0.030178152031042568,0.048045843873288085,0.019770558100335556,0.05137700056964084,0.0172466077555589,0.00433967568639249,0.2567586856574051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,9,27,0,12,0,0,0,6,0,3,2,0,10,3,1,6,6,3,4,226,539,4,1,0,0,2,5,1
NoSymantec-0c9e364b16c4606cc8bd5fe3998acdcbed139d2d5ff0857f66d6dd2e646ebdc9.json,0.0,0.0,0.0,0.0,0.006447466034838408,0.0018785654354145822,0.004176183005538146,0.03492931246790946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002462863125031937,0.0,0.047620998792679205,0.03176685022286566,0.0,0.0,0.02074257179608191,0.0,0.020396738753761648,0.956752856889117,0.04749525919041643,0.07129658169765457,0.0,0.0,0.0,0.047748706865171416,0.03492931246790946,0.18308295367114652,0.135207008613478,0.0,0.0,0.0019032620889370638,0.04902772509529005,0.0,0.0,0.0018862018834704616,0.008630953777923984,0.0,0.0,0.0,0.0,0.0,0.0032989640948174054,0.0,0.009466948510046213,0.0,0.0,0.0,0.0,0.0,0.020968245349218827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03259433302570168,0.015054125055249355,0.006549083585572854,0.0,0.0,0.003554301077722299,0.00545112549308401,0.019228468068631273,0.020902367268505542,0.046543832602368156,0.014427944309624711,0.012987083346938546,0.013689325081857719,0.019839307470986854,0.01177453347861897,0.0,0.09001987078275599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,1,3,15,0,35,0,0,1,0,1,15,0,0,12,3,0,0,8,2,0,81,126,10,1,0,0,2,8,1
Ransom.Kovter-d33b05ca4eb22f47abfae61e663761d5c913c19695f3f2fe8971602785174d95.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391968492523743,0.15050947592016828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021627197203874765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01018017758301353,0.004843899719493238,0.0,0.0,0.028578937590744098,0.0,0.028866105371173744,0.10602907035176909,0.00885159278238667,0.014144647152629896,0.0,0.0,0.0,0.011098537417835279,0.1391968492523743,0.0,0.008627661444553065,0.0,0.05618159074290036,0.25184197101309097,0.001489760098260436,0.0,0.0,0.0010545825791316136,0.03646007962216171,0.0,0.5986808899953526,0.0,0.0,0.5192075490541328,0.028589180436081867,0.0,0.028817480256803793,0.0,0.0015770661280780415,0.0,0.0035499159556801295,0.0,0.0,0.0037988896726002604,0.003264152387329693,0.0016944853745656154,0.0,0.0,0.0,0.0,0.04034578747463967,0.0,0.0,0.0,0.0325069878320041,0.02805606011116984,0.03039142363758528,0.014305642580948628,0.0,0.0006624077076800981,0.010014018627821194,0.029066731574643026,0.0409030730061441,0.058117658484803075,0.017343443741703077,0.03319372446562075,0.034441889519140685,0.03364643570076277,0.03097969895205947,0.01705213819321129,0.4598372830934534,0.0,0.0,0.0,0.0031965234658547343,0.0021319819091013825,0.0,0.0,2,0,0,2,12,0,63,0,0,0,1,0,154,15,1,57,14,0,1,40,1,0,398,1188,7,0,0,0,3,1,1
ML.Attribute.HighConfidence-91f1a0101aeb65998d806360a65764837492ba107f384849ef7345e57a18e344.json,0.0,0.7839437032998747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10838842997651146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818396971425095,0.0,0.0,0.0,0.1710776610179618,0.0,0.18399647435270033,0.2372409047016375,0.0,0.0,0.0,0.0,0.0,0.011913160745948469,0.0,0.0,0.00652674682626409,0.0,0.22172617739631967,0.11551718272722211,0.0,0.0,0.0,0.004188355803537256,0.0,0.0,0.04846968222745032,0.0,0.0,0.1853548498642373,0.01098814146031407,0.0,0.004671462804735036,0.0,0.004175626262501435,0.0,0.0,0.0,0.0,0.04741811625429599,0.0,0.03589215445307252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003912242477271635,0.012734491435358226,0.09888828385247267,0.0033421152659273627,0.0,0.0,0.003458386521135056,0.0031627605339892098,0.0030942799928228852,0.010335167889892952,0.016018795445995358,0.030211369167818806,0.11551038395791012,0.09104421107433179,0.11996230011160111,0.0,0.29983687180895646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,20,0,40,0,0,1,1,3,54,15,0,13,4,1,1,0,2,0,92,199,1,1,0,0,2,0,1
Trojan.Gen.2-3c3a691bd4c70a9f14e42ec3a46b852110fefed9ac8a9cca17961f50046dfcb5.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18340630365555605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007085351083586597,0.017530911931686603,0.0,0.0,0.005996065178261412,0.0,0.007093739362853392,0.011890459831395866,0.004004430895284096,0.008144170293286061,0.0,0.0,0.0,0.007056457782310235,0.0,0.0,0.0,0.0,0.023657998519870205,0.0025674921297577868,0.004852529807576014,0.0,0.0,0.0,0.021345717114249225,0.0,0.0,0.0,0.0,0.001319594125194714,0.0,0.0,0.018092068124862935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020442120048780707,0.0,0.007448079923194337,0.0,0.0396271642930531,0.0,0.0,0.0,0.0,0.027629552804154668,0.04786873465469988,0.0192154393434763,0.011420867182371326,0.0,0.0,0.027575790566037286,0.02593911827513011,0.05075496158981437,0.1514746605700141,0.027005235763075414,0.04129600653584948,0.019390180860716016,0.0367993146453993,0.01611737872031823,0.01498784141998827,0.19250430435895677,0.0,0.0,0.9436495473986117,0.0,0.0,0.0,0.0,1,0,0,2,109,0,31,0,0,0,8,0,136,4,5,86,28,0,15,29,1,0,257,398,1,0,0,1,2,1,1
Backdoor.Graybird-3a81fabef97e62aaefc48fa799a00c00d531afda4d49a58e90161dfef215d056.json,0.0,0.0,0.0,0.0,0.020492397908868056,0.00597076590901753,0.015928118754372337,0.14172522231568846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010437169347983005,0.0,0.12464685680398763,0.0,0.0,0.0,0.06121835222687231,0.0,0.06077650569330253,0.3056190378616331,0.0,0.040204384801804834,0.0,0.0,0.0,0.017052000041180154,0.14172522231568846,0.7758725090213463,0.42973717203065254,0.0,0.0,0.008065681171613803,0.10162694781685119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030089414167110817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1847940685183491,0.027341427658564905,0.008326150214600323,0.0,0.0,0.015062486374034728,0.0,0.054324517806076035,0.05314827561575522,0.0,0.013757180303186898,0.007862416414612671,0.01305289993768724,0.033630161533026184,0.013208386087040967,0.0,0.008670180971061588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,0,0,9,0,0,1,0,1,12,0,0,4,0,0,0,0,1,0,23,23,2,1,0,0,2,2,1
Ransom.Cerber-6308edeb06674e1e2733a90b748cc152940bcb8527eaf9d651399ae47aa72467.json,0.0,0.0,0.0,0.0,0.0,2.0813036438994538e-05,0.00011104522303870828,0.006076558152563152,0.0064265787097219735,0.0,0.0,0.0,0.0,0.0,0.007736083759398541,0.0,0.0,0.0,0.010150229262568656,0.0,0.0,2.090472140414263e-05,0.00010470091677513096,0.0,0.00012733745761328135,0.0,0.0011948666106740104,0.0010025295589757032,0.0,0.0,0.0005252833824201451,0.0,0.0005084548201304809,0.003551113468741611,0.0002777221249362243,0.00045865764491633,0.0,0.0,0.0,0.0004517460016911718,0.006076558152563152,0.0,0.0003419320334676902,0.0,0.0012603353315113392,5.6231082808514566e-05,9.446762890285941e-05,0.0,0.0,4.1795284627183675e-05,0.0004462463624909459,0.0,0.0,0.0,0.0,0.0,0.00016447474429096663,0.0,0.0006875885476154058,0.0,6.25023862552219e-05,0.0,0.0,0.0,0.0,0.9966713920218555,0.006830477144184025,0.0059768798514147235,0.0,0.000706860561574031,0.0,0.003471525121347878,0.0,0.0,0.0,0.0,0.0023033582715374546,0.0022238391588628244,0.0013786158001415998,0.0005002607181020285,0.0,0.00010501033955833925,0.001311417109650541,0.0009783893658308499,0.0020687982059140477,0.006548999845524141,0.0013267578533375788,0.00275440313083088,0.0009403355249558409,0.0017877393400702977,0.0006292420788151007,0.0007530470309086335,0.005636537474584805,3.249980329610821e-05,0.0,0.07810761799571606,0.00673963261874599,8.449484419159748e-05,0.0,0.0,3,0,0,2,214,0,53,0,0,0,20,1,398,15,25,113,53,0,44,76,16,4,650,883,12,0,0,0,2,1,1
Trojan.Exprez.B-f8191acb8cd35d83224b96f1f49d735518d8cef8244fc7a00ce7da8c4c0c9127.json,0.0,0.0,0.0,0.0,0.0072294835901413335,0.0,0.0004013755793338274,0.0007142719625638119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28493125709066164,0.0,0.0,0.04451506843339812,0.2696432827388388,0.2652148490109243,0.016774455168120938,0.0,0.24656747594352948,0.014596951792179482,0.24107700300636162,0.2924494384128891,0.04024583071891281,0.0,0.0,0.0,0.0,0.00030630365781067085,0.011808736763719407,0.0009509998498171636,0.0033156577636844257,0.0,0.0,0.0,0.0025781788173008277,0.0007142719625638119,0.035992264101958896,0.014124816051929959,0.0,0.002429606293111383,0.0,0.013060671884309788,0.0,0.0,0.0,0.048849888260764904,0.0,0.04778565615386658,0.0,0.0,0.0,0.0019816594827784073,0.0,0.08441612347349205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001456420670355132,0.0,0.015329785090050006,0.0,0.0,0.0,0.0,0.0,0.0,0.06434656832547288,0.08440025078285535,0.05444626147330899,0.04195033678348366,0.147814055677552,0.0011386870517134666,0.055759110452923075,0.06160200595068152,0.08169688052524862,0.12003508138960518,0.02946692484179548,0.09331756739467252,0.04736482764591426,0.07341058102309901,0.059911296865062344,0.05736940897174412,0.6806790413787933,0.0,0.0,0.0,0.0,0.008551441035301971,0.0,0.0,3,0,0,3,6,0,29,0,0,0,5,1,43,4,1,51,22,1,4,47,3,4,724,2779,15,0,0,0,3,1,1
SecurityRisk.gen1-b7f4335551011813cc2ba99c224d626358e9260abf2b8c31c5fff77918cb955c.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016435274655309785,0.0,0.0,0.02951196359946108,0.0,0.05622609850576557,0.98501918211731,0.0018770820895872922,0.009816660546176194,0.0,0.0,0.0,0.018319699858523577,0.0,0.0,0.004181931138299897,0.0,0.06833663436703245,0.01263690971039194,0.03184481350996187,0.0,0.0,0.0,0.0,0.0,0.07936620411736807,0.0,0.0,0.0,0.0,0.0,0.0014965905898109944,0.0,0.0,0.0,0.10840327505144136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014860227043642545,0.0,0.0,0.0,0.0,0.010026881122733335,0.0020398664021115767,0.0037271427725999204,0.0,0.0,0.010113924643334672,0.0,0.0,0.003965242163379976,0.017659011068884074,0.01026384219533292,0.005279333382102801,0.007790718865310355,0.0,0.007883521911594886,0.0,0.0077622914577638955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24,0,0,1,2,1,20,5,0,11,1,1,1,2,3,0,39,49,2,1,0,0,4,0,1
Ransom.Cerber-23d400e21925fb659e5b3761bef7c450a48c83a555c87eb50a57ced6628f5dcd.json,0.0,0.0,0.0,0.0,0.0,4.1638092096798005e-05,0.00022215457304117318,0.01218957021138463,0.012856868673010018,0.0,0.0,0.0,0.0,0.0,0.015476634992041603,0.0,0.0,0.0,0.020486820754874145,0.0,0.0,4.182151497379713e-05,0.00020946229677156576,0.0,0.000254748450713329,0.0,0.0023904232390339684,0.00021336575147365018,0.0,0.0,0.0013135876352206215,0.0,0.001271504081691106,0.00246281625292373,0.0003509081875368035,0.0006881851183477251,0.0,0.0,0.0,0.0007134891157701672,0.01218957021138463,0.0,0.000684061527596158,0.0,0.0028015538754673553,0.00016874195734580046,0.002031640473147332,0.0,0.016281545482788384,0.01417269256686825,0.002593227426787299,0.006289784489210763,0.0,0.0,0.0,0.0,0.0005118469537985811,0.0,0.0014455186165735767,0.022926833563581977,0.005585158712973448,0.01379432838943091,0.0,0.0325972666055834,0.009574008399546011,0.9835986856149281,0.013561376826759687,0.011867644136439122,0.0,0.001142181377563996,0.0,0.00613479858049866,0.0,0.0,0.0,0.0,0.004647097941403774,0.004893858806919779,0.0013935298006188903,0.0041700430388500066,0.00681771432196416,0.0002100813210250349,0.0038318244906762377,0.005145919824589208,0.005775775656305004,0.0058803271932040225,0.00105531689586147,0.0028511506288649902,0.0012440286655971513,0.0017003085429039121,0.0008289971575681752,0.004944505223453383,0.06112798710617731,6.501837474496568e-05,0.0,0.1562603419784459,0.013787288642137699,0.00016903848289828371,0.0,0.0,4,0,0,10,215,0,72,0,0,0,33,3,402,13,20,118,58,1,50,74,16,4,589,2949,11,0,0,0,2,2,1
Packed.Generic.459-bb21142319ca5cd9f9421a3c72ff3790214e7a3338a5a4af178ffe163439a987.json,0.0,0.0,0.0,0.0,0.0,2.6547256157161284e-05,0.00014163939940615937,0.0070785676825603485,0.0076084244691173395,0.0,0.0,0.0,0.0,0.0,0.009867459647994048,0.0,0.0,0.0,0.012256236506689663,0.0,0.0,2.666420133537596e-05,0.00013354716721253687,0.0,0.00016242032322241753,0.0,0.001524065461576372,8.162153894613903e-05,0.0,0.0,0.0006700047131076548,0.0,0.000648539697410885,0.004469091039094512,0.00035423761510260766,0.0005687722196378782,0.0,0.0,0.0,0.0005610436362562407,0.0070785676825603485,0.0,0.0004361380573859379,0.0,0.0013396429439637887,5.379252194968167e-05,0.00012049449634101607,0.0,0.0,5.331034375553669e-05,0.0005691921276826866,0.0,0.0,0.0,0.0,0.0,9.323970645618484e-05,0.0,0.000817567291341496,0.0,7.972247889992982e-05,0.0,0.0,0.0,0.0,0.9946205785970806,0.008712348481865662,0.007595023058444278,0.0,0.0009362856417928999,0.0,0.0036530738900651303,0.0,0.0,0.0,0.0,0.0031620403255929502,0.00275548747834608,0.0017029098966924619,0.0005317400253661072,0.0,0.00010045637952360661,0.0014966503849237443,0.0009661520225631981,0.002402466602095071,0.006862439645072102,0.0017534614473460077,0.0035132713906778157,0.0011994082712463358,0.002373735272333337,0.0007438779625206832,0.0009112623210336479,0.007015992989652739,4.145385540875071e-05,0.0,0.09962712306951334,0.008596475293715142,0.00010777410010733312,0.0,0.0,3,0,0,2,214,0,51,0,0,0,20,1,396,16,26,115,55,0,45,76,16,4,649,892,12,0,0,1,2,1,1
Backdoor.Graybird-cd39871f270ce88567bccc09d3694440fce23adc5f5c390e674a0fabaaf4c4ee.json,0.0,0.0,0.0,0.0,0.0,0.0,0.010848018778929245,0.12548055836904284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010662521811124518,0.0,0.09095582097358836,0.025005245460376243,0.0,0.0,0.014432339638132731,0.0,0.020696250613326955,0.319155934650716,0.0,0.007467718419875109,0.0,0.0,0.0,0.01393614044578215,0.12548055836904284,0.7926246354995409,0.0,0.0,0.0,0.008239830029252925,0.10382120971378087,0.0,0.0,0.0,0.03736615809972333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03073908491316937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20022547567733046,0.06517411995719856,0.025517768843052673,0.0,0.0,0.01538770562575456,0.020228284206913427,0.08324618534114991,0.09049303009954542,0.20150313074732626,0.0562168649953544,0.04819305908367879,0.053338918108447535,0.08589070439075248,0.04497857610216394,0.0,0.3100083626110003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,3,0,0,10,0,0,1,0,0,11,0,0,10,2,0,0,2,1,0,54,74,2,1,0,0,2,1,1
