,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getfileattributesw setfileattributesw findfirstfileexw,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,writeprocessmemory writeprocessmemory writeprocessmemory,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
Trojan.Venik-f9c1c4a18e2696e8d270fc05315d5178a9335f54d1580221ca7e47277eb83707.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014051124864015215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002674257745504276,0.0,0.0,0.0,0.013894994766294941,0.008265945562225492,0.0,0.011908675375715829,0.38558163368113496,0.0037208729856159834,0.005950605043645262,0.0,0.0,0.0,0.006049048795760476,0.0014051124864015215,0.0,0.0,0.0,0.006526391736751276,0.002990313279901396,0.00802216517027801,0.021996063694526398,0.014126928341488439,0.014087228643576968,0.9147142910125651,0.007725563960417051,0.0,0.0,0.020887540164915494,0.0,0.0059427314700240645,0.012069786335159226,0.00794278990246469,0.00690298829737297,0.0023660186478556104,0.026224001113379337,0.028481700696118224,0.06548291178845106,0.0,0.0,0.0,0.0,0.0,0.08064113312038086,0.003745546245454621,0.0,0.0,0.0,0.0,0.000675289192346409,0.0018563022947547898,0.000708117528996177,0.0,0.0,0.0,0.0,0.0,0.0029328300815466193,0.0006797601299453296,0.0005863443204991333,0.002577519348106145,0.001871867065979026,0.0019528684187836143,0.0,0.0012865849710378603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,3,2682,0,53,0,3,1,3,3,5,2,0,5,1,1,3,4,3,0,19,69,9,3,0,0,2,4,1
Trojan.Gen.2-a1f627420642c9de5e03ea4108de9f7423fd9743c43553a403d6185adc4949e5.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005510244305515712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021384826056550965,0.0,0.0,0.0,0.004862320266678676,0.0,0.004203061333473183,0.046465100766706555,0.0014591656809659049,0.0016971420307665141,0.0,0.0,0.0,0.0023721756801114244,0.0005510244305515712,0.0,0.0,0.0,0.00046533981185309495,0.0009381373737263139,0.01101081346250291,0.0,0.0,0.0,0.028812163739008745,0.0,0.0,0.0,0.0,0.0,0.004660965233576571,0.0,0.0,0.0,0.0,0.0,0.0,0.08274528048430284,0.0,0.0,0.0,0.0018001639070254103,0.0,0.0,0.005875365871359673,0.0,0.0,0.0,0.014341755527789735,0.05720095920763146,0.0038824617949969717,0.057760167165704424,0.11193987849376437,0.0,0.05314300888146209,0.07302732614505617,0.07216871152614496,0.018402068631273322,0.003732015899052041,0.005978411877598457,0.007075542359346693,0.010276915846340476,0.0061266451978273335,0.06657233415813006,0.9757862745840117,0.00423434155295665,0.0,0.0,0.0025331406818982238,0.0018859917499332267,0.0,0.0,0.0,1,1,0,8,1,0,32,0,0,0,7,2,10,1,0,28,17,1,6,4,0,0,280,2219,6,0,0,0,2,1,1
ML.Attribute.HighConfidence-bf55355354f32fcc9c27fcc2516c95f87109ae16d6cdd653618b3493f79a04c9.json,0.0,0.0,0.0,0.0,0.010683564312638921,0.00042482093699501637,0.0003816653489074416,0.0003383007764234228,0.0,0.0,0.0,0.0,0.0,0.020168255480071777,0.0,0.1734074410746733,0.0,0.0,0.04796728039511915,0.18432131826977657,0.1812117754827084,0.014109493962829752,0.0,0.1551037366258956,0.012389713050115598,0.15209723744111947,0.17030242814724278,0.001750558379990364,0.0,0.0,0.0,0.004643668698049184,0.0,0.004874210485001323,0.08292226116938871,0.004777882604898191,0.005209791389234975,0.0,0.0,0.0,0.006311042238596064,0.0003383007764234228,0.0,0.007311973314641474,0.0,0.010285013137711187,0.00028798414764092696,0.0009657250689773148,0.0,0.0,0.0004239625327063076,0.0,0.0,0.058392288588497834,0.0,0.0,0.000592749423244413,0.0031000600744237267,0.0,0.002124821572789711,0.0,0.0,0.0,0.004729223265706697,0.0,0.0,0.0,0.0,0.0,0.0,0.9013497620447398,0.0,0.0,0.0,0.0,0.0004002319680577455,0.005202734677362587,0.007448852122394828,0.00034097869341684464,0.0,0.0,0.0014185689314591987,0.0006497831555353251,0.0028483645072429026,0.015181590172394134,0.003273238007173727,0.015246437567078107,0.001241148740972087,0.009614476095041888,0.005955623370939775,0.0003930000315585466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,2,17,0,17,0,0,0,5,3,5,1,0,9,3,0,4,17,0,0,107,113,11,0,0,0,3,4,1
Trojan.Zbot-e566c803aacc8d61739b85da7740d26c9ac99de34695b50fecbc01da0f26b617.json,0.0,0.0,0.0,0.0,0.00793539755267824,0.0026699785099201174,0.0062367442283042815,0.14245564078137352,0.15265332154679648,0.0,0.0,0.0,0.0,0.0017483653099057152,0.0,0.1725607174575672,0.0,0.0,0.18088318632344116,0.21321171893152072,0.2096147884790619,0.01182366259474793,0.0026990950468876325,0.1986148662990096,0.013214087813414207,0.1940489086209841,0.48033887440843526,0.009901955301912792,0.0,0.0,0.001802209823657414,0.010423295483606055,0.0,0.010451658356833263,0.08296052890204905,0.004879672703605962,0.006548656075577291,0.0,0.0,0.0,0.0057971319934207585,0.14245564078137352,0.0,0.010026630430119036,0.0,0.0007182310804531612,0.0010859796471019377,0.032168530944277,0.02080265375917924,0.1111590536095871,0.2872420993120117,0.009449934392323908,0.03941285632316557,0.033553612473143514,0.0,0.020228376426495314,0.0,0.010191486267440052,0.1066611308682846,0.06784034262203774,0.38105329515752906,0.0,0.44588051596321243,0.06598491251810013,0.0011009794883674814,0.0,0.0,0.0,0.0,0.0,0.0,0.004534181549005822,0.0,0.0,0.0,0.04427170985993946,0.013488308333739474,0.011984810492505675,0.005571888839869416,0.0,0.0013593421046340275,0.0026746906039714588,0.006942553314864464,0.014719282111995545,0.027515179248282087,0.007817412615192853,0.02022932187101906,0.006240446602185725,0.009819307094810388,0.0023640503605663237,0.006915959954865311,0.02375155562978502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,12,1,52,0,1,0,3,1,123,1,0,24,6,2,3,41,2,0,214,1071,15,0,0,2,3,1,1
Ransom.TeslaCrypt-1649336db033457cb387daba9e83f36b35c8487f1d5dc95356b8a87bad63a749.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014684916851432384,0.0,0.01410428739512158,0.39007368257761466,0.022034466594366014,0.024346678980389475,0.0,0.0,0.0,0.02985131986792983,0.0,0.0,0.0,0.0,0.021080912208375543,0.4108302092534414,0.3646092480224927,0.003256436947446303,0.0,0.0,0.17620930262993045,0.0,0.0,0.0,0.0,0.7056385463389179,0.0,0.0,0.0,0.0,0.1148919794593216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017744462429579014,0.0,0.0,0.0,0.0,0.0,0.010259901101222754,0.0,0.0,0.0,0.0017445613362984248,0.0,0.0,0.0,0.0032203521987155736,0.011111185481711828,0.009158215965725806,0.007389948988468475,0.0077097344455141475,0.0,0.01371414305581761,0.012788329483735893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,291,0,32,0,0,0,9,0,49,4,49,350,52,2,57,10,0,0,26,34,6,0,0,0,2,0,1
Trojan.Gen.2-ac35cce7b49c1c18fbb97afd24149f45949b5df7a15fc151469ec042cfff951b.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017874943694363567,0.01904084406972518,0.0,0.0,0.0,0.0,0.0,0.024511881971611433,0.0,0.0,0.0,0.0033264528756962704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001362826969189842,0.00020584942074266383,0.0,0.0,0.00022479429786051626,0.0015601495623022315,0.0,0.0014834779146807404,0.003752528486494375,0.0005618346567797164,0.0008576723705370267,0.0,0.0,0.0,0.0009133784644485029,0.017874943694363567,0.0,0.0010943166290218302,0.0,0.0021052903268242583,0.00022576175561110932,0.00261188704776307,0.0,0.02676072180360172,0.023265227803967534,0.0014560594414820833,0.010665367046398519,0.0,0.0,0.0,0.0,0.001832038620667832,0.03654076529866185,0.009261451355048331,0.022514098825011306,0.0,0.05399595271623872,0.01527456408369122,0.9646606934020934,0.009170541656366875,0.008129795037793281,0.0,0.0018194715792836196,0.0,0.007471905818096948,0.0,0.0,0.0,0.0,0.004831859380139365,0.0014275177419544797,0.0013547499038467688,0.0004276899215869423,0.0,8.477713026314342e-05,0.0003892245988738293,0.0002546948975522945,0.001488627706404912,0.0043177271809952235,0.0010777267614766539,0.0032315379989477943,0.0012648789780313641,0.001554538107157701,0.0004423111842481779,0.0010474982201024356,0.0031082943316382253,0.00010189897659182777,0.0,0.24690487529901683,0.009022044417864904,0.0,0.0,0.0,0.0,4,0,0,2,214,0,55,0,0,0,20,1,374,12,20,93,46,0,39,62,15,4,234,848,11,0,0,0,2,2,1
Trojan.Dropper-5e77a764aa484004caa0a10a7c0a42d0856e9037496b139dedf3a6eb4e27f7f8.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03285562747000082,0.0,0.028400888841591747,0.9259559452492003,0.0,0.008600934831772288,0.0,0.0,0.0,0.02404386676457301,0.0,0.0,0.0,0.0,0.0,0.0,0.3587247543520234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01574751651125013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014887620454911508,0.0,0.0,0.0,0.0,0.059551455395350776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08583676579148025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6,0,4,0,10,1,2,4,3,0,0,5,3,0,3,0,0,0,4,13,7,0,0,0,2,2,1
Ransom.Cerber-d8d9e48bd49a8e71788c7474c0a92edf57c29268e62c522571caf6661a671654.json,0.0,0.0,0.0,0.0,0.0,0.00023265821648380032,0.001254141285953349,0.0626227560064782,0.06650999137155669,0.0,0.0,0.0,0.0,0.0,0.08562041958132702,0.0,0.0,0.0,0.012629735140753167,0.0,0.0,0.000234158528496459,0.0011759769552375987,0.0,0.0014393215580699806,0.0,0.013575892028611926,0.008868104734049366,0.0,0.0,0.001046947061543361,0.005631283186045698,0.0,0.005495862828286206,0.012842844744007535,0.001962497987895123,0.0035665049298355595,0.0,0.0,0.0,0.003190446472172199,0.0626227560064782,0.0,0.00382246655071964,0.0,0.012204203332805348,0.000788589642493674,0.008858920384983123,0.0,0.07789637938915998,0.06687017314866882,0.01477373620178996,0.028522829589719308,0.0,0.0,0.0,0.0,0.007444132511192736,0.10662984262960748,0.027230198451754162,0.06444285583699694,0.0,0.1540305027700424,0.053354311483800494,0.2429625352775998,0.0008657529077790159,0.0012346744344538096,0.0,0.006052804851948371,0.0,0.030932733376792053,0.0,0.0,0.0,0.0,0.022576752977992946,0.023863216235939247,0.00571123289419136,0.021288476166632084,0.036907412805423076,0.0008883838628675438,0.019033953781176827,0.02579995434656098,0.02981219717972889,0.021462695727915194,0.004840094393910244,0.01221558284006033,0.0062875006919418264,0.008391861426265303,0.0034333343790577415,0.02604296562014532,0.33895210965974565,0.00035593485399467063,0.0,0.8624429182655403,0.0031230242915188497,0.0,0.0,0.0,0.0019224719929235724,4,0,0,10,215,0,70,0,0,0,31,3,405,12,19,102,51,0,47,70,15,4,526,2881,10,0,0,0,2,2,1
Packed.Generic.493-2810a6a0544eb05b2b85795ee0f93857f300702296f6bfb44662d62fb61e9188.json,0.0,0.0,0.0,0.0,0.0,8.183490850250702e-05,0.00044113007886121647,0.021961681257092844,0.02339414072991852,0.0,0.0,0.0,0.0,0.0,0.03011601871740484,0.0,0.0,0.0,0.003909283097935336,0.0,0.0,8.236262636322432e-05,0.0004136366554654925,0.0,0.000506265154914673,0.0,0.004775167190704944,0.0015174758956247023,0.0,0.0,0.0002761888821826816,0.0020446353203848475,0.0,0.001988339533995241,0.013132844836005776,0.0005752388120470483,0.0009534032489956703,0.0,0.0,0.0,0.0009819281764189072,0.021961681257092844,0.0,0.0013445095778674809,0.0,0.00231144907200076,0.0002219020233707945,0.00037206274821272733,0.0,0.0,0.0001633391014949851,0.001703768981610221,0.0,0.0,0.0,0.0,0.0,0.002204959838841901,0.0,0.00024558758363941785,0.0,0.0008778751190067678,0.0,0.0,0.950344942963401,0.009440084012519957,0.008511943526682058,0.0,0.0030870586526307413,0.0,0.02210048900434239,0.0,0.0,0.0,0.0,0.008712101100932792,0.007391394665741593,0.004763872449821284,0.0017077853312403473,0.0,0.00010415967426612282,0.0040989667151865635,0.003191841506503596,0.0073158870332779265,0.02305585301409374,0.0048551315227877345,0.010007489234189863,0.003406994120459693,0.007003154451778571,0.0021133642549841535,0.0029524998278361208,0.02130253464000305,0.00012519607796243552,0.0,0.30335458756432904,0.009087496907350038,0.0,0.0,0.0,0.0,3,0,0,2,214,0,43,0,0,0,20,1,381,14,29,103,57,0,47,62,16,4,579,814,10,0,0,1,2,1,1
Trojan.Dropper-74fad9e0c66263a4bec8b552f0411dedb14baf3a90bf58c2de84b6cd185fed18.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010961067988989557,0.0,0.009474908790728818,0.9267331217417157,0.0,0.008608153797641243,0.0,0.0,0.0,0.024064047344582753,0.0,0.0,0.0,0.0,0.0,0.0,0.359025840432626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015760733770354987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014900115983134435,0.0,0.0,0.0,0.0,0.059601438325387356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08590881059761704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6,0,4,0,12,1,2,4,3,0,0,5,3,0,3,0,0,0,4,13,7,0,0,0,2,2,1
Infostealer.Shifu-8816d0b30615bec1ae6e6d78cc6faa871d6237bcd173614cb706bb70f74403b4.json,0.0,0.0,0.0,0.0,0.0008487865853467391,0.0,0.00011118251694557999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04841033552607025,0.0,0.0,0.07980901861797242,0.08334168053079904,0.08258340026617288,0.0033629083472206515,0.0001251036825445959,0.07767431887617031,0.003062380201897734,0.07650058546877851,0.1335453978469196,0.0022947896445694306,0.0,0.0,0.0011137712541471963,0.000676371034452646,0.49617582570054275,0.0003340943401587792,0.03429728530710249,0.0017397997198453803,0.0026559026431943553,0.4862843380874547,0.0,0.0,0.0026162740391335597,0.0,0.0,0.0023236832503694678,0.0,0.0,8.389234827527063e-05,0.008439729529052475,0.002121257237289158,0.008466980916671089,0.005063666602393075,0.004508892033981422,0.0010836919776036939,0.013608155173775114,0.0,0.0021486436293003093,0.0,0.0017366829280777915,0.0018623784307270571,0.002723509611959554,0.0009683064016664274,0.4729428819653335,0.004180150791468942,0.005372893019494111,0.0,0.0,0.00013134808280544047,0.0,0.0,0.45750059037947965,0.0,0.001050801841455129,0.0,0.0,0.0,0.00792819742078381,0.012693174875483909,0.0032114771538657738,0.010131673429818164,0.020020307335565115,0.003937863899136664,0.01002111291806871,0.012871558368472594,0.0145667917625986,0.007199471498559371,0.0009535233975033083,0.004934914573180995,0.0011750624841643234,0.0035885026495737172,0.0010044309319699532,0.01156292551089246,0.1703672582237585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,1,13,0,64,0,0,0,2,1,33,20,0,28,16,1,5,10,42,3,416,2412,27,2,0,0,5,2,1
W32.Tempedreve-2207af8e6a3548c4215292af046f333cba6a5e1dd289543b404e0510ce75bacc.json,0.0,0.0,0.0,0.0,0.0036413616400175113,0.0,0.0003577363490736988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17731138753269005,0.0,0.0,0.04150145544882103,0.14414753155489218,0.14432079829737243,0.00520980164364742,0.00040252852587502016,0.13448947257407215,0.004926695055116865,0.13295043102572413,0.14061492602051281,0.0016408048713114688,0.0,0.0,0.0,0.0,0.0,0.00026874209358178114,0.060955041889260576,0.003638640777767422,0.005615630341630422,0.0,0.0,0.0,0.007052933201236704,0.0,0.0,0.006230490677457823,0.0,0.0026778280593138934,0.0021594288894829783,0.005657360587191272,0.0,0.0,0.0007947633130885776,0.0,0.0,0.058380062899966646,0.0,0.0,0.0011111724718736314,0.002905697821686269,0.0,0.0011949618911836274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9281091131061712,0.0,0.0,0.0,0.0,0.0,0.006705245987772403,0.010333118404936484,0.0,0.0,0.0,0.0019944448922424715,0.0,0.0014832125731919549,0.005625719407596365,0.006136036282505538,0.020641894806571075,0.002617499980489476,0.014925601878398571,0.006757433780165999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,1,0,26,0,0,0,4,1,3,0,0,6,2,0,3,28,3,1,115,106,21,0,0,0,3,3,1
Ransom.Cerber-e482b0fb3fc501615c69ac7c1520d194f5fdfe769a8182535d05fe8cd569c61c.json,0.0,0.0,0.0,0.0,0.0,6.644926590582313e-05,0.00035819395959131177,0.01788561877813455,0.01899584793881672,0.0,0.0,0.0,0.0,0.0,0.02445395702637431,0.0,0.0,0.0,0.0033185920104684703,0.0,0.0,6.687776842500149e-05,0.0003358695281803831,0.0,0.0004110831002731218,0.0,0.0038773960917936933,0.0004791802639773607,0.0,0.0,0.00022426307804604962,0.0016083448049925033,0.0,0.0015696675405579212,0.0036680312360306455,0.000560506964284951,0.0009371356274335045,0.0,0.0,0.0,0.0009491875266991126,0.01788561877813455,0.0,0.001091730608459167,0.0,0.0030834415174111076,0.0002702738994732495,0.003360994451882426,0.0,0.026020372476390753,0.022348153915658493,0.004219511092846279,0.00972577428336849,0.0,0.0,0.0,0.0,0.002163410962792729,0.03663623197767863,0.008774263424619944,0.021732995543588464,0.0,0.05207274109845761,0.01523846818990822,0.9598465029288316,0.009148870406323529,0.008181110025582304,0.0,0.0019016086759278343,0.0,0.009110748384156523,0.0,0.0,0.0,0.0,0.005759487986866491,0.006917272418118453,0.0016311791561534213,0.006293518665127229,0.010749821335475921,8.457679025524275e-05,0.005547211538056649,0.007775246366472186,0.00856413361010535,0.006074713048989816,0.0012287770800578136,0.003665531763576927,0.001601629482370873,0.002443786516369799,0.0010296205316659088,0.007499575660031853,0.09680775175068193,0.0001016581753083671,0.0,0.2463214051518842,0.009649424922314482,0.0,0.0,0.0,0.0005490751824067688,4,0,0,10,215,0,67,0,0,0,32,3,387,12,21,108,59,0,50,64,15,4,508,2869,11,0,0,0,2,2,1
W32.Tempedreve.C!inf-896c546ae5b051db086f75a64ef311172ff305ab4456ec6e1f6e9dfc7d397d2d.json,0.0,0.0,0.0,0.0,0.0013602224510841782,0.0002449861238454861,0.0008489537489781029,0.004041183123257354,0.0,0.0,0.0,0.0,0.0,0.00395327440620011,0.0,0.0031385520113952955,0.0,0.0,0.004673630802459266,0.005356650878257415,0.007052239780622125,0.0003874607521561264,0.0003184170893798166,0.004355017709733689,0.0008351194647645146,0.006147788159186048,0.09269362829520254,0.00010816217107998607,0.0,0.0,0.0,0.000245930977011185,0.0,0.0003543106046382332,0.011113446135799787,0.0005412223301433356,0.0009442359868287375,0.0,0.0,0.0,0.0012798092557304388,0.004041183123257354,0.0,0.003559531192913694,0.0,0.0008473101027091674,0.000332149919721704,0.0015116269986365396,0.0014179397086303222,0.010189303154543214,0.006007495562664096,0.0014208563216273422,0.0005253791449874568,0.00673474360513023,0.0,0.0013810057237447155,9.766493595394506e-05,0.00035361998105021264,0.004883814779316033,0.0024156782399230537,0.007393674585155994,0.0025811324332460505,0.010639426602920363,0.07219427686561387,0.0,4.341079666338794e-05,0.00014858244287846287,0.0,0.0,0.0,0.07318954786578435,0.00034669803470187624,0.0,0.0,0.0,0.0009232245396103698,0.0010179649542198788,0.004491981588146907,0.0003089992756056459,0.005661799752917033,0.0,0.004762287287826463,0.00042824861758249214,0.00117328387959756,0.004072061958735767,0.0100852512339863,0.01356065629242012,0.0009202458643450975,0.008762266169935275,0.0005164653075981528,0.0006799068455786455,0.002143617013563212,0.0,0.0,0.0,0.0,0.0,0.9897568075084209,0.0,0.0,9,0,0,10,10,0,64,0,0,0,10,3,19,4,0,54,18,1,9,36,13,7,1301,2922,114,2,0,0,3,6,1
Trojan.Gen.2-bf2763a5ea7c482be9fb35875684890388faf4a3afa6b5f46085beb7603aaa70.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0022940435360468163,0.017622763416519884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008316717208027636,0.003398418747749172,0.005568477743958001,0.0,0.0017208538546131101,0.0023277624776622038,0.003008880695445794,0.004565283209462104,0.06772548683264432,0.0,0.0,0.0,0.0,0.03588596424185164,0.0,0.031594807678217464,0.09784216500164242,0.0017948758541241243,0.008872314494546417,0.0,0.0,0.0,0.011671768067225962,0.017622763416519884,0.0,0.003995405248035754,0.0,0.09043928191168393,0.005192885659681688,0.04159964587318382,0.0172420104411027,0.0,0.0008494252102136787,0.010632293030490854,0.0,0.0,0.0,0.01612118086867646,0.0,0.006211089370523588,0.0,0.0,0.0,0.011413208023655258,0.0,0.009475180367891422,0.9757079396083886,0.04750839999006454,0.006323618737515878,0.0,0.05092953306376898,0.0,0.03889969457342798,0.0036135554975730106,0.0,0.0,0.0,0.01844324259723061,0.011726863491671775,0.007163549370678659,0.0013663278048894419,0.0,0.0,0.007105393282724604,0.01627331871641618,0.017120422917225302,0.04456429349132483,0.011148698612061777,0.014142047674498701,0.014920134901689239,0.015049196841010146,0.012560336905546537,0.003149562602050511,0.04468487426364096,0.005208536296224694,0.0,0.0,0.08413038616340082,0.009279607099288814,0.0,0.0,0.0,6,1,0,6,51,0,38,0,0,0,42,3,45,34,0,34,11,0,39,13,1,0,134,142,9,2,0,0,2,4,1
