,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntopenprocess ntreadvirtualmemory ntreadvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntclose,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
Trojan.Gen.2-f59bb366606696f81965535b820af1af9252d93462ab2a07461e368563e3610b.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527886235197681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007612571885130613,0.0,0.0,0.0008827113177030413,0.0,0.0008877388312234633,0.006834131126408905,0.0005676276129280144,0.0005168776917108418,0.0,0.0,0.0,0.0007672868176756556,0.0,0.0,0.0005723157121901398,0.0004895769274805882,0.010912967522967158,0.0,0.0019666704727749635,0.0001199369940645308,0.0,3.870720104448783e-05,0.00011915415022004848,0.0,0.0,0.0,0.00012134360101453056,0.01736891379466299,0.0,0.0,0.0,0.0007730510808137792,0.0,0.0,0.0,0.0,0.0022798496928350597,0.0,0.00043114458742662807,0.0,0.0,0.0,0.0,0.0,0.00030328861540337407,0.0,0.0,0.0,0.0,0.0,0.0,0.0017104710176348741,0.0015591805065003923,0.0011561591149648704,0.00012408841296437703,0.0,0.00014708370547914215,0.0004201390454681107,0.00046827550041576393,0.000803066757263432,0.004563885717287255,0.0014263599089642022,0.00213377825321554,0.0010395096087835883,0.002116567883977019,0.0008823299940839661,0.0002516512309378216,0.012130139166582997,0.0,0.5216143000472077,0.0,0.0,0.0,0.0,8,0,0,1,22,0,36,0,0,0,3,1,8,4,2,16,3,2,3,8,4,4,285,675,3,3,0,0,2,5,1
Trojan.Gen.8-ff0d4c982958e62b3c43fb2af5e272f174da459ee14fe9acdd4331b55a3b9f67.json,0.0,0.0,0.0,0.0,0.0,4.05723713438034e-05,0.00021688325562091272,0.011954010306138418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020129468418263095,0.0,0.0,4.090327911785488e-05,0.00020514329049416054,0.0,0.00024923512871766304,0.0,0.0023454209268109296,0.00012714757888640472,0.0,0.0,0.0009659418580788863,0.0,0.0009114424973325417,0.002263466545433406,0.00028592573998794513,0.0005219073786292653,0.0,0.0,0.0,0.0006261270853126416,0.011954010306138418,0.0,0.0006691298392075982,0.0026166618881333283,0.00011020412876035153,0.00020184020989492173,0.00018492179882416692,0.0,0.0,8.188998626503703e-05,0.000840285654145438,0.0,0.0,0.0,0.0,0.0,0.00017984350363404395,0.0002153463259932227,0.0,0.001203900500328097,0.0,0.00012316985084990227,0.0,0.0,0.0003288620985854685,0.0,0.0,0.987090621921191,0.013320523328341518,0.01157811695916137,0.0,0.0,0.001497172784018947,0.0,0.007539287830431286,0.0,0.0,0.0,0.0,0.005659059120863445,0.004387818691901953,0.0027588616391408917,0.0009844678276036986,0.0,0.00020744947187224477,0.002495637981693698,0.0016098812120642046,0.004035099913598417,0.01360544665777884,0.002797608425132151,0.0056428476850995,0.0020506186798245163,0.0038176690287162612,0.0012645257397205557,0.0015972001557068838,0.011227495014783387,0.0,0.15471944711050292,0.013062002262808962,0.0,0.0,0.0,3,0,0,2,214,0,63,0,0,0,20,1,397,15,27,116,56,0,46,74,16,4,671,920,12,0,0,0,2,1,1
Trojan.Gen-1892b4c08d056b61fbd66183547dfdf7ba00afd2edf3b99cd18bad07ed509a9b.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0016065018030036952,0.010078403542979099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015824050429230458,0.0,0.02436739030191754,0.0,0.0,0.0,0.0028619772091817326,0.0,0.004910003137970507,0.656953184392072,0.0254149753793077,0.029822520802656485,0.0,0.0,0.0,0.028857798870606438,0.010078403542979099,0.12543570169814253,0.008496670893707382,0.04724408332463279,0.002448918396836601,0.0,0.022600978757862114,0.0,0.0,0.0,0.01867253995092585,0.0,0.0,0.0,0.0,0.0,0.003197136583212387,0.0,0.0,0.01514301764137476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7387196635051773,0.0,0.0,0.014258426023739845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011524677745666085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004895211512753378,0.0,0.0,3,0,0,0,35,0,36,0,0,0,2,2,19,2,0,8,7,0,1,0,0,0,31,15,0,0,0,0,2,3,1
Trojan.Cridex-a7c602daed5e84b59974f5001d2e0faa51c0350ce8e396acf00555ac178c2306.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03339874072093529,0.001040155354001001,0.00271231641272983,0.0,0.0,0.0,0.0018981310791292745,0.0,0.0,0.0,0.002231021980676969,0.000751699208035154,0.0,0.007778302164753973,0.006923064991637594,0.005981226880108849,0.0059580720264106254,0.0,0.0032616018387587923,0.0,0.0,0.006420569726107198,0.0,0.0,0.0,0.0,0.0014460980121930034,0.005104435036869545,0.004854130824433692,0.00294411795752803,0.0,0.008972635847320928,0.011098883837072594,0.007880804199701422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016102861228360636,0.08098285933807009,0.0,0.0,0.0,0.0,0.0,0.0007760047949289577,0.0002984456388824636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009775162552806058,0.0002702842767673434,0.0005221094972703809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957357472721401,0.0,1,1,0,0,6,0,31,0,0,0,0,1,1,0,0,3,1,0,0,4,5,0,28,64,8,1,0,0,2,1,1
Backdoor.Graybird-3fb1f955c5fedc93b423be002cde34a6436194ec36974c890a015566749cbfc9.json,0.0,0.0,0.0,0.0,0.0,0.0,0.010843230508307253,0.12633233663205093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010680587227378887,0.0,0.09137218016727228,0.03178416200207408,0.0,0.0,0.014487882240774567,0.0,0.020712821377628608,0.31870564267117757,0.0,0.007455178717840566,0.0,0.0,0.0,0.013912739048075919,0.12633233663205093,0.7925988814529604,0.0,0.0,0.008264599088306296,0.0,0.10747655501206684,0.0,0.0,0.0,0.03780960366522529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030662753798928428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2020918789827634,0.06534487297387559,0.025595484678458978,0.0,0.0,0.015557372807994128,0.020510329575465704,0.08358279977943454,0.09100946652710513,0.1924178136115651,0.056575980297693826,0.0483631077381485,0.053489801429334544,0.0861054321132473,0.045157751015544194,0.0,0.3118480496380723,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,3,0,0,10,0,0,1,0,0,11,0,0,10,2,0,0,2,1,0,54,74,2,1,0,0,2,1,1
Packed.Generic.493-3307a87de0216588fe6773d00a009fcaddc0ef56ff703fe6e5f9ac46f3012c22.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692846910358624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011322482612858794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036947825973675853,0.0005411554712291256,0.0,0.0,0.006166748033664397,0.0,0.005642486525138591,0.005603208957268372,0.0005476205364010738,0.0017453078624016431,0.0,0.0,0.0,0.0019246302041299494,0.0692846910358624,0.0,0.0038650037650309185,0.009222686862761452,0.0008794539348442522,0.0005154338046637446,0.00044271536496072033,0.0,0.0,0.0005228005262978053,0.005632762836792112,0.0,0.0,0.0,0.0,0.0,0.0002296307097837731,0.0004582700022327516,0.0,0.005655676369624664,0.0,0.0007863386695406469,0.0,0.0,0.002099515289493813,0.0,0.0,0.0,0.0,0.0005599757486050766,0.0,0.0,0.009899587718300244,0.0,0.051413920674471966,0.0,0.0,0.0,0.0,0.026051814637177262,0.020065784920265048,0.010168372117874129,0.004190014122351152,0.0,0.00033109876439592253,0.011567508144560154,0.008498928229868653,0.020918552296934442,0.06746170500238483,0.013646178603467557,0.021958072792300238,0.009866074258808913,0.015943038842822218,0.0057664012100278935,0.008254564936127697,0.0646622284942486,0.0,0.987757014833098,0.0,0.0,0.0,0.0,3,0,0,2,214,0,48,0,0,0,20,1,381,14,28,96,50,0,47,54,6,4,474,733,6,0,0,1,2,1,1
Trojan.Gen-f2ee560a5cde58cc9353a113c0aa0cf43c29fce26be63cccfd6bd22c6fca1efa.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01729292041777714,0.0,0.015997291526893727,0.07418503037788604,0.002709968223721094,0.003140680973130846,0.0,0.0,0.0,0.003907393456833921,0.0,0.0,0.0,0.0025833742156567484,0.0002901391333638003,0.001275344092508064,0.0017039804106302784,0.00734840898116646,0.0,0.0004311905536275947,0.0,0.0,0.21930409160975645,0.0,0.0074345902568018,0.0,0.0011363560811546757,0.0030237413473619724,0.0,0.0016744847654429243,0.0,0.0,0.0,0.0,0.0,0.0,0.004802865315225444,0.07333584833198283,0.0026976548239729587,0.003232961113070027,0.0,0.0,0.0011261917029721166,0.0,0.9695938796251514,0.0036534831425419833,0.0,0.0,0.0,0.0008108216330041664,0.0016385813249838266,0.0035942465754410426,0.0003455800861407087,0.0,0.0,0.0032401839859397042,0.0019561861245383154,0.002556001322163344,0.0003555299511013409,0.0013241139077962876,0.003961644523909392,0.005946451139150137,0.0027205554275392704,0.004121830904465888,0.0016019113558951804,0.0028151530818124183,0.0,0.0,0.0026351642315459345,0.0017399016983711225,0.0,0.0,4,0,4,0,36,0,25,1,0,0,9,4,15,1,0,9,4,0,7,6,2,0,70,87,13,6,0,0,2,2,1
Backdoor.Matsnu.B-858a3a14dba1f90d950b55e6c4fe14684d94c4a50a26809d7bfc9c577ba7e187.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013036351200949809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10797352439563208,0.0,0.10002916327415703,0.4089493034724171,0.00958828202869109,0.01666831441173116,0.0,0.0,0.0,0.026440227649101863,0.013036351200949809,0.0,0.0,0.0036561492269239016,0.011086811568538607,0.0,0.08216588431671838,0.0,0.0200493442842583,0.005492225244694085,0.0,0.0,0.8948555774309914,0.0,0.0,0.0,0.0,0.0,0.0,0.022851963733029727,0.0,0.011014396184878596,0.0,0.0,0.0,0.0,0.030587889633974893,0.0,0.0,0.00294138279152511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003693622982030485,0.0,0.0,4,0,2,0,7,1,27,0,0,0,3,2,6,3,0,6,3,0,3,0,0,0,1,42,1,3,0,0,2,2,1
Backdoor.Ratenjay-dfa198d83daa9e63d4d923c4eaf27e882f21dc537ab3eb3f8ce29cd93ae1a465.json,0.0,0.0,1.6986315380419232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5507618157838208,0.0,0.0,0.5485645391461985,0.5890135990645405,0.22089395632191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010339994869086192,0.0,0.0010144649188724621,0.0005887383607675819,2.8694183231189146e-05,2.9929261558271614e-05,0.0,0.0,0.0,6.050798469961557e-05,0.0,0.0,0.0014261544937823382,0.00039389410520717353,6.63574562461514e-05,8.102299522093732e-06,0.0002737289573583004,0.0,8.400038500856786e-05,3.287239925706029e-05,0.0,1.0282969523024667e-05,0.0,0.0,0.0,1.1242902891119119e-05,0.0,5.762976019786063e-05,0.0,0.0002826682459577767,1.1265055257466513e-05,4.120251956556204e-05,0.0,0.0,0.0,2.226754128655343e-05,0.0,0.00011012296654227315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010044789910394468,0.0001686412973423927,0.00038818406905748897,1.3172884321484889e-05,0.0,0.0,2.0584986683199013e-05,1.2427709506070391e-05,1.217876517366473e-05,0.0006301752110507953,0.00020820035686653352,0.00029662812844115437,0.0003578966868242243,0.00047242306755469044,0.00038674879271401527,0.0,0.0010790467352332438,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,20,0,63,0,0,1,1,3,19,8,0,16,2,2,1,11,3,0,177,327,21,1,0,0,2,2,1
W32.Tempedreve-6118180843fdcc5d282c56f2038e470e4903f840f93bbfd5b5f2008eb45e6582.json,0.0,0.0,0.0,0.0,0.0059615030694735475,0.0003268384684055324,0.00029119073210876476,0.0002609696689753866,0.0,0.0,0.0,0.0,0.0,0.13880896773806345,0.0,0.0,0.03214561490161143,0.21553359408994283,0.21513888403613196,0.013509670520382464,0.0,0.20018078845593582,0.011759743415957083,0.19886022701132222,0.3653655059086038,0.0,0.0,0.0,0.0,0.0,0.0002224939003692291,0.04930564597636069,0.0027639951377794324,0.0034035006543641,0.0,0.0,0.0,0.004857075449725762,0.0002609696689753866,0.0,0.001283405457642985,0.0021957310878647444,0.0017755407171437382,0.004227501905540835,0.00018620909839830448,0.0,0.0,0.0006596803884548533,0.0,0.0,0.034984534080711276,0.0,0.0,0.0009024863063478033,0.004346290837847203,0.11507263642397766,0.0,0.0010979150810994053,0.0,0.0009922182034762504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810249037021732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,15,0,0,0,3,1,1,0,0,3,2,0,3,0,3,0,5,7,2,0,0,0,3,2,1
SecurityRisk.gen1-3a49fff3230631533c2efaa19e719bcc88559667242c51a1e2650635e99609d1.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984127723892739,0.060915346705499404,0.0529477620885899,0.0,0.0,0.0,0.14821544023257155,0.0,0.0,0.0,0.0,0.0,0.0,0.049246071240620304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024196814568963908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,3,0,0,0,3,3,0,1,0,2,2,0,2,0,1,0,1,2,1,0,0,0,2,1,1
Infostealer.Shifu-a16bbfbde714061dcb06802d3585770eaa911dd7045e3612836666aa026dc787.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040635487923397925,0.0,0.0,0.0,0.0,0.017653983408365503,0.09595966883104719,0.009137989143032824,0.023828284723678955,0.0,0.0,0.0,0.04446797586897082,0.0,0.0,0.19348267693580384,0.0,0.0,0.0,0.19946158717202103,0.0,0.0,0.013085736972204127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022941066084746827,0.0,0.1379322149482889,0.0,0.0,0.0,0.0,0.0,0.0,0.14575697843845412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691012661897006,0.1392371037086867,0.054538956041333075,0.02097527449070515,0.0,0.0,0.07648110438358849,0.14841545622363067,0.18422715134291065,0.5286901532255537,0.0703221830871615,0.12022767609613397,0.06648615878358727,0.1467790256270192,0.048111153754297836,0.02430733985204088,0.6739796810680109,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,17,0,16,0,0,0,3,1,8,4,0,9,3,1,4,2,0,0,79,153,0,0,0,0,2,2,1
Packed.Generic.493-4d04132081a790ffb88530d4639550520698744c60741d23dc09629fb69a3aa2.json,0.0,0.0,0.0,0.0,0.0,6.19362082100342e-05,0.0003310855646957033,0.019039792518032478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035196057544039185,0.0,0.0,6.244135918132691e-05,0.0003131637893499269,0.0,0.0003804726791713516,0.0,0.0035804286033017294,0.0030408774653666263,0.0,0.0,0.0015728739943754464,0.0,0.0015178611924554137,0.010119152084176474,0.0004364831430343837,0.0008726019925164371,0.0,0.0,0.0,0.0009912221093357203,0.019039792518032478,0.0,0.001021467655649813,0.003994494532877219,0.00016823334792702533,0.00024649714771218437,0.0002822944445986129,0.0,0.0,0.00012501007635588477,0.0013468848574204812,0.0,0.0,0.0,0.0,0.0,0.00016472526969515795,0.0002191595650310969,0.0,0.0019418557908907727,0.0,0.00018802631630264637,0.0,0.0,0.0006693708299762052,0.0,0.0,0.969906957102196,0.010480137002167208,0.009105150654432997,0.0,0.0,0.0021222740442030865,0.0,0.01037570406218449,0.0,0.0,0.0,0.0,0.007404771538020468,0.006033196971312927,0.004124734637860863,0.0014527553829393504,0.0,0.00031668431638032295,0.0034444262015937543,0.00259936579673878,0.005557738645267486,0.020460323059199204,0.003934821132050478,0.0081219150999429,0.002676714504525152,0.005302079389104693,0.001746530613082426,0.0022640649563203325,0.01636863615154313,0.0,0.2361887060821514,0.010008172106786874,0.0005044295203947344,0.0,0.0,3,0,0,2,214,0,49,0,0,0,20,1,397,15,26,112,53,0,44,72,17,4,629,878,12,0,0,1,2,1,1
Ransom.Cerber-8553d24fd4175ce3df6dcf11d779926a287a7ff0f441b4f5dbcb6d717049d610.json,0.0,0.0,0.0,0.0,0.0,1.4810963527541818e-05,7.917333600039803e-05,0.004363817168875339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007413014540586896,0.0,0.0,1.4931761568428452e-05,7.488765612643877e-05,0.0,9.098340271854199e-05,0.0,0.0008561970289921325,0.00027849170622205746,0.0,0.0,0.00037612537217510247,0.0,0.0003629700204618944,0.0008094166951315478,0.00013569052624161536,0.00023588504669769868,0.0,0.0,0.0,0.00023703347255743014,0.004363817168875339,0.0,0.00024426616723272396,0.000925363244176697,5.0287587266678776e-05,4.420911898611489e-05,0.00016032625348000177,0.0,0.0,2.98939785787898e-05,0.00032208401314146403,0.0,0.0,0.0,0.0,0.0,3.939117411330671e-05,5.2408186070739014e-05,0.0,0.00047265309027848967,0.0,4.496321285172519e-05,0.0,0.0,0.0,0.0,0.0,0.9982937578561215,0.004937473606131686,0.0042586167982920885,0.0,0.0,0.00046846597673847634,0.0,0.0025854193718183095,0.0,0.0,0.0,0.0,0.0018690953542090758,0.0014200135710468614,0.0009344447242858753,0.0004072978438242258,0.0,7.5729528739436e-05,0.0007987145964606085,0.0006667997383552023,0.0013511868290846728,0.004239543747661957,0.0008950441203074986,0.0018833593062718556,0.0006183916187798814,0.0012364642433617462,0.0004176523225699867,0.0005691763298066099,0.0040118595066887305,0.0,0.05648040802784086,0.004859636716412204,6.0312759246145156e-05,0.0,0.0,4,0,0,2,214,0,44,0,0,0,20,1,392,15,23,109,49,0,42,76,16,4,627,884,12,0,0,1,2,2,1
Trojan.Zbot-26cd9458b7e1a1081053345e1d63cee6d426d674632e9b348b565ca8baba4ac4.json,0.0,0.0,0.9999931088647581,0.0,0.0,0.0,0.0,0.00011367902269325338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.845944214223906e-05,0.001418335994031076,0.0002508339596395976,0.0003052356516350963,0.0,0.0,0.0,0.0003255005972621843,0.00017051853403988006,0.0,0.0012858254411279705,4.782329018266105e-05,0.00014501809798633282,0.0,0.00060834852204149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.155424771053317e-05,6.297226177794395e-05,0.0,3.9854540028090356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010469397042656688,5.459999929232278e-05,0.001197657128659461,0.0,0.0,0.0,0.0007797675438787966,0.0002715961245126123,0.00023954010824044113,0.0,0.0,0.00047145702222452853,0.001199296953101631,0.0008309858980288878,0.0010829173714592658,6.672262582016184e-05,0.001615533026400112,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,27,0,0,0,1,1,0,2,0,6,3,0,1,0,1,0,22,53,0,0,0,0,2,1,1
Backdoor.Graybird-98970c86f23de51867088ebeda57ac2ea32d14ce4aea3b1ce33d30f7482a6448.json,0.0,0.0,0.0,0.0,0.024492144553894403,0.007161482528303526,0.015950978403599176,0.13437784342428902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009427032805647169,0.0,0.18280224819835794,0.0,0.0,0.0,0.07956651053594142,0.0,0.07556480702159969,0.33633688507138626,0.0,0.05483485508868491,0.0,0.0,0.0,0.028652948020338652,0.13437784342428902,0.6995734876845318,0.5174298448992075,0.0,0.0072946032902823,0.0,0.15096365130444775,0.0,0.0,0.007227254489398328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012670354234137045,0.0,0.036085255091967236,0.0,0.0,0.0,0.0,0.0,0.0,0.08050160101934382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05096367114780084,0.01647871569208108,0.007530468397272663,0.0,0.0,0.013731441980520722,0.0030171803860326507,0.032787951479286495,0.03213116313965132,0.0,0.013871054375040487,0.011857457770097968,0.013114398375995297,0.020266519458661158,0.013285898711683897,0.0,0.07864205889833559,0.0,0.0,0.0,0.0,0.0,0.0,10,0,1,2,15,0,16,0,0,1,0,1,15,0,0,6,1,0,0,6,2,0,29,73,2,1,0,0,2,8,1
