,cryptcreatehash cryptcreatehash crypthashdata,cryptcreatehash crypthashdata crypthashdata,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata cryptcreatehash cryptcreatehash,crypthashdata crypthashdata cryptcreatehash,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
Ransom.Cerber-01cfd614eb9bcd2cfb04f1c3ed7e6dfef5e96272b5e605b08a79836a191bdf7c.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05111396552376042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033985509078827067,0.024159641883050878,0.0,0.0,0.0108802172337697,0.0,0.010076090009700151,0.005032618038178503,0.002201324720403711,0.0,0.0,0.0,0.0020479412904064924,0.05111396552376042,0.0,0.0036205814886774395,0.0,0.007031764108854567,0.000644012327285254,0.0035326351777042156,0.0,0.0,0.0004777032121137627,0.015198492915881096,0.0,0.0,0.0,0.0,0.0,0.0,0.006163346924433003,0.0,0.0007209285062143052,0.0,0.0,0.0,0.0,0.0,0.02077636217281153,0.0003018423338053835,0.0010327163138091945,0.0,0.008443991925242892,0.0,0.04129122208768205,0.0,0.0,0.0,0.0,0.026743153311638033,0.04122794852647856,0.010373167509405583,0.02358959761798775,0.03864259823539577,0.0,0.029729797479528686,0.03347942693763015,0.044387460117735915,0.06900298908449994,0.014331435898072351,0.023552316747945987,0.010468531998865905,0.01972822041034736,0.0072510425018324064,0.029942276136644387,0.3995757848526313,0.0,0.9034334911268831,0.0011863673313814336,0.0,0.0,0.0,4,0,0,10,214,0,29,0,0,0,25,3,373,14,26,105,56,0,48,54,6,4,717,2760,6,0,0,1,2,2,1
Infostealer.Limitail-f281ae265d3f16fb147c55ad38976a6496fec0cb6753834cf259d75bc0e4d92e.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004466995223109631,0.0,0.006969485635508245,0.006226932131496782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007902069575534193,0.0,0.003430273146849694,0.0,0.09343928618487418,0.024395479771752444,0.0,0.0,0.6583963094855583,0.0,0.6446826426075507,0.03774683321255224,0.3042537414446844,0.0,0.0,0.0,0.011143858848184448,0.006226932131496782,0.005754014416971252,0.0,0.0,0.002608861187370459,0.0026282915819085062,0.07984859835775907,0.0,0.0,0.0,0.004067335950060739,0.0,0.030073735505641727,0.0,0.0,0.0,0.0,0.013123491303196622,0.0,0.0,0.0,0.0,0.02103687707840355,0.0,0.0,0.0,0.0,0.0,0.0,0.07147455099816305,0.0,0.1848222800644239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025803981385842684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,2,16,2,22,0,0,0,6,0,273,4,1,12,3,0,5,0,1,1,30,18,1,2,0,0,2,2,1
Infostealer.Shifu-dad54dcc6ecc68347b9a4c8c9068a193590fd0507ca6200d72444485ceaa2e0e.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015674991526413336,0.0,0.0,0.0,0.0,0.0009740911695633591,0.0052991334899785865,0.000879613951471221,0.0,0.0,0.0,0.002454973199735603,0.0,0.0,0.010850445962244474,0.0,0.0,0.0,0.010994069226561458,0.0,0.0,0.0007158094501174168,0.026134126956626178,0.0,0.0,0.0,0.0,0.0,0.0,0.008432325041328301,0.0,0.0,0.0,0.0,0.0,0.0,0.007920773484535988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016300882247805373,0.06396441164657055,0.004512648147955951,0.05747575479029837,0.11580720536331517,0.0,0.05740453154593308,0.07401674052995628,0.07479253364327185,0.032088667390170696,0.004955721294399296,0.008526859987872261,0.007320349763250318,0.013643791547965052,0.006360146244163217,0.06696521609986739,0.9784227371017636,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,18,0,16,0,0,0,3,1,16,4,0,23,14,1,4,6,0,0,297,2168,0,0,0,0,2,2,1
Ransom.Troldesh-9b240c41bdb42d66bb8b1c1988ebfe2e5cd705df7cfd298edcc8c4887e1cea50.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9549073900893336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878639856181399,0.0,0.0,0.0007390855486291043,0.0,0.0006740030801047348,0.007953767481827958,0.0005173367251972782,0.0,0.0,0.0,0.0006511568534797394,3.9549073900893336e-05,0.0,0.0,0.006314319328381072,0.04109271523436052,0.00010015830827532352,0.000732538282601396,0.0,0.0,0.0,0.0020666275677560177,0.0,0.0006366904080916694,0.0,0.0,0.00013762142307095331,0.0,0.00030562086758518825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054366030338517755,6.259097067755757e-05,5.353682144329631e-05,0.0,0.0514915641184371,0.0,0.004004936013901397,0.0,0.0,0.0,0.0,0.0010339149716693825,0.004236750070188092,0.00020816249691252354,0.00413599778432087,0.008013050066780117,0.0,0.003847868020369121,0.005462871118465929,0.005396912046584072,0.0013157402941003638,0.00026670102172652747,0.00039333278547386226,0.0004703373018470895,0.000804195099415451,0.0004400777147383574,0.0048188664320485035,0.07005701283953586,0.0,0.0,0.0005535198933465909,0.00020166203570659067,0.12050004635145949,0.0,1,0,6,10,10,0,41,0,0,0,19,3,25,15,0,33,18,1,18,4,0,0,281,2206,3,0,0,0,2,1,1
Backdoor.Trojan-89ddd16561ed3aac52343211f626611811c24a95507752fbcf87133882a3a943.json,0.1683363086970898,0.1596539740372623,0.0,0.1683363086970898,0.1629963609524743,0.6811902892256526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09417504921172178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10345615596523078,0.0,0.0,0.0,0.22556370865977796,0.0,0.24736195870284416,0.23807985449357463,0.006701108789513071,0.0,0.0,0.0,0.014546444205534286,0.0,0.0,0.005800791871999695,0.0,0.18729876087346597,0.09312158255388604,0.037224640197569187,0.0,0.005281596484523932,0.007270942727811394,0.0,0.004547059419879686,0.25703485664966824,0.0,0.0,0.1313198633885117,0.0,0.028550872222456624,0.004979433140815697,0.010972984368969489,0.0,0.0,0.0,0.009816499246690437,0.0,0.03764634201739982,0.0,0.04322612387518581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011106464673863068,0.08658271119125434,0.002919093351236427,0.0,0.0,0.0030369542154839,0.0027845786447274652,0.0027132731069048222,0.015090069035846785,0.01398291344647271,0.02646504351382572,0.10091383093651018,0.07956028051709516,0.10498173919836286,0.0,0.2635000570798607,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,4,20,0,43,0,0,1,4,5,55,15,0,16,6,3,4,2,2,0,92,207,1,1,0,0,2,2,1
Backdoor.Graybird-ec0a67e71c404fd9a1c812af4cc162e4eed0fbf25fd5f421bd1f790d1190b9e0.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01952863393292145,0.005701238150325361,0.015234461520405185,0.13611328426325753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009997555437743093,0.0,0.16595076645727258,0.0,0.0,0.0,0.07140095694516355,0.0,0.06959007920122345,0.34298299459262294,0.052367107636702825,0.0,0.0,0.0,0.029230970150200316,0.13611328426325753,0.7378850980853405,0.4170489477642053,0.0,0.0,0.007660174473515521,0.19716496822116467,0.0,0.0,0.011364036979774755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041435884279658775,0.0,0.0,0.0,0.0,0.0,0.0,0.12574849741355235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07548021337105353,0.026038083366873105,0.011940305347480286,0.0,0.0,0.014473935286074569,0.004746572941447202,0.05222550507086567,0.05088815094937642,0.0,0.013112661021210077,0.018801471732387744,0.012451746371210978,0.03208976327842555,0.012621539346747672,0.0,0.12063836189581015,0.0,0.0,0.0,0.0,0.0,0.0,9,0,1,2,15,0,16,0,0,1,0,0,13,0,0,5,0,0,0,6,2,0,45,73,7,1,0,0,2,6,1
Backdoor.Graybird-a76cec89ebfc66826a15c42805bf44594a8a6b253ddd6604640b3266f35cae11.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011461680079283791,0.2969748591613677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011282523689678893,0.0,0.09604109086179086,0.0,0.0,0.0,0.010072249576610093,0.0,0.017452082206911947,0.3286409407280767,0.00787970134166374,0.0,0.0,0.0,0.01466132241562721,0.2969748591613677,0.8327241745496405,0.0,0.0,0.03432325869049023,0.008644723252869777,0.0072952864100830316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028776348156723763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121687932438523,0.029384712517973123,0.008983314556833814,0.0,0.0,0.016334244782630625,0.0,0.05893795756740556,0.05742871566810798,0.0,0.009865338883944176,0.008487196756945608,0.009368098317360633,0.03621420422618393,0.00949584242979313,0.0,0.00938922750321092,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,7,0,0,0,0,0,7,0,0,3,0,0,0,0,1,0,18,19,0,0,0,0,2,0,1
Trojan.Gen.2-bc5497f4848a9bd617eaafcb92e0a08adbf9179c0d8af56bcfc980210bbded7b.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09728466460034295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015168794371504164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070812238594813726,0.0026546764397503073,0.0,0.0,0.01913723425165203,0.0,0.019301441676520148,0.07310746894859271,0.010055418783801543,0.0,0.0,0.0,0.0078995915595182,0.09728466460034295,0.0,0.006093107180909868,0.0,0.03917710044243796,0.3566908589733398,0.0010344041229821003,0.0,0.0,0.0007273659367695233,0.026176680869700184,0.0,0.4436676672351027,0.0,0.0,0.7326344083002059,0.0,0.01999307777266399,0.0,0.0010977084201425527,0.0,0.0,0.0024527129528765694,0.0,0.0,0.002636228546524666,0.0022979731590413418,0.0011793347573808672,0.0,0.0,0.0,0.0,0.027768639660173188,0.0,0.0,0.0,0.02277557444379877,0.019443575162410857,0.021399015085533105,0.009928625637748911,0.0,0.00046320895984561277,0.007291413387996308,0.0208921428443186,0.028500012095335304,0.04045649511713951,0.012029798574836423,0.023105394885054628,0.02390957415880893,0.023363518065841932,0.021542761741587785,0.01224834218612717,0.32164343261527795,0.0,0.0,0.002258000269468344,0.0014807693193917583,0.0,0.0,2,0,0,2,12,0,63,0,0,0,1,0,154,15,1,57,14,0,1,40,1,0,398,1188,7,0,0,0,3,1,1
Backdoor.Graybird-c2bc77299f390a7cbd648d41be0b58bf472b3f7705ba113048130d96feb229d7.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010267324725689926,0.11925430204939642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010106837186687645,0.0,0.0860332045621985,0.017969497733050174,0.0,0.0,0.013534018102830017,0.0,0.019541877141736306,0.30093728499457567,0.01058790489570683,0.0,0.0,0.0,0.013133550850137458,0.11925430204939642,0.7459508072020375,0.0,0.0,0.0,0.007743906668740553,0.19605260490898913,0.0,0.0,0.0,0.03595157044730815,0.0,0.0,0.0,0.0,0.0,0.0,0.028999947870943853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19076319008887027,0.06141963723592541,0.028165253663080553,0.0,0.0,0.014632147658291189,0.023992285020413756,0.07919456111507082,0.08574066923654505,0.190741229058967,0.05302397405080582,0.05702096323026242,0.05035141802311133,0.08110132892836708,0.042531678207843863,0.0,0.40792527631657294,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,3,0,0,12,0,0,1,0,0,11,0,0,10,2,0,0,8,1,0,66,107,5,0,0,0,2,1,1
Backdoor.Krademok-cceb373364827b0b0002f31452f95d4fcbf361f421021a0fffb3aefde005da57.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01241246355595317,0.14416994861135043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012218445563703823,0.0,0.10400801033965495,0.0,0.0,0.0,0.01636166294094684,0.0,0.023624736172003835,0.3559027709344613,0.008533348083233895,0.0,0.0,0.0,0.015877526584865527,0.14416994861135043,0.9018013412746098,0.0,0.0,0.004646310517636223,0.009361831039193693,0.0632036323254658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035058869344219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01317823404722741,0.0,0.0,0.0,0.0,0.017689223279305666,0.0,0.0,0.0,0.0,0.010683700689344013,0.0,0.010145212407646535,0.0,0.010283553307853816,0.0,0.01016809432788157,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,5,0,0,0,0,0,5,0,0,3,1,0,0,0,1,0,12,12,0,0,0,0,2,1,1
Trojan.Gen-26365ed9a72354905dd220f293aa238a36588e3ed11b0951e60dfc90b8353aba.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88701837186069,0.05981543123678429,0.0,0.0,0.0,0.0834714367429731,0.0,0.0,0.0,0.0,0.0,0.0082028465748913,0.3945760278618857,0.0,0.08839609083655064,0.03650730886304579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09556903871146503,0.0,0.06121690198974672,0.0,0.0,0.08206960192164428,0.0,0.13465693697614908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,17,0,14,0,0,0,1,2,4,2,0,4,1,0,1,0,0,0,0,40,0,0,0,0,2,2,1
Trojan.Gen.2-aa86f75024d70f09b85403f76ea8bcd14f492bcff692095a7b00eb4578892070.json,0.0008838297054952108,0.0008382441432074306,0.0,0.0008838297054952108,0.0008557929469431628,0.0035765083443517046,4.041210862982167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023268464016789006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005431842040860749,0.0,0.0,0.0,0.0025035104054482336,0.0,0.0024806019046877837,0.0015326207995388858,0.0,0.0,0.0,0.0,9.819561836760799e-05,0.0,0.0,6.091273132398367e-05,0.0,0.0024137749595542685,0.0006819199801507409,0.00014115366220328215,0.0,0.0,3.817521733447151e-05,0.0,0.0,0.0010796246794907054,0.0,0.0,0.0009281451787458237,0.0,6.424412072131585e-05,0.0,3.8408230200181077e-05,0.0,0.0,0.0008753549596599773,0.0,0.0,0.00025695491558810327,0.0,0.00010316073014789464,0.0,0.0,0.0,0.0,0.9999754513261441,0.0,0.0,0.0,1.8111480950328395e-05,0.00011662633543256567,0.0008022215212626791,3.0652702758010785e-05,0.0,0.0,3.1890331570754923e-05,2.9240195921443258e-05,2.8491433482944407e-05,0.0001426114928808213,0.00014683123764581697,0.0002652711477136899,0.0008784123652514263,0.0007680690443030552,0.0009327900100408663,0.0,0.0024455376995584695,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,20,0,39,0,0,1,1,6,70,11,0,11,3,1,1,0,2,0,97,201,1,0,0,0,2,1,1
Trojan.Gen-972d69092cb993a9392e5029bdeac80771d5c25ec587ab42d0d1176a2f39e024.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666628079372687,0.0,0.0,0.014406078598845282,0.10593742359257345,0.1041707302629473,0.005892925729506748,0.0,0.0951409236979968,0.005131920739218468,0.09322771399224236,0.35111691847681537,0.0,0.0,0.0,0.017180327263596317,0.0,0.015380223529720809,0.19682089037801093,0.012544446035503,0.0,0.0,0.0,0.012087175997360741,0.0,0.0,0.0,0.0,0.0,0.0024575637821832247,0.8897199780775223,0.0,0.0,0.0,0.0,0.0,0.0149974477580513,0.0,0.0,0.0010130365542775953,0.0,0.004090339791385606,0.0,0.0,0.0,0.0,0.009835184869515883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017281664818065243,0.0,0.0,0.0,0.0,0.0,0.0005569085565969484,0.012769100787295436,0.0,0.0,0.0,0.0006091248073120226,0.0,0.0,0.0054479332037533764,0.0005609132607477423,0.011581350658622857,0.0005326416695880758,0.006177089591200841,0.0005399048125463429,0.0006821511529620059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,28,0,0,0,2,0,0,0,0,5,3,0,2,0,0,0,31,55,7,0,0,0,5,1,1
Trojan.Gen.2-2c984409deacec518bcbcf672a0865403857f178eba19214689c76a94c8a581b.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1134853968498032e-05,0.00011295024380067032,0.006223161208047426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009779520989985298,0.0,0.0,2.127869166429768e-05,0.0001067200569937706,0.0,0.00012971551797448045,0.0,0.0012146060765912288,0.00213056622508256,0.0,0.0,0.0006286337811782523,0.0,0.0006162732967445737,0.0011035312059365775,0.00034943078297195975,0.0,0.0,0.0,0.0003491634586224011,0.006223161208047426,0.0,0.0003528974872048165,0.0,0.000845604747800333,5.679351207657503e-05,0.0003714425744503453,0.0,0.0,4.2127210919341154e-05,0.0013403094232721175,0.0,0.0,0.0,0.0,0.0,0.0,0.0007443957372277142,0.0,6.357651878594224e-05,0.0,0.0,0.0,0.0,0.0,0.9959342638423225,0.007107157781834546,0.006124602000580702,0.0,0.000799809555904534,0.0,0.005109634617668369,0.0,0.0,0.0,0.0,0.0030579232652376844,0.003941430890148649,0.001490203643702138,0.0022663384420943023,0.0031430931042259287,0.00010731160514781138,0.0029033150954809097,0.003146053348852501,0.004291687988302704,0.006714666233128887,0.0015068936297604311,0.002969145730545589,0.0012001448967757684,0.002170998138080663,0.0008421993452153784,0.0028769837855284063,0.03560749609035295,0.0,0.0796710850318405,0.007061996493313956,8.576244540397291e-05,0.0,0.0,4,0,0,9,215,0,47,0,0,0,27,3,414,16,28,132,71,0,52,78,16,4,870,2931,11,0,0,1,2,2,1
Backdoor.Matsnu.B-e8329ea785806fe2d7f125793f9a41f585836989de5ee54a16b3e24475e9f414.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014052479321329886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1151798477581079,0.0,0.10776829986559365,0.43761324692030423,0.01802145179205624,0.0,0.0,0.0,0.028501786820951624,0.014052479321329886,0.0,0.0,0.0,0.003924989825225672,0.011862667626768169,0.08842971671566097,0.0,0.021305885209600826,0.00586617594048535,0.0,0.0,0.8785158763256887,0.0,0.0,0.0,0.0,0.024680102800142753,0.0,0.011803963495106278,0.0,0.0,0.0,0.0,0.032456019431845694,0.0,0.0,0.0031704285421318814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003980780931903529,0.0,0.0,4,0,2,0,7,1,27,0,0,0,3,2,6,3,0,6,3,0,3,0,0,0,1,42,1,3,0,0,2,2,1
Trojan.Gen-e6fdac80ee87ac82eabec90113b9f9c96e9b7256bdcc484c9fb32459df52f872.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0002571206517646764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006366298885391988,6.331951326573774e-05,0.0,0.0,0.00977647386499102,0.0,0.009915860314550468,0.019225863164614613,0.0008581031519395971,0.0,0.0,0.0,0.0007288939534795048,0.0,0.0,0.0,0.21575285649962422,0.0067036969097001905,0.11714469558004746,0.00037995917503952993,0.013598530831713437,0.0,6.072212695091927e-05,0.0,0.0,0.011396419728940413,0.0,0.013729316743246072,0.23874251092165874,0.0,0.0002384380887804535,0.0,0.0,0.0,0.0,0.00016380634810610005,0.0,0.000671919339704966,0.010375116333354783,0.00038367982562628034,0.0004594496191866872,0.0,0.00015901308026033297,0.0,0.09227442745407859,0.9218660271309681,0.0,0.0,0.0,0.00011523367486287257,0.00023188470297070234,0.0003402737898784083,0.0,0.0,0.0,0.0004565275609728987,0.00027905961188203035,0.0003625515319652805,0.0,0.0002335521753438454,0.0006027780561239236,0.0009314780789279261,0.0002572006783001676,0.0008992188437885278,0.000227226413545945,0.00040010527374135423,0.0,0.0,0.0003770057740862073,0.0002472358356413485,0.15216076488480101,0.0,4,2,7,1,37,1,39,4,3,0,21,13,16,3,0,22,11,1,23,6,4,0,80,99,19,11,0,0,2,2,1
