,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getfileattributesw setfileattributesw findfirstfileexw,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,writeprocessmemory writeprocessmemory writeprocessmemory,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
report257.json,0.999991105380258,0.0,0.0,0.0,0.0,0.0,7.0505013231701955e-06,2.820244334689356e-05,0.0,0.0,0.0,0.0,0.0,3.1995268156157235e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.458343348080905e-06,0.0,0.0001374843930379802,0.0,0.0,0.0,6.692110653229909e-06,7.626125675533342e-05,0.0,8.009471518057817e-05,0.0003159297389025399,1.098477170565038e-05,9.662279821013476e-06,0.0,0.0,0.0,2.0247183929468266e-05,2.977792261406487e-05,0.0,4.648773856382034e-06,0.0005027383501588456,0.00011543606873738666,7.825387517903533e-06,0.0,3.757772559275002e-05,3.765848370212438e-05,2.0322815671822736e-06,1.2382588166466341e-05,0.004083783057332166,0.0,0.0,0.0001413643885949068,0.0008076459613538972,2.713074921667972e-05,2.9680019375986916e-05,2.1565098890144748e-05,0.0,0.0,6.149963189481385e-05,1.9879880844914594e-05,2.8511264873426166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00015855869323894593,0.0,0.0,0.0,0.0,1.2006747357270159e-05,5.489338095061123e-06,1.5668024081607531e-06,0.0,0.0,0.0,1.4999850939536861e-06,4.381199549053103e-06,2.2756302704931627e-05,1.9600553409978114e-05,4.80669713940149e-05,1.4322454766615713e-05,8.309857816843872e-06,1.0168011967255845e-05,3.6308483054116786e-06,3.28123089499238e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,31,0,82,0,0,0,1,0,124,7,0,42,14,0,1,11,5,0,120,826,1,0,1,0,2,0,0
report258.json,0.0,0.0,0.0,0.0,0.06495941026718485,0.009760722615472667,0.04041981914932866,0.03160045654092965,0.0,0.0,0.0,0.0,0.0,0.4198900955713224,0.0,0.3094064052777452,0.0,0.0,0.11074893558331891,0.257837499847641,0.25610525955220914,0.03542581439473255,0.025413787254872162,0.16143612102608373,0.05494045091902759,0.16283643421843985,0.696796154986422,0.0,0.0,0.0,0.0,0.003009970121051725,0.0,0.004794598330408741,0.038690797343638214,0.0018968252376057237,0.0036706128045733326,0.0,0.0,0.0,0.004661649842403232,0.03160966714399064,0.07140996584189248,0.023975156949547785,0.0021989245222887883,0.0007331765022313528,0.006794957748760889,0.0,0.0,0.0,0.0005614875676761657,0.0,0.11466889488445577,0.0,0.0,0.0007658189517183861,0.0030400535405096856,0.0,0.0,0.0,0.0,0.002909156045812804,0.0,0.0,0.0647057024029852,0.0027031889633252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004626739750368486,0.01617172170246063,0.01592449049465361,0.0030301807641987333,0.0,0.0,0.0049531681729012116,0.0066307582221279615,0.009280168935020646,0.030986963724432104,0.009997524786081194,0.0398404541320597,0.00949696784530766,0.02219354114625706,0.013243665866065986,0.004012586083597312,0.06227622937309497,0.0,0.0,0.0,0.0006637290798519275,0.0007405326652572649,0.0,0.0,0.0,1,0,0,8,1,0,44,0,0,0,2,0,11,1,0,25,3,1,1,53,4,0,228,267,15,0,1,0,3,1,0
report259.json,0.0,0.0,0.0,0.0,0.021645721043586242,0.00237158536504013,0.005324582716397355,0.010885982639956776,0.0,0.0,0.07381475371301983,0.0,0.04406905483387679,0.0,0.0,0.0,0.0,0.0018544507630364887,0.47270491606435144,0.0007874669929020207,0.0007756764390765092,0.004767226402936466,0.0006040610911407713,0.000809680210370326,0.00940234513097097,0.0007948274726735789,0.0835098357852351,0.018372891021223036,0.0,0.0,0.0,0.0,0.0,0.0004032535338763841,0.007445427723597928,0.0012443652490765902,0.0032836563812988053,0.0,0.0,0.0,0.0027183644437947622,0.009942272489296505,0.0,0.00046810441401826065,0.0008014166708755629,0.0004008185812836686,0.0023639126477437832,0.0,0.0,0.0,0.03990458565969859,0.0,0.0,0.0,0.0,0.0,0.0073126235648173325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006151967324599986,0.006650100799273882,0.0044293594266322425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033725089971605444,0.052138531721041506,0.005803815468996243,0.050170180862409486,0.19300606423569558,0.0007500518555962131,0.04874105076994671,0.06388981446536264,0.06396838006966166,0.023077942948776846,0.006376444558340556,0.010595815073457396,0.008220469669387321,0.010459427700996279,0.008775938585173353,0.05703441867912271,0.8377815417954624,0.0,0.0,0.0,0.006531345524576446,0.004858081262221956,0.0,0.0,0.0,0,0,0,2,8,0,28,0,0,0,0,0,7,1,0,29,14,0,0,10,0,0,345,2243,0,0,1,0,2,0,0
report26.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00295241580462071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999956416109604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,7,0,0,0,0,0,2,1,0,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0
report260.json,0.0,0.0,0.0,0.0,0.12039971307742503,0.052765753917734914,0.15609825965365356,0.004955577278927367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062392191801452876,0.07273327694323904,0.0,0.15313560076816887,0.0,0.9561890966498281,0.0,0.0,0.0,0.0,0.06153155827519764,0.0,0.05699889050771709,0.056694562147117905,0.0,0.0019100276339192705,0.0,0.0,0.0,0.007115446233433398,0.004957021683858516,0.0,0.0024505704503183646,0.010488728332967398,0.0041966456278447785,0.008839502940269797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01392082518778621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006510753764773144,0.0024777886394636837,0.0,0.003926591714340968,0.005154827593857552,0.0023721217211596112,0.004619040841110495,0.0,0.0,0.02259892324139053,0.0022649962449069615,0.002190243346032874,0.0022971430226457583,0.0,0.004512206623876213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,4,0,0,0,6,0,0,51,20,0,0,1,2,2,0,0
report262.json,0.0,0.0,0.0,0.0,0.029286902472872665,0.002504414831186623,0.01686841737354015,0.040984643249337024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000831572013036259,0.0008191210853556459,0.002517116331365225,0.007016831591584458,0.0,0.013238611291307004,0.0,0.12638581185436942,0.0,0.0,0.0,0.002134795062730634,0.034753535668439556,0.0,0.03704801466961616,0.12758590329230243,0.004818222041472114,0.006935139559445014,0.0,0.0,0.0,0.008611849689199083,0.040996589066641186,0.0,0.007909157506486254,0.026235392834142064,0.0025396075073983644,0.002852928428340408,0.0,0.007376837245288454,0.00821950487009896,0.0006483013925666693,0.00237004043579352,0.19042472774339847,0.0,0.0,0.0008842252641634964,0.004914123624722694,0.00692380535554914,0.005049588456921343,0.005896546676721196,0.0,0.0,0.01620657926342519,0.0007046352152476374,0.003248265577073796,0.0,0.0,0.0,0.0,0.0,0.0,0.9583674040496352,0.0,0.0,0.0,0.0,0.008139118717566266,0.015322199394853518,0.0029988763353173435,0.0,0.0,0.0025995441791741977,0.0009569957637195884,0.0009317402386985427,0.016592687010652266,0.012024251912388923,0.020306458657056034,0.013249775920975126,0.016346965386291688,0.013437828153987967,0.003474740976754042,0.04960535138499359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,18,0,60,0,0,0,0,1,38,13,0,28,2,0,0,15,3,0,157,213,1,0,1,0,2,1,0
report263.json,0.0,0.0,0.014468986053685148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023073014595258342,0.6170877792379078,0.0,0.5753125546274779,0.35536156598861707,0.009468305704409007,0.008328386023702193,0.0,0.0,0.0,0.019391140575193054,0.0,0.0,0.0,0.13720353083392145,0.00914941861905298,0.07708662580253432,0.0,0.009966171718239438,0.020500842569908802,0.007006886868889338,0.008538521022633059,0.0,0.0,0.0,0.0,0.01896864014449849,0.00935412166794665,0.02046611467547023,0.0,0.0,0.0,0.027657133273085662,0.0,0.02808598553651638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020698391835628577,0.08989899100689344,0.005402010920714673,0.0,0.0,0.011238422241877415,0.0051716386292506135,0.0050351568873741506,0.0056042163638888596,0.02599179141034197,0.049269589908527624,0.09876172854689905,0.1002773537673162,0.10517161207369938,0.0,0.3000405953315205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,24,0,0,0,0,3,10,12,0,7,1,0,0,0,0,0,53,128,0,0,0,0,2,0,0
report264.json,0.0,0.0,0.0,0.0,0.004045711802397093,0.0003083569870232557,0.0005538480065824183,0.005907803833125538,0.0,0.0,0.0,0.0,0.0,0.9995670785224391,0.0,0.0,0.0,0.0,0.0,0.0,0.00020170916314835082,0.00015496043192633795,0.00015708180762786638,0.0,0.00040750220763399595,0.0,0.01602581544471344,0.0,0.0,0.0,0.0,0.0004890333394418487,0.0,0.0005243161243343989,0.01196880819033722,0.00043145115737683787,0.0008538915807821686,0.0,0.0,0.0,0.0009719756982646808,0.005909525784072627,0.0,0.007425361447790364,0.0014588190966008142,0.00010423003269416499,0.00035126785043802745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017287235963236053,0.0,0.0,0.0,0.0,0.0053764387906332515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00954972801842179,0.0003234088069115673,0.00024615849304689743,0.0,0.0,0.0002560558580765777,0.00011783045149703553,0.00034416256737780296,0.0010214903117309036,0.010185773885308716,0.007041492549735122,0.0030377485482668567,0.005874984172466747,0.00034231809914791724,0.00014260958221132633,0.00044826986658959403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,25,0,0,0,0,0,4,1,0,16,0,0,0,13,2,0,72,27,0,0,1,0,2,0,0
report266.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20438894575334488,0.0,0.19478684671455568,0.03269477944872424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03871148374664495,0.01936106716842338,0.19574743298010336,0.0,0.29525155566265493,0.26029076154329095,0.0,0.036136695875722165,0.0,0.0,0.0,0.0,0.04816740357685813,0.2771193445588034,0.057744407946428745,0.3146722678839699,0.0,0.0,0.7023024792475915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08759965442469397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13200283172756203,0.15164986848545012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,9,0,0,0,0,1,0,4,13,0,0,0,0,2,0,0
report267.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040679468867697605,0.0,0.0,0.0,0.0,0.5139181380409872,0.0,0.514263224314422,0.09248418563205678,0.0,0.0,0.0,0.0,0.0,0.030952586415613957,0.0,0.0,0.0,0.0,0.03651128325338919,0.6767609881243446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030278181470685783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
report268.json,0.0,0.0,0.0,0.0,0.24682480147976305,0.03357066959399143,0.12729398972902908,0.15186185531182503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18779311516363217,0.0,0.0,0.06925560126535212,0.09412926856946463,0.07319991606160797,0.0412389120920916,0.08740724315973086,0.07640882260961258,0.12487802000216432,0.04000383070544856,0.5759550732980856,0.007705928301546722,0.0,0.0,0.0,0.0,0.0,0.0,0.493962158873825,0.02087638658335049,0.02524914077047324,0.0,0.0,0.0,0.0320662132891936,0.1519061185732615,0.0,0.05595450539875403,0.027730633157272776,0.0,0.019121176821521584,0.0,0.0769094080973726,0.19587403370625897,0.003862319288883441,0.02353291487456244,0.0,0.0,0.0,0.0,0.023002865807124996,0.07734234594770825,0.12033367888275719,0.14637190245944512,0.0,0.0,0.23883987386451475,0.2476780810071438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011409317651547539,0.0,0.0,0.0,0.0,0.0,0.0,0.002775467041576782,0.0,0.020057985646597984,0.024689331435281424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,35,0,0,0,0,0,3,2,0,19,1,0,0,19,2,0,10,166,0,0,1,0,2,0,0
report269.json,0.0,0.0,0.0,0.0,0.0,0.0,0.05437808622942731,0.322245516264955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017782006713469765,0.0,0.3572571847983497,0.0,0.0,0.0,0.0,0.01600481045652873,0.0,0.02745524122785221,0.512677276404281,0.02118043936313472,0.04968122229391366,0.0,0.0,0.0,0.03470212221336668,0.32233944134906434,0.0,0.6055408124508482,0.006820488282954449,0.0,0.12070903265525716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016973010586026516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030867967784689518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06686153071319424,0.04651455743763239,0.060117402247957946,0.007364277088180244,0.0,0.007468797252084696,0.0,0.022006089369065382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,14,0,0,0,0,0,5,1,0,11,0,0,0,0,2,0,13,15,1,0,0,0,2,0,0
report270.json,0.0,0.0,0.0,0.0,0.17319573752321044,0.018975966454075906,0.09372887431969695,0.14239436020063417,0.0,0.0,0.0,0.0,0.0,0.049494443056153886,0.0,0.10132583243828738,0.0,0.0,0.44351280760627065,0.0,0.009930376737256568,0.028608308697621963,0.07153321104352739,0.005182850168332506,0.08860631735610039,0.0025438880979056057,0.660333198740008,0.0,0.0,0.0,0.0,0.03761825025337178,0.0,0.033556500516034336,0.038993714322682914,0.0013275526473375545,0.002335448655542761,0.0,0.0,0.0,0.0043501358421082405,0.14243586396587987,0.0028396877714467208,0.0014981933669109262,0.01410737449732576,0.002565682876856678,0.0032424984158724375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5010678955928394,0.0,0.0,0.0,0.0,0.0,0.0,0.06406830389467538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008706374424800179,0.007960895882594382,0.0030296672383113656,0.0,0.0,0.004727222904987372,0.0014502325479705987,0.0014119602945394556,0.0,0.011661802252042518,0.03140044104571455,0.004154219295866699,0.006695192240894242,0.004213179554490851,0.0017552089052341245,0.006896514680025465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,6,0,18,0,0,0,0,0,1,6,0,13,1,0,0,13,3,0,64,524,0,0,1,0,2,0,0
report271.json,0.0,0.0,0.0,0.0,0.013439814923562976,0.001963354531973529,0.0662969244829287,0.06143923893166491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7642314624337657,0.06310556857442175,0.052399932364055136,0.001973311966991076,0.07401206912376353,0.03700092403673753,0.07714690387191595,0.041586264899610634,0.22744286509031386,0.0068953310250974295,0.0,0.0,0.0004462902347809514,0.00031137475837604117,0.0,0.0005341437267687932,0.01681040548474857,0.0005494226632180402,0.002416379536266767,0.0,0.0,0.0,0.001800352870769158,0.05800802108367123,0.0,0.00031002212654791415,0.0007961585912735046,0.0,0.0013419446066427314,0.0,0.0,0.0,0.021955997037497576,0.0,0.0,0.0,0.0,0.0,0.017170980462006727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007445293398870466,0.03302962143877188,0.0052166189603090165,0.03354080900861298,0.12782650340199414,0.0,0.03195477200378812,0.041113366149115975,0.041197078382734356,0.010731566766936606,0.002714832354144464,0.009616616218811588,0.005730901981437592,0.007481378587614374,0.005812239878864292,0.038136684477612925,0.5525732215562796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,26,0,0,0,0,0,6,1,0,25,12,0,0,8,1,0,333,2301,0,0,1,0,2,0,0
report272.json,0.0,0.0,0.0,0.0,0.11599821505884098,0.03389118414678866,0.060872837556299374,0.44189857345380607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340630681638185,0.0,0.0,0.029858752334362994,0.0,0.7317811066389788,0.0,0.0,0.0,0.0,0.08062369100635651,0.0,0.0768360269374297,0.09027795756054217,0.007903388626583812,0.01390374866051835,0.0,0.0,0.0,0.02589789128707218,0.44202737388262353,0.0,0.008919272949524224,0.038175532102327714,0.01527441409501702,0.025738313934911123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012666809835679929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05183211433892742,0.03949501494479229,0.01803667646750229,0.0,0.0,0.018761882283931722,0.008633745297046688,0.016811794176948544,0.0,0.06074846525707964,0.13459527964653756,0.01648768737527873,0.02391530293684294,0.016721694836735523,0.010449376999644345,0.03284590530974096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,0,1,1,0,11,0,0,0,13,2,0,61,24,0,0,1,0,2,0,0
report273.json,0.0,0.0,0.0,0.0,0.03405482190140118,0.0037311724136046723,0.02680662336779684,0.09531391910369784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028461878096036255,0.0,0.0,0.07131351694888273,0.032211597465627705,0.09762861835897367,0.005625143387072446,0.009503584027042796,0.02038168397770843,0.013148924219596585,0.13005072128817008,0.9681703912774521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04472525377289703,0.0013051582451258483,0.0034440781783262897,0.0,0.0,0.0,0.007484318929257097,0.09534170030596985,0.0,0.010310443059842142,0.006304271855976809,0.0012612012667909853,0.003187800913787306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002091785192097378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00855950714155856,0.020870944080134988,0.0029785599719905575,0.0,0.0,0.0030983197858433687,0.001425768666221807,0.0013881420250295492,0.0,0.008598810031831295,0.07779428742525371,0.0027227613543538798,0.01843030409799996,0.002761405128837398,0.0017256003964731253,0.006780177807123914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,0,0,0,0,2,1,0,11,0,1,0,13,2,0,57,28,0,0,1,0,2,0,0
report274.json,0.0,0.0,0.0,0.0,0.0,0.0003701130337890098,0.004985772366139575,0.12172859977656536,0.11397999531761176,0.0,0.0,0.0,0.0,0.03499410801201896,0.0,0.0,0.0,0.0,0.8925281795720087,0.0,0.0,0.0003719901152957292,0.0030166606535081547,0.0,0.003912916124887743,0.0,0.05742736010422502,0.0,0.0,0.0,0.0037858687020025416,0.027881277136033507,0.0,0.028193683083112563,0.1126029554113366,0.0038839487227950616,0.004327373732403211,0.0,0.0,0.0,0.007424057850159029,0.12117299231347059,0.0,0.0008766366027868967,0.05953343516342209,0.09908288453567263,0.004637796346323531,0.029682382686455268,0.01308216312388394,0.019061654106854852,0.0007664698107503251,0.002802036930849979,0.2676487939166165,0.0,0.026449812228304965,0.17092231870865082,0.003734897184559341,0.0071626050186138265,0.016417490648071003,0.013361721948279653,0.0,0.0004964001903696903,0.022690202620338554,0.14620410415684026,0.007296645215140393,0.004151297301972224,0.0023700076210124797,0.0,0.0,0.0,0.0,0.0047210531708551514,0.0,0.0,0.0,0.02631593099746378,0.011320785371553333,0.005952083361170881,0.0047273242631675864,0.0,0.0014046500971003927,0.0015366866074129687,0.0076371599685607534,0.010189542466917063,0.035862512135308194,0.006823660372814175,0.012738830485290975,0.004591425699057151,0.007573934073310597,0.0035609226575442736,0.0041080955391981306,0.02098382901380182,0.0,0.0,0.0,0.004077164823935159,0.003032636684067386,0.0,0.0,0.0,2,0,0,0,24,0,88,0,0,0,0,0,206,7,0,30,11,0,0,18,9,4,292,693,14,1,1,0,2,1,0
