,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress ntprotectvirtualmemory ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerykey ntopenkeyex,ntclose process32nextw ntopenprocess,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntopenprocess ntreadvirtualmemory ntreadvirtualmemory,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntquerykey ntopenkeyex ntopenkeyex,ntquerykey ntopenkeyex ntqueryvaluekey,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntclose process32nextw,ntreadvirtualmemory ntreadvirtualmemory ntclose,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw ntopenprocess ntreadvirtualmemory,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer ntreadfile setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
ML.Attribute.HighConfidence-af444f8819a70757ba34e91e156779f41238d3ae4ee3d5fe5cc15085408fb7d2.json,0.0,0.0,0.0,0.0,0.0,0.1258138746255158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018824075588030294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009150825585899065,0.01859293285841218,0.0,0.0,0.01011090978759686,0.0281055897895766,0.0,0.027935903517845473,0.10535308836859524,0.008162617686252907,0.013597382596444723,0.0010857760834309476,0.0,0.0,0.0,0.010721691527416147,0.1258138746255158,0.0,0.008585532234917726,0.05325240649617094,0.2728008523297999,0.001366776312193102,0.0,0.0009680729805569595,0.0,0.0,0.5532927836576227,0.0,0.0,0.5745885556967347,0.026020893806985294,0.02637837248482552,0.0,0.0014124394147404604,0.0,0.0,0.0,0.0031100931680830314,0.0,0.0,0.0,0.0,0.0030841666216738315,0.0029424971138299694,0.0015529276420884843,0.0,0.0,0.0,0.0,0.0,0.0,0.038400033173809064,0.0,0.0,0.0,0.03126573886265013,0.027778878153810683,0.040082284034362606,0.013420566170374877,0.0,0.0006027889404161173,0.009987385279782103,0.026028012137625803,0.03838656465675454,0.05568200968493562,0.031984038969286116,0.04354175961309781,0.040404058262351945,0.01167207475851288,0.04056562962273346,0.01679020590146822,0.471597150223478,0.0,0.0,0.0,0.002917118530291742,0.0024989093076103652,0.0,0.0,2,0,0,2,21,0,76,0,0,0,1,0,166,15,1,62,14,0,1,40,1,0,458,1358,7,0,0,0,3,1,1
ML.Attribute.HighConfidence-b1cb87d7888af1ea20915cf586dcb81420807ad0a04d5cd36715e234bc89b76b.json,0.0,0.0,0.001650235771895048,0.0014774626971741619,0.0036778933194905796,0.001704562654404858,0.9896178906053782,0.0,0.0008108151656114433,0.0,0.0,0.0,0.0,0.0006323417131377912,0.0,0.0,0.0015514505819481965,0.0017241731966289085,0.0,0.0034814538223538844,0.0,0.026257412962749412,0.006558949525953132,0.0,0.0,0.00031868159512818596,0.010110227352169281,0.0,0.009808987209193291,0.007471306208456449,0.0002894334525020765,0.0007127310316112647,0.0,0.0,0.0,0.0,0.0010917821584552306,0.001704562654404858,0.0,0.0030178211880494315,0.0030699220650760033,0.0005091097228740334,0.005815645941654341,0.0,0.0002746106367406756,8.224322589846808e-05,0.0,0.0,0.0,0.0,0.0,0.0005535957278334528,0.0011834853200032153,9.428753935665187e-05,0.0004006628578935775,0.0,0.0,0.0,0.0,0.00018598727000262787,9.339743195153899e-05,0.0,0.0,0.025006906077265897,0.002671008561595212,0.00139496344563722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00623405458148632,0.01114451347494346,0.006600400395992851,0.0067181922452606655,0.010371563960069122,0.0017099150381479692,0.007259804641005559,0.008438052124181509,0.009423184051991981,0.011420244954842387,0.007669811319933153,0.0061246476959013205,0.008207463245875192,0.007917574713273244,0.005960906959771257,0.00780575272120139,0.1337766845155095,0.00011456142141941136,0.0,0.0,0.00264797152492552,0.002126576476884865,0.0,0.0,10,0,0,11,31,1,81,0,0,1,227,123,267,14,4,178,140,0,4,32,10,4,896,3028,202,1,0,0,2,6,1
ML.Attribute.HighConfidence-b36dd417c9db0e6016e23d61a22f0ce5bd6b0b833df66053a78c2cff546e425b.json,0.0,0.0,0.0,0.00016272979816343605,0.0008873362543009597,0.04547485142809492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07582236356003752,0.0,0.0,0.0001637589715042267,0.0008399548515643454,0.0,0.0010120622856499535,0.0,0.009737227404975244,0.00034258705394778015,0.0,0.0,0.0006054755952456704,0.004390586371353928,0.0,0.0040394335413384795,0.009857657043075127,0.0014664157547156248,0.0025489797507615864,0.0,0.0,0.0,0.0,0.0026669822352802667,0.04547485142809492,0.0,0.0028165426990755444,0.010122296406584028,0.0005862287419906937,0.006384081951974403,0.0,0.05860918223961379,0.02437610969400346,0.0,0.0,0.0,0.0,0.0,0.0012465755503771273,0.005415862198317105,0.09625820200162187,0.022329559844308105,0.055614399517662304,0.0,0.0,0.0,0.13663426179610183,0.06411839211053375,0.0,0.03672250051702104,0.7034856010163884,0.0038060650272750234,0.004277750586058896,0.0,0.0,0.0,0.0,0.0,0.03917207227857565,0.0,0.0,0.0,0.0,0.013024685643762163,0.005133065679934716,0.0041496075836829115,0.0015600634551660147,0.0,0.0006497468579104624,0.0014951963211663622,0.0010687856281853454,0.004641641668010429,0.011226706309684543,0.010307147284861755,0.003490937129131269,0.004428974092393279,0.0003646765838670049,0.0014443936988986173,0.003183939302445908,0.009021378802509411,0.0002902129518888899,0.0,0.6720069974660775,0.004402111354367963,0.0005387154149517738,0.0,0.0,4,0,0,2,214,0,59,0,0,0,20,1,392,13,23,111,52,0,42,72,16,4,274,899,12,0,0,0,2,2,1
ML.Attribute.HighConfidence-b81e694b54a9114091c5fd535cea0b1cd41b84bea96bc4c4ef5c5c75143896ba.json,0.0,0.0,0.0,2.937716025827864e-05,0.00016018835910679017,0.009013341762408072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013816527361167539,0.0,0.0,2.9562954074206492e-05,0.00015163472555494625,0.0,0.00018270480448232294,0.0,0.0017578347246517616,0.00021646202569763223,0.0,0.0,0.00010930483411614854,0.0010039858535972938,0.0,0.000950205871465817,0.0016372095097170998,0.00026472797924986937,0.0005176802952694406,0.0,0.0,0.0,0.0,0.0005171268448646713,0.009013341762408072,0.0,0.000508462661287921,0.0014485092780774243,8.466420235671015e-05,0.0005496541574650932,0.0,6.279260251055243e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002531709397856476,0.001117383564884633,0.0,9.161576505214387e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906468275393754,0.010191959445884472,0.009031972988656803,0.0,0.0,0.0,0.0,0.0,0.003751411266648663,0.0,0.0,0.0,0.0,0.004056010552988689,0.006023277950223403,0.00207108866549815,0.003430813445169088,0.004743133775785943,0.00015639600358034893,0.004129831925900735,0.004847740928594221,0.006105011310388368,0.007639198869049144,0.004363069424180465,0.001540511431514522,0.003042733618171299,0.0038842092320463223,0.0011378286477333414,0.004205026197858935,0.05421600966946662,5.2391341308648296e-05,0.0,0.12131556409489472,0.01021758408043073,0.000259340809239272,0.0,0.0,4,0,0,9,215,0,47,0,0,0,27,3,399,16,23,123,61,0,47,78,16,4,833,2903,12,0,0,1,2,2,1
ML.Attribute.HighConfidence-bb497463f0e6ebf60fdabb00340125713f27f73483994cfad4237e7c8ead7c44.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014580024125092367,0.0,0.0,0.0,0.009307842684418872,0.3442271274760537,0.0,0.3387126558677753,0.2489037698890696,0.009862512506094281,0.01469433866048195,0.0,0.0,0.0,0.0,0.021638323767389906,0.0,0.0,0.5072061882662064,0.07685508600428781,0.009462563310394355,0.09738615133981338,0.13032888913812474,0.04210839718376707,0.00480421223079512,0.0,0.0,0.0,0.11884662397834998,0.005742536305874055,0.0538968678477494,0.04683198047579394,0.005507777021636023,0.05656110483811051,0.0,0.0,0.0,0.0,0.010864388009559613,0.005455781676905215,0.0,0.5199950404317839,0.04684686961383003,0.004875816465425307,0.008577510726429281,0.0,0.0,0.0,0.0,0.0,0.0,0.12077943932211752,0.0,0.0,0.0,0.018771151647887275,0.01315158095354672,0.0830221122172238,0.0032703424305283125,0.0,0.0,0.003447798453567279,0.0030806635422111588,0.004587102826306719,0.00995686604577831,0.028684823312862602,0.09242375471292553,0.08085169887030093,0.00420456947395392,0.09537775691366748,0.0,0.26380044995942925,0.0,0.0,0.0,0.0024168816504089247,0.018633494628331023,0.0,0.0,2,0,0,0,23,0,80,0,0,1,7,9,43,8,0,25,9,7,9,0,2,0,92,363,2,2,1,0,2,1,1
ML.Attribute.HighConfidence-bf19dfe328f140bf522198810746796af7aa212c6eb438e453d29206e7e80823.json,0.0,0.0,0.003911436457138672,0.0070038494574058766,0.04137328922632624,0.01451948169502854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003524072409170266,0.036151444896809395,0.0,0.03733620466148228,0.0,0.718436247219853,0.0,0.0,0.0,0.0,0.0015747477475829992,0.0,0.003951277284077464,0.32244601481009183,0.01314878419101999,0.043425863797701,0.0,0.0,0.0,0.0,0.018068204845231764,0.01451948169502854,0.5694220294516504,0.0,0.19657878160515566,0.008830898003906143,0.030647342385023316,0.0,0.0,0.0,0.0,0.0902452848169981,0.0,0.0,0.0,0.0,0.010406131367535553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005255429850691447,0.004602621913106873,0.005252884220170605,0.0,0.0,0.006991235209511053,0.0,0.00862504946066834,0.008561789414512471,0.0,0.00637380774025731,0.002782389875919976,0.00926634369979062,0.0,0.0014128713725122045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,2,0,18,1,0,1,2,1,5,27,0,8,1,1,2,0,1,0,18,20,1,0,0,0,2,3,1
ML.Attribute.HighConfidence-bf55355354f32fcc9c27fcc2516c95f87109ae16d6cdd653618b3493f79a04c9.json,0.0,0.0,0.009987913622809047,0.00040646450348100243,0.0003693962774444215,0.0003370520142594364,0.0,0.0,0.0,0.01965939374172377,0.15879052963808152,0.0,0.0,0.046235610595434344,0.17027356736847313,0.16730117221467375,0.013498160282935661,0.0,0.14234625971396933,0.01191732216695655,0.13962857882783952,0.16709205431037208,0.001711419523080217,0.0,0.0,0.0,0.005117818087384861,0.0,0.0051976973473696715,0.08445461053887922,0.004883727162975384,0.005305675422640742,0.0,0.0,0.0,0.0,0.006414831388424642,0.0003370520142594364,0.0,0.007370131972178752,0.011100006617229171,0.00029285499918118825,0.0009812973521193475,0.0,0.00043440148362432565,0.0,0.0,0.059450828087346384,0.0,0.0,0.000622036168738311,0.0031136811933282714,0.00314035300658165,0.0,0.0021126705307545745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004452670559994061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9140016996277199,0.0,0.0,0.0,0.0,0.00040666126017919584,0.005698359465888149,0.0076212052721135,0.000354246132299992,0.0,0.0,0.0014938732479201503,0.0006673999239704072,0.0029812720885360198,0.015459012681737222,0.01597969655582834,0.0012917955775997112,0.009833455489267614,0.0,0.0062316354591348535,0.0004185686697206236,0.0,0.0,0.0,0.0,0.0,0.0017941290501367665,0.0,0.0,4,0,0,2,17,0,17,0,0,0,5,3,5,1,0,9,3,0,4,17,0,0,107,113,11,0,0,0,3,4,1
ML.Attribute.HighConfidence-c09d71614e6e164ca30d41764e2fc8bea8998c702dae690425b8b0fcdba2bb9c.json,0.0,0.0,0.0,0.0,0.0,0.013102386013432932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809078783292876,0.4291249209108386,0.0019775780074511554,0.00859375364785613,0.0,0.0,0.0,0.0,0.004795516230912265,0.013102386013432932,0.0,0.0,0.005992998990664636,0.009486911720105247,0.046093623111435555,0.0,0.0028144498388275735,0.0,0.0,0.8987458674773559,0.0,0.0,0.0,0.0,0.020346076950508094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02884846947430133,0.0,0.0,0.00300985362313784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05532918967267991,0.0069223463855990494,0.001975085330815437,0.0,0.0,0.0,0.0,0.01297208006368003,0.012876936912639777,0.0023292468175445127,0.003834484413992658,0.006277074306077637,0.007963764012147576,0.0,0.006374878421563143,0.0,0.0,0.0,0.0,0.0,0.0033923408430207532,0.011624007758592583,0.0,0.0,4,0,2,0,11,1,17,0,0,0,3,4,14,3,0,8,4,0,3,0,0,0,14,40,1,2,0,0,2,2,1
ML.Attribute.HighConfidence-c1e081b878ade547e9ef16c14709bc047ac8eb016f94dc09ef161a197244c87c.json,0.0,0.0,0.0,0.0,0.0,0.11109389174059524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016621694719425668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008080196480736688,0.0353609743790796,0.0,0.0,0.010911942146940351,0.027334985533523842,0.0,0.027074037287536268,0.09423826715347082,0.00810855789385337,0.01174550362726566,0.0009587423567252742,0.0,0.0,0.0,0.009467274109220237,0.11109389174059524,0.0,0.0075810413714729056,0.1201335662997078,0.28554512069204435,0.001448239314899182,0.0,0.000854810291941991,0.0,0.0,0.542595281827132,0.0,0.0,0.6058976656982795,0.022593557311448364,0.023767503384198918,0.0,0.0012471867025666138,0.0,0.0,0.0,0.0027462182111996514,0.0,0.0,0.0,0.0,0.0644520255010567,0.00259823057499689,0.001371238075805732,0.0,0.0,0.0,0.0,0.0,0.0,0.03390730267980507,0.0,0.0,0.0,0.040411281507530344,0.024528802498772723,0.038991994428872086,0.012896007833624783,0.0,0.0005322637863935169,0.008818880289207043,0.02626603938326234,0.036176831777299544,0.06897573804747978,0.028824276144410972,0.046073398827002274,0.038095630877370674,0.012547000040012253,0.043886989852965,0.014825783899208536,0.4260605642100433,0.0,0.0,0.0,0.002575821237230945,0.002206541694352445,0.0,0.0,2,0,0,2,29,0,89,0,0,0,1,0,231,15,1,78,25,0,1,40,1,0,511,1413,7,0,0,0,3,1,1
ML.Attribute.HighConfidence-c9b4ae4b9b4c859a2358ac4cc3302b7650c2b057811aa1e6dcd01c203a4b8dc2.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2570785188346039,0.0,0.0,0.06667200515566953,0.33094559647374044,0.3251684162435228,0.01533560480176396,0.0,0.30182277889098097,0.013539574224703116,0.2960603654714866,0.3600095134171218,0.0,0.0,0.0,0.0,0.008223341514740377,0.0,0.008024174666631658,0.2501720582452873,0.009155069910706673,0.0059676342838367105,0.0,0.0,0.0,0.0,0.00647515553759816,0.0,0.0,0.0,0.0,0.0,0.021154790995380257,0.0025818974463412635,0.0,0.0,0.018038303791956083,0.09128035744486941,0.0,0.0,0.0,0.0,0.001811362533329314,0.0,0.0,0.0,0.0,0.0,0.004185880776540265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770961955690361,0.0,0.0,0.0,0.0,0.0,0.0013352731823873924,0.00914353022489969,0.0,0.0,0.0,0.004200638231634261,0.0,0.0,0.0,0.016642029772031455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,0,0,6,0,0,0,1,0,0,0,0,2,1,0,1,0,1,1,7,6,1,0,0,0,5,1,1
ML.Attribute.HighConfidence-ca641e2c969e1df5d0c0e8483b0a7476ad13646869302caa0df422566089a212.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018715148282855707,0.0005070136272652333,0.0,0.0,0.0,0.0025991491462497253,0.0,0.0027173555773373644,0.013421783118948162,0.0007234100669301052,0.0022005531588169184,0.0,0.0,0.0,0.0,0.0016080432625781703,0.0,0.0,0.003771371637862535,0.00730758497619103,0.0006940740053280396,0.00029071254780846574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046121911509329906,0.005152651432816284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005505113838139565,0.0,0.0,0.0,0.0,0.0,0.05903340791826185,0.0,0.0,0.0,0.0,0.009397028740918002,0.016459536757151783,0.007405606864173135,0.003148397235042179,0.0,0.0,0.009072579060659273,0.007117898716307328,0.014327654846551865,0.052614251585458946,0.019462153476943814,0.005549130597987871,0.013109369976311748,0.0013492628766503794,0.0042752770721409825,0.0042160794390327,0.05437244129546217,0.0,0.0,0.9945405157803457,0.0,0.0005315165949810968,0.0,0.0,1,0,0,2,212,0,25,0,0,0,20,1,261,14,25,84,42,0,44,31,4,4,360,454,4,0,0,1,2,1,1
ML.Attribute.HighConfidence-ca8f0e3edf3a5d3670208e8b51253a740c9046a8f57267debcb0233a45ccc3dd.json,0.0,0.0,0.0,0.0,0.0037449840393615095,0.001708536997948163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014180047293890165,0.0,0.0012203964677515715,0.0,0.04483174245185824,0.0,0.0,0.0,0.0,0.002470717018411035,0.0,0.004649548496837864,0.28041119370565787,0.011346457683217065,0.015688626835589668,0.0,0.0,0.0,0.0,0.01917679101771884,0.001708536997948163,0.0,0.05830368634848545,0.03438514647054619,0.0019793328822338414,0.02238414970151419,0.0,0.0,0.0,0.0,0.9547844925682268,0.0,0.0,0.006306277745803898,0.03551273515806485,0.018367660244750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027485206209689255,0.0,0.006696273893695682,0.0005985650065953988,0.0,0.0,0.0,0.0005638484142359181,0.0,0.004859700345934321,0.009000227339327142,0.0005456824774667383,0.008307729870716733,0.0,0.0005541848448822234,0.0,0.0005518049262394003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,40,0,0,0,0,0,1,1,0,6,1,0,0,2,0,0,96,85,1,0,0,0,2,0,1
ML.Attribute.HighConfidence-cffaf3c10879aa299b3ce4383ada3effe797cbea1d21640256044650e9f9ef8c.json,0.0,0.0,0.0,0.0,0.0004913944042460612,0.0016813800367669212,0.0,0.0,0.0,0.005636244602429538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024019968666556368,0.0,0.02079902694079657,0.0,0.0,0.0,0.0,0.0002431445310371115,0.0,0.0005084049512634563,0.012528479740838658,0.00020302013263652792,0.001058691995274825,0.0,0.0,0.0,0.0,0.0010666770487854115,0.0016813800367669212,0.03019682904841428,0.000334234702444056,0.0011279533094945013,0.000973935828811734,0.0041609118235631185,0.0016031511151126038,0.00014446711518451732,0.0,0.0,0.0,0.0,0.0013885322155969008,0.001034340054369709,0.0009060661323483277,0.0017674026387202789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014808063391092657,0.6170488481478499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857079088076077,0.0,0.0,0.0,0.0,0.0,0.0,0.00030414634794666723,0.0005890508979351343,0.0,0.0,0.0,0.0003329316726289781,0.0,0.0007173684113486644,0.0008857169960546354,0.007303321439184538,0.0005109799777620601,0.0,0.007198965217008772,0.00041760498410351203,0.014987740128896808,0.0028928857108233654,0.0,0.0,0.00017413054890968565,0.00044749959066579017,0.0,0.0,7,0,3,0,8,0,24,0,0,7,3,11,5,1,0,8,4,1,3,0,0,1,69,144,22,6,0,0,2,7,1
ML.Attribute.HighConfidence-d4548d1ee13d820c37645dac626f2d0a426758ad10d73d7ef11ba59c415d1fbd.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23614434382691332,0.0,0.0,0.05694280470592586,0.3563144900326517,0.3500944555330535,0.0045557344025339026,0.0,0.33400662533772946,0.0040221892053482165,0.32762975654367016,0.37994579110866994,0.0,0.0,0.0,0.0,0.006107251772388334,0.0,0.005959335978798508,0.1857959739823362,0.006799221075554183,0.004431999448350502,0.0,0.0,0.0,0.0,0.004808921660690022,0.0,0.0,0.0,0.0,0.000815436987393464,0.015711087101204963,0.0019175049129393261,0.0,0.0,0.01339655693574597,0.07725070541711862,0.0,0.0,0.0,0.0,0.0013452496193042437,0.0,0.0,0.0,0.0,0.0,0.0031087396462505896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5332502099385822,0.0,0.0,0.0,0.0,0.0,0.0019833420502214116,0.027162603460799076,0.0,0.0,0.0,0.0031196996062154278,0.0,0.0,0.009009352344831958,0.042022579650043516,0.0,0.011123393344116994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,0,0,6,0,0,0,1,0,0,0,0,2,1,0,1,0,1,1,35,41,8,0,0,0,5,1,1
ML.Attribute.HighConfidence-d966ffbecd4bd6ec6cc7a80a75093a955036542c8c1fc8d849ee12782da03156.json,0.0,0.0,0.0,0.0,0.0014803565258624451,0.02397557835072989,0.0010086138000673548,0.0,0.0,0.0597679846387447,0.0,0.0,0.0,0.0,0.0,0.0002570781730037451,0.0,0.00042039282399973797,0.0,0.0005427124890815215,0.0002619671753173395,0.06740522248682726,0.02164719779204455,0.0,0.0008819154209919785,0.0,0.0005493661356412926,0.0,0.0009189611206969722,0.0682084523911198,0.0035167627264164666,0.004784064258387358,0.0,0.0,0.0,0.0,0.004696553946787761,0.02397557835072989,0.03465517916703913,0.0001678171745063228,0.0033980302342682023,0.0019071278811306617,0.006267504186378046,0.0,0.004352162639378203,0.0023461750018936036,0.0,0.0,0.0,0.0,0.003739217303777967,0.0019497008342772323,0.09354022977347404,0.004482944044164258,0.0025399597652986904,0.003957540819500942,0.0,0.0,0.0013982036027210402,0.010611419452084735,0.0026643740890742625,0.0,0.0,0.15968408984843693,0.0007937144985445954,0.0006981491892963254,0.0,0.0,0.0,0.0,0.0,0.03915104465236786,0.0,0.0,0.0,0.0,0.009981888241348892,0.06048022227593103,0.0033596199564649826,0.05554350422375912,0.13086051916445762,0.00027099563344904675,0.05257071691528867,0.06970694235400572,0.07151879619912942,0.021611174242346542,0.006374219943788174,0.007927088432634974,0.01015977136013502,0.07118227042159832,0.007722005699331529,0.06520950865257014,0.9494904301834171,0.0,0.0,0.0,0.002360606500427768,0.00022468677354302795,0.0,0.0,4,0,0,8,10,0,70,0,0,0,9,3,21,3,0,32,17,1,6,14,0,1,358,3036,0,0,0,0,2,3,1
