,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,LABEL
Backdoor.Graybird-5cbab5b1edf3be8aba7f313ea0e50221e824a6cba2e40df2dae24cb8a7a8fafa,0.10196624,-0.06599298,0.15065935,0.10752041,-0.044899262,-0.005360875,-0.011429333,-0.0020984125,-0.0059074233,0.035571646,-0.0558442,-0.059959736,-0.00220699,-0.05209839,-0.03163699,0.0021327909,0.0606033,0.060161006,0.0716594,-0.09653137,0.15135378,0.036980435,0.13282299,0.10239242,-0.19498281,-0.020766724,-0.16399322,-0.09568727,-0.02123318,-0.04989016,0.18337315,0.039359108,0.24664421,-0.14349064,-0.11994196,0.13392577,0.11852011,0.008595331,0.031122845,-0.038886614,-0.018375473,0.18201707,0.003403862,-0.07094244,-0.021282993,-0.15523897,-0.011106822,0.02859643,-0.0071031796,-0.06203026,-0.048806753,-0.11795081,0.06993917,-0.05435165,0.0800136,-0.10528793,0.048845608,0.034029827,0.020699807,0.05276565,-0.036842186,0.09027964,-0.046711992,0.055471443,0.055632986,-0.06397877,-0.08127389,0.046514187,0.032878518,-0.03118259,-0.12853126,0.075565256,1.0
Backdoor.Graybird-5e73532a8544c28bf2076391c5b7c0c39fa3ad1ba60441f722a4649aca25d20b,0.09820244,-0.0073500425,0.11417933,0.0034750458,-0.10298799,-0.0051504066,-0.021907765,-0.0040462604,-0.10100878,0.05363037,-0.17597613,-0.14904843,-0.048672896,-0.050282516,-0.0071005016,0.015926566,0.032439858,0.021162678,0.047237445,-0.07098965,0.11296552,0.049247194,0.09657819,0.064534776,-0.14863314,-0.010015904,-0.12866549,-0.071151905,0.009528487,-0.03415131,0.07145779,0.02989283,0.14444812,-0.11918416,-0.079050645,0.08504211,0.22126077,0.022370145,0.053901915,-0.094788596,-0.05535995,0.27269465,0.055936128,-0.07594837,-0.16064641,-0.17696367,-0.10194898,0.07433553,0.022648044,0.008308524,0.027899828,-0.021504482,0.018996313,-0.016884321,0.014458517,-0.0060444996,0.0415385,0.0348321,-0.010959607,4.900815e-05,0.028451221,0.027454091,-0.013284097,0.020862373,0.05116634,0.06706427,-0.037173238,0.082681894,-0.0021017394,-0.0010393172,-0.0024858164,-0.020885792,1.0
Backdoor.Graybird-5e906a24c568f2c1132a8a0154207773b8c0ff6986ab56ceab00a8cfc9c2d5b6,0.091803506,-0.023140492,0.1423795,0.052515533,-0.09302212,0.0014324052,-0.0462726,0.0010792279,-0.05124563,0.062625684,-0.1658647,-0.12155502,-0.04965235,-0.09590174,-0.03538241,-0.010574316,0.048105467,0.10888662,0.09245785,-0.08680741,0.12821303,0.024120264,0.10677971,0.076628886,-0.16246466,-0.020844206,-0.15547149,-0.08291962,0.008742623,-0.04429825,0.11157538,0.043758847,0.16261621,-0.094665624,-0.074648395,0.10536146,0.18337144,0.020404901,0.058877032,-0.08188905,-0.032993823,0.2311469,0.018653858,-0.06849612,-0.088079624,-0.19413993,-0.050895497,0.056085862,0.0034036718,-0.009079592,-0.017213982,-0.05102812,0.045366548,-0.013023833,0.03803492,-0.056626763,0.043320652,0.021937024,-0.008943192,-0.0062064514,0.0063241236,0.03507189,-0.029691942,0.054948162,0.03598099,0.015283477,-0.044999745,0.058847662,0.02105066,-0.010638015,-0.06201859,0.029684607,1.0
Backdoor.Graybird-5fcb64cfd38ba0a62f85708679fde53986d09f5038c72f149819ecab6dc8507e,0.10639845,-0.054631047,0.07985897,0.050829507,-0.048376568,0.0067311693,-0.014565652,0.0048494954,-0.073628835,0.0601279,-0.16018781,-0.12897468,-0.044500314,-0.020356728,0.003925798,0.01315557,0.038855594,0.026938396,0.055415634,-0.08111695,0.1501418,0.039570037,0.12536612,0.07602576,-0.17081363,-0.019319093,-0.14261039,-0.08974919,0.014964948,-0.039644152,0.08122564,0.035943646,0.13807593,-0.12877324,-0.091017604,0.07420885,0.20261063,0.0345271,0.060075887,-0.091473185,-0.054001596,0.30159977,0.04542622,-0.089556076,-0.15573208,-0.25115108,-0.104941286,0.084798016,0.011949214,0.005665119,0.0128562795,-0.005604805,0.024204057,-0.022607068,0.015977398,-0.021823147,0.036464036,0.04058363,-0.022707812,-0.015061266,0.03953285,0.032879118,-0.013340172,0.02060024,0.03932179,0.0497176,-0.03122236,0.08607366,0.0013422153,0.0023711913,-0.0071471953,-0.02086807,1.0
Backdoor.Graybird-60b1b1bee471d35c2e07afcaf3c8005576c2cb29eccec1ee68bf23cc76af078b,0.050556105,-0.0415744,0.11381341,0.09406304,-0.06393027,-0.0038797883,-0.014623534,0.0005856086,-0.03208222,0.04947657,-0.12272605,-0.10162569,-0.036820635,-0.08590865,-0.04042407,-0.011359975,0.04545064,0.08015299,0.072868,-0.09790509,0.13549419,0.008328835,0.11211601,0.08360368,-0.14750971,0.0025135537,-0.14864653,-0.07891548,0.012813892,-0.041749634,0.10417827,0.050144617,0.20486616,-0.16023041,-0.11634635,0.094722115,0.13238133,0.011215022,0.027323982,-0.057408735,-0.03525199,0.2553149,0.03397194,-0.07803845,-0.0899431,-0.1949062,-0.06305083,0.055327933,0.016980141,-0.024986502,-0.03493711,-0.10500187,0.06914114,-0.040601537,0.063784994,-0.08688718,0.038471323,0.05840757,0.04144646,0.05390732,0.0024806908,0.05159817,-0.0064799343,0.028339546,0.06794919,-0.0065155546,-0.052682623,0.02821072,0.016931763,-0.032503806,-0.07392652,0.045796815,1.0
Backdoor.Graybird-60d764cb2a5e9e67977f7d978aa66df908db656bba989d480f3b6ff68202e4e2,0.10846223,-0.028366694,0.09373077,0.017025944,-0.054280803,0.0018724019,-0.020304345,-0.0011095391,-0.035652578,0.058374792,-0.12731728,-0.115027815,-0.038470726,-0.08052839,-0.02804479,0.0028688582,0.04167802,0.05564294,0.07039541,-0.07864075,0.111527056,0.026036443,0.1034316,0.066516474,-0.16062489,-0.018866621,-0.15352891,-0.07814043,-0.002178121,-0.045737214,0.11061935,0.045295544,0.19301505,-0.1308574,-0.10257871,0.10726382,0.20597887,0.028832573,0.044247776,-0.09337657,-0.052722525,0.26892096,0.05148661,-0.072207205,-0.11981999,-0.1962797,-0.07982477,0.056128185,0.00893081,-0.036420774,0.013527195,-0.07815216,0.039721854,-0.062344823,0.04122073,-0.039808247,0.036526017,0.03004361,0.008965776,0.021379337,-0.010782832,0.042270478,-0.013714792,0.025025966,0.0541256,0.023831116,-0.027723543,0.06264734,0.004501873,-0.016477944,-0.029574938,0.004075742,1.0
Backdoor.Graybird-61add8504bacaafb7dc19c8a24bde60b28dfcf574d101e5533c12d95895958e8,0.07488189,-0.07546181,0.065515816,0.04665674,-0.06142762,0.004744743,-0.04227604,-0.004579675,-0.06566521,0.06436791,-0.17052242,-0.12622608,-0.03876674,-0.051417094,-0.0057545127,0.002381166,0.0480337,0.04689458,0.07551036,-0.08609633,0.14087847,0.020534893,0.112463444,0.07693439,-0.14189869,-0.0056209895,-0.12744862,-0.07487729,0.010686544,-0.032007795,0.059828922,0.031920664,0.13402057,-0.13586901,-0.09165955,0.062133186,0.177719,0.022629187,0.05439968,-0.08224433,-0.05724127,0.29153952,0.044413876,-0.085742176,-0.14852688,-0.21118537,-0.09485199,0.08167408,0.027928364,0.013083895,-0.0042073145,-0.023792772,0.03486359,-0.02102991,0.03846637,-0.04683591,0.038869504,0.05040918,-0.0030603209,0.0043386375,0.024378419,0.018990606,-0.0059977924,0.017269395,0.06619194,0.048062906,-0.03607738,0.04952194,0.008543274,-0.0062245256,-0.018687945,0.009919014,1.0
Backdoor.Graybird-61f39838e948a57120a57619fe6b93fb9c9b2a150636f0a3a1cb870b52b288e8,0.049804073,-0.086738124,0.11296489,0.11932235,-0.041314103,0.0031125445,-0.00030280466,0.0042002117,-0.028243812,0.06358555,-0.12867461,-0.10298171,-0.029900007,-0.071407154,-0.019712247,-0.02029311,0.052132618,0.07316784,0.08214838,-0.10401204,0.15074927,0.019844182,0.1321824,0.09935279,-0.1530637,-0.0027387957,-0.1348947,-0.084371835,0.00024496135,-0.036869843,0.10230392,0.041555714,0.1668257,-0.12889032,-0.09823412,0.07699249,0.12496959,0.017435862,0.037025433,-0.060520723,-0.031372704,0.25706512,0.028261114,-0.0824805,-0.10001448,-0.22791025,-0.06892897,0.070823506,0.008421178,-0.0069596064,-0.037643578,-0.0765843,0.059921794,-0.025926735,0.050394125,-0.07740902,0.041492544,0.058912873,0.017144375,0.027097333,0.02149389,0.046477824,-0.0072830706,0.029547852,0.04592924,0.0031455113,-0.043083977,0.035085168,0.014875668,-0.0053483825,-0.046263326,0.04513358,1.0
Backdoor.Graybird-61fb0d0c3ed4f269fb8497a0abfef6dc543c509650b2af81aabeb605fb11e7ac,0.11163062,-0.00360617,0.08822258,-0.022861794,-0.08634471,-0.0066782995,-0.019218476,-0.0037329884,-0.094658285,0.06112447,-0.17346042,-0.14681248,-0.0458397,-0.041217092,-0.012277949,0.022815574,0.027873581,-0.0055608945,0.039443754,-0.06255639,0.097162075,0.05158625,0.085430756,0.052600585,-0.1564186,-0.023635702,-0.13453917,-0.07104136,0.012577731,-0.028037576,0.073191226,0.03184242,0.16471784,-0.13276674,-0.092158444,0.09178583,0.23339145,0.033502586,0.057158668,-0.10388099,-0.07147718,0.28845838,0.064823106,-0.0641637,-0.17442553,-0.17746167,-0.113879785,0.067624524,0.032506887,-0.0072340174,0.03950011,-0.009826973,0.013802519,-0.037123997,0.008668679,0.0022811976,0.040597457,0.021313405,-0.014898631,-0.0058589666,0.024639154,0.021018034,-0.0077336314,-0.0008697508,0.059767667,0.05707241,-0.02608431,0.09441747,0.0026050957,-0.01189866,0.007558264,-0.04602975,1.0
Backdoor.Graybird-62a7401d04f88017eaf9a90cbe104e71cf86c982e930cdaa41f630cb40eeef87,0.0787986,-0.020956883,0.120608985,0.034254644,-0.090226315,0.0013648901,-0.02857399,-0.0051446,-0.063587695,0.051325373,-0.14228524,-0.11775588,-0.04100538,-0.06694586,-0.014839438,0.0021386764,0.04769906,0.07237594,0.08528778,-0.0843596,0.11331713,0.01847854,0.106381945,0.06855775,-0.14069729,-0.0022095966,-0.13501427,-0.07099984,0.010748922,-0.035971228,0.0701345,0.044471752,0.17477755,-0.13513099,-0.0924417,0.078091666,0.19354324,0.03139932,0.052082043,-0.08258289,-0.053110447,0.2692833,0.047106676,-0.06889594,-0.12756635,-0.17523077,-0.098271325,0.072529055,0.025675341,0.014706542,0.0052927416,-0.03718015,0.05291498,-0.019504128,0.0365858,-0.047099404,0.03513829,0.04753773,0.020889118,0.011426208,0.026227022,0.033471376,-0.005154305,0.015091406,0.08928056,0.029368134,-0.050073102,0.050320625,0.01110885,-0.02337576,-0.04214946,0.009108517,1.0
Backdoor.Graybird-63e2eb4bc7fc4ce5504efdadfe434d52ad8b3699d5670c575b0d6749eb9da2a1,0.11681777,0.014031421,0.13619429,0.0021296747,-0.118293084,-0.0060250084,-0.025856888,0.0026500474,-0.11092495,0.035918124,-0.16158487,-0.14245173,-0.046216864,-0.024110973,-0.0006379822,0.010872498,0.04015783,0.02079915,0.05471655,-0.07086765,0.10687437,0.064485185,0.10322868,0.06463819,-0.1515322,-0.019403499,-0.12241915,-0.07873034,0.0033820854,-0.031486765,0.09176151,0.019666148,0.1344011,-0.09482647,-0.063522264,0.09138514,0.24436824,0.025569387,0.075787924,-0.12282408,-0.06412337,0.26015773,0.049132355,-0.07465411,-0.17109121,-0.18923858,-0.103094645,0.0675105,0.01232453,0.011853103,0.043887813,0.016916806,0.008392175,-0.012265783,0.0064189383,0.011450187,0.05261838,0.02817639,-0.02193574,-0.029565595,0.027913487,0.018348586,-0.027911589,0.024720848,0.052691296,0.06895967,-0.04824993,0.104729086,0.004625278,0.0057069007,-0.010247912,-0.040037718,1.0
Backdoor.Graybird-65991ce74d589f9fe4d0cefbe5eda390986221c041faed595ca5b635a48460cb,0.017505804,0.01623507,0.12503435,0.044584647,-0.12132922,0.00012613228,-0.014599131,-0.01405566,-0.105599985,0.043636426,-0.17317234,-0.14097963,-0.035894588,-0.059089765,-0.013300852,-0.005345528,0.04160683,0.06304817,0.07304878,-0.076375015,0.083431005,0.023570787,0.0801399,0.05188055,-0.123365104,-0.008345808,-0.1252099,-0.060363214,0.014504785,-0.035915457,0.06584445,0.04702638,0.16269916,-0.1302075,-0.08497754,0.089640595,0.19869493,0.027885403,0.055871,-0.08078982,-0.051825196,0.28999788,0.054806527,-0.083746605,-0.13972516,-0.19250864,-0.10745765,0.07940829,0.024316665,-0.001081768,0.008321068,-0.0494292,0.046921026,-0.03550174,0.046342112,-0.045262706,0.047161363,0.07024019,0.02858097,0.03403008,0.019328132,0.042063247,-0.008024418,0.01452302,0.057049733,0.02033716,-0.020648573,0.05085062,0.0071310056,-0.015853094,-0.019884825,-0.031016588,1.0
Backdoor.Graybird-65d264ba371d426165a67d137b3a7da59ee4c7d2f919832a3ab028825e0177be,0.16586772,-0.07683485,0.07197874,-0.034943134,-0.052923627,-0.0050152075,-0.056965627,-0.0065702954,-0.06538618,0.056092814,-0.13618867,-0.12480515,-0.04068388,-0.021874202,-0.015389064,0.033918925,0.028201269,-0.021400062,0.030443737,-0.0665269,0.1351117,0.058251876,0.114527486,0.05192338,-0.15625776,-0.024398562,-0.13450125,-0.07495907,0.013450303,-0.027944367,0.059232514,0.021829052,0.11422346,-0.11748494,-0.07307022,0.06953536,0.24079908,0.03357948,0.074885555,-0.112193845,-0.07553177,0.29598907,0.04990744,-0.07076416,-0.19078554,-0.21454288,-0.10947707,0.07079196,0.026663806,0.0013734861,0.06149945,0.018612739,-0.005122475,-0.029720603,-0.005862827,0.03815077,0.043288194,-0.004299832,-0.04680157,-0.039246205,0.007945907,0.016159475,-0.014455791,0.015184636,0.032665074,0.093668036,-0.030430691,0.11268246,-0.0009652823,0.017447839,0.020006182,-0.04950466,1.0
Backdoor.Graybird-66786bb835a1674bc9295a67c584c9da1aff48441df00a21451727cf3b1e6a9e,0.035469986,-0.05467758,0.12024472,0.11272016,-0.07901352,0.005460941,-0.011895354,-0.0015746088,-0.023114368,0.06893261,-0.1306493,-0.10516347,-0.016146569,-0.095593214,-0.053451672,-0.021090088,0.056306146,0.098536454,0.08889061,-0.11298265,0.15482748,0.0150330365,0.12608516,0.09414209,-0.172664,-0.007144826,-0.16032545,-0.085855186,-0.004001361,-0.045833617,0.15143707,0.057691325,0.2210158,-0.15453161,-0.11307584,0.10881345,0.091999374,0.008251757,0.018002814,-0.029480373,-0.020683346,0.19679695,0.01650969,-0.07625086,-0.008437159,-0.15217046,-0.0128927445,0.036919724,-0.005048881,-0.04867636,-0.066152684,-0.14185597,0.08533376,-0.055243913,0.08221009,-0.120749034,0.04890574,0.060368977,0.051123016,0.07648609,-0.028412053,0.080936275,-0.016538877,0.037445564,0.07124492,-0.07391602,-0.062069815,0.021429934,0.032749865,-0.041936595,-0.12868173,0.06265175,1.0
Backdoor.Graybird-66c23272f29f90036382aa571ce861ef2d542d96de626fda2ee58ae67bf5b9d6,0.10731272,-0.054130822,0.090988144,0.05732277,-0.031829424,-0.0007531551,-0.010209791,-0.004689453,-0.057780117,0.0599432,-0.14080635,-0.105945505,-0.050070778,-0.039394736,-0.0047318353,0.005796049,0.039557062,0.054353356,0.06746954,-0.083465345,0.13246924,0.034001194,0.106564425,0.07060039,-0.15067758,-0.0091865035,-0.14346251,-0.08230748,0.009181671,-0.034905583,0.091115065,0.042068776,0.16096455,-0.12711583,-0.09098727,0.08625857,0.1867272,0.025001554,0.044583403,-0.07969523,-0.04402628,0.26282114,0.030775195,-0.089550324,-0.126642,-0.2170344,-0.087395236,0.06404344,0.021586526,0.0033997989,-0.0024460668,-0.049331915,0.046856027,-0.036698774,0.03357522,-0.052300464,0.047868673,0.04930793,-0.005899183,0.0007811738,0.027497845,0.04328588,-0.015374334,0.021782583,0.043399073,0.029422484,-0.037322953,0.05621117,-0.00157538,-0.00646196,-0.014358459,0.0027563446,1.0
Backdoor.Graybird-66ef45fab44825af0fcd0f58e3ccab4792697337741dae14ea4faa1d4664e20d,0.1156105,-0.009338674,0.11407181,0.022864236,-0.08369373,-0.00013612359,-0.043455247,-0.0030492495,-0.07833633,0.039922692,-0.15168892,-0.11473069,-0.033884373,-0.021906013,-0.0019766574,0.014381343,0.037713863,0.035718117,0.055165306,-0.059007153,0.12750168,0.040582303,0.09013884,0.045964025,-0.1741109,-0.023248794,-0.14280327,-0.074013926,0.009632425,-0.043002024,0.10399254,0.04699775,0.17661229,-0.13539003,-0.09388913,0.09884634,0.20503926,0.03118435,0.060121063,-0.09737596,-0.0449698,0.25325686,0.035950776,-0.074782476,-0.13942313,-0.18499215,-0.08938921,0.062001318,0.00939233,-0.0021057809,0.011625004,-0.033296358,0.032208562,-0.024204046,0.032328174,-0.03967878,0.051172994,0.050185345,-0.0093573695,0.0029028268,0.024647873,0.053061858,-0.028308647,0.030979624,0.04744388,0.033688035,-0.030686112,0.07974931,0.0064997687,-0.01470106,-0.022739263,-0.028162494,1.0
Backdoor.Graybird-67425cd076901418623f3637faf1494475f22b93e177b42592d3330628cb1290,0.11707638,-0.06757794,0.14887898,0.05286338,-0.08152509,-0.007113903,-0.047533184,0.006664366,-0.04314024,0.040584575,-0.11093878,-0.08739991,-0.02609643,-0.06133774,-0.02646822,-0.014658937,0.052846182,0.06952767,0.08102587,-0.093168266,0.1499667,0.044270627,0.12970011,0.08635406,-0.17438129,-0.017330334,-0.14817032,-0.08845545,-0.008960883,-0.042571083,0.13198142,0.03552161,0.1830676,-0.10203555,-0.08718215,0.10826332,0.17831343,0.014608775,0.0470653,-0.08634126,-0.045272913,0.21995413,0.022580482,-0.06913093,-0.08425887,-0.17246144,-0.050914418,0.04607188,0.0006798435,-0.011883662,-0.020036282,-0.05431386,0.036088645,-0.027950546,0.044508453,-0.05865369,0.057584364,0.018253926,-0.0060447413,0.01487946,-0.0038206126,0.051218264,-0.036261696,0.05914318,0.044826884,0.004715225,-0.069197856,0.061699364,0.02622215,-0.014688999,-0.07419,0.047912396,1.0
Backdoor.Graybird-69c8069ecc84dde235d404175eb4bb9f290b5d1a4ea6e38ec5546db7e8297763,0.13615131,-0.011977707,0.120677926,0.0026840568,-0.08998048,-0.009257938,-0.020965105,-0.0046024527,-0.090324126,0.048259214,-0.15658249,-0.12424271,-0.046925962,-0.021277485,-0.005855443,0.024043845,0.039746575,0.00953736,0.054031827,-0.06973869,0.12719157,0.06342596,0.11536341,0.0659004,-0.17250228,-0.020285629,-0.12753335,-0.07094843,-0.0031370572,-0.0369348,0.09058744,0.025463859,0.15571022,-0.120284796,-0.0896245,0.09441378,0.2196697,0.032773815,0.053213347,-0.1001972,-0.04827431,0.2499454,0.044702288,-0.06997069,-0.14317115,-0.17878342,-0.08659852,0.07107841,0.023578903,0.014788754,0.022912215,-0.011159293,0.021262819,-0.022075238,0.02215797,-0.013465142,0.046355765,0.020502178,-0.022334471,-0.023819579,0.017177345,0.03055251,-0.019438861,0.025997927,0.068111956,0.056039944,-0.054000575,0.10112853,0.0051300996,-0.0017698053,-0.028771933,-0.009262832,1.0
Backdoor.Graybird-6a098aa51cf1f256b4f7ba9a00f9dd694ce861af7631c2017787b649a3c9303e,0.090462536,0.0035723662,0.111468844,-0.027594158,-0.13325962,0.007235765,-0.053874873,-0.013617887,-0.10251372,0.05735598,-0.19027208,-0.16147973,-0.03324823,-0.02409189,-0.005393375,0.017346015,0.04222485,-0.007606062,0.037059635,-0.04990694,0.09289488,0.0525311,0.0862108,0.048278335,-0.1404506,-0.015416871,-0.10969091,-0.062863015,0.007805305,-0.02892891,0.051548034,0.022511723,0.13097064,-0.10985837,-0.07922425,0.08888059,0.25060377,0.029796382,0.07689504,-0.12059895,-0.077676386,0.29378048,0.061036214,-0.0655583,-0.19211337,-0.18280874,-0.113481715,0.07512791,0.019533105,0.008075245,0.041721508,0.0060714227,0.0111422585,-0.0094366865,-0.0030334317,0.01467954,0.055606276,0.028709078,-0.013689708,-0.013296393,0.023168985,0.01627223,-0.0089853695,0.013822231,0.05738248,0.06927856,-0.017699385,0.102387175,-0.0065379892,0.0045377766,0.0018822328,-0.06122921,1.0
Backdoor.Graybird-6a7abfcf01608d31fd5666e4b92bd5e4a461b40fb54721d26ba40107a3707012,0.11370112,-0.060727794,0.11726831,0.028897922,-0.061598796,0.0070731086,-0.06583793,0.0030663642,-0.038100157,0.045834407,-0.12532611,-0.093620025,-0.040523745,-0.06294995,-0.021667752,-0.0036418037,0.040390432,0.061320793,0.07520773,-0.09100891,0.14659394,0.020748204,0.12181779,0.07836092,-0.1580154,-0.016854022,-0.14249286,-0.078133054,0.011797885,-0.033124436,0.08156366,0.042200763,0.17113079,-0.13232748,-0.08475581,0.086209595,0.18363994,0.024386737,0.046692654,-0.09141426,-0.05184457,0.26131237,0.037749633,-0.07503592,-0.11846038,-0.18676828,-0.07984291,0.06492022,0.011437134,0.003624444,-0.0029607308,-0.04543891,0.037097562,-0.020957785,0.03474395,-0.042324945,0.043565333,0.023517434,0.0026223904,0.0024181881,0.006069635,0.036023017,-0.019136291,0.026508346,0.06300937,0.029154222,-0.054361697,0.052641276,0.012367257,-0.0051999176,-0.039607402,0.0233402,1.0
Backdoor.Graybird-6acf73ce429b03da848243858022756272a351e5d0a2f668c20fa8454b22ace8,0.11782654,0.022340486,0.099205546,-0.040549066,-0.13318574,-0.003088838,-0.06460724,0.002857813,-0.127412,0.04831727,-0.20400237,-0.16093142,-0.04699568,-0.011009908,0.0020361792,0.020384979,0.035415705,-0.009555161,0.035277672,-0.052346893,0.08997182,0.065218486,0.08411938,0.044986766,-0.1439327,-0.025179245,-0.116890185,-0.06610469,0.018113572,-0.02984996,0.05170711,0.028661534,0.11586853,-0.1098036,-0.06749972,0.08528996,0.2709734,0.039786324,0.08216092,-0.13164625,-0.065148,0.29364327,0.05555837,-0.07973337,-0.21458869,-0.1971694,-0.13017797,0.07758489,0.025583135,0.022003312,0.061445884,0.037090182,-0.01036482,-0.006389351,-0.0059981155,0.032072548,0.054947294,0.023384597,-0.03203827,-0.034240842,0.034725945,0.00892243,-0.011298922,0.01290396,0.046171863,0.0780162,-0.019246778,0.1057135,-0.0012105057,0.00033659418,0.017961066,-0.08614735,1.0
Backdoor.Graybird-6b70eac6c80bae3841169ad629bbb4f713f1f459d39f758be7868a807a6e9d7f,0.122116596,-0.028664673,0.1043062,-0.011032137,-0.07786571,0.0032900954,-0.058487847,0.0053413142,-0.08359168,0.04895501,-0.15050401,-0.12515202,-0.04275171,-0.019185556,-0.002168464,0.026790416,0.04121989,0.003408387,0.047733326,-0.0678853,0.11405834,0.05029355,0.101591825,0.04938947,-0.15578276,-0.012835303,-0.12889886,-0.06862622,0.004952612,-0.03190772,0.06155651,0.02640512,0.14321278,-0.13458116,-0.08279659,0.07368392,0.2310969,0.027358023,0.057332367,-0.09613351,-0.069070034,0.2805745,0.052278675,-0.0793569,-0.1738598,-0.19498008,-0.10628948,0.082246564,0.019259969,0.0056236545,0.035793222,0.0022445954,0.01851072,-0.024381895,0.00957635,-0.00076250575,0.047236446,0.03343448,-0.021536218,-0.020495398,0.030384982,0.019480765,-0.015908457,0.013333852,0.05864958,0.0609207,-0.033004902,0.084145725,0.0011744407,-0.006881318,-0.0039866134,-0.032057874,1.0
Backdoor.Graybird-6c59c054dc3d17fd97cb3525e71853d608222e848f3e57dbd3adad8585231eec,0.09682788,-0.021765564,0.12937719,0.052896187,-0.06531094,-0.008146764,-0.013787179,-0.00014173353,-0.081342824,0.046151243,-0.17083213,-0.12181088,-0.06967876,-0.06946887,0.0006651247,0.013073329,0.03843285,0.073972106,0.08874024,-0.085023865,0.13476421,0.028483048,0.11041251,0.0786383,-0.1447701,-0.013048449,-0.14643253,-0.08206852,0.013274798,-0.033720475,0.08176336,0.039958533,0.1447564,-0.10777667,-0.0769286,0.08320055,0.16776876,0.02449928,0.042056747,-0.07338398,-0.036926344,0.24216677,0.024477152,-0.07960834,-0.118589304,-0.19863467,-0.08028571,0.06727938,0.013156389,0.012422672,0.0022634992,-0.022096194,0.03628121,-0.009452904,0.031908244,-0.047365226,0.04068824,0.040117785,-0.00204099,-0.005240049,0.04325977,0.029041965,-0.013109645,0.030993301,0.047957532,0.048515156,-0.04707435,0.071684144,0.012896515,-0.009313664,-0.026393117,0.012557585,1.0
Backdoor.Graybird-6cfb5586d80cc93044a1795e99640f6a849914656deec59bbe8118ff968eca77,0.06947809,-0.04873481,0.14980264,0.09369931,-0.07607202,-0.005750758,-0.029394373,0.012355602,-0.07738279,0.04256228,-0.13925016,-0.10546864,-0.04284815,-0.07413346,-0.016536698,-0.012131224,0.053451415,0.081757516,0.08482197,-0.106981814,0.14506838,0.021532798,0.123275906,0.08413067,-0.14325298,-0.0061204596,-0.13987775,-0.08130414,0.0018267928,-0.033943564,0.09664048,0.03985182,0.16938394,-0.12252221,-0.09290043,0.07959309,0.13315488,0.020028517,0.031833217,-0.058446772,-0.03680499,0.21404387,0.017099235,-0.08237163,-0.08286442,-0.18522286,-0.053587377,0.062343996,0.013467047,-0.0020743157,-0.033210393,-0.06565239,0.06299386,-0.018091155,0.05531495,-0.0825225,0.05199522,0.054995056,0.014327633,0.023838395,0.0043871407,0.060627304,-0.025596716,0.039852872,0.054571554,0.0027563537,-0.06464595,0.054687306,0.02798558,-0.021539703,-0.0715374,0.04752322,1.0
Backdoor.Graybird-6d242d408bf0e3c49e088eb4cd4a939511c4ea60db11d94d96a7a7a39be70f9c,0.069137536,-0.06780826,0.10588861,0.0943278,-0.033389732,-0.0029290253,-0.028563067,0.0023111808,-0.014892071,0.06023713,-0.112890385,-0.09561084,-0.028117603,-0.060769968,-0.033035453,-0.00872135,0.051479533,0.058590755,0.068097696,-0.09176441,0.13357185,0.014583087,0.11061808,0.0741993,-0.164044,-0.010709195,-0.15364619,-0.079145335,-0.003124467,-0.051669728,0.12808843,0.04860734,0.21019384,-0.15031807,-0.112224765,0.10823474,0.14367674,0.019591691,0.034567676,-0.06018631,-0.03552784,0.25137478,0.03274327,-0.08405424,-0.076184034,-0.19085294,-0.051746186,0.044669148,0.004401126,-0.04575725,-0.027910242,-0.10834103,0.06605648,-0.052819993,0.062898174,-0.092224374,0.05086106,0.05628248,0.018017026,0.05573153,-0.010231217,0.064349845,-0.028485328,0.03205353,0.044228543,-0.025631588,-0.03734583,0.041616067,0.011640155,-0.0245069,-0.06703802,0.022371791,1.0
Backdoor.Graybird-6d321e528269b7a7e1f6436e1380c65a20f1d714ebc0026e0a99839dc1a501e4,0.10019001,0.009600204,0.13307735,-0.0338741,-0.12579328,-0.008989272,-0.049900632,-0.011122283,-0.11330046,0.044563297,-0.15320961,-0.1397563,-0.02849075,-0.025653165,-0.014644095,0.0241649,0.026858635,-0.027615562,0.03891867,-0.05670997,0.08328032,0.064059526,0.07476283,0.040469863,-0.14122891,-0.012777185,-0.10552377,-0.059584707,0.0037651754,-0.020593135,0.054084897,0.026051272,0.14215529,-0.12943602,-0.07936592,0.09265662,0.2484863,0.03234257,0.078473166,-0.118990496,-0.074211836,0.2975293,0.067310825,-0.058100745,-0.19715069,-0.1724225,-0.12281462,0.076140836,0.0192332,0.012821063,0.050624836,0.004905042,-0.0010174961,-0.022725422,-0.0048372117,0.026558518,0.049594693,0.02488231,-0.006852887,-0.005721013,0.0153845735,0.015791064,-0.0039594783,0.003789368,0.067660704,0.0678868,-0.02966425,0.10452977,0.0018253062,-0.0005188686,0.0017376463,-0.04956165,1.0
