,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,LABEL
Backdoor.Graybird-b62439942588e8e2953b38988d69c96093a848cbd09b6c56ff8a90a46acdeee1,-0.22739284,0.7230434,-0.4767792,-0.17926025,-0.5584789,1.3845974,-1.0371509,1.2035111,1.3020822,-0.10073967,0.49730828,0.3371599,0.07246559,0.69178957,-0.23983891,0.16751423,0.38216177,-1.238656,0.08992773,0.045927852,-0.8926678,0.17006175,-0.30960447,-0.29186347,1.0
Backdoor.Graybird-b66dc00d759d7e7bd24d8a7ffea8a7629b7d498777351a92b218c94084490813,-0.45848176,0.20683832,0.36562392,-0.23523076,-0.8004294,0.60123205,-1.6676884,0.49471176,1.4094719,0.17130832,-0.34628114,0.31639966,0.2751349,0.9757155,0.44754678,-0.6691758,0.11706763,-0.16423498,0.89605886,0.6180574,-0.20810951,0.12344228,-1.4763054,0.2268833,1.0
Backdoor.Graybird-b76eaa093ad34277a7a5edbc5fb0baa5a29e0225f975fff671c4640b229a4b7b,-1.3366673,0.07757741,-0.44491896,-0.23958969,-0.7581781,1.0346906,-0.81267434,1.2252172,1.2630459,-0.42523226,0.18627955,0.7721178,-0.59929895,1.0183966,0.58201414,-0.39764735,0.87380743,0.21805234,0.06026445,-0.031687148,-0.62289125,-0.24167687,0.2763664,0.050149117,1.0
Backdoor.Graybird-b7736881b6aa7a0bf18c5e27ba9055755ffde26b3664c0cc2170381946bfa384,-0.12714832,0.5120552,0.28623164,-1.0319935,-0.23771107,1.325141,-0.8770953,0.93383807,1.1348448,0.022948291,0.30504072,1.1101788,-0.20990355,0.41469866,1.3295214,-0.16097781,1.048815,0.05664498,0.8113385,0.09326799,-0.1936775,0.8761743,-0.045145854,-0.038884304,1.0
Backdoor.Graybird-b8c6f42091540caf959c5f816c3b30a2c84f93031292bcd29cc41b3bb4f9bda8,-0.067944415,0.7854517,0.28753683,-0.6713129,-1.409256,0.658331,-1.2344687,1.050827,0.56219786,0.3043098,-0.1935989,1.1427127,-0.136405,1.4869255,-0.35702237,0.6855767,0.53230053,-0.7767593,0.95259035,0.13531442,-0.21876948,-0.4750292,0.23311181,-0.16164075,1.0
Backdoor.Graybird-b8ff0d86c56138a367840fcfdd9fb22a6e81662f2587374bc7da963bd7932695,-0.10944649,0.0884443,0.61562914,-0.5503303,-1.1831931,1.0277754,-1.431154,0.91168696,0.06198724,-0.47446093,-0.72192806,0.6073683,0.28487232,0.4576589,0.6903089,-0.67973983,-0.655488,-0.6606316,0.1420882,0.27627248,-1.2347589,-0.81179667,-0.4714763,-0.07529948,1.0
Backdoor.Graybird-ba96f8453e48690995c933fb5c2c66ddda190efb57210194df1d4a39567cb717,-0.010877997,0.8094756,0.33435512,-0.5223589,-0.616251,0.57731044,-1.7644265,0.23352927,0.029631184,-0.64209026,-0.21712427,0.30334648,-0.27764243,0.641932,0.9889487,-0.4968355,-0.018947547,-0.3614983,0.9428666,0.4609846,-0.51257753,0.56068265,-0.7675018,-0.17066759,1.0
Backdoor.Graybird-baab9ad8886c8e2217215c04cafec5d183d1e867148ff7dab39ac3b405b0d32e,0.1008789,0.4946058,-0.01949005,-0.36419976,-0.83964896,0.4491286,-1.1806904,0.27995545,0.007770086,-0.8777596,0.14361267,0.09989971,-0.25552613,-0.04547718,1.4867662,-0.8208236,-0.061344482,0.09305021,1.2689271,-0.2722529,-1.2640251,1.07406,-1.4192337,0.19638088,1.0
Backdoor.Graybird-bb3bcd7121f8fc69917389f87203921a174bdc227a86543480d0eb1e00424e03,1.0704373,1.02123,0.0878683,-0.90949404,1.0099756,0.6328022,-0.53096664,0.42639884,-0.72324264,-0.39153254,-0.37867203,0.26334065,0.06535949,0.2631567,-0.004855443,-0.6823303,0.24808657,-0.9711048,0.85112345,0.4189913,-1.4662043,0.5868863,-0.567789,0.28211865,1.0
Backdoor.Graybird-bb50e9e002128a3c9f93d264af4e428ddb1b17d052fdd7d3382eebd968752ba4,0.06367794,1.1884593,0.89644486,-0.37400362,-0.26459593,0.8255308,-1.1539713,0.7960448,0.73798865,-0.012650703,-0.783818,-0.08138661,0.6550914,0.7668658,0.9229083,-1.0061545,-0.14847712,-0.23986232,1.2219139,0.71539897,-0.66168725,0.23471841,-1.218846,-0.2367407,1.0
Backdoor.Graybird-bbc2b33dd5221c657bc85954d7765dbaeea17c76cd081f0245b310266d729a9e,0.02297995,0.17935674,0.6703094,-0.0565727,-0.43320605,0.07396676,-1.4260923,0.5701657,-0.8795952,-0.3911627,-0.053257473,0.10227264,-0.7190574,0.5397846,0.70290875,-0.50098836,-0.88153476,0.19409293,0.48453078,-0.13137677,-1.5327846,0.8291544,-0.6313565,0.23129557,1.0
Backdoor.Graybird-bc0d7b7b3bd4174a6a541b3a330761d73e33784bb20ec3af183d87af0b0d22a2,-0.50848174,1.5629252,-0.8896837,-0.6313569,-0.9471872,0.99821013,-0.6064109,1.1887847,-0.08456223,-0.5433018,0.21564919,0.53626615,-0.21906099,0.66969895,0.76760995,-0.7775649,0.084668174,-0.6906911,0.7276126,0.2611398,-1.3709484,0.44040778,-0.5448041,-0.36140412,1.0
Backdoor.Graybird-bd5688c51d6dfccc1039fb219ab892c35ba24d9822d86ab40c97923c9c570d17,-0.34736213,0.79994565,-0.5499331,-0.007235216,-0.8165954,-0.22419365,-1.2959365,0.6089463,-0.2611408,-0.3416418,-0.483542,0.13061197,-0.68750036,0.18887876,-0.017946927,-0.55692995,0.23869283,-0.58143854,1.2239704,0.53965473,-1.246956,1.2372453,-0.6946616,0.42893746,1.0
Infostealer.Limitail-00ef4eae8d3744a94cdad3d143180163d2805eb3efa4b471dc70fba7fe1ce917,0.37147582,0.72743607,-0.088120215,-0.5414495,-0.03780442,-1.0146047,-0.42365658,0.5548446,-0.690795,-0.50084466,-0.86377853,0.4148698,-0.012679781,0.9332298,-0.53089535,-1.1547029,0.2938807,-0.8532816,-0.3551782,-0.3569364,-0.7983778,0.49795353,0.14714123,-0.25974166,4.0
Infostealer.Limitail-0123ab6dd5cc869f8915767ce440642b8305beabbb8b326f65a74952fc23417c,-0.017830204,0.9743611,0.88679266,-0.7834081,1.0230019,0.19230746,0.77262247,1.0405248,0.05320403,-0.03137435,0.4566806,0.5788779,-0.1578718,0.095538616,0.2199127,-0.93312603,0.77118057,-0.57981473,0.60326433,0.7425046,-0.79712695,1.0191584,-0.26933306,1.4670537,4.0
Infostealer.Limitail-0475d54d5b6d3d7ae744cc7bede1496bde02dc30da9c1d3d6735e8a9b06b5603,-0.8400706,0.9131069,0.3649376,-0.5141622,0.44206274,-0.067151345,-0.6736258,1.8668433,-0.70807683,-0.44236097,0.07791366,0.6583735,-0.012982595,-0.7313844,-0.4564488,-0.8167716,0.053937834,0.29450932,0.037732333,0.36799964,-1.0903038,0.9450899,-0.5506675,0.777407,4.0
Infostealer.Limitail-06782b2472460f2d91238d0c524dfda4d52bfc43f2c48c2bed652e595fed3985,-0.5883438,0.6514324,-0.030487532,-0.7120182,0.49757794,0.14985856,-0.4804618,2.0836296,-1.0167105,-0.35651407,-0.4042259,-0.20970681,-0.09562646,0.254243,-0.38142022,-0.19248413,0.7608019,0.18489715,0.69796944,-0.55877626,-0.72741765,0.5247686,0.61241955,0.66795325,4.0
Infostealer.Limitail-09ff450c5df368071b2e3016656d3ba91f9db8760d61706711ec453f8409f933,0.3921827,-0.0041208607,0.9093151,0.5087401,0.379036,-0.5254914,-0.3129637,1.3623849,-0.68946123,-0.8914943,-0.059897896,0.19309548,-0.3731244,0.26098233,-0.44830585,-0.9361148,0.0005853501,-0.76512945,-0.20507334,0.0044828835,-1.4885696,-0.22752647,0.05484168,0.6900049,4.0
Infostealer.Limitail-0a1de690d2206a17d79c5b5d732d1e22ed66be863603f7158a4dd3d1c05e64af,0.039695706,0.0818569,0.011630306,-0.50820047,0.7136837,-0.08609058,-0.59753233,1.323499,0.010094539,-0.22526304,-0.26362646,0.8181722,0.7755939,0.50118,0.86103886,-1.175247,0.21453246,-0.081028335,-0.4230462,-0.8965258,-0.56542695,0.2606585,0.070881575,0.78823674,4.0
Infostealer.Limitail-0aabdd5ede5205920b2005f74fff2e166128f7bb03bc05187a0f9869db90b956,1.0245625,0.34446225,0.154975,-0.23782931,1.0979128,0.47892737,0.42040044,0.83661026,-0.4937561,-0.22950853,0.013662268,1.1210474,-0.8687806,-0.095387876,-0.63870436,-0.77205753,1.0478925,-0.2999235,-0.026296677,0.5194273,-2.121077,0.27105471,-0.3204074,0.04884683,4.0
Infostealer.Limitail-0b6c32474d27befbde890587ef0c17758a294919cb94ce9877b4f47fe5c8c7cc,-0.04672809,-0.27347407,-0.5287111,-1.2383242,0.28243262,-0.1749567,-0.7493899,0.6503818,-0.04737142,-0.53068364,0.35767713,1.1615593,-0.60922915,0.6873418,-0.10033272,-1.323886,0.9183156,-0.48094663,-0.6283322,-0.20032367,-0.11010852,0.8106548,0.4235992,0.39618388,4.0
Infostealer.Limitail-0c099054f7dfc82eec2cb236792bdda71cbfa1b0bff29faa1c29a085942642ee,-0.71266186,-0.032768328,0.4299402,-1.2358305,0.85946405,1.4027891,-0.59769136,1.2224827,-0.062266614,0.2469666,1.0287142,0.3608505,-0.2323647,0.5422938,0.080655985,-0.6564184,-0.13388708,-0.49869233,-0.6815667,-0.91598344,-0.7245666,-0.2893728,-0.6474308,0.19984455,4.0
Infostealer.Limitail-0d32a0301c155ae34f05082bda13659a657abd14c99611e4cc773ee38fe4f6ed,1.486458,-0.5051,0.13828827,-0.27029756,0.5127152,0.5099505,-0.16805997,1.5595775,0.47759333,0.2532967,0.056066867,0.44591832,0.47570816,0.4224426,-0.43064034,-1.1502547,0.04233995,-0.31097865,-0.5970483,-0.5034915,-1.2563381,0.8601279,0.78101957,0.691075,4.0
Infostealer.Limitail-0d485c1fc0333c23dad74c9823486e5730d1ad15ebb95f7ad556254c00d66bce,-1.321392,-0.028407406,0.5654115,-0.0011416234,1.7390693,0.21360418,-1.0617238,1.482149,-0.22483762,-0.49921983,0.4354042,0.6001284,0.18363868,0.1495604,0.21717174,-0.7798145,0.06830888,0.5164667,-0.57095057,-0.8607552,-1.4107879,0.4688876,0.5340647,-0.067365535,4.0
Infostealer.Limitail-0e505630743126bbfe7849d0a4c644d021a9b03a00673a4a4080d66a5b463de4,-0.71433,0.4562533,1.4366297,-0.30363375,0.64868426,0.64564294,-0.58695966,0.74303865,-0.36308196,-0.103678145,-0.2306503,1.115867,0.74878615,-0.24180618,-0.24693523,-0.4439661,1.4991918,0.62269694,-0.53521055,-0.14254811,-0.36204746,0.5781594,0.86082506,0.036100805,4.0
Infostealer.Limitail-0f69f12074e1eb0676e76876df23160e0a478d6a5aa99a05920f3738ec61bbbc,0.29708177,0.12679592,0.25586474,-0.15205961,0.87534964,0.23672545,-0.5168194,1.0163761,-0.41849816,-0.098762766,0.47798938,0.60085404,0.6556407,0.3538574,-0.24890304,-0.4604481,0.8490021,1.312055,-0.40366006,-0.22670723,-1.0817541,0.24122328,-0.09195772,-0.19114386,4.0
Infostealer.Limitail-0f980c7daa8aed3f5ec136e578fbb78a1ceb392fb2f5116e17726485b18e1fbd,0.35320884,0.20847225,0.4820294,0.043738093,0.7266255,0.10174042,-0.85100543,0.25287145,-0.6518484,0.597752,0.23757817,0.17779374,1.2128012,0.4447806,-1.1807729,-0.84456426,0.1013331,0.72192085,0.0274562,-1.6736676,-0.65917116,0.59712094,-0.8478706,0.98394734,4.0
Infostealer.Limitail-10f5d0f417623ea40f0c90ad193d6a11b2c08cb367fa06d2e6afc898c296cc9f,0.39704078,0.9440666,0.05295361,-0.12456171,0.046045512,0.13647726,-0.5496371,0.9648376,-0.2848112,-0.47882712,0.29190293,0.8681394,1.0051043,-0.43222418,-1.3603804,-0.35366592,1.2171035,0.20053405,-0.34479123,-0.09767815,-0.77536833,0.35444435,0.2530611,-0.056003217,4.0
Infostealer.Limitail-118b08bf351375c6d3aea39afb26196640ea6b6d9b065352425ce11d691ef1e3,0.43950012,-0.5279252,0.10418979,-0.8402105,0.6212678,-0.17056903,-0.5452401,0.36089715,-0.3231053,-0.73201877,0.61054295,0.9521328,-0.30684006,0.5453165,-0.37848464,-1.6406475,0.5247497,-0.014465103,-0.14939779,-0.06607098,-0.23567358,-0.179575,0.84313285,0.09720062,4.0
Infostealer.Limitail-1210fa15170398851d251cd557e382016a5e5cda335e0bd1156626028a66e024,0.40538603,0.07011036,0.62087774,-0.17971496,0.58039564,-0.44330993,0.21690407,-0.111161746,0.91161793,-0.17591603,1.8759719,0.651116,0.82153547,0.47628045,-0.4531602,-0.92524683,0.41933852,0.77691656,-0.28479367,-0.97466636,-1.0047103,0.24790019,0.7570996,0.25704992,4.0
Infostealer.Limitail-135866733dc9b1bd01754f70f069fc3b15c26a930b450745cd73ad3084b61291,0.2701188,0.530406,0.11734358,-0.22719683,0.42704564,-0.13235074,0.052412763,0.17045927,0.50923485,0.20660186,0.9485762,1.0927904,0.5074838,0.028440854,-0.18394446,-0.6034448,0.6188696,0.68655795,1.035782,-0.46998647,-1.0665308,0.13521184,1.349452,-0.14301373,4.0
Infostealer.Limitail-135f565f6b7ab8ff429f048b0f42b25310db9cfa300547df3a14fe3a6e6aa9af,0.25876886,-0.05299314,0.47567824,-0.100630045,0.011653201,-0.3571424,-0.2726088,0.08591743,0.27200577,0.19180894,1.4012673,1.9501786,0.49072257,-0.40395364,-0.5931675,-0.48716837,0.5348224,0.5914627,0.04103702,-0.60534734,-0.30780354,0.42689756,-0.03413924,-0.2742206,4.0
Infostealer.Limitail-136bbbe694ed496d41388c5ace11649782ecb8a4e46e278cb2b23349404f904c,0.45859608,-0.27434093,0.9988802,-0.3263265,1.11143,0.044936515,0.10935101,1.4734097,0.9011228,0.17625262,1.6237891,0.69990367,-0.2868814,0.089369886,-0.23054942,-1.0480713,1.2291174,0.36539102,1.2574352,0.27265477,-0.23253168,0.5562999,0.68966734,0.6468975,4.0
Infostealer.Limitail-13ef19db6da118df6fcb8f7775f3b0a6092f68012c8526c7badc5e65991a4d06,0.5049926,0.66826916,1.0420686,-0.83695817,0.39998794,-0.6964512,-0.40941295,0.65898556,0.04139055,0.3851657,-0.47995254,1.5785143,0.09193196,-0.6101349,-0.73390955,-0.55957776,1.0229882,0.6759339,0.35458356,-0.107382,0.0376057,1.1677234,0.26611513,0.31418487,4.0
Infostealer.Limitail-14205ce7af4fbc01aa3215de9a7f5f752e193ab3c632d4c1617408dd7c6c0f04,0.4605572,-0.18089229,-0.057881594,-0.13019677,0.29845777,-0.918583,-0.01591878,0.49926877,-0.4341888,0.12657207,0.26557496,1.3937526,0.71644694,0.22142075,-0.58425045,-1.5249635,1.2068082,-0.043257874,0.80127966,0.18583488,0.117716454,-0.07344776,0.338152,-0.40252644,4.0
Infostealer.Limitail-16631e735f7335a9b82f9a27ef48fbaa514d67b5f9f4ac21709e59f8f4036ac4,0.6423857,0.23327497,0.6032076,-0.42492008,0.5503806,-0.28141245,0.89140064,0.09642797,0.3841126,0.2724962,-0.8295394,2.1279492,0.4592498,-0.30421913,-0.9751267,-0.8149845,1.2267864,-0.46084338,0.40285993,-1.3091632,0.10768116,0.124833405,0.025475105,0.47313002,4.0
Infostealer.Limitail-17f4c22278ea2d9352a1ffbe29ac02439b4c4bf04e815723775a9f217979f5b9,1.4608576,-0.035199136,1.0170021,-0.53123,-0.27917042,-0.15189067,-0.019426512,0.070592806,0.54446596,0.23350805,0.17983003,0.8968658,0.15045303,0.32461017,-1.2404652,-0.7295444,-0.5427845,-0.06507386,-0.49815404,-0.71266884,-1.2366283,0.8620758,0.46479294,1.1002128,4.0
Infostealer.Limitail-183e71ad07ec140f089741d41c465c6bcd1c0999c60eeb7a1358bc67bfea29a7,0.838065,0.053546105,0.4330235,-0.32393834,0.3132538,-0.61880493,0.5430144,0.7956172,0.008406348,-0.122298054,-0.37327564,0.13979055,0.25600776,0.6624697,-0.4195502,-1.0683601,0.3076989,0.077460475,-0.75252235,-1.1547807,-1.5056192,-0.031137343,0.5838513,-0.121024415,4.0
Infostealer.Limitail-185dc17283169b8b5e81b9e447328d058ced407d7da1aa0f6a15938b9ee0794c,0.5080243,1.1129144,0.571998,-0.7073542,0.14261779,-1.2263604,-0.838501,-0.10987828,0.66439813,-0.20844287,-0.551026,0.68259156,0.6148004,0.5548758,-0.022706682,-1.1568583,0.09162902,0.20055592,0.52100575,-0.6753634,-0.3987754,0.18726501,0.72251654,-0.047383454,4.0
Infostealer.Limitail-18916d5bd986736cd42f59cac3c089066b67b47f7ea971766fb178289ef1123a,-0.2194236,0.752315,-0.020312354,0.099763386,0.0013139378,-0.15493946,0.34255424,1.1029321,-0.58833796,-0.44826224,-0.036158394,0.08721929,-1.1297125,1.6007208,-0.91703194,-1.7423444,0.91970444,0.13445331,-0.39357746,0.03717055,0.5818663,-0.33669928,-0.03246688,-0.043924198,4.0
Infostealer.Limitail-196f9d41e0fa5fd254a5fd3aa41bc6c9fd0c86d1ee06cc049a34115e1a270bfa,0.7522118,1.2151474,1.9084901,0.17275958,-0.25431037,0.1493407,-0.20734249,0.8150696,0.36246222,-0.5818922,-0.43276453,0.7862253,0.034514032,0.2898416,0.12604365,-1.3516109,-0.012890685,0.24854347,-0.00697546,-0.9201607,0.40039405,-0.4412197,0.58389765,-0.26326165,4.0
Infostealer.Limitail-1aec488c2f3976d4475c776b2f26c02af5c2cc7f45c296590cd6c5038574a92c,0.19347374,0.32476434,1.1540786,0.025047816,0.82350814,-0.17109162,0.23461129,0.083220765,0.12213231,-0.5417254,-0.2391478,0.40208146,0.20539883,0.9141543,0.5293309,-1.3907357,-0.053165622,1.1041131,-0.4004128,-1.076176,-0.50929105,-0.3177059,0.4617031,0.24220714,4.0
Infostealer.Limitail-1b6e85db35b48ddfd20291b4c3779ddc1c9561ddf059078c3f939d7d7056bc6e,0.07712826,1.4178053,0.9119891,-0.94469756,0.37797147,0.10444997,1.1818286,0.8605959,0.1550168,-0.4652393,-0.007022382,0.74153215,0.28703627,0.5893789,0.38070104,-2.1069238,0.5987174,-0.20365189,-0.020364836,-0.46377578,0.59142333,-0.32814977,0.54159856,0.30505475,4.0
Infostealer.Limitail-1d078f7168bd934908c48a33d8262b148640b67d0ab541ba117289233ee3a529,-0.6464655,0.30656385,1.0698755,-0.36468115,-0.15284424,-0.6357526,0.3117598,0.48079294,-0.5084413,-0.6272424,0.54562217,0.019852357,-0.17436926,-0.02187283,0.5864614,-1.5292041,0.6871454,-0.096958876,0.11366591,-0.6149528,0.28645855,0.02347267,0.19608776,-0.3169961,4.0
Infostealer.Limitail-1e9ed45964eb13969340c97a213d5863ca4d946a2ccd2e5edafd69f01de133f0,0.38112187,0.2543775,1.135596,0.7703346,0.09667579,-0.34641308,0.28680423,1.2339151,0.44874156,-0.2172095,-0.0913003,0.32437962,0.3656176,0.44262403,-0.3737744,-1.7325248,-0.45349297,-0.7699216,0.12682226,-0.10494845,-0.46862724,-0.5884774,0.36769924,-0.067836024,4.0
Infostealer.Limitail-21cd67693f44fa376e69a14c648650f851c65ba0a50c316712f5a17db01a9994,-0.32471022,0.11655527,1.1815351,-0.49661946,0.18743332,0.42807132,-0.86049455,1.1390086,-0.52279526,-0.8864454,-0.7163792,-0.6064966,-1.0725173,0.6984631,0.7883119,-0.996929,-0.08978221,0.40197375,-0.0641191,-1.2665992,-0.057795018,-0.034693554,-0.19985044,-0.40954533,4.0
Infostealer.Limitail-220649e7dc6ca90a1512f189c5af105b5aeff8dba7eea9353c149e4317539e74,-1.0953065,-0.081821255,1.0956303,-0.52541864,0.5120223,0.63018715,-0.93155134,1.3419386,-0.4635616,-0.7436893,0.80559003,0.13056117,0.29315045,-0.2553385,0.6115595,-1.0525254,-0.59155977,0.061913688,-0.70491713,-0.75079983,-0.06269168,0.4230745,0.19832519,-0.9247779,4.0
Infostealer.Limitail-227eb01ab3857e0714f61a353095f8917abcc460c08fab7d09a9cfabd4369d9f,0.49251434,-0.12666976,0.25005332,-1.2740014,0.93675774,0.15488678,-0.4678518,0.33599055,-0.014032042,-0.79956996,0.46679196,0.9668562,-0.34116536,0.66128945,-0.44671196,-1.3561975,0.20205328,-0.07147238,-0.14520471,-0.31243813,-0.124127105,-0.26232,0.66174,-0.3736664,4.0
Infostealer.Limitail-2375a171b77127674c743222c3bc4b296f96f5d3f021bced6ff7121c02a0cb3a,-1.1991994,-0.3063893,0.62952137,-1.6240398,0.2462046,1.351235,-1.0527875,0.43210512,-0.042724032,-0.40627778,0.08883245,0.8822416,0.4853153,-1.223541,0.04830107,-1.7669411,-0.059223272,-0.21666953,-0.19942455,-0.61330503,0.6277746,0.13961278,-0.59405184,-0.7514995,4.0
Infostealer.Limitail-237746f2268f808cb79eddc9863637eb96517e8c61863e716f9536096480a1e2,-0.6194424,0.430556,0.037615016,-1.2043965,-0.49574563,1.0850838,-1.0974598,0.5799082,-0.7204532,-0.8013686,0.032981515,0.42902067,0.5150193,-0.4641887,-0.1767234,-1.4364706,-0.22008009,0.030163124,-0.19385166,0.14837363,0.56870544,0.42749816,0.10985543,-0.13646702,4.0
Infostealer.Limitail-241c5405d6d07768628732edf079d8eac93ff3b510d2582258c6bfd823de45fb,-0.5319072,0.54880965,0.84961784,-1.0095856,-0.7135942,1.309698,-0.6226773,0.92759514,-0.09714414,-0.11208289,0.28442788,0.42469716,0.6689171,-0.54984784,-0.4328433,-0.9884376,-0.16647474,-0.60004336,0.44447947,0.69613844,0.4384688,0.03160222,-0.35814694,0.15981422,4.0
Infostealer.Limitail-2518cbdda8b91112239a3a59faee20fa5f52e6bf34e93d133638cfcd83ee3b03,0.26060048,-0.008728133,0.35804188,-1.1954829,0.4523597,0.35120925,-0.33338076,0.040158078,-0.23233387,-0.60072285,0.22246104,1.574879,-0.025913142,0.7493514,-0.097228214,-1.7997689,0.049015008,-0.52571833,0.016192857,0.3982623,0.7399313,-0.48536244,0.05033588,0.17816097,4.0
Infostealer.Limitail-261e287373e8644ef30b579b34dc5a9def0965645fd0177a3fcba87749c46747,0.9694362,-0.19708449,1.0691468,-1.1235288,-0.5356551,0.07672103,0.15362948,0.6721819,-0.43117678,-0.35434407,-0.23481092,0.06488284,0.7272953,-0.65948665,-0.87148756,-0.9802046,0.05907979,-0.7354781,0.047534835,-0.01659598,-0.50107396,-0.020364324,0.8878754,-0.23123741,4.0
Infostealer.Limitail-2a1e55236634cdde2548ab817429fcb734d75feead122784f413114cd3a3dcd3,0.21329784,1.1483624,1.0142845,0.054183654,-0.43165517,0.5448532,0.16488808,0.24973929,-0.25974783,-1.1163652,-0.30398738,0.24409992,0.023611506,-0.9111814,-1.125828,-1.0941541,-0.024882104,-0.89176184,-0.28240335,0.051077552,-0.67563856,-0.022911577,0.34090558,-0.063601494,4.0
Infostealer.Limitail-2a68b2e3158eade9b9819de0dbd4b13d1abd16da38476327abb3692d5bc1968f,0.0035794433,-0.5037296,0.3495071,-0.15579368,-0.5589231,-0.8616975,0.108943045,0.493997,-0.23408206,0.2691088,0.20677616,0.8338267,0.72246075,-0.25139782,-0.04901054,-2.3465414,0.20301747,-0.44856685,1.1293643,0.59516156,-0.10523249,-0.40858993,0.70285314,-0.3109031,4.0
Infostealer.Limitail-2b45f467b7358db4b30026ddbe8c4bb947c199f7a9a52a8aec18622b22a4b544,-0.78105175,0.5565728,1.0573937,-0.5031574,0.36649898,0.028972082,-0.58779114,1.0378431,-0.98832285,-0.29493952,1.0839161,0.3317444,0.7522027,-0.6064535,-0.08916629,-1.3197731,-0.31206986,-0.2967707,0.07847377,0.32168224,-0.79228693,0.15995458,0.057013195,-0.04992279,4.0
Infostealer.Limitail-2cd3bb434bf5b37d4bc2421606c8e9011efbbf9ae77885a609d2416a5b9c08a2,0.50454384,-0.14916734,0.6323294,-0.86039346,-0.87916136,0.23720697,-0.23657368,0.42404738,-0.2454997,-0.25499353,-0.5649921,0.94198567,0.3517129,-0.4726282,-0.1803609,-1.9201602,0.6732846,-0.7719857,0.25492278,0.62721366,-0.18183492,0.017783748,0.90636355,-0.6573609,4.0
Infostealer.Limitail-34477322c51b74bb6036ef0b32cd0bc40521ad9de078f44414bbbbe8595bc8ee,-0.97449,1.0000083,1.0521086,-0.4424225,-0.7250643,-0.1933625,0.43371198,0.43640107,-0.82299834,-0.91714215,-0.04526852,0.076708056,0.2175853,-0.7304269,-0.3213955,-0.40180922,0.5200281,-0.6503923,0.19232866,-0.07071974,-0.8716062,0.27840456,0.49113795,0.29654104,4.0
Infostealer.Limitail-34509889656af4d6e305b69619b898f423c4780f916c619ab8003b41ddc6e77d,-1.062,0.24398956,0.6675849,-0.4336044,-0.5329564,-0.0017791789,0.7822549,0.53874296,-0.7110233,-0.47311404,0.20416127,0.69788647,0.62060684,-1.6358198,0.31205487,-1.4243251,0.37234923,-0.9687173,0.34781706,-0.19405526,-0.8953145,-0.05042436,-0.083557606,-0.6776676,4.0
Infostealer.Limitail-3474a23a951c690af7e5a1926efa6b24ac123bd1c33c9e3c19b277f95a771f11,0.22711927,-0.2841224,0.97682506,-0.14919214,-0.28237304,0.27227786,0.7002839,1.1224488,-0.78455275,-1.7324213,0.15153104,0.58367133,0.11227468,-1.0723572,0.27517545,-0.6763214,1.6264566,-0.63081455,-0.39728504,-0.53651166,-0.41874212,0.47022918,-0.28362072,-1.0496172,4.0
Infostealer.Limitail-34fbfa1bd4294fd00fcdc12b5dcaf04551c098617d874aae99e639d6d0fc7311,0.14160632,-0.408036,0.5322422,-0.6163352,-0.6987187,-0.59440196,-0.43098697,1.0218966,-0.39722183,-1.4273357,0.3434791,0.14947885,0.056509007,-0.71123135,-1.1942056,-0.8934905,0.5209344,-1.2417171,-0.19467898,0.31910792,-0.8288986,0.3074037,-0.5212002,0.89359266,4.0
Infostealer.Limitail-35c239d5a0dce33f103fa5ca316b2dc72d01d13c7faafe5b36871a47a05c5b4d,0.19289356,0.06463082,-0.118047975,-0.6819136,-0.6418473,-0.02856645,0.053396694,1.1150774,-0.7332451,-0.66123945,-0.10366444,0.7462735,-0.43077284,-0.6354713,-1.1266371,-1.0369949,1.3863658,-1.4969844,0.26192647,0.562248,0.10752651,0.34441724,0.082844675,-0.25077176,4.0
Infostealer.Limitail-360afa487a76edcf1aad4d6d7068740e3f8c6c1a8f04bf2cf5351db7de344570,-0.3687874,-0.21065603,0.72834927,-0.6447375,-0.38252798,-0.29516503,0.90515095,0.32674378,0.76695687,-0.43412328,1.4817477,1.1451577,0.39466172,-1.3405033,-0.63922185,-0.18652974,0.80535895,-0.5491529,-0.35817027,-0.30046436,-0.6709231,0.6836171,-0.6837038,-0.32919723,4.0
Infostealer.Limitail-36beafd562644a8f0faf0ee2db360d1af9f08071aa24e51ef1158d505500b124,0.23605011,-0.16203354,0.6985645,-0.59561986,0.1375466,-0.20958969,0.90694684,0.6217448,0.4309077,0.16372003,-0.6517432,1.8999559,0.089623086,-0.9627283,-1.1297193,-0.455732,1.313413,-0.39647156,0.38966212,-1.3141112,-0.3086537,-0.100270934,-0.005692643,0.69395775,4.0
Infostealer.Limitail-36d0d50f6867f6b9a35f1714f1ef277f3ff86c24461704f3b6651428b45a7b78,0.39086398,1.0616754,-0.05222688,-0.092238925,-0.20027731,-0.028718434,-0.13097776,0.6708891,0.098445676,-0.45753756,0.37706465,0.88781124,0.58065915,-0.41890553,-1.7389455,-0.5050691,1.4987075,0.059281357,-0.27400026,-0.76702833,-0.3045211,-0.10157879,-0.6334328,-0.06334366,4.0
