,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,LABEL
Backdoor.Graybird-829996786890ae93f6bf998085dd695982bcf299bf215faed795aa37dbc490be,-1.1806015,-0.3636526,0.046601962,-0.55917287,-0.28639448,-0.28653762,0.29329345,-0.05558477,-0.5250303,-0.5160506,-0.30198196,-0.47975552,-0.11486613,0.68528205,-0.28796145,0.0651918,0.0483906,-0.09184417,0.047127493,-0.67468923,-0.007586387,0.060448658,0.25300178,-0.7691517,0.05281655,-0.330642,-0.32172665,-0.07746124,-0.6786579,-0.13505024,0.6813175,0.6912712,0.16641852,0.6150614,0.7708133,-0.26408255,1.0
Backdoor.Graybird-83423cd8ce4f3caa1de47af0f9f15b5582728ea77bf70cfdf4ef7190035b612b,-0.044117402,-0.32314637,-0.14310104,-0.6174738,-0.5267475,0.48359355,0.3015625,-0.23175624,-0.34679243,-0.37723297,-0.6189247,0.113071755,-0.15718655,0.7947921,-0.19208483,-0.9803582,-0.18502027,0.49039197,-0.15543905,0.031935375,-0.27043086,-0.27858847,-0.10506974,-0.4746304,0.20830274,-0.1042194,-0.2566372,0.16907614,-0.24336371,0.25170967,-0.5736163,0.33891937,0.26334673,0.21356788,0.12722881,0.33061182,1.0
Backdoor.Graybird-8367e7bcdb92a165868cea32162a752a53fe5d15ceaa3674f817bab68caf2e48,-0.74509335,-0.47673324,-0.036580004,-0.40188965,-0.72444755,0.08888404,0.2210148,0.2895547,-0.81628126,-0.111472316,-0.4627798,0.26808923,-0.48014122,0.6441517,-0.43395963,-0.55552864,-0.13532668,-0.097067095,-0.027549976,-0.10912966,-0.42709896,0.36152488,-0.09934032,0.025511792,0.079197355,-0.547748,-0.16572867,-0.24304624,-0.31097564,0.6328367,-0.41613278,-0.103233576,0.38000447,-0.06532503,0.21364316,-0.21556933,1.0
Backdoor.Graybird-8422d4ab5d5079a5a7d9896892e0c3271aee157a1f54d7bc0dba7937c1e98f74,0.21169035,-0.07865936,-0.32140073,0.1846403,-0.54094285,-0.34727398,0.80750036,-0.10645204,-0.1658244,0.0410287,0.01567974,0.3952736,-0.27441067,0.8668114,-0.65870976,-0.19962634,-0.15743358,-0.32232958,0.34646514,-0.2996383,-0.37569723,-0.051680785,-0.045137644,-0.10972999,0.80052227,-0.844619,0.06508873,-0.18004091,-0.61683774,0.1664393,0.24804635,-0.1569491,0.13816543,0.1445345,0.25607216,-0.15324816,1.0
Backdoor.Graybird-85ec05a6c1aa040abed43cef7e85100a0da06525f674231cde7ed92af582c824,0.07104817,0.0065083676,-0.2557541,-0.21623057,-0.1246733,0.4154949,0.42068294,-0.0012544162,0.12308423,-0.12133228,-0.28170344,-0.14861873,-0.042911172,0.11211418,0.20842132,0.44059053,0.7526219,-0.36194402,0.11825763,-0.5912972,-0.6895307,-0.1494423,-0.29793146,-1.0030359,0.79173803,0.09746161,0.29548144,-0.49513966,-0.60483074,0.09464555,0.21383683,-0.39269423,-0.2977815,0.21108852,0.2792451,0.020056324,1.0
Backdoor.Graybird-861fb76c171296ca9ff2fc6e65fb4ef70adca3e8be932551485a48097ec54c0a,0.26271704,-0.35418507,0.28470117,-0.2647652,-0.2965098,0.223342,0.17754471,-0.2582287,0.12759714,-0.10485903,-0.6249102,0.5698859,0.5705537,0.7814869,-0.17183325,-0.08930726,0.25736383,-0.005832785,-0.06476854,-0.16738106,-0.4676709,0.87894815,-1.0715814,-0.66210836,0.34115446,-0.0959375,0.4612181,0.22400807,-0.19415322,0.5301385,-0.90236104,0.4937782,0.19725671,0.4202856,0.47957096,0.39138022,1.0
Backdoor.Graybird-8670f570c5bc895583b54b34f673e9b6d727cc2a8c2a196f1fe5d7a542f71908,-0.8419458,-0.24511833,-0.39556846,-0.04647234,-0.23784429,0.11427234,-0.049708247,0.53845936,-1.1934992,-0.4639605,-0.26848328,-0.64206946,-0.20026405,0.6299807,-0.39375237,0.30495265,0.017571215,-0.050103854,0.79463375,-0.7143409,-0.42844835,0.49354097,-0.3006631,-0.88373125,0.17976522,-0.018511364,-0.7467684,-0.22878537,-0.40546805,0.11612172,0.13925335,0.2721927,0.05371594,-0.08131025,1.0153179,-0.32253504,1.0
Backdoor.Graybird-8918ce36caf2732f3bfec79d19f8a096bce314c983cf02357466949b290681e2,0.3464946,-0.113480866,0.18417248,-0.2570552,-0.30181214,0.013453224,0.46436995,-0.47559527,0.10301188,-0.63067263,-0.61023784,0.36711794,0.037912328,0.32166576,-0.39938357,-0.14521989,0.31041318,-0.5284768,0.27945164,-0.32927713,-0.7313089,0.17038794,-0.40635303,-0.17321555,0.19422787,-0.34534234,0.63358736,0.014175961,-0.4487281,-0.048569527,-0.13668267,-0.2998667,0.13553785,0.62933546,-0.088173606,0.014548233,1.0
Backdoor.Graybird-8923ffa1222f65f71c7c385d1cec6fde5720dbe5add154d279f4f359b631134a,-0.35845587,-0.18679285,0.21896803,-0.5076639,-0.43319097,0.13069646,0.67515194,0.120305404,-0.8018206,-0.78474534,-0.23378348,0.24240282,-0.09150275,0.10428174,-0.43371737,-0.2095054,0.13556516,0.05595307,0.20660762,-0.362032,-0.06548809,0.25731394,-0.09762365,0.04511283,1.2211413,-0.9971447,0.052900903,-0.23714982,-0.07463183,-0.0077828155,-0.17555943,-0.28130618,0.12575434,-0.50648254,0.35671276,0.25596514,1.0
Backdoor.Graybird-89481ef77be1b32a0454fa76de2d79cec871effda0b9fd6c21861f3c572c3798,0.07089296,0.41515267,-0.16132501,0.22890899,0.041153207,0.15327024,0.061617926,0.3812115,0.1732453,-0.9942237,-0.02331927,0.29938528,-0.008986634,-0.4211563,0.5711379,-0.38298365,0.10839752,0.28184444,0.6019957,-0.14036009,-0.09888468,0.42850703,0.0001235675,0.24120642,-0.22627674,-0.1882044,0.25070477,-0.10169208,-0.46770012,0.9402745,0.14839146,0.37237036,-0.14574085,0.427577,0.057312954,-0.19880277,1.0
Backdoor.Graybird-89b141aa860cddf3c6b0bec91bfca679ff5d8614135a0677e4c1caa7d37a9c89,0.4170222,-0.44377115,-0.41740903,-0.50107616,-0.15135379,-0.04308207,0.5493576,0.07700112,-0.09246242,-0.6048659,-0.61036533,-0.29820633,-0.0077129286,0.66518927,0.26172924,0.66797066,0.3078185,0.07999068,0.57346326,-0.334423,-0.4698924,0.43038142,-0.47026446,0.037207693,-0.27387187,0.022167865,0.22872624,0.33068058,0.19879088,-0.04780507,-0.0879351,0.24087681,0.02267317,-0.088914305,0.29345894,0.065293856,1.0
Backdoor.Graybird-89fe5e86386ee8e977bf7bd47a2658eee37e28236ba8a8f9aefaba734141ff21,-1.145908,-0.41538727,-0.2955145,-0.1641564,-0.62759227,0.38004407,-0.28318635,0.47923455,-0.7112711,-0.38967058,-0.23929454,-0.6743389,-0.20982832,0.82961076,-0.25172228,0.12819421,0.0344448,-0.2522579,0.7707537,-0.40842915,-0.599881,0.4473472,-0.48776144,-0.6513821,0.021188192,-0.022743126,-0.62968403,-0.012902666,-0.256509,0.1875861,-0.0235154,-0.28732342,0.053042766,0.38817653,0.89009064,-0.088279784,1.0
Backdoor.Graybird-8a46c3e1144d6c02853f92b643be99b44dee1f443eff59801c96216bbc5405d6,0.5708464,-0.84407383,-0.25893012,0.07884003,-0.086602084,0.017041918,0.7260823,-0.07631847,-0.0053027445,-0.6864646,-0.65207905,-0.21406955,-0.12508391,0.29751387,-0.7447302,0.08194989,0.12174813,-0.0655093,0.7628876,-0.99933666,-0.6988653,0.4819234,-0.51607716,0.13815576,-0.32147253,0.31689027,0.29615855,0.38703164,-0.0988283,-0.12185878,0.34580272,-0.061126627,-0.0343469,0.05731059,0.95073164,0.73776966,1.0
Backdoor.Graybird-8a970cb90dd3321d111d8fd2dd517e86bbf9c79b6a162cd6bb7cb5699edc4b5f,-0.04950274,-0.46691045,-0.82106733,-0.47040233,-0.6131018,0.007075113,0.24648134,0.36203152,-0.7281927,-0.37912118,-0.08766792,0.2705872,-0.47139743,0.4372257,-0.65366983,-0.60188013,0.19535321,0.07337036,0.1735276,-0.9693211,-0.729529,0.015249824,-0.32872853,0.16348894,0.82543486,0.14768259,0.2651456,0.17467514,-0.29010156,-0.03129998,-0.29233092,-0.40686625,0.4997415,-0.25800842,0.28855821,0.19012666,1.0
Backdoor.Graybird-8c4d358653ddf842f102fa6a1f87c59a3cc65557df4aaf113816f3a2680df216,-0.00852397,0.70873797,0.04881394,0.29262468,-0.6285098,0.49767548,0.1733791,0.81400293,0.07001167,-0.8408505,-0.19352154,0.7451169,0.24709076,-0.7766737,-0.5410925,-0.044315413,0.38497323,-0.35288665,0.09049812,-0.1062756,-0.7298902,0.006408665,0.57498854,-0.034074362,-0.1866844,0.21286432,-0.02261963,-0.1938716,-0.3492879,0.28817442,-0.060913995,0.022338852,-0.32580715,0.5673579,0.10188643,0.029156132,1.0
Backdoor.Graybird-8c8a2ad65a9f2eb8690f5ec41bac47876a617432c8fa85fb0d81078fef9d4bf8,0.7999477,-0.21895602,-0.12234692,-0.23402573,-0.68394023,-0.21543483,0.15720251,0.111502804,-0.10380453,0.056002274,-0.70247126,0.29741278,0.5471499,0.5820578,-0.033417232,0.018398602,-0.0385712,-0.16961607,-0.3667681,-0.61788815,-0.5258255,0.44652888,-0.91213024,-0.23563398,0.025969064,0.06304956,0.1775881,0.5031187,0.26901022,0.061430022,-0.102244146,0.19489284,-0.67942756,0.07498063,0.76884514,0.13507627,1.0
Backdoor.Graybird-8c95f3c3819ad63d453d8792095390904dc501b5a8f5a70e5b5691d200110ef3,0.15363613,0.13414556,0.5319332,0.2483458,0.26771268,0.17605096,0.40069002,0.34575492,-0.28283414,-0.039893348,-0.5021659,0.6489666,-0.38944554,0.87186337,-0.299341,0.012612402,-0.044690955,-0.451331,-0.1697265,-0.03378553,-0.75693303,0.31834975,0.22525948,-0.5295861,0.65314704,-0.7759964,0.47074977,0.16520679,-0.22891176,0.6542547,-0.2326926,-0.33783194,0.00822433,-0.17267153,0.17537338,0.36938125,1.0
Backdoor.Graybird-8d4a784362ac2b3ddd42e1616c08f6805a5672ed39ea15714100a70b9e1fc842,-0.319278,-0.2920736,-0.32128063,-0.3649313,-0.68403494,0.02238367,0.25909925,-0.12634867,-0.13754278,0.00033196952,-0.30559233,0.3311866,0.29444367,0.3403917,0.2379201,-0.14439857,-0.46319377,-0.58721733,-0.24738385,-1.3066537,-0.2749606,0.5459925,-0.6825091,-0.5038796,0.6430236,-0.028149158,0.7260964,-0.35411707,-0.14127329,0.46643406,-0.2093485,0.8323641,-0.083069704,0.182948,0.06828193,0.49582198,1.0
Backdoor.Graybird-8de2ca2818c65b69c510a8fe5bfa47608d63fbe23538ad51a6f5661c6daf222f,-0.36773804,-0.61352813,-0.6525908,-0.5960231,-0.47633797,-0.069445424,0.2757401,0.4146318,-0.4257196,-0.51383865,-0.30297324,0.26454467,-0.33769086,0.46228355,-0.8512655,-0.50348073,0.28277436,0.31189775,0.09370842,-0.94527256,-0.73957753,0.051689286,-0.16420531,0.49934635,0.96198857,-0.29851788,0.25187802,-0.40375507,-0.29590932,-0.09558304,-0.12638257,-0.48722455,0.267976,-0.17766717,0.6557069,0.024428185,1.0
Backdoor.Graybird-8ee8ed6292025a4830b430fbc42984c2b3fa30a7fd3aad6ef3f0abc1363bdea3,-0.5695836,-0.5738866,-0.6372278,0.56806254,0.1848353,0.40056494,0.1378865,0.114146106,0.37362558,-0.8246906,-0.118980765,-0.54711354,0.6333977,0.4009874,0.271053,-0.015290701,0.05008193,-0.8991739,-0.0995893,-0.78709334,-0.36063173,-0.41289133,-0.37663865,-0.7786591,0.43319198,0.06657025,0.76409715,-0.04626797,-0.36453328,0.3782617,-0.60917765,-0.13463748,0.20744775,0.54971284,0.38955614,0.15188967,1.0
Backdoor.Graybird-8f1081cf86782cc1b1577cb67497d6fb854f20cb6515dd8a14b564d43c6752a0,0.011183858,0.18827929,0.049781706,-0.52376705,-0.6999101,0.19677472,-0.2614309,0.4399436,-0.69721097,-0.32068235,-0.9491595,-0.5086935,-0.31928542,1.1091635,-0.33519626,-0.23915479,0.47316346,-0.10039002,0.28349486,-0.5137654,-0.0038273851,0.09425266,-0.7913653,-0.59069484,-0.09781279,0.057764534,-0.20157772,0.78274727,0.050739713,-0.46482283,0.6862586,0.09246723,0.15915573,-0.103598535,1.2925074,0.5445512,1.0
Backdoor.Graybird-8f119cfb976e3b606d5a14c8223f6ff7efcb22ec1491da008b081e11f5ff9dac,0.47664627,-0.3129874,-0.014341065,-0.37416378,0.032949824,0.16575697,0.20897044,-0.17945135,0.2579005,-0.4710189,-0.5618675,0.34705022,0.32087588,0.3399191,-0.17489786,0.46340925,0.12591854,-0.007459807,0.167781,-0.33931375,-0.012896953,0.20734905,-0.9964107,-0.4207702,0.6074048,-0.7871556,0.7059279,0.39526945,-0.07571851,0.1989603,-0.7460519,0.3098581,-0.03848618,0.24406642,0.52093285,0.2883311,1.0
Backdoor.Graybird-92310a91c8e822e825dee87224b6f400b7a40024d44aaee44575c08311d922a5,0.17386131,0.11437606,-0.33991927,-0.25166,-0.48137432,0.36666495,0.21871027,0.5957302,0.07606304,-0.6167297,-0.8503773,-0.09689212,0.14629757,-0.2444504,-0.109283604,0.34776255,0.3552358,-0.53993654,0.9407588,-0.27280656,-0.433332,0.37846005,0.045106918,-0.043302447,0.053437445,-0.2037561,0.35020754,0.072851405,0.19228487,0.33344555,-0.40036777,-0.41873762,-0.29790023,-0.07074545,0.5066329,-0.5765865,1.0
Backdoor.Graybird-9289f437e7f7c37d9dcee484de2c1850637fd0feb549e31a2aaac1400dec6b1c,-0.3190704,0.2299139,0.2903798,-0.3133619,-0.64316684,0.05490643,0.64959323,-0.33142945,-0.1612371,0.11350418,0.39795107,-0.1657706,0.06489582,0.9812855,0.008821607,-0.28930923,-0.335031,-0.4648135,-0.44362435,-0.3401078,-0.17635934,0.10168608,0.3239416,-0.55451936,0.35092402,-0.19383512,0.40389526,-0.3147639,-0.45573166,-0.21243191,0.025017502,-0.62592494,0.16772781,-0.15885039,0.2431633,0.40637848,1.0
Backdoor.Graybird-935ef5a37611172206877fbd8823614c947a21b71e8a8ca746a1299e1d3357ed,0.22446926,0.093595035,-0.14108844,0.32273072,-0.22567971,0.23273814,0.9371211,-0.14994636,-0.41574022,-0.07321658,0.47184798,0.34047064,-0.203627,1.1933599,-0.81955856,-0.4011256,-0.23279513,-0.7606962,0.3403524,-0.16190058,-0.14297535,0.31978196,0.4633449,-0.073359035,0.9778504,-0.6867569,0.0862411,-0.030702386,-0.38237536,0.100769624,-0.030422466,-0.14652534,0.21195857,0.017640125,0.5045577,-0.5731874,1.0
Backdoor.Graybird-93a713200100c3ae76e3985038dd5466151583924da3469fa71387d3af298ac2,0.101142906,-0.25934428,-0.09021003,-0.6032337,-0.44724077,0.37131995,0.66048676,-0.022592904,-0.506151,0.02030025,-0.6314682,0.06204697,0.24178077,0.72528064,-0.26191264,-0.35071373,-0.08290701,0.76799226,0.039170325,0.17479351,-0.39529008,-0.2852002,0.26849967,-0.51275164,0.2704604,0.0038698127,0.08234809,-0.04557372,-0.12352528,0.73082525,-0.391492,0.12072032,0.042932577,-0.18292023,0.36463583,0.03149496,1.0
Backdoor.Graybird-945eb21ef074656d9a1a86747c9d7b5d15f29a567fa27fef01fb2737e576ad03,0.4377436,0.26618776,-0.09535209,-0.7805667,-0.53495187,-0.06450984,0.38183293,-0.4444536,-0.8242183,0.111466005,0.10233148,0.2821207,-0.12296112,0.61478144,-0.027536113,0.44487774,-0.007519548,0.07050843,-0.39375553,-0.33561167,-0.80996853,-0.03900606,-0.13827609,-0.51136243,0.5819225,-0.12063089,0.40517384,-0.46820867,-0.3751498,0.119076505,-0.3329762,0.39622316,-0.119410075,-0.037778154,0.25728205,0.1497712,1.0
Backdoor.Graybird-94623d56ca044b70fe15d88621894fcd59eafe180da385d9d9305186f7f4b86b,-0.30269378,0.055074852,-0.664991,-0.709749,-0.61890966,-0.0009944309,0.39178833,0.19473666,-0.20767245,-0.7450809,-0.20851521,0.10157842,0.31864056,0.88503987,-0.88652265,-0.6827897,-0.028275058,0.34867308,0.25734317,-0.41979373,-0.07978929,-0.05384142,-0.0615586,-0.27419198,0.77743137,-0.23447065,-0.075130306,-0.6553661,-0.15622851,0.6517687,-0.58723867,-0.40697613,0.6406013,-0.097219914,0.63135254,0.5006282,1.0
Backdoor.Graybird-946b3de2c3b514a6c2efe10f2b71f28ee63a9b6730a24a7eba83aa0cf5c5341d,-0.49885735,-0.8354413,-0.15325738,0.03632918,-0.53677905,0.13157026,0.3162293,0.47054413,-0.27838978,-0.55584335,-0.13438071,0.17186192,0.33692846,0.23840398,-0.7409125,-0.49215275,-0.40238076,0.45343748,0.53781503,0.12868835,-0.4410722,0.26224145,-0.21989535,-0.19705594,0.23499177,-0.448811,-0.048843954,-0.12465781,-0.24554862,0.47346067,-0.5986939,0.050468113,0.2604011,-0.25067008,0.42238837,0.204046,1.0
Backdoor.Graybird-95d4ffb8d58ae1108f465097fc357a901f9e00da85ec8d3adecb017be08edc7a,-0.7764575,-0.43362257,-0.11223164,-0.15857252,0.02201879,-0.022223568,0.44979823,0.24107102,-0.23976439,-0.57182276,-0.2053948,-0.62247664,0.02150242,1.0045315,-0.23671302,-0.23644024,0.047290962,-0.29925305,-0.2030035,-1.0684972,0.35313526,0.2163818,-0.20832808,-0.6701944,0.54427475,-0.4423725,0.48940963,0.114578776,-0.17107733,0.46255,-0.29905304,0.06137443,0.6398067,0.23163411,0.8502922,0.12132283,1.0
Backdoor.Graybird-963cd338182a57b18f2a85b8a36f5617a8c91fda7f68627cab80fad0a8e08c45,-0.012272402,0.012266927,0.52889585,-0.42471704,0.22647078,-0.044728063,0.4149875,0.074252926,-0.98389685,-1.3946131,-0.9631823,0.23473918,0.735082,0.2480859,0.22577873,-0.24493505,0.2169621,-0.10368107,0.03662613,-0.6021704,0.057814647,0.42356074,0.16845864,-0.55662566,-0.13498414,0.15986145,0.27425024,-0.34400335,-0.20836894,0.28813815,0.34550443,0.22566861,-0.45566446,-0.18592457,-0.37228015,0.29020587,1.0
Backdoor.Graybird-967456f14643ad8f8bab3ed0b5468ff69704502ae64b5c37f66d43eb71ee5909,-0.06857204,-0.31915677,0.2809137,-0.09425007,-0.11732906,0.26540214,-0.022962162,0.109613575,0.056791775,-0.086903356,-0.560797,0.69929254,0.082511954,1.0347617,-0.1491607,-0.2816854,0.06298968,0.026819034,-0.71424073,-0.16965085,-0.452094,-0.33710286,-0.33115447,-1.014379,-0.06146373,-0.46225646,0.7119719,0.080543295,-0.46882665,0.2351548,-0.26854208,0.09180608,-0.08663406,-0.24379726,0.31462255,-0.047691997,1.0
Backdoor.Graybird-97d6d5d2bfd16a21b6b02bc9bb883dbcd437d0a71f34eebe95d8419a8b80eb89,0.35601613,-0.7679946,0.437951,-0.12934501,-0.19165903,0.69642407,0.96046937,-0.7563649,-0.094461076,-0.3543714,-0.1108986,0.08432979,0.6200384,0.34223926,-0.11601684,0.3206103,0.35512486,-0.46934563,0.074166216,-0.8133836,-0.4070808,0.29939803,-0.8022502,-0.060468797,0.21044742,0.045740772,0.12384088,0.5812728,0.012681626,0.1524473,-0.074569054,0.21436964,-0.40088022,0.025609206,0.5074164,0.50387436,1.0
Backdoor.Graybird-98970c86f23de51867088ebeda57ac2ea32d14ce4aea3b1ce33d30f7482a6448,0.2117969,-0.25770992,0.40171412,-0.20021725,-0.08149051,0.145529,0.591524,-0.066478655,-0.31576964,-0.38314706,0.028538698,0.20074397,-0.1636314,0.55395967,-0.07661075,0.9401568,0.36442035,-0.27504995,0.16763318,-0.23246956,-0.5749474,0.5443297,-0.5860449,-0.6982744,-0.1650927,-0.15314728,0.5995051,-0.17132086,-0.31626886,0.2560225,0.10884025,0.29989663,-0.05594585,0.09592705,0.33957195,0.21601418,1.0
Backdoor.Graybird-9a3a9d7c1d351acf199e6bd2b341f60fee80d72b2775e0cb823397a501994860,0.22184767,0.07836023,0.3064053,-0.076032504,-0.07636249,-0.032477397,-0.3012411,0.37594903,-0.079050876,-0.2008905,-0.57458955,0.32616273,0.90091336,0.7562839,-0.26868135,0.15564647,0.46352684,-0.2796764,-0.033197016,-0.05104589,-0.5871344,-0.119583175,-0.085905105,-0.6934244,0.3949588,0.13265821,0.44770008,-0.30548546,-0.5992446,0.12406128,-0.5207313,-0.205637,0.2369963,0.4224897,0.036665145,0.3137527,1.0
Backdoor.Graybird-9aa73f468e17862621a2fad53b9d4d7b2e739f4529ca0271244b5306e4eab8d6,-0.19266231,-0.19779502,0.3977026,0.4344485,-0.7200146,0.435939,0.0017044253,0.4618181,-0.39583594,-0.40845817,-0.048066683,-0.32894805,0.202434,1.5918561,0.1679292,0.3248483,-0.12629452,-0.38577116,-0.04370546,-0.68420535,0.013168926,0.04952337,0.2661473,-0.21502793,0.06044752,-0.4304379,0.39271095,-0.7326156,-0.2507003,-0.29124773,-0.60551643,0.17610337,0.14427862,0.001819033,0.44805565,0.21026446,1.0
Backdoor.Graybird-9b214aadee23c6591c9ff73d0f579e35b8b2dee1b7ab8e5cfbd75a5a21bb885a,0.099966444,-0.10188654,-0.25014722,-0.3039905,-0.24593572,0.76179665,-0.1442495,0.4182261,0.06431883,-0.67898345,-0.53502285,0.3280455,0.14721392,0.5483824,0.09496101,-0.020609753,-0.19065955,0.09694343,0.7053261,-0.45254138,-0.027641594,-0.15481904,-0.35820594,0.11995047,0.24257724,-0.5773317,0.45025522,0.13550012,0.12365142,0.6437703,-0.17733003,0.12683843,0.45967257,-0.68848085,0.4134606,-0.32265618,1.0
Backdoor.Graybird-9c1495b62ed7d9ed9e1c812aed748f99a5fb67d1a2ec3fdc92d72e2cee7a387d,0.079981536,-0.16952938,-0.72538644,-0.45760992,-0.47366208,-0.09543063,0.32176104,0.72190577,-0.6377424,-0.5671228,-0.64243674,0.2265742,-0.3710319,0.35617623,-0.7572016,-0.7990403,0.09631264,0.19295542,-0.16540016,-0.8627946,-0.84750056,0.1232709,-0.046490397,0.031386286,0.55961955,0.18546958,0.17691572,-0.16290885,0.0019865118,0.043702133,-0.42477056,-0.67209625,0.3759343,-0.004517653,0.3717132,0.14919299,1.0
Backdoor.Graybird-9e2df649e165d2c1d71aecc2e127fc76d8d47d0d81a89c163eae69820d37bf20,-0.6716723,-0.34766,0.32658803,-0.37362984,-0.18394749,0.24820134,-0.25236815,0.30882177,-0.4376591,-0.76254785,-0.6866879,-0.16464831,-0.41651157,1.145347,0.08279557,0.19444285,0.14958581,-0.6425996,0.21008924,-0.7920087,-0.26285022,-0.1406251,0.18834384,-0.7083912,0.115083754,-0.37934193,-0.1859297,0.04733205,-0.2601882,-0.15183455,0.23924236,0.23220925,0.5511514,-0.0021825037,1.012559,0.32923308,1.0
Backdoor.Graybird-9fb2b93a16534f2ee2ca6ae8290af116472da4351149a234accca893dba2a0f2,0.47518948,-0.59622985,0.43979037,-0.1313827,-0.39253637,0.19946925,0.72660226,-0.13544461,-0.3655115,-0.60833853,-0.2718298,0.37240902,0.059421837,0.4255164,-0.54054546,0.66496205,0.44349834,-0.8480633,0.36953902,-0.57368016,-0.6733952,0.31501833,-0.8629547,-0.33663192,-0.276745,0.043820743,0.2713979,-0.123342544,-0.17940216,-0.06880764,0.027839463,0.15217091,-0.40791208,-0.18370803,0.5261549,0.23437835,1.0
Backdoor.Graybird-a035a8b8a7aacc5376be19dc3391fd2a77015718b8cf24d78052ac937b1728a7,-0.04513136,0.03395334,0.17997268,-0.5740475,-0.6568648,0.23470776,0.4368354,-0.32216385,-0.72272676,-0.27648267,-0.07342701,0.2785748,0.08670417,0.76280594,0.38891873,0.115522325,0.31293765,-0.40710643,-0.026904574,0.1270291,-0.4730614,0.3531097,-0.41242185,-0.9571721,-0.3329911,-0.06642862,0.042929716,-0.73312956,-0.03804804,-0.6013221,-0.16862148,0.41933417,-0.1955762,-0.109911494,0.41270906,0.32579088,1.0
Backdoor.Graybird-a0498a02cb192000d067d4f36547b86cb08637ee7a481600e910092c19a9ce9f,-0.4106697,-0.007394878,0.17381094,-0.42609155,-0.14835192,0.08541341,0.29532927,0.27383882,-0.5755635,-0.6001881,-0.4765151,0.1401111,-0.7902343,0.49252474,0.55197674,0.33709854,0.0055061816,-0.108788796,-0.14807898,-0.44165894,0.086065575,-0.14505307,0.1644219,0.15774952,-0.838163,0.20249021,-0.15320939,0.01733433,-0.9865314,-0.4909234,0.20078765,0.20107803,0.13019273,-0.45228752,-0.4613112,0.4180218,1.0
Backdoor.Graybird-a0a04c1fabf634b2f915f759027d71530989359d81650c39616c53fd5ebed357,-0.24555983,-0.21723665,-0.07068566,-0.4113082,-0.4323647,0.39917716,0.21528642,0.20493606,-0.87889093,-0.34059668,-0.00853385,-0.47241864,-0.6374112,0.28293926,-0.4132949,0.3360052,0.30831188,-0.22877282,0.31531963,-0.28139806,-0.13657019,0.34973288,-0.18339649,-0.8020851,-0.043650597,-0.15009788,-0.49942827,-0.26854596,-0.575406,0.022178903,0.61944085,0.074120335,0.36847076,0.29657537,0.7644898,-0.5337685,1.0
Backdoor.Graybird-a1fd6d8666fb7b058edc88955c022b3e35e36da23edbd184264ef39fa45805eb,0.12933372,-0.27556872,-0.11940283,-0.08245203,0.38394073,-0.112926744,0.67754406,0.69242543,-0.4264932,-0.28693768,-0.3405507,0.14263123,-0.28035226,0.98447263,0.52948856,-0.20361854,-0.09213564,-0.49723098,0.08312175,-0.22414123,0.14258596,-0.71223104,-0.3726266,-0.07358243,-0.7298125,0.012637474,0.06486207,-0.25108,-0.7926529,-0.2331932,-0.504904,-0.3316266,0.41269735,-0.3172625,-0.76218385,-0.28061137,1.0
Backdoor.Graybird-a221b13a700b9045f22cd0d311320249d702dc9c524a63c481ef897d8c942ff6,0.18669465,0.4531387,0.18050788,0.01029613,-0.65065825,0.5606929,-0.3198711,0.5821366,-0.47102156,-0.52181095,-0.002088029,-0.31319386,0.4985514,0.19404203,0.09628127,-0.3645808,-0.2336564,-0.4997633,-0.32419777,0.5034481,-0.13145907,0.013968355,-0.0058332803,0.15754409,-0.28887936,0.22282617,-0.49793884,-0.5186456,-0.13090198,0.11573044,-0.33352894,-0.33178186,0.18012002,0.040622186,0.5160577,-0.19737467,1.0
Backdoor.Graybird-a227a623250f4c7c092fe77a5c045c32ad70c823e62f7bb33aa5ac1f008f1495,-0.17663816,-0.5983823,-0.109741226,-0.18539712,-0.4320238,0.08396684,0.16034086,0.11047091,-0.320107,-0.36222428,0.09340972,0.26701465,-0.22154771,0.36693224,-0.32863277,-0.8049565,-0.30148855,0.16095637,0.28553385,-0.390103,-0.7822596,0.115428194,0.3435015,-0.596147,0.09449455,-0.7678645,0.27866277,-0.32595214,-0.05589078,0.4868815,-0.6216163,0.32224408,0.22561172,0.15682991,0.39140043,-0.016998267,1.0
Backdoor.Graybird-a4492c845667ef93abaf271159c99086b3859c054a659175e868d70abdfff9b5,-0.56568843,-0.23548894,0.39743564,-0.056021854,-0.8599967,0.18829751,0.40566915,-0.08814777,-0.199677,0.3380729,0.56711584,-0.035228245,-0.24550194,0.87288034,0.12519188,-0.13133083,-0.2360108,-0.40675732,-0.1065338,-0.38761392,-0.47826505,0.47016755,0.2782831,-0.1899326,0.13516797,0.031318385,0.37058765,-0.1542049,-0.72267795,-0.1670671,0.3379571,-0.621053,0.23916295,-0.25963646,0.18283628,0.23227033,1.0
