,findfirstfileexw ntclose,findfirstfileexw regopenkeyexw,findresourceexw findresourceexw,findresourceexw loadresource,findresourcew sizeofresource,getfiletype getfiletype,getsystemdirectoryw ldrgetdllhandle,getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ldrloaddll,getsystemtimeasfiletime setunhandledexceptionfilter,getsystemwindowsdirectoryw getsystemdirectoryw,getsystemwindowsdirectoryw getsystemwindowsdirectoryw,ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress,ldrgetdllhandle ldrloaddll,ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress getsystemtimeasfiletime,ldrgetprocedureaddress getsystemwindowsdirectoryw,ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrunloaddll,ldrgetprocedureaddress ntallocatevirtualmemory,ldrgetprocedureaddress ntclose,ldrgetprocedureaddress ntprotectvirtualmemory,ldrgetprocedureaddress regopenkeyexw,ldrgetprocedureaddress regqueryvalueexw,ldrloaddll getsystemdirectoryw,ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrloaddll,loadresource findresourceexw,loadresource findresourcew,loadstringa loadstringa,loadstringw loadstringw,ntallocatevirtualmemory getsystemmetrics,ntallocatevirtualmemory ldrgetdllhandle,ntallocatevirtualmemory ldrloaddll,ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntprotectvirtualmemory,ntallocatevirtualmemory ntreadfile,ntclose findfirstfileexw,ntclose ldrgetdllhandle,ntclose ldrloaddll,ntclose ntclose,ntclose ntopenfile,ntclose ntopenkey,ntclose ntopenkeyex,ntclose ntqueryattributesfile,ntclose regopenkeyexw,ntcreatefile ntcreatefile,ntcreatefile ntcreatesection,ntcreatemutant ntcreatemutant,ntcreatesection ntmapviewofsection,ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory,ntmapviewofsection ntclose,ntopenkey ntclose,ntopenkey ntopenkey,ntopenkey ntqueryvaluekey,ntopenkeyex ldrloaddll,ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey,ntopenmutant ntopenmutant,ntprotectvirtualmemory ldrgetdllhandle,ntprotectvirtualmemory ldrgetprocedureaddress,ntprotectvirtualmemory ntprotectvirtualmemory,ntqueryattributesfile ntqueryattributesfile,ntquerykey ntopenkeyex,ntqueryvaluekey ntclose,ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile,ntreadfile setfilepointer,ntunmapviewofsection ntclose,regclosekey findfirstfileexw,regclosekey ldrgetdllhandle,regclosekey regclosekey,regclosekey regopenkeyexw,regenumkeyexw regenumkeyexw,regopenkeyexa regopenkeyexa,regopenkeyexa regqueryvalueexa,regopenkeyexw ldrgetprocedureaddress,regopenkeyexw ldrloaddll,regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw,regopenkeyexw regqueryinfokeyw,regopenkeyexw regqueryvalueexw,regqueryinfokeyw ldrgetprocedureaddress,regqueryvalueexa regclosekey,regqueryvalueexa regqueryvalueexa,regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw,searchpathw searchpathw,seterrormode seterrormode,setfilepointer ntreadfile,setfilepointer setfilepointer,sizeofresource loadresource,timegettime timegettime,writeconsolea writeconsolea,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent_count,children_count,LABEL
benreport355,0.0,0.0,0.0,0.0,0.0,0.0,0.17129428465033586,0.0,0.30404090372465786,0.14425487428212763,0.0,0.0,0.0,0.05505657294856956,0.03607690415327679,0.07825715825866185,0.0,0.08090588339238827,0.0,0.0,0.08979284340209959,0.0,0.0,0.0,0.06809471452892293,0.0,0.06759388585123127,0.07189305917287889,0.07818311878964379,0.09585208572805201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06558787482551297,0.0,0.04702905690413068,0.0,0.0,0.0,0.0,0.08545197135441072,0.09493313491803389,0.0,0.0,0.05949071164117299,0.0,0.0,0.0,0.0,0.06998022646220543,0.050206877706619885,0.0797046316884215,0.10618635313549965,0.07781598800686888,0.0,0.0,0.0,0.0,0.0,0.1907067031917613,0.09814368802229903,0.0,0.0,0.0,0.0,0.0,0.0,0.08535492140193215,0.3032450267347642,0.2761183083798811,0.0,0.0,0.1629712632811915,0.0,0.0,0.0,0.3927253725394434,0.2967243494363598,0.18533988795470613,0.0,0.0,0.35390239957755,0.3086707355533631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,12,6,0,0,0,0,2,0,0.0
benreport356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19577484291295075,0.0,0.0,0.10095564264526946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09993427811313331,0.0,0.03708258756009045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039584929345768696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07285573582823739,0.0582660840588257,0.0,0.14431390323776336,0.0,0.0,0.10586969149898362,0.0,0.08531839073521738,0.0,0.07370530121983997,0.0,0.0,0.08386779742697195,0.0,0.0,0.24881282758856724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24318788224086946,0.0,0.0,0.0,0.0,0.0,0.0,0.6344967157701122,0.37570177633302093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4384631187574271,0.0,0.0,0.1450239487155296,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,1,1,0,2,0,1,0,0,0,2,0,0,35,22,1,0,0,0,2,0,0.0
benreport358,0.0,0.0,0.0,0.08092787895677435,0.5735865809858298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007649643398456863,0.013575772060855066,0.022885232857879745,0.0,0.017403400885748096,0.0,0.0,0.0,0.0,0.02449752943676476,0.0,0.06464305371982078,0.59562024690076,0.0,0.0,0.0,0.0,0.0,0.0,0.014190806612556766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551031733016218,0.0,0.0,0,0,0,1,0,0,21,0,0,0,0,1,2,4,0,23,1,0,0,6,0,0,2,204,0,0,0,0,2,0,0.0
benreport359,0.0,0.0,0.0,0.0,0.5684665418126663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01829108957756949,0.0,0.0,0.0,0.0,0.0,0.0,0.013053148235798598,0.0,0.0,0.6148995076430286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5461130264909534,0.0,0.0,0,0,0,0,0,0,12,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,24,0,0,0,0,2,0,0.0
benreport36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05680038556389104,0.0,0.0,0.0,0.0,0.04351239876508468,0.01570801241841066,0.01393845340322934,0.0,0.0,0.0,0.0,0.01773691908170958,0.0,0.0,0.016767992814353823,0.0,0.0,0.0,0.0,0.9619481381480691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017210533376965622,0.0,0.0,0.14606033881323516,0.03056535065864443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036726209728841594,0.039523485712342016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025753315272676516,0.02257774039792974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20457616464502226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,22,0,0,0,0,0,2,1,0,3,1,0,0,0,0,0,16,50,0,0,0,0,2,0,0.0
benreport360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05602362734773627,0.039871352279603,0.04504447202961077,0.0,0.0,0.0,0.03988593000579074,0.0,0.0,0.0,0.0,0.03055494208883558,0.13236431639628463,0.029363260723195173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08831018237261191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325068323941329,0.05199441903182625,0.0,0.0643900965567474,0.0,0.0,0.0,0.0,0.03806743005527271,0.0,0.03288589218233941,0.0,0.0,0.037420203134740954,0.0,0.0,0.05550775647232605,0.044059952416578965,0.29349396436140923,0.301111498709911,0.0,0.0,0.0,0.0,0.0,0.8433666240123675,0.24413798291162606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,0,0,56,0,0,0,0,1,14,4,0,27,4,0,0,27,4,4,100,411,8,0,0,0,2,2,0.0
benreport361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047502333401256695,0.0,0.0,0.0,0.0,0.0436674600576966,0.12611191739990293,0.013988124638625588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016827747429454188,0.0,0.0,0.0,0.0,0.9653761477719965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017271865034785287,0.0,0.0,0.0,0.03067427369935873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03685708767891822,0.03966433206779513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025845090087868457,0.02265819869739653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205305194655496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,28,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,45,29,0,0,0,0,2,0,0.0
benreport362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09837097803328822,0.0,0.0,0.0,0.0,0.10047718703789732,0.9521491539647996,0.0,0.0,0.023640401741107698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021166346915200387,0.20186583581436252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785574856022432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,29,0,0,0,1,0,2,0,0,2,1,0,1,0,2,0,35,13,0,0,0,0,2,0,0.0
benreport363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00557369314724974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003185821601959935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011951210340299995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009573425420465395,0.010302591680915898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006713119728744673,0.01177068450341427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997172321196761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0.0
benreport364,0.0,0.0,0.0,0.3090947412846494,0.0,0.15027049614238955,0.0,0.18509843543156895,0.0,0.0,0.0,0.0,0.0,0.0,0.056346043240589,0.0,0.0,0.0,0.0,0.043164346121583944,0.0701206430509448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13167825128873883,0.0,0.0,0.0,0.0,0.05960510875724395,0.0,0.3637169993752442,0.04336012513928915,0.0,0.5283583539953723,0.0,0.0,0.0,0.07345145976566791,0.6085464518624257,0.09096258165035762,0.0,0.0,0.0,0.07413477750654442,0.0,0.0,0.0,0.0,0.04383264834734772,0.0,0.0,0.0,0.07841468021238789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07664194889894756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,26,0,0,0,3,0,18,4,0,22,8,1,1,36,16,4,252,475,4,0,0,1,2,0,0.0
benreport365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37135632486840114,0.0,0.0,0.04787453263868109,0.0,0.0,0.0,0.021195944494932943,0.0,0.046690758782008984,0.0,0.04739018774870248,0.0,0.10551039062037926,0.031208099918378755,0.0,0.0305627118786725,0.04000708551435558,0.0,0.039712838069820934,0.0,0.0,0.13140196621163128,0.0,0.0,0.0,0.0,0.0,0.050905842385196035,0.0,0.0,0.05472842377026259,0.0,0.0,0.0,0.0,0.0,0.06909835273060916,0.055261131917188476,0.0,0.0,0.0,0.0,0.0,0.0,0.040459136061220494,0.0,0.034952051776755165,0.0,0.0,0.0397712450740365,0.0,0.0,0.029497602915485855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02883074660467673,0.05055140322143346,0.0,0.0,0.0,0.0,0.0,0.0,0.07126514767149959,0.0,0.0,0.0,0.0,0.09757233585148868,0.11204422304337548,0.09160892105405863,0.0,0.10459909998197979,0.0,0.0,0.0,0.10396257375909017,0.8614152925500832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,30,80,0,0,0,0,2,0,0.0
benreport37,0.0,0.0,0.0,0.0,0.0,0.19146658006662154,0.0,0.15722831080197927,0.0,0.0,0.0,0.0,0.0,0.0,0.5025516740516566,0.0,0.0,0.0,0.08025800202495659,0.54997687136672,0.1489065835908231,0.0,0.0,0.15527911842344336,0.0,0.0,0.0,0.0,0.0,0.09537290105784875,0.0,0.0,0.0,0.0,0.0,0.17242392973406384,0.15189124440548424,0.06453760549752907,0.1853714515362594,0.16574141467824438,0.0,0.0,0.0,0.0,0.11702202495549795,0.14038184636963813,0.0,0.173849440206698,0.0,0.0,0.0,0.0,0.06851986831426585,0.0,0.05919330510253165,0.0,0.16754760561335694,0.06735488545884609,0.1021024855223369,0.139260761280075,0.19982353200001812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14647957072775103,0.08561170180680043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,24,48,0,0,0,0,2,0,0.0
benreport370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15986522166945932,0.0,0.048646983223838806,0.0,0.0,0.0,0.0,0.09732953897585893,0.0,0.0,0.0,0.0,0.1118401310879053,0.8882363830314475,0.14330429946608306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10774713459047425,0.09761293958098559,0.0,0.0,0.0,0.0,0.05843856323214702,0.0,0.0,0.031413392876338236,0.0,0.0,0.0,0.0,0.0,0.0,0.031719160321387545,0.0,0.07856227009837051,0.0,0.11094864013766151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13544987784543044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20591819486517127,0.0,0.13238774408160073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10516462305323176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07894880793952705,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,4,225,214,0,0,0,2,0,0.0
benreport372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972597653634163,0.05771186012054172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462850039292514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,10,0,0,0,0,2,0,0.0
benreport373,0.030861157555487424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04108411511433043,0.0,0.0,0.0,0.0,0.031472821566581745,0.0,0.0,0.0,0.0,0.0,0.0,0.019243855955172535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8945791699025173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06198747213551184,0.0,0.0,0.41506168711235203,0.0,0.016581098515041484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028587612929122836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02794132888538632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331742302985468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2,0,0.0
benreport374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021081748319923812,0.009549448497334788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999521806727931,0.0,0,0,0,0,3,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0
benreport376,0.0,0.0,0.0,0.08791228066822751,0.5732422588305031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010016162737279052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024860320573016254,0.014442437134261037,0.0,0.0,0.0,0.0,0.0,0.02661176483660643,0.0,0.0702220094623212,0.5931059491017644,0.0,0.0,0.0240556018501696,0.0,0.018007836204711768,0.02586196614020976,0.015415530345209908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015583523307159237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5507009504626242,0.0,0.0,0,0,0,1,0,0,22,0,0,0,0,1,2,4,0,8,1,0,0,6,0,0,2,212,0,0,0,0,2,0,0.0
benreport377,0.0,0.0,0.0,0.08102462405779708,0.5742722741293805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02291259097220703,0.0,0.0,0.0,0.0,0.0,0.0,0.024526814968409954,0.0,0.0431468874353673,0.5963322801543236,0.0,0.0,0.0,0.0,0.016596977663309396,0.0,0.014207770989197097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014362602219633138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516904630035177,0.0,0.0,0,0,0,1,0,0,30,0,0,0,0,1,358,6,0,30,13,0,0,14,0,0,3,605,0,0,0,0,2,0,0.0
benreport378,0.0,0.0,0.0,0.0,0.5684665418126663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01829108957756949,0.0,0.0,0.0,0.0,0.0,0.0,0.013053148235798598,0.0,0.0,0.6148995076430286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5461130264909534,0.0,0.0,0,0,0,1,0,0,20,0,0,0,0,1,54,6,0,53,1,0,0,6,0,0,3028,4326,0,0,0,0,2,0,0.0
benreport38,0.36844933040052685,0.0,0.0,0.089690497844885,0.05085542007914753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0935684472374941,0.12262513708985641,0.0,0.0,0.0,0.0,0.12525064893383425,0.8308364520559101,0.0,0.0,0.05893826741016312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047761601606134275,0.0,0.0,0.0,0.0,0.08647853173296972,0.0,0.10554032272768883,0.03145468598233069,0.0,0.0,0.30836014711597676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031797467952657116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04885565874173183,0.0,0.0,0,0,0,1,6,0,10,0,0,0,2,0,3,1,0,2,1,0,2,0,0,0,27,16,0,0,0,0,2,0,0.0
benreport382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169479115046858,0.0,0.0515724907542577,0.0,0.0,0.0,0.0,0.051591346639650384,0.0,0.0,0.0,0.0,0.07904394399883356,0.9416526907887836,0.15192226052854804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11422677695956207,0.10348313688585277,0.0,0.0,0.0,0.0,0.06195291182013364,0.0,0.0,0.033302515517158036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11148895965721524,0.0,0.0,0.0,0.0,0.0,0.04217449224494844,0.0,0.0,0.08369659119017474,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9,0,40,0,0,0,0,0,8,0,0,4,1,0,0,8,1,0,155,650,230,2,0,0,2,0,0.0
benreport383,0.0,0.0,0.0,0.07782209484241641,0.5736369008613843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022006962061960962,0.0,0.0,0.0,0.0,0.0,0.0,0.015704922158745634,0.0,0.062162235342585886,0.5966271031211994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011558241100367156,0.0,0.014313772022786789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012339248023040667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012060292969018841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5510800741893749,0.0,0.0,0,0,0,1,6,0,22,0,0,0,0,1,4,4,0,10,3,0,0,5,0,0,76,152,0,0,0,0,2,0,0.0
